□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다.",,,,,,,,,,
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)",,,,,,,,,,
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다.",,,,,,,,,,
,,,,,,,,,,
* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다.,,,,,,,,,,
□ 검색조건,,,,,,,,,,
계약일자 : 20150101 ~ 20150630,,,,,,,,,,
실거래 구분 : 단독다가구(매매),,,,,,,,,,
주소구분 : 지번주소,,,,,,,,,,
시도 : 경상남도,,,,,,,,,,
시군구 : 창원진해구,,,,,,,,,,
읍면동 : 전체,,,,,,,,,,
면적 : 전체,,,,,,,,,,
금액선택 : 전체,,,,,,,,,,
,,,,,,,,,,
시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),건축년도,도로명
경상남도 창원진해구 가주동,4**,단독,8m미만,52,274,201504,5,"        18,000",1995,가주로
경상남도 창원진해구 가주동,3**,단독,8m미만,24,465,201504,29,"        18,500",2002,
경상남도 창원진해구 가주동,5**,단독,8m미만,98.97,633,201505,9,"        17,332",2004,가주로
경상남도 창원진해구 가주동,6**,단독,12m미만,158.25,835,201505,23,"        61,640",1992,가주로
경상남도 창원진해구 가주동,5*,단독,12m미만,161.21,960,201503,23,"        60,000",1996,가주로
경상남도 창원진해구 경화동,6**,다가구,8m미만,163.69,152,201504,12,"        27,100",1989,충장로305번길
경상남도 창원진해구 경화동,1***,다가구,12m미만,421.67,219.7,201502,5,"        71,000",2014,경화로45번길
경상남도 창원진해구 경화동,1***,다가구,8m미만,494.01,223.7,201504,22,"        81,000",2013,경화로15번길
경상남도 창원진해구 경화동,1***,다가구,12m미만,482.94,283,201502,3,"        75,000",2014,경화로45번길
경상남도 창원진해구 경화동,1***,다가구,12m미만,482.94,283,201503,21,"        79,000",2014,경화로45번길
경상남도 창원진해구 경화동,1***,단독,8m미만,43.4,44,201501,22,"        13,500",1969,
경상남도 창원진해구 경화동,9**,단독,8m미만,20.3,59,201502,11,"         3,815",1950,충장로329번길
경상남도 창원진해구 경화동,1***,단독,12m미만,96.8,62,201501,19,"         7,900",2002,조천북로98번길
경상남도 창원진해구 경화동,5**,단독,8m미만,44.53,76,201501,14,"         8,900",1997,경화로25번길
경상남도 창원진해구 경화동,1***,단독,8m미만,62.35,76.9,201505,27,"         5,000",1977,태백로11번길
경상남도 창원진해구 경화동,9**,단독,12m미만,49.59,89,201502,4,"        10,800",1945,충장로329번길
경상남도 창원진해구 경화동,6*,단독,12m미만,72.23,89,201505,1,"        10,900",1938,경화로8번길
경상남도 창원진해구 경화동,1***,단독,8m미만,59.61,90.1,201502,5,"         5,000",1977,경화로37번길
경상남도 창원진해구 경화동,1***,단독,8m미만,59.61,90.1,201504,13,"         6,500",1977,경화로37번길
경상남도 창원진해구 경화동,9**,단독,8m미만,34.91,93,201504,13,"         7,300",1945,경화로26번길
경상남도 창원진해구 경화동,8**,단독,8m미만,51.12,101,201501,3,"        12,000",1973,병암로37번길
경상남도 창원진해구 경화동,1***,단독,8m미만,59.37,107.3,201501,19,"         8,000",1975,충장로285번길
경상남도 창원진해구 경화동,1***,단독,12m미만,94.68,111.6,201503,17,"        17,500",1979,충장로245번길
경상남도 창원진해구 경화동,1***,단독,8m미만,64.15,115.7,201501,29,"        12,500",1979,경화로21번길
경상남도 창원진해구 경화동,1***,단독,8m미만,61.51,121.3,201505,16,"        11,500",1984,진해대로597번길
경상남도 창원진해구 경화동,1***,단독,8m미만,68.76,126.4,201501,14,"         8,400",1993,진해대로
경상남도 창원진해구 경화동,1***,단독,12m미만,53.23,126.7,201503,12,"        11,000",1976,경화로21번길
경상남도 창원진해구 경화동,1***,단독,8m미만,66.38,131,201503,3,"         9,000",1975,충장로263번길
경상남도 창원진해구 경화동,1***,단독,8m미만,55.5,134.9,201504,3,"        11,000",1975,중초로
경상남도 창원진해구 경화동,1***,단독,8m미만,99.07,135.2,201501,20,"        11,000",1973,진해대로
경상남도 창원진해구 경화동,1***,단독,8m미만,29.7,136,201504,21,"        11,700",1983,
경상남도 창원진해구 경화동,1***,단독,8m미만,37.19,139,201504,3,"         5,800",1948,진해대로636번길
경상남도 창원진해구 경화동,9**,단독,8m미만,107.77,145,201506,23,"        14,600",1945,경화로30번길
경상남도 창원진해구 경화동,1***,단독,8m미만,71.4,147.5,201503,23,"        13,000",1979,중초로23번길
경상남도 창원진해구 경화동,8**,단독,8m미만,72.07,148,201503,4,"        18,000",1979,진해대로660번길
경상남도 창원진해구 경화동,8**,단독,8m미만,44,149,201503,13,"        31,000",1971,병암로45번길
경상남도 창원진해구 경화동,1***,단독,8m미만,73.45,149,201505,28,"        16,600",1974,경화로15번길
경상남도 창원진해구 경화동,1***,단독,8m미만,67.22,152.5,201503,30,"        10,000",1985,충장로285번길
경상남도 창원진해구 경화동,1***,단독,8m미만,80.27,153.4,201504,25,"        11,600",1979,중초로29번길
경상남도 창원진해구 경화동,1**,단독,8m미만,90.99,155,201504,10,"        18,400",1989,충장로321번길
경상남도 창원진해구 경화동,1***,단독,8m미만,80,158,201505,27,"        15,800",1984,조천북로
경상남도 창원진해구 경화동,1**,단독,8m미만,36.85,159,201502,5,"        17,500",1938,충장로305번길
경상남도 창원진해구 경화동,1***,단독,12m미만,158.82,159.9,201501,24,"        29,500",1977,충장로263번길
경상남도 창원진해구 경화동,1***,단독,12m미만,132.01,161.4,201504,21,"        14,500",1978,충장로235번길
경상남도 창원진해구 경화동,1***,단독,8m미만,61.39,161.5,201504,28,"        14,000",1971,진해대로597번길
경상남도 창원진해구 경화동,1***,단독,8m미만,83.77,162.3,201506,10,"        17,600",1981,태백로
경상남도 창원진해구 경화동,1***,단독,8m미만,72.46,163.3,201504,12,"        15,500",1976,충장로285번길
경상남도 창원진해구 경화동,1***,단독,8m미만,135.01,167.7,201502,2,"        24,000",1981,충장로285번길
경상남도 창원진해구 경화동,1***,단독,8m미만,92,169.7,201505,22,"        15,000",1975,진해대로583번길
경상남도 창원진해구 경화동,1***,단독,8m미만,141.15,172,201503,16,"        19,500",1985,중초로
경상남도 창원진해구 경화동,9**,단독,8m미만,81.14,175,201503,23,"        20,000",1944,충장로345번길
경상남도 창원진해구 경화동,9**,단독,8m미만,94.8,175,201502,27,"        18,000",2011,충장로345번길
경상남도 창원진해구 경화동,1***,단독,8m미만,157.38,185.2,201502,25,"        22,500",1983,경화로33번길
경상남도 창원진해구 경화동,1***,단독,8m미만,85.66,185.8,201505,29,"        12,500",1977,충장로289번길
경상남도 창원진해구 경화동,1***,단독,12m미만,95.22,187,201502,16,"        13,500",1995,충장로235번길
경상남도 창원진해구 경화동,1***,단독,12m미만,95.08,191.6,201506,18,"        21,000",1997,경화로37번길
경상남도 창원진해구 경화동,9**,단독,8m미만,108.27,198,201506,6,"        23,800",1984,충장로363번길
경상남도 창원진해구 경화동,1***,단독,8m미만,122.98,253.7,201501,6,"        32,500",1979,경화로29번길
경상남도 창원진해구 경화동,1***,단독,12m미만,502.37,308.6,201503,31,"        89,000",2014,경화로45번길
경상남도 창원진해구 경화동,1***,단독,12m미만,213.41,460,201505,11,"        29,500",1997,진해대로650번길
경상남도 창원진해구 광화동,1*,단독,12m미만,161.95,208.2,201502,10,"        33,000",1981,중원로44번길
경상남도 창원진해구 남문동,8**,단독,8m미만,47.26,188,201501,29,"        14,000",1982,웅천중로33번길
경상남도 창원진해구 남문동,8**,단독,8m미만,37.02,225,201505,27,"        12,000",1935,웅천중로33번안길
경상남도 창원진해구 남양동,6*,단독,12m미만,36.3,301,201504,16,"        18,000",1920,월남로138번길
경상남도 창원진해구 대장동,1*,단독,8m미만,218.87,407,201503,11,"        14,700",2001,마천로
경상남도 창원진해구 대죽동,1*,단독,8m미만,58.4,100,201501,26,"         6,000",1995,속천로
경상남도 창원진해구 대죽동,3*,단독,12m미만,55.74,175,201501,5,"         6,300",1968,태평로48번길
경상남도 창원진해구 대죽동,2*,단독,8m미만,99,198,201505,15,"        13,000",2002,속천로52번안길
경상남도 창원진해구 대죽동,2*,단독,8m미만,56.9,215,201501,13,"        16,500",1994,태평로92번안길
경상남도 창원진해구 대죽동,3*,단독,8m미만,85.29,238,201503,11,"         7,000",1977,중원동로10번길
경상남도 창원진해구 덕산동,6*,다가구,12m미만,558.1,222,201506,5,"        90,000",2011,동진로
경상남도 창원진해구 덕산동,5*,다가구,12m미만,450.23,231,201505,18,"        61,000",2006,동진로
경상남도 창원진해구 덕산동,5*,다가구,12m미만,155.97,469,201502,17,"        63,000",1981,덕산로14번길
경상남도 창원진해구 덕산동,1*,단독,8m미만,59.98,118,201502,25,"        14,000",1987,충장로481번길
경상남도 창원진해구 덕산동,1*,단독,8m미만,113.01,120,201503,13,"        10,000",1987,동진로
경상남도 창원진해구 덕산동,6*,단독,8m미만,75.64,129,201503,10,"        18,800",1938,덕산로40번길
경상남도 창원진해구 덕산동,5**,단독,12m미만,118.48,136,201504,3,"        38,000",1978,동진로143번길
경상남도 창원진해구 덕산동,*,단독,12m미만,124.46,175,201505,25,"        26,000",1979,동진로143번길
경상남도 창원진해구 덕산동,7*,단독,12m미만,150.41,188,201506,26,"        34,500",1980,충장로505번길
경상남도 창원진해구 덕산동,5*,단독,8m미만,84.65,208,201505,4,"        21,500",1965,덕산로
경상남도 창원진해구 마천동,5*,다가구,25m미만,616.2,407,201505,14,"        57,000",2007,웅동로
경상남도 창원진해구 마천동,8*,단독,8m미만,53.31,99,201502,12,"         9,700",1992,마천로18번안길
경상남도 창원진해구 마천동,1**,단독,8m미만,110.44,162,201505,13,"        18,000",2003,마천로18번길
경상남도 창원진해구 마천동,3*,단독,12m미만,92.55,239,201505,8,"        13,500",1910,웅동로121번길
경상남도 창원진해구 마천동,1**,단독,8m미만,134.1,246,201502,12,"        16,000",2003,마천로18번길
경상남도 창원진해구 마천동,1**,단독,8m미만,151.76,760,201505,13,"        43,700",1993,웅동로57번나길
경상남도 창원진해구 명동,1**,단독,25m미만,66.48,121,201504,3,"        17,500",2003,명제로324번길
경상남도 창원진해구 명동,5**,단독,8m미만,23.14,142.8,201502,15,"         5,500",1910,명동로41번길
경상남도 창원진해구 명동,5**,단독,8m미만,49.59,251,201502,6,"        15,800",1960,명동로41번길
경상남도 창원진해구 북부동,5**,단독,12m미만,42.12,66,201501,25,"         6,700",2009,웅천로159번길
경상남도 창원진해구 북부동,5**,단독,8m미만,65.58,215,201505,17,"        15,300",1950,웅천로
경상남도 창원진해구 북부동,4**,단독,8m미만,59.45,298,201502,1,"         9,000",1978,웅천북로19번길
경상남도 창원진해구 서중동,1**,단독,8m미만,18.84,94,201506,13,"         8,000",1936,웅천중로65번길
경상남도 창원진해구 석동,4**,다가구,12m미만,238.04,152,201504,15,"        45,000",2004,진해대로763번길
경상남도 창원진해구 석동,1**,다가구,8m미만,313.02,180.8,201503,27,"        55,000",2011,동진로49번길
경상남도 창원진해구 석동,8*,다가구,12m미만,205.61,181,201502,17,"        39,000",2004,
경상남도 창원진해구 석동,2**,다가구,8m미만,354.2,181.1,201503,2,"        69,000",2010,석동로39번안길
경상남도 창원진해구 석동,2**,다가구,8m미만,354.79,182.8,201504,20,"        68,000",2010,석동로39번안길
경상남도 창원진해구 석동,2**,다가구,8m미만,326.7,182.9,201504,9,"        62,000",2009,진해대로802번길
경상남도 창원진해구 석동,2**,다가구,8m미만,377.64,187.3,201502,3,"        73,300",2011,석동로39번안길
경상남도 창원진해구 석동,2**,다가구,12m미만,316.89,187.4,201506,16,"        59,500",2008,돌리로10번길
경상남도 창원진해구 석동,2**,다가구,8m미만,321.1,187.5,201503,23,"        60,000",2014,돌리로6번길
경상남도 창원진해구 석동,2**,다가구,25m미만,345.44,187.6,201504,2,"        59,000",2009,석동로39번길
경상남도 창원진해구 석동,2**,다가구,8m미만,358.91,188.3,201503,27,"        72,000",2012,석동로39번안길
경상남도 창원진해구 석동,2**,다가구,8m미만,328.86,188.4,201501,7,"        59,500",2009,석동로39번안길
경상남도 창원진해구 석동,1**,다가구,12m미만,116.28,194,201503,5,"        30,000",2000,동진로61번길
경상남도 창원진해구 석동,1**,다가구,25m미만,212.7,194.2,201504,12,"        47,000",1997,석동로30번길
경상남도 창원진해구 석동,1**,다가구,8m미만,266.76,194.2,201501,14,"        47,000",2008,동진로49번길
경상남도 창원진해구 석동,1**,다가구,25m미만,388.6,199.6,201505,15,"        77,500",2011,동진로35번길
경상남도 창원진해구 석동,1**,다가구,25m미만,394.6,199.7,201503,31,"        57,000",2008,동진로49번길
경상남도 창원진해구 석동,1**,다가구,8m미만,374.79,200.2,201504,5,"        72,000",2012,석동로34번길
경상남도 창원진해구 석동,1**,다가구,8m미만,333.26,202.4,201503,5,"        58,500",2003,동진로49번길
경상남도 창원진해구 석동,1**,다가구,8m미만,385.24,203.5,201506,2,"        72,700",2012,동진로35번길
경상남도 창원진해구 석동,6**,다가구,12m미만,345.16,204.7,201506,11,"        68,000",2008,석동로75번길
경상남도 창원진해구 석동,6**,다가구,12m미만,394.3,251.9,201502,5,"        58,350",2008,석동로75번길
경상남도 창원진해구 석동,6**,다가구,12m미만,416.48,252.8,201504,7,"        68,000",2008,석동로75번길
경상남도 창원진해구 석동,8*,단독,12m미만,194.66,181.2,201503,24,"        25,000",1994,동진로35번길
경상남도 창원진해구 석동,1**,단독,12m미만,367.24,190.1,201506,26,"        73,500",2011,석동로20번길
경상남도 창원진해구 석동,2**,단독,8m미만,441.6,193.9,201502,10,"        48,500",1997,석동로39번안길
경상남도 창원진해구 석동,1**,단독,8m미만,200.43,194.1,201502,16,"        48,000",2008,동진로49번길
경상남도 창원진해구 석동,1**,단독,8m미만,371.87,199.9,201506,29,"        49,000",2004,동진로35번길
경상남도 창원진해구 석동,1**,단독,25m미만,479.18,202.1,201505,1,"        57,800",1997,석동로34번길
경상남도 창원진해구 석동,2**,단독,12m미만,135.3,213,201503,24,"        37,900",2004,동진로35번길
경상남도 창원진해구 석동,1**,단독,25m미만,245.1,218,201502,10,"        47,500",2000,냉천로36번길
경상남도 창원진해구 석동,2**,단독,25m미만,147.41,240.7,201503,16,"        35,000",2007,석동로39번길
경상남도 창원진해구 석동,8*,단독,25m미만,280.73,247.8,201503,17,"        51,000",2000,동진로76번길
경상남도 창원진해구 소사동,1*,단독,8m미만,49.86,126,201503,30,"         7,000",1993,소사천로
경상남도 창원진해구 속천동,*,단독,12m미만,68.65,64.3,201504,1,"         9,650",1992,태평로92번길
경상남도 창원진해구 속천동,*,단독,12m미만,52.9,105,201501,2,"        10,500",1995,속천로52번길
경상남도 창원진해구 속천동,*,단독,12m미만,80.92,115.4,201505,8,"         7,550",1971,속천로52번길
경상남도 창원진해구 수도동,1**,단독,8m미만,56.2,318,201503,11,"        15,500",1925,수도로34번길
경상남도 창원진해구 숭인동,1*,단독,12m미만,49.8,101.1,201503,18,"        12,250",1990,태평로8번길
경상남도 창원진해구 숭인동,1*,단독,8m미만,64.17,122.3,201504,17,"         8,600",1953,중원로10번길
경상남도 창원진해구 숭인동,1*,단독,8m미만,64.17,122.3,201506,25,"         8,800",1953,중원로10번길
경상남도 창원진해구 안골동,3**,다가구,12m미만,331.88,185.4,201503,20,"        33,000",2003,안청로18번길
경상남도 창원진해구 안골동,3**,다가구,12m미만,319.59,185.5,201504,6,"        41,000",2001,안청로4번길
경상남도 창원진해구 안골동,3**,다가구,12m미만,331.88,185.9,201503,20,"        33,000",2003,안청로18번길
경상남도 창원진해구 안골동,3**,다가구,25m미만,307.44,193,201501,5,"        37,000",2002,안청로
경상남도 창원진해구 안골동,3**,다가구,25m미만,307.44,193,201503,31,"        38,300",2002,안청로
경상남도 창원진해구 안골동,3**,다가구,25m이상,466.5,197.8,201505,7,"        54,500",2005,안청남로
경상남도 창원진해구 안골동,3**,다가구,12m미만,388.92,198.7,201506,4,"        40,000",2004,안청로34번길
경상남도 창원진해구 안골동,3**,다가구,12m미만,372.74,204.9,201501,2,"        59,500",2012,안골로293번길
경상남도 창원진해구 안골동,3**,다가구,12m미만,371.62,206.5,201501,6,"        34,000",2004,안골로277번길
경상남도 창원진해구 안골동,3**,다가구,12m미만,457.16,210.4,201503,25,"        65,500",2012,안청남로6번길
경상남도 창원진해구 안골동,3**,다가구,25m미만,494.39,211.4,201501,5,"        57,000",2005,안청로
경상남도 창원진해구 안골동,3**,다가구,25m미만,383.46,215.7,201505,27,"        58,000",2002,안청남로
경상남도 창원진해구 안골동,3**,다가구,12m미만,397.54,215.7,201501,6,"        55,000",2011,안청남로22번길
경상남도 창원진해구 안골동,3**,다가구,12m미만,472.42,218.7,201506,6,"        62,000",2004,안청남로22번길
경상남도 창원진해구 안골동,3**,다가구,25m이상,762.6,273.2,201502,2,"        78,000",2003,안골로
경상남도 창원진해구 안골동,3**,다가구,12m미만,498.45,289.9,201506,10,"        76,000",2011,안청로42번길
경상남도 창원진해구 안골동,5**,단독,8m미만,64.86,108,201505,20,"        10,000",,안골로220번가길
경상남도 창원진해구 안골동,5**,단독,8m미만,71.4,183,201506,6,"        20,000",,안골로220번길
경상남도 창원진해구 안골동,6**,단독,8m미만,90,215,201503,3,"         8,000",1995,안골로220번나길
경상남도 창원진해구 안골동,3**,단독,12m미만,130,222.3,201503,6,"        21,900",2003,안청로42번길
경상남도 창원진해구 안골동,2**,단독,8m미만,40.5,232,201505,1,"        20,000",1990,
경상남도 창원진해구 안골동,3**,단독,25m이상,478.8,270.4,201506,26,"        56,000",2002,안골로
경상남도 창원진해구 안골동,2**,단독,8m미만,33,311,201505,14,"        15,000",1995,안골로220번가길
경상남도 창원진해구 안골동,5**,단독,8m미만,50,326,201505,1,"        30,200",1980,안골로
