NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
73,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"11,022",19,기타,기타,2016,중앙대로 94,-,직거래,-
74,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,29.4684,202410,25,"7,151",19,기타,기타,2016,중앙대로 94,-,직거래,-
75,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,29.4684,202410,25,"7,151",19,기타,기타,2016,중앙대로 94,-,직거래,-
76,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"10,760",19,기타,기타,2016,중앙대로 94,-,직거래,-
77,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"11,154",18,기타,기타,2016,중앙대로 94,-,직거래,-
78,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"11,154",18,기타,기타,2016,중앙대로 94,-,직거래,-
79,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"11,022",18,기타,기타,2016,중앙대로 94,-,직거래,-
80,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,29.4684,202410,25,"7,151",18,기타,기타,2016,중앙대로 94,-,직거래,-
81,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,29.4684,202410,25,"7,151",18,기타,기타,2016,중앙대로 94,-,직거래,-
82,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"10,891",6,기타,기타,2016,중앙대로 94,-,직거래,-
83,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"10,891",6,기타,기타,2016,중앙대로 94,-,직거래,-
84,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"10,563",7,기타,기타,2016,중앙대로 94,-,직거래,-
85,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,29.4684,202410,25,"7,020",7,기타,기타,2016,중앙대로 94,-,직거래,-
86,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,29.4684,202410,25,"7,020",7,기타,기타,2016,중앙대로 94,-,직거래,-
87,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"10,760",7,기타,기타,2016,중앙대로 94,-,직거래,-
88,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"10,891",7,기타,기타,2016,중앙대로 94,-,직거래,-
89,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"10,563",8,기타,기타,2016,중앙대로 94,-,직거래,-
90,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,29.4684,202410,25,"7,020",8,기타,기타,2016,중앙대로 94,-,직거래,-
91,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,29.4684,202410,25,"7,020",8,기타,기타,2016,중앙대로 94,-,직거래,-
92,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"10,760",8,기타,기타,2016,중앙대로 94,-,직거래,-
93,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"10,891",8,기타,기타,2016,중앙대로 94,-,직거래,-
94,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"10,891",8,기타,기타,2016,중앙대로 94,-,직거래,-
95,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"10,563",9,기타,기타,2016,중앙대로 94,-,직거래,-
96,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,29.4684,202410,25,"7,020",9,기타,기타,2016,중앙대로 94,-,직거래,-
97,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"10,760",9,기타,기타,2016,중앙대로 94,-,직거래,-
98,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"10,891",9,기타,기타,2016,중앙대로 94,-,직거래,-
99,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"10,891",9,기타,기타,2016,중앙대로 94,-,직거래,-
100,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"10,563",10,기타,기타,2016,중앙대로 94,-,직거래,-
101,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,29.4684,202410,25,"7,020",10,기타,기타,2016,중앙대로 94,-,직거래,-
102,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"10,760",10,기타,기타,2016,중앙대로 94,-,직거래,-
103,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"10,891",10,기타,기타,2016,중앙대로 94,-,직거래,-
104,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,29.5244,202410,25,"7,151",10,기타,기타,2016,중앙대로 94,-,직거래,-
105,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"10,891",10,기타,기타,2016,중앙대로 94,-,직거래,-
106,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"10,694",11,기타,기타,2016,중앙대로 94,-,직거래,-
107,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"10,891",11,기타,기타,2016,중앙대로 94,-,직거래,-
108,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"11,022",11,기타,기타,2016,중앙대로 94,-,직거래,-
109,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"11,022",11,기타,기타,2016,중앙대로 94,-,직거래,-
110,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,29.4684,202410,25,"7,086",12,기타,기타,2016,중앙대로 94,-,직거래,-
111,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,29.4684,202410,25,"7,086",12,기타,기타,2016,중앙대로 94,-,직거래,-
112,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"10,891",12,기타,기타,2016,중앙대로 94,-,직거래,-
113,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"11,022",12,기타,기타,2016,중앙대로 94,-,직거래,-
114,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"11,022",12,기타,기타,2016,중앙대로 94,-,직거래,-
115,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"10,891",13,기타,기타,2016,중앙대로 94,-,직거래,-
116,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"11,022",13,기타,기타,2016,중앙대로 94,-,직거래,-
117,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"11,022",13,기타,기타,2016,중앙대로 94,-,직거래,-
118,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"10,694",14,기타,기타,2016,중앙대로 94,-,직거래,-
119,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,29.4684,202410,25,"7,086",14,기타,기타,2016,중앙대로 94,-,직거래,-
120,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,29.4684,202410,25,"7,086",14,기타,기타,2016,중앙대로 94,-,직거래,-
121,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"10,891",14,기타,기타,2016,중앙대로 94,-,직거래,-
122,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"11,022",14,기타,기타,2016,중앙대로 94,-,직거래,-
123,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"10,694",15,기타,기타,2016,중앙대로 94,-,직거래,-
124,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,29.4684,202410,25,"7,086",15,기타,기타,2016,중앙대로 94,-,직거래,-
125,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,29.4684,202410,25,"7,086",15,기타,기타,2016,중앙대로 94,-,직거래,-
126,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"10,891",15,기타,기타,2016,중앙대로 94,-,직거래,-
127,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"11,022",15,기타,기타,2016,중앙대로 94,-,직거래,-
128,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"11,022",15,기타,기타,2016,중앙대로 94,-,직거래,-
129,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"10,760",16,기타,기타,2016,중앙대로 94,-,직거래,-
130,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,29.4684,202410,25,"7,151",16,기타,기타,2016,중앙대로 94,-,직거래,-
131,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,29.4684,202410,25,"7,151",16,기타,기타,2016,중앙대로 94,-,직거래,-
132,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"11,022",16,기타,기타,2016,중앙대로 94,-,직거래,-
133,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"11,154",16,기타,기타,2016,중앙대로 94,-,직거래,-
134,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"11,154",16,기타,기타,2016,중앙대로 94,-,직거래,-
135,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"11,022",17,기타,기타,2016,중앙대로 94,-,직거래,-
136,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,29.4684,202410,25,"7,151",17,기타,기타,2016,중앙대로 94,-,직거래,-
137,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"10,498",4,기타,기타,2016,중앙대로 94,-,직거래,-
138,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"10,498",5,기타,기타,2016,중앙대로 94,-,직거래,-
139,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"10,563",3,기타,기타,2016,중앙대로 94,-,직거래,-
140,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"10,891",7,기타,기타,2016,중앙대로 94,-,직거래,-
141,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,29.4684,202410,25,"6,889",2,기타,기타,2016,중앙대로 94,-,직거래,-
142,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,23.7250,202410,25,"5,314",3,기타,기타,2016,중앙대로 94,-,직거래,-
143,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,29.4684,202410,25,"6,955",4,기타,기타,2016,중앙대로 94,-,직거래,-
144,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"10,432",2,기타,기타,2016,중앙대로 94,-,직거래,-
145,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,29.4684,202410,25,"6,889",2,기타,기타,2016,중앙대로 94,-,직거래,-
146,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"10,563",2,기타,기타,2016,중앙대로 94,-,직거래,-
147,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"10,432",3,기타,기타,2016,중앙대로 94,-,직거래,-
148,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,29.4684,202410,25,"6,889",3,기타,기타,2016,중앙대로 94,-,직거래,-
149,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"10,694",3,기타,기타,2016,중앙대로 94,-,직거래,-
150,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,29.4684,202410,25,"6,955",4,기타,기타,2016,중앙대로 94,-,직거래,-
151,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"10,694",4,기타,기타,2016,중앙대로 94,-,직거래,-
152,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"10,760",4,기타,기타,2016,중앙대로 94,-,직거래,-
153,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"10,760",4,기타,기타,2016,중앙대로 94,-,직거래,-
154,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,29.4684,202410,25,"6,955",5,기타,기타,2016,중앙대로 94,-,직거래,-
155,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,29.4684,202410,25,"6,955",5,기타,기타,2016,중앙대로 94,-,직거래,-
156,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"10,694",5,기타,기타,2016,중앙대로 94,-,직거래,-
157,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"10,760",5,기타,기타,2016,중앙대로 94,-,직거래,-
158,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"10,563",6,기타,기타,2016,중앙대로 94,-,직거래,-
159,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,29.4684,202410,25,"7,020",6,기타,기타,2016,중앙대로 94,-,직거래,-
160,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,29.4684,202410,25,"7,020",6,기타,기타,2016,중앙대로 94,-,직거래,-
161,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"10,760",6,기타,기타,2016,중앙대로 94,-,직거래,-
162,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,40.2706,202410,25,"11,022",14,기타,기타,2016,중앙대로 94,-,직거래,-
163,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,29.4684,202410,25,"7,086",11,기타,기타,2016,중앙대로 94,-,직거래,-
164,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,47.4500,202410,25,"12,794",26,기타,기타,2016,중앙대로 94,-,직거래,-
