NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
103,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,126.0600,202011,18,"43,000",19,-,-,2009, 320,-,-,-
104,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,118.9100,202011,17,"34,500",12,-,-,2009, 320,20210310,-,-
105,경상남도 창원시 성산구 중앙동,97-6,0097,0006,캔버라타운,57.1150,202011,17,"7,500",13,-,-,1992,중앙대로61번길 4,-,-,-
106,경상남도 창원시 성산구 중앙동,98-4,0098,0004,성원그랜드오피스텔,52.0000,202011,17,"4,700",7,-,-,1990,용지로 70,-,-,-
107,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,153.7400,202011,17,"47,000",8,-,-,2009, 320,-,-,-
108,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,108.9000,202011,17,"26,500",14,-,-,2008,중앙대로 48,20201202,-,-
109,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,108.9000,202011,17,"26,500",14,-,-,2008,중앙대로 48,-,-,-
110,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,132.4300,202011,16,"34,500",34,-,-,2008,중앙대로 48,20201229,-,-
111,경상남도 창원시 성산구 중앙동,101-2,0101,0002,대흥인터빌,29.4800,202011,16,"4,250",10,-,-,2004,중앙대로 33,-,-,-
112,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,126.0600,202011,16,"39,000",12,-,-,2009, 320,-,-,-
113,경상남도 창원시 성산구 상남동,25,0025,0000,네스트빌딩,22.6250,202011,14,"4,150",10,-,-,2003,마디미로38번길 11,-,-,-
114,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,118.9100,202011,14,"35,700",4,-,-,2009, 320,-,-,-
115,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,126.0600,202011,14,"40,000",29,-,-,2009, 320,-,-,-
116,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,132.4300,202011,14,"33,900",19,-,-,2008,중앙대로 48,-,-,-
117,경상남도 창원시 성산구 중앙동,101-1,0101,0001,경남오피스텔,36.8000,202011,13,"2,000",8,-,-,1990,중앙대로 37,-,-,-
118,경상남도 창원시 성산구 중앙동,98-4,0098,0004,성원그랜드오피스텔,43.3000,202011,13,"3,000",10,-,-,1990,용지로 70,-,-,-
119,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,118.9100,202011,12,"36,400",22,-,-,2009, 320,-,-,-
120,경상남도 창원시 성산구 상남동,73-2,0073,0002,위드필타워,23.9600,202011,12,"6,900",3,-,-,2016,상남로 75,-,-,-
121,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,118.9100,202011,12,"36,400",22,-,-,2009, 320,20201222,-,-
122,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,153.7400,202011,12,"48,000",4,-,-,2009, 320,-,-,-
123,경상남도 창원시 성산구 중앙동,95-1,0095,0001,하이페르 오피스텔,32.8900,202011,12,"4,500",10,-,-,2003,용지로 96,-,-,-
124,경상남도 창원시 성산구 상남동,73-2,0073,0002,위드필타워,23.9400,202011,12,"6,500",14,-,-,2016,상남로 75,-,-,-
125,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,126.0600,202011,11,"40,000",31,-,-,2009, 320,-,-,-
126,경상남도 창원시 성산구 상남동,75-3,0075,0003,창원 디아트리에 오피스텔,29.7200,202011,10,"12,000",15,-,-,2017, ,20201126,-,-
127,경상남도 창원시 성산구 상남동,75-3,0075,0003,창원 디아트리에 오피스텔,29.7200,202011,10,"12,000",15,-,-,2017, ,-,-,-
128,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,132.4300,202011,10,"31,000",13,-,-,2008,중앙대로 48,-,-,-
129,경상남도 창원시 성산구 중앙동,96-3,0096,0003,라큐비,23.4000,202011,10,"6,770",19,-,-,2015,중앙대로83번길 8,-,-,-
130,경상남도 창원시 성산구 중앙동,101-1,0101,0001,경남오피스텔,36.8000,202011,10,"2,000",8,-,-,1990,중앙대로 37,-,-,-
131,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,126.0600,202011,10,"42,000",22,-,-,2009, 320,-,-,-
132,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,178.3700,202011,10,"61,000",6,-,-,2009, 320,-,-,-
133,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,126.0600,202011,08,"40,000",3,-,-,2009, 320,-,-,-
134,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,117.5200,202011,07,"31,800",5,-,-,2009, 320,-,-,-
135,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,108.9000,202011,07,"27,400",28,-,-,2008,중앙대로 48,-,-,-
136,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,155.3700,202011,07,"40,000",19,-,-,2008,중앙대로 48,-,-,-
137,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,117.5200,202011,07,"32,000",3,-,-,2009, 320,-,-,-
138,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,126.0600,202011,07,"40,000",19,-,-,2009, 320,-,-,-
139,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,126.0600,202011,06,"40,000",24,-,-,2009, 320,-,-,-
140,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,153.7400,202011,06,"46,800",12,-,-,2009, 320,-,-,-
141,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,108.9000,202011,06,"26,500",17,-,-,2008,중앙대로 48,-,-,-
142,경상남도 창원시 성산구 상남동,14-6,0014,0006,Y-TOP빌딩,25.4100,202011,06,"2,600",6,-,-,2002,마디미로22번길 6,-,-,-
143,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,126.0600,202011,05,"39,500",16,-,-,2009, 320,-,-,-
144,경상남도 창원시 성산구 중앙동,98-4,0098,0004,성원그랜드오피스텔,43.0700,202011,05,"2,800",9,-,-,1990,용지로 70,-,-,-
145,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,128.2300,202011,05,"32,400",15,-,-,2008,중앙대로 48,-,-,-
146,경상남도 창원시 성산구 중앙동,99-2,0099,0002,창원 중앙 블루힐스,37.8300,202011,04,"9,000",4,-,-,2016,용지로 56,-,-,-
147,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,118.9100,202011,04,"35,000",13,-,-,2009, 320,-,-,-
148,경상남도 창원시 성산구 중앙동,100-4,0100,0004,창원서광오피스텔,31.2000,202011,04,"1,500",5,-,-,1991,중앙대로 49,-,-,-
149,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,118.9100,202011,04,"35,000",7,-,-,2009, 320,-,-,-
150,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,117.5200,202011,04,"32,000",9,-,-,2009, 320,-,-,-
151,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,178.3700,202011,03,"60,500",14,-,-,2009, 320,-,-,-
152,경상남도 창원시 성산구 중앙동,101-2,0101,0002,대흥인터빌,29.4800,202011,03,"5,100",12,-,-,2004,중앙대로 33,-,-,-
153,경상남도 창원시 성산구 상남동,69-2,0069,0002,새롬아이포빌,25.9400,202011,03,"3,500",14,-,-,2003,상남로 35,-,-,-
154,경상남도 창원시 성산구 상남동,9-3,0009,0003,메르디앙빌딩,21.2100,202011,03,"2,200",7,-,-,2003,마디미로9번길 7,-,-,-
155,경상남도 창원시 성산구 중앙동,96-3,0096,0003,라큐비,23.4800,202011,02,"7,000",3,-,-,2015,중앙대로83번길 8,-,-,-
156,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,118.9100,202011,02,"37,800",26,-,-,2009, 320,-,-,-
157,경상남도 창원시 성산구 중앙동,101-2,0101,0002,대흥인터빌,29.4800,202011,02,"5,000",10,-,-,2004,중앙대로 33,-,-,-
158,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,126.0600,202010,31,"39,000",25,-,-,2009, 320,-,-,-
159,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,117.5200,202010,31,"32,950",6,-,-,2009, 320,20201125,-,-
160,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,117.5200,202010,30,"33,000",27,-,-,2009, 320,-,-,-
161,경상남도 창원시 성산구 상남동,76-1,0076,0001,스타 타워즈,58.9000,202010,30,"13,200",6,-,-,2005,중앙대로100번길 14,-,-,-
162,경상남도 창원시 성산구 상남동,73-2,0073,0002,위드필타워,26.7300,202010,29,"6,500",6,-,-,2016,상남로 75,-,-,-
163,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,153.7400,202010,28,"44,000",5,-,-,2009, 320,-,-,-
164,경상남도 창원시 성산구 중앙동,95-1,0095,0001,하이페르 오피스텔,67.7400,202010,28,"10,500",13,-,-,2003,용지로 96,-,-,-
165,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,117.5200,202010,28,"34,300",11,-,-,2009, 320,20201102,-,-
166,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,117.5200,202010,28,"34,300",11,-,-,2009, 320,-,-,-
167,경상남도 창원시 성산구 중앙동,101-1,0101,0001,경남오피스텔,32.8000,202010,27,"2,450",8,-,-,1990,중앙대로 37,-,-,-
168,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,153.7400,202010,26,"45,000",9,-,-,2009, 320,-,-,-
169,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,108.9000,202010,25,"26,200",22,-,-,2008,중앙대로 48,-,-,-
170,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,118.9100,202010,25,"35,000",23,-,-,2009, 320,-,-,-
171,경상남도 창원시 성산구 상남동,69-2,0069,0002,새롬아이포빌,29.6500,202010,24,"4,200",9,-,-,2003,상남로 35,-,-,-
172,경상남도 창원시 성산구 상남동,69-2,0069,0002,새롬아이포빌,29.6500,202010,24,"4,400",10,-,-,2003,상남로 35,-,-,-
173,경상남도 창원시 성산구 상남동,69-2,0069,0002,새롬아이포빌,29.6500,202010,24,"4,300",8,-,-,2003,상남로 35,-,-,-
174,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,153.7400,202010,23,"42,000",23,-,-,2009, 320,-,-,-
175,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,126.0600,202010,23,"35,000",7,-,-,2009, 320,-,-,-
176,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,153.7400,202010,22,"46,000",14,-,-,2009, 320,-,-,-
177,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,126.0600,202010,22,"35,000",3,-,-,2009, 320,-,-,-
178,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,126.0600,202010,22,"37,500",15,-,-,2009, 320,-,-,-
179,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,117.5200,202010,22,"34,000",16,-,-,2009, 320,-,-,-
180,경상남도 창원시 성산구 중앙동,96-3,0096,0003,라큐비,23.4800,202010,22,"7,200",20,-,-,2015,중앙대로83번길 8,-,-,-
181,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,117.5200,202010,21,"34,000",15,-,-,2009, 320,-,-,-
182,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,117.5200,202010,21,"29,900",2,-,-,2009, 320,-,-,-
183,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,128.2300,202010,21,"35,000",31,-,-,2008,중앙대로 48,-,-,-
184,경상남도 창원시 성산구 중앙동,93-1,0093,0001,평화상가오피스텔,56.8000,202010,20,"5,550",8,-,-,1992,중앙대로 111,-,-,-
185,경상남도 창원시 성산구 중앙동,95-1,0095,0001,하이페르 오피스텔,32.8900,202010,20,"4,000",12,-,-,2003,용지로 96,-,-,-
186,경상남도 창원시 성산구 상남동,73-2,0073,0002,위드필타워,24.1300,202010,20,"7,500",11,-,-,2016,상남로 75,-,-,-
187,경상남도 창원시 성산구 상남동,9-2,0009,0002,상남리더스빌,35.5000,202010,20,"4,800",3,-,-,2002,마디미로9번길 3,-,-,-
188,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,153.7400,202010,20,"45,000",12,-,-,2009, 320,-,-,-
