NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
54,경상남도 창원시 진해구 풍호동,807-3,0807,0003,토원주택,36.9000,202407,24,"3,030",4,개인,개인,2003,천자로413번길 5,-,중개거래,경남 창원시마산회원구
55,경상남도 창원시 진해구 용원동,1347,1347,0000,다인로얄팰리스 부산 신항2차,48.2187,202407,22,"8,000",6,법인,개인,2020,신항2로 114,-,직거래,-
56,경상남도 창원시 진해구 경화동,871-3,0871,0003,(871-3),80.5500,202407,22,"10,935",2,개인,법인,2017,충장로345번길 48-9,-,중개거래,"경남 창원시마산회원구, 경남 창원시진해구"
57,경상남도 창원시 진해구 경화동,871-3,0871,0003,(871-3),80.5500,202407,22,"11,700",2,개인,법인,2017,충장로345번길 48-9,20240731,중개거래,"경남 창원시마산회원구, 경남 창원시진해구"
58,경상남도 창원시 진해구 용원동,1347,1347,0000,다인로얄팰리스 부산 신항2차,48.2187,202407,11,"9,900",4,개인,법인,2020,신항2로 114,-,중개거래,경남 창원시진해구
59,경상남도 창원시 진해구 용원동,1347,1347,0000,다인로얄팰리스 부산 신항2차,48.2187,202407,08,"10,000",4,개인,개인,2020,신항2로 114,-,중개거래,경남 창원시진해구
60,경상남도 창원시 진해구 경화동,1167-14,1167,0014,경화로얄빌리지,85.5500,202407,04,"13,700",2,개인,개인,2016,충장로273번길 4-2,-,중개거래,경남 창원시 성산구
61,경상남도 창원시 진해구 충의동,1-1,0001,0001,(1-1),81.8877,202406,26,"9,500",2,개인,법인,2017,중원로15번길 8-2,-,직거래,-
62,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,21,"10,961",12,개인,법인,2020,신항2로 106,-,직거래,-
63,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,21,"10,961",11,개인,법인,2020,신항2로 106,-,직거래,-
64,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",14,법인,법인,2020,신항2로 106,-,직거래,-
65,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",10,법인,법인,2020,신항2로 106,-,직거래,-
66,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",10,법인,법인,2020,신항2로 106,-,직거래,-
67,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",10,법인,법인,2020,신항2로 106,-,직거래,-
68,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",11,법인,법인,2020,신항2로 106,-,직거래,-
69,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",12,법인,법인,2020,신항2로 106,-,직거래,-
70,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",12,법인,법인,2020,신항2로 106,-,직거래,-
71,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",12,법인,법인,2020,신항2로 106,-,직거래,-
72,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",12,법인,법인,2020,신항2로 106,-,직거래,-
73,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",12,법인,법인,2020,신항2로 106,-,직거래,-
74,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",14,법인,법인,2020,신항2로 106,-,직거래,-
75,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",14,법인,법인,2020,신항2로 106,-,직거래,-
76,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",14,법인,법인,2020,신항2로 106,-,직거래,-
77,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",14,법인,법인,2020,신항2로 106,-,직거래,-
78,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",14,법인,법인,2020,신항2로 106,-,직거래,-
79,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",14,법인,법인,2020,신항2로 106,-,직거래,-
80,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",14,법인,법인,2020,신항2로 106,-,직거래,-
81,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",14,법인,법인,2020,신항2로 106,-,직거래,-
82,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",14,법인,법인,2020,신항2로 106,-,직거래,-
83,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",14,법인,법인,2020,신항2로 106,-,직거래,-
84,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",16,법인,법인,2020,신항2로 106,-,직거래,-
85,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",16,법인,법인,2020,신항2로 106,-,직거래,-
86,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",16,법인,법인,2020,신항2로 106,-,직거래,-
87,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",16,법인,법인,2020,신항2로 106,-,직거래,-
88,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,351",18,법인,법인,2020,신항2로 106,-,직거래,-
89,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,351",18,법인,법인,2020,신항2로 106,-,직거래,-
90,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,351",18,법인,법인,2020,신항2로 106,-,직거래,-
91,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,351",18,법인,법인,2020,신항2로 106,-,직거래,-
92,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,351",18,법인,법인,2020,신항2로 106,-,직거래,-
93,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,351",18,법인,법인,2020,신항2로 106,-,직거래,-
94,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,046",5,법인,법인,2020,신항2로 106,-,직거래,-
95,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,046",5,법인,법인,2020,신항2로 106,-,직거래,-
96,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,046",5,법인,법인,2020,신항2로 106,-,직거래,-
97,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,046",5,법인,법인,2020,신항2로 106,-,직거래,-
98,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,046",5,법인,법인,2020,신항2로 106,-,직거래,-
99,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,046",5,법인,법인,2020,신항2로 106,-,직거래,-
100,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,046",5,법인,법인,2020,신항2로 106,-,직거래,-
101,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,046",5,법인,법인,2020,신항2로 106,-,직거래,-
102,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,046",5,법인,법인,2020,신항2로 106,-,직거래,-
103,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,046",5,법인,법인,2020,신항2로 106,-,직거래,-
104,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,046",5,법인,법인,2020,신항2로 106,-,직거래,-
105,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,046",5,법인,법인,2020,신항2로 106,-,직거래,-
106,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,046",5,법인,법인,2020,신항2로 106,-,직거래,-
107,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,046",5,법인,법인,2020,신항2로 106,-,직거래,-
108,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,046",5,법인,법인,2020,신항2로 106,-,직거래,-
109,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,046",5,법인,법인,2020,신항2로 106,-,직거래,-
110,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,177",7,법인,법인,2020,신항2로 106,-,직거래,-
111,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,177",7,법인,법인,2020,신항2로 106,-,직거래,-
112,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,177",7,법인,법인,2020,신항2로 106,-,직거래,-
113,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,177",7,법인,법인,2020,신항2로 106,-,직거래,-
114,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,177",7,법인,법인,2020,신항2로 106,-,직거래,-
115,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,177",7,법인,법인,2020,신항2로 106,-,직거래,-
116,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,177",7,법인,법인,2020,신항2로 106,-,직거래,-
117,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,177",7,법인,법인,2020,신항2로 106,-,직거래,-
118,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,177",7,법인,법인,2020,신항2로 106,-,직거래,-
119,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,177",7,법인,법인,2020,신항2로 106,-,직거래,-
120,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,177",7,법인,법인,2020,신항2로 106,-,직거래,-
121,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,177",7,법인,법인,2020,신항2로 106,-,직거래,-
122,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,177",7,법인,법인,2020,신항2로 106,-,직거래,-
123,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,177",9,법인,법인,2020,신항2로 106,-,직거래,-
124,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,177",9,법인,법인,2020,신항2로 106,-,직거래,-
125,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,177",9,법인,법인,2020,신항2로 106,-,직거래,-
126,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,177",9,법인,법인,2020,신항2로 106,-,직거래,-
127,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,177",9,법인,법인,2020,신항2로 106,-,직거래,-
128,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,177",9,법인,법인,2020,신항2로 106,-,직거래,-
129,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,177",9,법인,법인,2020,신항2로 106,-,직거래,-
130,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,177",9,법인,법인,2020,신항2로 106,-,직거래,-
131,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,177",9,법인,법인,2020,신항2로 106,-,직거래,-
132,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,177",9,법인,법인,2020,신항2로 106,-,직거래,-
133,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",11,법인,법인,2020,신항2로 106,-,직거래,-
134,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",11,법인,법인,2020,신항2로 106,-,직거래,-
135,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",11,법인,법인,2020,신항2로 106,-,직거래,-
136,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",11,법인,법인,2020,신항2로 106,-,직거래,-
137,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",11,법인,법인,2020,신항2로 106,-,직거래,-
138,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",13,법인,법인,2020,신항2로 106,-,직거래,-
139,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",13,법인,법인,2020,신항2로 106,-,직거래,-
140,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",13,법인,법인,2020,신항2로 106,-,직거래,-
141,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",13,법인,법인,2020,신항2로 106,-,직거래,-
142,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",13,법인,법인,2020,신항2로 106,-,직거래,-
143,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",13,법인,법인,2020,신항2로 106,-,직거래,-
144,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",15,법인,법인,2020,신항2로 106,-,직거래,-
145,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",15,법인,법인,2020,신항2로 106,-,직거래,-
146,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.7961,202406,17,"7,351",15,법인,법인,2020,신항2로 106,-,직거래,-
147,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",15,법인,법인,2020,신항2로 106,-,직거래,-
148,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",15,법인,법인,2020,신항2로 106,-,직거래,-
149,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",15,법인,법인,2020,신항2로 106,-,직거래,-
150,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",15,법인,법인,2020,신항2로 106,-,직거래,-
151,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",15,법인,법인,2020,신항2로 106,-,직거래,-
152,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",15,법인,법인,2020,신항2로 106,-,직거래,-
153,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",15,법인,법인,2020,신항2로 106,-,직거래,-
154,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",16,법인,법인,2020,신항2로 106,-,직거래,-
155,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",16,법인,법인,2020,신항2로 106,-,직거래,-
156,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",16,법인,법인,2020,신항2로 106,-,직거래,-
157,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.7961,202406,17,"7,351",16,법인,법인,2020,신항2로 106,-,직거래,-
158,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.7961,202406,17,"7,351",16,법인,법인,2020,신항2로 106,-,직거래,-
