NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
21,경상남도 창원시 마산회원구 회원동,68-4,0068,0004,신안 시티텔,25.9000,202305,29,"2,500",2,-,-,2002,3·15대로 488,-,직거래,-
22,경상남도 창원시 마산회원구 양덕동,153-8,0153,0008,한진오피스텔,32.7580,202305,24,"2,000",12,-,-,1991,합포로 274,-,중개거래,경남 창원마산회원구
23,경상남도 창원시 마산회원구 양덕동,163-17,0163,0017,대력베스트빌,38.5200,202305,23,"6,750",6,-,-,2003,양덕동2길 17,-,직거래,-
24,경상남도 창원시 마산회원구 석전동,222-8,0222,0008,(222-8),50.7500,202305,22,"7,200",7,-,-,2000,석전동15길 39,-,직거래,-
25,경상남도 창원시 마산회원구 구암동,78-5,0078,0005,더 마크원 오피스텔,36.0200,202305,11,"11,500",10,-,-,2018, ,-,중개거래,경남 창원마산회원구
26,경상남도 창원시 마산회원구 양덕동,163-17,0163,0017,대력베스트빌,26.9800,202304,12,"4,300",12,-,-,2003,양덕동2길 17,-,중개거래,경남 창원마산회원구
27,경상남도 창원시 마산회원구 석전동,245-6,0245,0006,석전오피스텔,21.6000,202304,09,"2,200",11,-,-,1996,양덕옛2길 73,-,중개거래,경남 창원마산회원구
28,경상남도 창원시 마산회원구 내서읍 호계리,768-11,0768,0011,경상오피스텔,58.3700,202304,07,"7,000",3,-,-,2015, ,-,중개거래,경남 창원마산회원구
29,경상남도 창원시 마산회원구 양덕동,153-14,0153,0014,리첸시아,22.6800,202304,04,"3,100",13,-,-,2003,봉양로 13,-,직거래,-
30,경상남도 창원시 마산회원구 회원동,409-3,0409,0003,금광아일린,84.2791,202303,29,"15,000",8,-,-,2016,회원동서로 8,-,직거래,-
31,경상남도 창원시 마산회원구 회원동,61-2,0061,0002,회원동신화하니엘,53.7200,202303,10,"15,500",20,-,-,2016, ,-,중개거래,경남 창원마산합포구
32,경상남도 창원시 마산회원구 석전동,258-1,0258,0001,덕강빌딩,27.0000,202303,10,"3,100",6,-,-,1996,석전동7길 7,-,중개거래,경남 창원의창구
33,경상남도 창원시 마산회원구 양덕동,174-48,0174,0048,동원에코빌,30.1925,202303,07,"6,050",7,-,-,2013,양덕로 13,-,중개거래,경남 창원마산회원구
34,경상남도 창원시 마산회원구 양덕동,95-29,0095,0029,성락오피스텔,28.7200,202302,21,"5,100",3,-,-,2004,양덕북4길 56,-,중개거래,경남 창원마산회원구
35,경상남도 창원시 마산회원구 석전동,245-6,0245,0006,석전오피스텔,21.6000,202302,15,"3,800",8,-,-,1996,양덕옛2길 73,-,직거래,-
36,경상남도 창원시 마산회원구 양덕동,163-17,0163,0017,대력베스트빌,39.0500,202302,15,"6,200",10,-,-,2003,양덕동2길 17,-,중개거래,경남 창원마산회원구
37,경상남도 창원시 마산회원구 석전동,239-1,0239,0001,C.K 밸리 1,46.2150,202302,15,"5,700",2,-,-,2004,석전동14길 47,-,중개거래,경남 창원마산회원구
38,경상남도 창원시 마산회원구 석전동,222-8,0222,0008,(222-8),30.0200,202301,31,"4,100",3,-,-,2000,석전동15길 39,-,직거래,-
39,경상남도 창원시 마산회원구 구암동,78-5,0078,0005,더 마크원 오피스텔,25.3300,202301,31,"10,000",8,-,-,2018, ,-,중개거래,경남 창원마산회원구
40,경상남도 창원시 마산회원구 구암동,78-5,0078,0005,더 마크원 오피스텔,26.0405,202301,31,"7,200",12,-,-,2018, ,-,직거래,-
41,경상남도 창원시 마산회원구 구암동,78-5,0078,0005,더 마크원 오피스텔,26.0405,202301,13,"7,200",14,-,-,2018, ,-,중개거래,경남 창원마산회원구
42,경상남도 창원시 마산회원구 합성동,133-3,0133,0003,백화 하이빌,25.9350,202301,11,"3,000",6,-,-,1998,3·15대로 828-1,-,중개거래,경남 창원마산회원구
