NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
37,경상남도 창원시 성산구 중앙동,99-2,0099,0002,창원 중앙 블루힐스,21.2400,202210,31,"7,200",15,-,-,2016,용지로 56,-,중개거래,경남 창원성산구
38,경상남도 창원시 성산구 상남동,73-2,0073,0002,위드필타워,23.9400,202210,28,"6,500",5,-,-,2016,상남로 75,-,중개거래,경남 창원성산구
39,경상남도 창원시 성산구 상남동,69-2,0069,0002,새롬아이포빌,29.6500,202210,27,"4,250",12,-,-,2003,상남로 35,-,중개거래,경남 창원성산구
40,경상남도 창원시 성산구 중앙동,85-2,0085,0002,로웰하우스,74.6900,202210,26,"29,450",4,-,-,2022,용지로117번길 7,-,직거래,-
41,경상남도 창원시 성산구 중앙동,85-2,0085,0002,로웰하우스,74.6900,202210,26,"28,850",2,-,-,2022,용지로117번길 7,-,직거래,-
42,경상남도 창원시 성산구 중앙동,85-2,0085,0002,로웰하우스,74.6900,202210,26,"28,850",3,-,-,2022,용지로117번길 7,-,직거래,-
43,경상남도 창원시 성산구 중앙동,85-2,0085,0002,로웰하우스,74.6900,202210,26,"29,650",7,-,-,2022,용지로117번길 7,-,직거래,-
44,경상남도 창원시 성산구 중앙동,97-6,0097,0006,캔버라타운,51.6010,202210,26,"3,500",13,-,-,1992,중앙대로61번길 4,-,중개거래,경남 창원성산구
45,경상남도 창원시 성산구 중앙동,85-2,0085,0002,로웰하우스,74.6900,202210,26,"29,650",6,-,-,2022,용지로117번길 7,-,직거래,-
46,경상남도 창원시 성산구 중앙동,85-2,0085,0002,로웰하우스,74.6900,202210,26,"29,650",5,-,-,2022,용지로117번길 7,-,직거래,-
47,경상남도 창원시 성산구 중앙동,101-2,0101,0002,대흥인터빌,29.4800,202210,25,"3,900",15,-,-,2004,중앙대로 33,-,중개거래,경남 창원성산구
48,경상남도 창원시 성산구 상남동,73-2,0073,0002,위드필타워,23.9400,202210,24,"7,100",17,-,-,2016,상남로 75,-,중개거래,경남 창원성산구
49,경상남도 창원시 성산구 상남동,75-3,0075,0003,창원 디아트리에 오피스텔,29.7200,202210,22,"9,900",4,-,-,2017, ,-,중개거래,경남 창원성산구
50,경상남도 창원시 성산구 상남동,14-6,0014,0006,Y-TOP빌딩,27.7200,202210,21,"4,500",6,-,-,2002,마디미로22번길 6,-,중개거래,경남 창원성산구
51,경상남도 창원시 성산구 중앙동,94-2,0094,0002,창원광장 동광뷰엘,37.2900,202210,20,"15,000",15,-,-,2017,중앙대로113번길 13,-,중개거래,경남 창원성산구
52,경상남도 창원시 성산구 상남동,14-6,0014,0006,Y-TOP빌딩,25.4100,202210,20,"2,850",6,-,-,2002,마디미로22번길 6,-,중개거래,경남 창원성산구
