NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
1,경상남도 창원시 마산회원구 회원동,3-9,0003,0009,덕산세안파크,48.9900,202412,24,"17,450",5,법인,법인,2024,회원동31길 19,-,직거래,-
2,경상남도 창원시 마산회원구 회원동,3-67,0003,0067,덕산세안파크B,47.9400,202412,24,"17,050",5,법인,법인,2024,회원동31길 23,-,직거래,-
3,경상남도 창원시 마산회원구 회원동,3-67,0003,0067,덕산세안파크B,48.9900,202412,24,"17,450",5,법인,법인,2024,회원동31길 23,-,직거래,-
4,경상남도 창원시 마산회원구 회원동,3-67,0003,0067,덕산세안파크B,48.9900,202412,24,"17,450",5,법인,법인,2024,회원동31길 23,-,직거래,-
5,경상남도 창원시 마산회원구 회원동,3-67,0003,0067,덕산세안파크B,47.9400,202412,24,"17,050",5,법인,법인,2024,회원동31길 23,-,직거래,-
6,경상남도 창원시 마산회원구 회원동,3-67,0003,0067,덕산세안파크B,48.9900,202412,24,"17,450",4,법인,법인,2024,회원동31길 23,-,직거래,-
7,경상남도 창원시 마산회원구 회원동,3-67,0003,0067,덕산세안파크B,47.9400,202412,24,"17,050",4,법인,법인,2024,회원동31길 23,-,직거래,-
8,경상남도 창원시 마산회원구 회원동,3-67,0003,0067,덕산세안파크B,47.9400,202412,24,"16,900",3,법인,법인,2024,회원동31길 23,-,직거래,-
9,경상남도 창원시 마산회원구 회원동,3-67,0003,0067,덕산세안파크B,48.9900,202412,24,"17,250",3,법인,법인,2024,회원동31길 23,-,직거래,-
10,경상남도 창원시 마산회원구 회원동,3-67,0003,0067,덕산세안파크B,48.9900,202412,24,"17,250",3,법인,법인,2024,회원동31길 23,-,직거래,-
11,경상남도 창원시 마산회원구 회원동,3-67,0003,0067,덕산세안파크B,47.9400,202412,24,"16,900",3,법인,법인,2024,회원동31길 23,-,직거래,-
12,경상남도 창원시 마산회원구 회원동,3-67,0003,0067,덕산세안파크B,47.9400,202412,24,"16,900",2,법인,법인,2024,회원동31길 23,-,직거래,-
13,경상남도 창원시 마산회원구 회원동,3-67,0003,0067,덕산세안파크B,48.9900,202412,24,"17,450",4,법인,법인,2024,회원동31길 23,-,직거래,-
14,경상남도 창원시 마산회원구 회원동,3-9,0003,0009,덕산세안파크,48.9900,202412,24,"17,450",5,법인,법인,2024,회원동31길 19,-,직거래,-
15,경상남도 창원시 마산회원구 회원동,3-67,0003,0067,덕산세안파크B,47.9400,202412,24,"17,050",4,법인,법인,2024,회원동31길 23,-,직거래,-
16,경상남도 창원시 마산회원구 회원동,3-67,0003,0067,덕산세안파크B,47.9400,202412,24,"16,900",2,법인,법인,2024,회원동31길 23,-,직거래,-
17,경상남도 창원시 마산회원구 회원동,3-67,0003,0067,덕산세안파크B,48.9900,202412,24,"17,250",2,법인,법인,2024,회원동31길 23,-,직거래,-
18,경상남도 창원시 마산회원구 회원동,3-67,0003,0067,덕산세안파크B,48.9900,202412,24,"17,250",2,법인,법인,2024,회원동31길 23,-,직거래,-
19,경상남도 창원시 마산회원구 회원동,3-9,0003,0009,덕산세안파크,47.9400,202412,24,"17,050",5,법인,법인,2024,회원동31길 19,-,직거래,-
20,경상남도 창원시 마산회원구 회원동,3-9,0003,0009,덕산세안파크,47.9400,202412,24,"17,050",5,법인,법인,2024,회원동31길 19,-,직거래,-
21,경상남도 창원시 마산회원구 회원동,3-9,0003,0009,덕산세안파크,47.9400,202412,24,"17,050",4,법인,법인,2024,회원동31길 19,-,직거래,-
22,경상남도 창원시 마산회원구 회원동,3-9,0003,0009,덕산세안파크,48.9900,202412,24,"17,450",4,법인,법인,2024,회원동31길 19,-,직거래,-
23,경상남도 창원시 마산회원구 회원동,3-9,0003,0009,덕산세안파크,48.9900,202412,24,"17,450",4,법인,법인,2024,회원동31길 19,-,직거래,-
24,경상남도 창원시 마산회원구 회원동,3-9,0003,0009,덕산세안파크,47.9400,202412,24,"17,050",4,법인,법인,2024,회원동31길 19,-,직거래,-
25,경상남도 창원시 마산회원구 회원동,3-9,0003,0009,덕산세안파크,47.9400,202412,24,"16,900",3,법인,법인,2024,회원동31길 19,-,직거래,-
26,경상남도 창원시 마산회원구 회원동,3-9,0003,0009,덕산세안파크,48.9900,202412,24,"17,250",3,법인,법인,2024,회원동31길 19,-,직거래,-
27,경상남도 창원시 마산회원구 회원동,3-9,0003,0009,덕산세안파크,48.9900,202412,24,"17,250",3,법인,법인,2024,회원동31길 19,-,직거래,-
28,경상남도 창원시 마산회원구 회원동,3-9,0003,0009,덕산세안파크,47.9400,202412,24,"16,900",3,법인,법인,2024,회원동31길 19,-,직거래,-
29,경상남도 창원시 마산회원구 회원동,3-9,0003,0009,덕산세안파크,47.9400,202412,24,"16,900",2,법인,법인,2024,회원동31길 19,-,직거래,-
30,경상남도 창원시 마산회원구 회원동,3-9,0003,0009,덕산세안파크,48.9900,202412,24,"17,250",2,법인,법인,2024,회원동31길 19,-,직거래,-
31,경상남도 창원시 마산회원구 회원동,3-9,0003,0009,덕산세안파크,48.9900,202412,24,"17,250",2,법인,법인,2024,회원동31길 19,-,직거래,-
32,경상남도 창원시 마산회원구 회원동,3-9,0003,0009,덕산세안파크,47.9400,202412,24,"16,900",2,법인,법인,2024,회원동31길 19,-,직거래,-
33,경상남도 창원시 마산회원구 양덕동,12-18,0012,0018,신우오피스텔,39.1600,202412,16,"3,400",6,개인,개인,2003,합성옛길 37-3,-,중개거래,경남 창원시 마산회원구
34,경상남도 창원시 마산회원구 석전동,245-6,0245,0006,석전오피스텔,43.2000,202412,13,"3,500",10,개인,개인,1996,양덕옛2길 73,-,직거래,-
35,경상남도 창원시 마산회원구 회원동,61-2,0061,0002,회원동신화하니엘,54.9600,202412,12,"13,800",8,개인,개인,2016, ,-,중개거래,경남 창원시 마산회원구
36,경상남도 창원시 마산회원구 양덕동,153-14,0153,0014,리첸시아,22.6800,202411,15,"2,600",4,개인,개인,2003,봉양로 13,-,중개거래,경남 창원시 마산회원구
37,경상남도 창원시 마산회원구 내서읍 중리,794-4,0794,0004,팔래스 오피스텔,28.0195,202411,13,"7,100",2,법인,개인,2013,죽암로 77-13,-,직거래,-
38,경상남도 창원시 마산회원구 내서읍 중리,794-4,0794,0004,팔래스 오피스텔,26.8795,202411,13,"6,720",3,법인,개인,2013,죽암로 77-13,-,직거래,-
39,경상남도 창원시 마산회원구 내서읍 중리,794-4,0794,0004,팔래스 오피스텔,26.8795,202411,13,"6,720",3,법인,개인,2013,죽암로 77-13,-,직거래,-
40,경상남도 창원시 마산회원구 내서읍 중리,794-4,0794,0004,팔래스 오피스텔,26.8795,202411,13,"6,720",3,법인,개인,2013,죽암로 77-13,-,직거래,-
