NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
40,경상남도 창원시 진해구 용원동,1212-2,1212,0002,벽송수피아빌딩,43.1750,202108,08,"7,000",8,-,-,2013,용재로 14,20220225,-,-
41,경상남도 창원시 진해구 용원동,1212-2,1212,0002,벽송수피아빌딩,43.1750,202108,08,"7,000",8,-,-,2013,용재로 14,20220225,-,-
42,경상남도 창원시 진해구 용원동,1212-2,1212,0002,벽송수피아빌딩,43.1750,202108,08,"7,000",8,-,-,2013,용재로 14,20220225,-,-
43,경상남도 창원시 진해구 용원동,1212-2,1212,0002,벽송수피아빌딩,42.0250,202108,08,"6,800",8,-,-,2013,용재로 14,20220225,-,-
44,경상남도 창원시 진해구 용원동,1212-2,1212,0002,벽송수피아빌딩,41.0750,202108,08,"6,600",8,-,-,2013,용재로 14,20220225,-,-
45,경상남도 창원시 진해구 용원동,1212-2,1212,0002,벽송수피아빌딩,38.8750,202108,08,"6,400",10,-,-,2013,용재로 14,20220225,-,-
46,경상남도 창원시 진해구 용원동,1212-2,1212,0002,벽송수피아빌딩,38.8750,202108,08,"6,380",10,-,-,2013,용재로 14,20220225,-,-
47,경상남도 창원시 진해구 용원동,1212-2,1212,0002,벽송수피아빌딩,38.8750,202108,08,"6,380",10,-,-,2013,용재로 14,20220225,-,-
48,경상남도 창원시 진해구 용원동,1212-2,1212,0002,벽송수피아빌딩,39.7750,202108,08,"6,500",10,-,-,2013,용재로 14,20220225,-,-
49,경상남도 창원시 진해구 용원동,1212-2,1212,0002,벽송수피아빌딩,41.0750,202108,08,"6,650",9,-,-,2013,용재로 14,20220225,-,-
50,경상남도 창원시 진해구 용원동,1212-2,1212,0002,벽송수피아빌딩,41.0750,202108,08,"6,650",9,-,-,2013,용재로 14,20220225,-,-
51,경상남도 창원시 진해구 용원동,1212-2,1212,0002,벽송수피아빌딩,41.0750,202108,08,"6,650",9,-,-,2013,용재로 14,20220225,-,-
