NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
152,경상남도 창원시 마산합포구 동성동,315,0315,0000,호텔엠에스,32.8000,202404,25,"3,100",10,개인,개인,2006,해안대로 367,-,중개거래,경남 창원시마산합포구
153,경상남도 창원시 마산합포구 동성동,315,0315,0000,호텔엠에스,32.8000,202404,17,"3,200",4,개인,개인,2006,해안대로 367,-,중개거래,경남 창원시마산합포구
154,경상남도 창원시 마산합포구 창동,3-1,0003,0001,창동 오피스텔,41.8700,202404,15,"5,600",9,개인,개인,2003,북성로 5,-,직거래,-
155,경상남도 창원시 마산합포구 해운동,58-3,0058,0003,경민시티텔,37.3600,202404,09,"8,600",7,개인,개인,1998,해안대로 97,-,중개거래,경남 창원시마산합포구
156,경상남도 창원시 마산합포구 해운동,63-1,0063,0001,경민파라다이스201,23.4500,202404,09,"3,000",6,개인,개인,1999,해안대로 15,-,중개거래,경남 창원시마산합포구
157,경상남도 창원시 마산합포구 동성동,315,0315,0000,호텔엠에스,24.5000,202404,01,"2,600",11,개인,개인,2006,해안대로 367,-,중개거래,경남 창원시마산합포구
158,경상남도 창원시 마산합포구 오동동,318-1,0318,0001,포세이돈하우스,24.7440,202404,01,"6,000",5,개인,개인,2017,해안대로 376,-,중개거래,경남 창원시마산합포구
159,경상남도 창원시 마산합포구 해운동,58-3,0058,0003,경민시티텔,34.4000,202403,30,"6,600",12,개인,개인,1998,해안대로 97,-,중개거래,경남 창원시마산합포구
160,경상남도 창원시 마산합포구 부림동,83-18,0083,0018,강남 와이즈하우스,27.5350,202403,27,"5,300",5,개인,법인,2015,3·15대로 353,-,중개거래,경남 창원시마산회원구
161,경상남도 창원시 마산합포구 해운동,42-5,0042,0005,킴즈타운,22.5975,202403,27,"3,800",7,개인,개인,2003,월영동로 7,-,중개거래,경남 창원시마산합포구
162,경상남도 창원시 마산합포구 오동동,214-7,0214,0007,고려타워,28.5557,202403,23,"6,000",10,개인,개인,2018,문화의길 15,-,중개거래,경남 창원시마산합포구
163,경상남도 창원시 마산합포구 해운동,63-1,0063,0001,경민파라다이스201,23.3600,202403,22,"2,650",7,개인,개인,1999,해안대로 15,-,중개거래,경남 창원시마산합포구
164,경상남도 창원시 마산합포구 해운동,63-1,0063,0001,경민파라다이스201,23.4500,202403,22,"2,700",12,개인,개인,1999,해안대로 15,-,중개거래,경남 창원시마산합포구
165,경상남도 창원시 마산합포구 해운동,63-1,0063,0001,경민파라다이스201,25.2000,202403,20,"4,200",12,개인,개인,1999,해안대로 15,-,중개거래,경남 창원시마산합포구
166,경상남도 창원시 마산합포구 해운동,63-1,0063,0001,경민파라다이스201,25.2000,202403,20,"3,450",13,개인,개인,1999,해안대로 15,-,중개거래,경남 창원시마산합포구
167,경상남도 창원시 마산합포구 해운동,63-1,0063,0001,경민파라다이스201,25.2000,202403,19,"3,000",11,개인,개인,1999,해안대로 15,-,중개거래,경남 창원시마산합포구
168,경상남도 창원시 마산합포구 신포동2가,23,0023,0000,마산 웰메이드 시티,34.4362,202403,19,"14,900",16,개인,개인,2019,동서동2길 60,-,중개거래,경남 창원시마산합포구
169,경상남도 창원시 마산합포구 해운동,63-1,0063,0001,경민파라다이스201,29.0400,202403,14,"4,200",11,개인,개인,1999,해안대로 15,-,중개거래,경남 창원시마산합포구
170,경상남도 창원시 마산합포구 해운동,63-1,0063,0001,경민파라다이스201,25.2000,202403,09,"2,500",8,개인,개인,1999,해안대로 15,-,중개거래,경남 창원시마산회원구
171,경상남도 창원시 마산합포구 오동동,214-7,0214,0007,고려타워,28.5557,202403,05,"6,000",8,개인,개인,2018,문화의길 15,-,중개거래,경남 창원시마산합포구
172,경상남도 창원시 마산합포구 오동동,316-1,0316,0001,상지솔리움,24.5800,202403,02,"2,500",12,개인,개인,2003,해안대로 389,-,중개거래,경남 창원시마산합포구
173,경상남도 창원시 마산합포구 창포동3가,4-4,0004,0004,창포 프리텔,28.5600,202403,01,"3,750",5,개인,개인,2002,문화동11길 14,-,중개거래,경남 창원시 마산합포구
174,경상남도 창원시 마산합포구 동성동,315,0315,0000,호텔엠에스,28.0000,202402,27,"2,575",9,개인,개인,2006,해안대로 367,-,중개거래,경남 창원시 마산합포구
175,경상남도 창원시 마산합포구 동성동,315,0315,0000,호텔엠에스,28.0000,202402,27,"2,575",9,개인,개인,2006,해안대로 367,-,중개거래,경남 창원시 마산합포구
176,경상남도 창원시 마산합포구 오동동,318-1,0318,0001,포세이돈하우스,42.9900,202402,26,"7,400",3,개인,개인,2017,해안대로 376,-,중개거래,경남 창원시마산합포구
177,경상남도 창원시 마산합포구 동성동,315,0315,0000,호텔엠에스,24.5000,202402,21,"2,300",8,개인,개인,2006,해안대로 367,-,중개거래,경남 창원시 마산합포구
178,경상남도 창원시 마산합포구 산호동,427-2,0427,0002,기전모닝텔,35.2000,202402,17,"4,000",11,개인,개인,1998,합포남2길 6,-,중개거래,경남 창원시마산회원구
179,경상남도 창원시 마산합포구 월남동3가,13,0013,0000,씨티빌-Ⅱ오피스텔,29.8580,202402,16,"6,500",3,개인,개인,2003,3·15대로 47,-,중개거래,경남 창원시마산합포구
180,경상남도 창원시 마산합포구 월남동3가,13,0013,0000,씨티빌-Ⅱ오피스텔,25.1780,202402,15,"5,000",9,개인,개인,2003,3·15대로 47,-,직거래,-
181,경상남도 창원시 마산합포구 월남동3가,13,0013,0000,씨티빌-Ⅱ오피스텔,25.1780,202402,13,"3,900",2,개인,개인,2003,3·15대로 47,-,직거래,-
182,경상남도 창원시 마산합포구 오동동,322,0322,0000,중앙마린파이브아파트,41.9854,202402,09,"8,300",2,개인,개인,2014,오동동14길 67,-,중개거래,경남 창원시 마산합포구
183,경상남도 창원시 마산합포구 오동동,214-7,0214,0007,고려타워,28.5557,202402,08,"5,000",5,개인,법인,2018,문화의길 15,-,직거래,-
184,경상남도 창원시 마산합포구 오동동,214-7,0214,0007,고려타워,28.5557,202402,08,"5,000",18,개인,법인,2018,문화의길 15,-,직거래,-
185,경상남도 창원시 마산합포구 오동동,214-7,0214,0007,고려타워,28.5557,202402,08,"5,000",17,개인,법인,2018,문화의길 15,-,직거래,-
186,경상남도 창원시 마산합포구 오동동,214-7,0214,0007,고려타워,28.5557,202402,08,"5,000",15,개인,법인,2018,문화의길 15,-,직거래,-
187,경상남도 창원시 마산합포구 오동동,214-7,0214,0007,고려타워,28.5557,202402,08,"5,000",15,개인,법인,2018,문화의길 15,-,직거래,-
188,경상남도 창원시 마산합포구 오동동,214-7,0214,0007,고려타워,28.5557,202402,08,"5,000",14,개인,법인,2018,문화의길 15,-,직거래,-
189,경상남도 창원시 마산합포구 오동동,214-7,0214,0007,고려타워,28.5557,202402,08,"5,000",13,개인,법인,2018,문화의길 15,-,직거래,-
190,경상남도 창원시 마산합포구 오동동,214-7,0214,0007,고려타워,28.5557,202402,08,"5,000",10,개인,법인,2018,문화의길 15,-,직거래,-
191,경상남도 창원시 마산합포구 오동동,214-7,0214,0007,고려타워,28.5557,202402,08,"5,000",7,개인,법인,2018,문화의길 15,-,직거래,-
192,경상남도 창원시 마산합포구 오동동,214-7,0214,0007,고려타워,28.5557,202402,08,"5,000",6,개인,법인,2018,문화의길 15,-,직거래,-
193,경상남도 창원시 마산합포구 오동동,214-7,0214,0007,고려타워,41.2702,202402,08,"7,000",5,개인,법인,2018,문화의길 15,-,직거래,-
194,경상남도 창원시 마산합포구 오동동,214-7,0214,0007,고려타워,41.2702,202402,08,"7,000",4,개인,법인,2018,문화의길 15,-,직거래,-
195,경상남도 창원시 마산합포구 오동동,214-7,0214,0007,고려타워,41.2702,202402,08,"7,000",3,개인,법인,2018,문화의길 15,-,직거래,-
196,경상남도 창원시 마산합포구 오동동,214-7,0214,0007,고려타워,41.2702,202402,08,"7,000",3,개인,법인,2018,문화의길 15,-,직거래,-
197,경상남도 창원시 마산합포구 신포동2가,23,0023,0000,마산 웰메이드 시티,26.6118,202402,07,"12,600",26,개인,개인,2019,동서동2길 60,-,중개거래,경남 창원시마산합포구
198,경상남도 창원시 마산합포구 오동동,214-7,0214,0007,고려타워,28.5557,202402,07,"5,000",19,개인,법인,2018,문화의길 15,-,직거래,-
199,경상남도 창원시 마산합포구 오동동,214-7,0214,0007,고려타워,28.5557,202402,07,"5,000",8,개인,법인,2018,문화의길 15,-,직거래,-
200,경상남도 창원시 마산합포구 오동동,214-7,0214,0007,고려타워,41.2702,202402,07,"7,000",7,개인,법인,2018,문화의길 15,-,직거래,-
201,경상남도 창원시 마산합포구 오동동,214-7,0214,0007,고려타워,28.5557,202402,07,"5,000",4,개인,법인,2018,문화의길 15,-,직거래,-
202,경상남도 창원시 마산합포구 홍문동,12-1,0012,0001,(주)상신기업,48.9600,202402,05,"7,000",7,개인,개인,2012,문화남11길 7,-,직거래,-
203,경상남도 창원시 마산합포구 대창동,67,0067,0000,성우유니빌,43.5600,202402,04,"5,000",7,개인,개인,2003,월영북로 61,-,중개거래,경남 창원시마산합포구
204,경상남도 창원시 마산합포구 동성동,315,0315,0000,호텔엠에스,33.9700,202402,01,"3,200",5,개인,개인,2006,해안대로 367,-,중개거래,경남 창원마산합포구
205,경상남도 창원시 마산합포구 창동,3-1,0003,0001,창동 오피스텔,40.5250,202401,29,"5,700",10,개인,개인,2003,북성로 5,-,직거래,-
206,경상남도 창원시 마산합포구 산호동,7-5,0007,0005,동인노블리앙,40.1800,202401,26,"5,500",2,개인,법인,2004,산호북19길 11,-,중개거래,경남 창원시마산회원구
207,경상남도 창원시 마산합포구 오동동,318-1,0318,0001,포세이돈하우스,42.9900,202401,23,"8,400",8,개인,법인,2017,해안대로 376,-,중개거래,경남 창원시마산합포구
208,경상남도 창원시 마산합포구 신포동2가,23,0023,0000,마산 웰메이드 시티,26.6118,202401,15,"9,900",16,개인,개인,2019,동서동2길 60,-,중개거래,경남 창원시마산합포구
209,경상남도 창원시 마산합포구 동성동,50,0050,0000,리치클Ⅱ,33.1925,202401,10,"5,500",4,개인,개인,1997,아구찜길 7,-,중개거래,경남 창원마산합포구
210,경상남도 창원시 마산합포구 서성동,83-12,0083,0012,(83-12),29.0500,202401,10,"4,200",5,개인,개인,2003,동서남1길 16,20240115,중개거래,경남 창원마산합포구
211,경상남도 창원시 마산합포구 서성동,83-12,0083,0012,(83-12),29.0500,202401,10,"4,200",5,개인,개인,2003,동서남1길 16,-,중개거래,경남 창원마산합포구
212,경상남도 창원시 마산합포구 서성동,83-12,0083,0012,(83-12),25.5150,202401,06,"2,200",4,개인,개인,2003,동서남1길 16,-,중개거래,경남 창원마산합포구
213,경상남도 창원시 마산합포구 신포동2가,23,0023,0000,마산 웰메이드 시티,26.6118,202401,05,"9,000",10,개인,개인,2019,동서동2길 60,-,중개거래,경남 창원마산합포구
214,경상남도 창원시 마산합포구 오동동,318-1,0318,0001,포세이돈하우스,42.9900,202401,04,"7,300",6,개인,개인,2017,해안대로 376,-,직거래,-
215,경상남도 창원시 마산합포구 오동동,318-1,0318,0001,포세이돈하우스,42.9900,202401,04,"6,600",4,개인,개인,2017,해안대로 376,-,직거래,-
216,경상남도 창원시 마산합포구 오동동,318-1,0318,0001,포세이돈하우스,42.9900,202401,02,"5,400",3,법인,법인,2017,해안대로 376,-,직거래,-
217,경상남도 창원시 마산합포구 오동동,318-1,0318,0001,포세이돈하우스,42.9900,202401,02,"5,633",4,법인,법인,2017,해안대로 376,-,직거래,-
218,경상남도 창원시 마산합포구 오동동,318-1,0318,0001,포세이돈하우스,42.9900,202401,02,"5,511",3,법인,법인,2017,해안대로 376,-,직거래,-
219,경상남도 창원시 마산합포구 오동동,318-1,0318,0001,포세이돈하우스,42.9900,202401,02,"5,511",3,개인,법인,2017,해안대로 376,-,직거래,-
220,경상남도 창원시 마산합포구 오동동,318-1,0318,0001,포세이돈하우스,42.9900,202401,02,"5,511",3,법인,법인,2017,해안대로 376,-,직거래,-
221,경상남도 창원시 마산합포구 오동동,318-1,0318,0001,포세이돈하우스,42.9900,202401,02,"5,400",3,법인,법인,2017,해안대로 376,-,직거래,-
222,경상남도 창원시 마산합포구 오동동,318-1,0318,0001,포세이돈하우스,42.9900,202401,02,"5,500",4,법인,법인,2017,해안대로 376,-,직거래,-
223,경상남도 창원시 마산합포구 오동동,318-1,0318,0001,포세이돈하우스,42.9900,202401,02,"5,911",6,개인,법인,2017,해안대로 376,-,직거래,-
224,경상남도 창원시 마산합포구 오동동,318-1,0318,0001,포세이돈하우스,42.9900,202401,02,"5,500",4,법인,법인,2017,해안대로 376,-,직거래,-
225,경상남도 창원시 마산합포구 오동동,318-1,0318,0001,포세이돈하우스,42.9900,202401,02,"6,251",4,개인,법인,2017,해안대로 376,-,직거래,-
226,경상남도 창원시 마산합포구 오동동,318-1,0318,0001,포세이돈하우스,42.9900,202401,02,"6,515",6,개인,법인,2017,해안대로 376,-,직거래,-
227,경상남도 창원시 마산합포구 오동동,318-1,0318,0001,포세이돈하우스,42.9900,202401,02,"5,911",5,법인,법인,2017,해안대로 376,-,직거래,-
228,경상남도 창원시 마산합포구 오동동,318-1,0318,0001,포세이돈하우스,42.9900,202401,02,"5,933",6,개인,법인,2017,해안대로 376,-,직거래,-
229,경상남도 창원시 마산합포구 오동동,318-1,0318,0001,포세이돈하우스,42.9900,202401,02,"5,800",5,개인,법인,2017,해안대로 376,-,직거래,-
