시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
경상남도 창원성산구 가음동,20-4,0020,0004,대도,45.06,201809,5,"        15,000",3,1988,대정로 34
경상남도 창원성산구 가음동,24-11,0024,0011,대동빌라,56.97,201807,28,"        12,500",4,1989,가음정로 113
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201810,10,"        10,000",1,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,49.44,201810,17,"        13,000",4,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201903,6,"        10,500",3,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201903,18,"        13,000",3,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201903,23,"        11,500",5,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,49.44,201904,8,"        12,500",1,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,49.44,201904,18,"        12,900",3,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,49.44,201905,8,"        13,000",4,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,49.44,201905,16,"        13,300",2,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201906,20,"         8,500",4,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201906,22,"         9,900",1,1980,원이대로878번길 16
경상남도 창원성산구 가음동,22-7,0022,0007,삼선,43.16,201810,29,"        10,500",1,1988,원이대로883번길 11-3
경상남도 창원성산구 가음동,22-7,0022,0007,삼선,43.16,201906,19,"         8,300",3,1988,원이대로883번길 11-3
경상남도 창원성산구 가음동,22-7,0022,0007,삼선,43.16,201906,25,"         8,500",3,1988,원이대로883번길 11-3
경상남도 창원성산구 가음동,24-3,0024,0003,상록,34.45,201810,29,"        10,300",4,1981,대정로 9
경상남도 창원성산구 가음동,24-3,0024,0003,상록,34.45,201902,26,"        10,900",2,1981,대정로 9
