시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
경상남도 창원진해구 경화동,1400,1400,0000,경화동더샵,84.93,201808,16,"        19,300",2,2005,조천북로 65
경상남도 창원진해구 경화동,1400,1400,0000,경화동더샵,84.94,201810,2,"        19,000",14,2005,조천북로 65
경상남도 창원진해구 경화동,1400,1400,0000,경화동더샵,84.94,201810,4,"        18,000",4,2005,조천북로 65
경상남도 창원진해구 경화동,1400,1400,0000,경화동더샵,84.94,201810,27,"        19,500",10,2005,조천북로 65
경상남도 창원진해구 경화동,1400,1400,0000,경화동더샵,84.93,201812,5,"        17,000",5,2005,조천북로 65
경상남도 창원진해구 경화동,1400,1400,0000,경화동더샵,84.94,201904,4,"        16,000",1,2005,조천북로 65
경상남도 창원진해구 경화동,1400,1400,0000,경화동더샵,84.94,201904,16,"        17,500",14,2005,조천북로 65
경상남도 창원진해구 경화동,1400,1400,0000,경화동더샵,84.94,201905,28,"        16,000",10,2005,조천북로 65
경상남도 창원진해구 경화동,1334,1334,0000,경화동두산위브,59.9236,201807,28,"        19,800",2,2017,조천로 30
경상남도 창원진해구 경화동,1334,1334,0000,경화동두산위브,74.7176,201901,1,"        28,600",15,2017,조천로 30
경상남도 창원진해구 경화동,1334,1334,0000,경화동두산위브,59.9236,201901,3,"        19,700",9,2017,조천로 30
경상남도 창원진해구 경화동,1334,1334,0000,경화동두산위브,59.9236,201901,28,"        21,000",10,2017,조천로 30
경상남도 창원진해구 경화동,1334,1334,0000,경화동두산위브,74.7176,201901,29,"        26,400",11,2017,조천로 30
경상남도 창원진해구 경화동,1334,1334,0000,경화동두산위브,84.9052,201902,2,"        26,250",3,2017,조천로 30
경상남도 창원진해구 경화동,1334,1334,0000,경화동두산위브,84.9551,201902,9,"        28,400",8,2017,조천로 30
경상남도 창원진해구 경화동,1334,1334,0000,경화동두산위브,74.7176,201902,14,"        25,700",6,2017,조천로 30
경상남도 창원진해구 경화동,1334,1334,0000,경화동두산위브,59.9236,201902,19,"        21,000",11,2017,조천로 30
경상남도 창원진해구 경화동,1334,1334,0000,경화동두산위브,84.9422,201903,3,"        26,800",3,2017,조천로 30
경상남도 창원진해구 경화동,1334,1334,0000,경화동두산위브,84.9052,201903,4,"        30,000",14,2017,조천로 30
경상남도 창원진해구 경화동,1334,1334,0000,경화동두산위브,74.7176,201903,12,"        26,500",11,2017,조천로 30
경상남도 창원진해구 경화동,1334,1334,0000,경화동두산위브,74.7176,201903,17,"        26,500",10,2017,조천로 30
경상남도 창원진해구 경화동,1334,1334,0000,경화동두산위브,84.9551,201903,20,"        32,400",15,2017,조천로 30
경상남도 창원진해구 경화동,1334,1334,0000,경화동두산위브,84.9052,201903,31,"        28,500",4,2017,조천로 30
경상남도 창원진해구 경화동,1334,1334,0000,경화동두산위브,74.7176,201904,4,"        24,700",3,2017,조천로 30
경상남도 창원진해구 경화동,1334,1334,0000,경화동두산위브,59.9236,201904,16,"        21,200",10,2017,조천로 30
경상남도 창원진해구 경화동,1334,1334,0000,경화동두산위브,74.7176,201904,19,"        26,500",9,2017,조천로 30
경상남도 창원진해구 경화동,1334,1334,0000,경화동두산위브,74.7176,201904,20,"        24,480",13,2017,조천로 30
경상남도 창원진해구 경화동,1334,1334,0000,경화동두산위브,74.7176,201905,8,"        26,200",12,2017,조천로 30
경상남도 창원진해구 경화동,1334,1334,0000,경화동두산위브,74.7176,201905,12,"        26,700",5,2017,조천로 30
경상남도 창원진해구 경화동,1334,1334,0000,경화동두산위브,59.9236,201905,20,"        18,650",1,2017,조천로 30
경상남도 창원진해구 경화동,1334,1334,0000,경화동두산위브,74.7176,201905,25,"        26,400",11,2017,조천로 30
경상남도 창원진해구 경화동,1334,1334,0000,경화동두산위브,59.9236,201906,15,"        18,800",7,2017,조천로 30
경상남도 창원진해구 경화동,1334,1334,0000,경화동두산위브,59.9236,201906,18,"        20,500",4,2017,조천로 30
경상남도 창원진해구 경화동,1334,1334,0000,경화동두산위브,74.7176,201906,28,"        26,350",10,2017,조천로 30
경상남도 창원진해구 경화동,1316,1316,0000,경화베스티움,84.9583,201901,20,"        25,000",3,2018,조천북로 131
경상남도 창원진해구 경화동,1316,1316,0000,경화베스티움,84.9583,201902,8,"        26,000",12,2018,조천북로 131
경상남도 창원진해구 경화동,1316,1316,0000,경화베스티움,84.5298,201902,11,"        24,000",3,2018,조천북로 131
경상남도 창원진해구 경화동,1316,1316,0000,경화베스티움,84.7463,201902,15,"        27,200",2,2018,조천북로 131
경상남도 창원진해구 경화동,1316,1316,0000,경화베스티움,84.8787,201902,28,"        23,950",3,2018,조천북로 131
경상남도 창원진해구 경화동,1316,1316,0000,경화베스티움,84.8787,201903,13,"        23,500",11,2018,조천북로 131
경상남도 창원진해구 경화동,1316,1316,0000,경화베스티움,84.9583,201903,15,"        25,000",14,2018,조천북로 131
경상남도 창원진해구 경화동,1316,1316,0000,경화베스티움,84.5298,201903,27,"        25,710",2,2018,조천북로 131
경상남도 창원진해구 경화동,1316,1316,0000,경화베스티움,84.9583,201903,28,"        24,500",8,2018,조천북로 131
경상남도 창원진해구 경화동,1316,1316,0000,경화베스티움,84.5298,201904,22,"        26,000",15,2018,조천북로 131
경상남도 창원진해구 경화동,1316,1316,0000,경화베스티움,84.8787,201904,22,"        23,800",11,2018,조천북로 131
경상남도 창원진해구 경화동,1316,1316,0000,경화베스티움,84.8787,201905,9,"        24,000",6,2018,조천북로 131
경상남도 창원진해구 경화동,1316,1316,0000,경화베스티움,84.8787,201906,18,"        23,200",8,2018,조천북로 131
경상남도 창원진해구 경화동,859,0859,0000,경화주공,31.98,201807,9,"         4,500",1,1986,충장로345번길 50
경상남도 창원진해구 경화동,859,0859,0000,경화주공,39.72,201807,24,"         8,000",2,1986,충장로345번길 50
경상남도 창원진해구 경화동,859,0859,0000,경화주공,39.72,201811,24,"         5,800",3,1986,충장로345번길 50
경상남도 창원진해구 경화동,859,0859,0000,경화주공,39.72,201812,26,"         8,000",3,1986,충장로345번길 50
경상남도 창원진해구 경화동,859,0859,0000,경화주공,39.72,201901,28,"         6,300",2,1986,충장로345번길 50
경상남도 창원진해구 경화동,859,0859,0000,경화주공,39.72,201902,4,"         4,400",4,1986,충장로345번길 50
경상남도 창원진해구 경화동,859,0859,0000,경화주공,31.98,201906,5,"         4,300",4,1986,충장로345번길 50
경상남도 창원진해구 경화동,1501,1501,0000,남성파크A,57.78,201808,30,"         9,500",1,1994,조천로23번길 39
경상남도 창원진해구 경화동,1388,1388,0000,대동다:숲,84.995,201808,2,"        19,000",1,2006,조천북로 79
경상남도 창원진해구 경화동,1388,1388,0000,대동다:숲,84.995,201808,24,"        18,500",8,2006,조천북로 79
경상남도 창원진해구 경화동,1388,1388,0000,대동다:숲,84.995,201809,8,"        16,500",2,2006,조천북로 79
경상남도 창원진해구 경화동,1388,1388,0000,대동다:숲,84.995,201809,14,"        19,800",6,2006,조천북로 79
경상남도 창원진해구 경화동,1388,1388,0000,대동다:숲,84.995,201809,19,"        18,700",12,2006,조천북로 79
경상남도 창원진해구 경화동,1388,1388,0000,대동다:숲,84.995,201811,15,"        17,500",4,2006,조천북로 79
경상남도 창원진해구 경화동,1388,1388,0000,대동다:숲,84.995,201811,19,"        16,800",5,2006,조천북로 79
