시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
경상남도 창원의창구 대산면 가술리,108-1,0108,0001,해강그린,57.98,201809,3,"         6,400",14,1994,진산대로 437
경상남도 창원의창구 대산면 가술리,108-1,0108,0001,해강그린,57.24,201809,28,"         4,000",1,1994,진산대로 437
경상남도 창원의창구 대산면 가술리,108-1,0108,0001,해강그린,57.24,201810,2,"         6,200",7,1994,진산대로 437
경상남도 창원의창구 대산면 가술리,108-1,0108,0001,해강그린,84.36,201810,4,"         8,000",1,1994,진산대로 437
경상남도 창원의창구 대산면 가술리,108-1,0108,0001,해강그린,57.24,201811,29,"         6,500",13,1994,진산대로 437
경상남도 창원의창구 대산면 가술리,108-1,0108,0001,해강그린,84.36,201904,15,"         6,500",9,1994,진산대로 437
경상남도 창원의창구 대원동,80-1,0080,0001,대동1차황토방,120.93,201808,24,"        21,300",15,1999,창원대로 548
경상남도 창원의창구 대원동,80-1,0080,0001,대동1차황토방,84.87,201808,31,"        17,300",14,1999,창원대로 548
경상남도 창원의창구 대원동,80-1,0080,0001,대동1차황토방,84.87,201811,2,"        17,000",6,1999,창원대로 548
경상남도 창원의창구 대원동,80-1,0080,0001,대동1차황토방,120.93,201901,8,"        21,400",9,1999,창원대로 548
경상남도 창원의창구 대원동,80-1,0080,0001,대동1차황토방,84.87,201901,9,"        17,800",10,1999,창원대로 548
경상남도 창원의창구 대원동,80-1,0080,0001,대동1차황토방,84.87,201901,13,"        16,300",5,1999,창원대로 548
경상남도 창원의창구 대원동,80-1,0080,0001,대동1차황토방,84.87,201903,13,"        17,000",10,1999,창원대로 548
경상남도 창원의창구 대원동,80-1,0080,0001,대동1차황토방,84.87,201903,28,"        18,000",1,1999,창원대로 548
경상남도 창원의창구 대원동,80-1,0080,0001,대동1차황토방,84.87,201904,27,"        17,200",7,1999,창원대로 548
경상남도 창원의창구 대원동,80-1,0080,0001,대동1차황토방,84.87,201905,20,"        16,700",6,1999,창원대로 548
경상남도 창원의창구 대원동,80-1,0080,0001,대동1차황토방,84.87,201906,8,"        18,000",6,1999,창원대로 548
경상남도 창원의창구 대원동,80-1,0080,0001,대동1차황토방,84.87,201906,18,"        17,000",6,1999,창원대로 548
경상남도 창원의창구 대원동,80,0080,0000,대동2,145.9807,201807,9,"        33,000",6,1999,창원대로 538
경상남도 창원의창구 대원동,80,0080,0000,대동2,145.9807,201808,17,"        25,000",4,1999,창원대로 538
경상남도 창원의창구 대원동,80,0080,0000,대동2,145.9807,201810,7,"        25,000",6,1999,창원대로 538
경상남도 창원의창구 대원동,40,0040,0000,대원 꿈에그린,84.353,201812,31,"        38,725",13,2018,창원천로 34
경상남도 창원의창구 대원동,40,0040,0000,대원 꿈에그린,84.2843,201812,31,"        41,255",8,2018,창원천로 34
경상남도 창원의창구 대원동,40,0040,0000,대원 꿈에그린,68.1992,201812,31,"        33,890",20,2018,창원천로 34
경상남도 창원의창구 대원동,40,0040,0000,대원 꿈에그린,59.0578,201901,1,"        30,000",14,2018,창원천로 34
경상남도 창원의창구 대원동,40,0040,0000,대원 꿈에그린,84.2843,201901,3,"        43,635",18,2018,창원천로 34
경상남도 창원의창구 대원동,40,0040,0000,대원 꿈에그린,68.22,201901,5,"        35,000",14,2018,창원천로 34
경상남도 창원의창구 대원동,40,0040,0000,대원 꿈에그린,59.2572,201901,5,"        29,700",6,2018,창원천로 34
경상남도 창원의창구 대원동,40,0040,0000,대원 꿈에그린,68.22,201901,8,"        36,065",11,2018,창원천로 34
경상남도 창원의창구 대원동,40,0040,0000,대원 꿈에그린,84.353,201901,10,"        43,415",23,2018,창원천로 34
경상남도 창원의창구 대원동,40,0040,0000,대원 꿈에그린,59.0578,201901,10,"        33,106",19,2018,창원천로 34
경상남도 창원의창구 대원동,40,0040,0000,대원 꿈에그린,68.22,201901,12,"        36,677",12,2018,창원천로 34
경상남도 창원의창구 대원동,40,0040,0000,대원 꿈에그린,59.0578,201901,20,"        31,030",24,2018,창원천로 34
경상남도 창원의창구 대원동,40,0040,0000,대원 꿈에그린,59.2572,201901,22,"        32,000",13,2018,창원천로 34
경상남도 창원의창구 대원동,40,0040,0000,대원 꿈에그린,59.0578,201901,22,"        32,895",14,2018,창원천로 34
경상남도 창원의창구 대원동,40,0040,0000,대원 꿈에그린,59.0578,201901,23,"        33,600",18,2018,창원천로 34
경상남도 창원의창구 대원동,40,0040,0000,대원 꿈에그린,68.1992,201901,25,"        34,900",7,2018,창원천로 34
경상남도 창원의창구 대원동,40,0040,0000,대원 꿈에그린,84.2843,201901,26,"        44,600",9,2018,창원천로 34
경상남도 창원의창구 대원동,40,0040,0000,대원 꿈에그린,68.1992,201901,29,"        35,055",26,2018,창원천로 34
경상남도 창원의창구 대원동,40,0040,0000,대원 꿈에그린,84.353,201902,7,"        42,545",6,2018,창원천로 34
경상남도 창원의창구 대원동,40,0040,0000,대원 꿈에그린,68.22,201902,7,"        38,000",15,2018,창원천로 34
경상남도 창원의창구 대원동,40,0040,0000,대원 꿈에그린,84.353,201902,12,"        51,000",22,2018,창원천로 34
경상남도 창원의창구 대원동,40,0040,0000,대원 꿈에그린,68.22,201902,12,"        36,000",15,2018,창원천로 34
경상남도 창원의창구 대원동,40,0040,0000,대원 꿈에그린,59.0578,201902,16,"        33,300",25,2018,창원천로 34
경상남도 창원의창구 대원동,40,0040,0000,대원 꿈에그린,68.22,201902,18,"        33,500",7,2018,창원천로 34
경상남도 창원의창구 대원동,40,0040,0000,대원 꿈에그린,68.22,201902,22,"        39,000",17,2018,창원천로 34
경상남도 창원의창구 대원동,40,0040,0000,대원 꿈에그린,84.353,201902,22,"        40,500",4,2018,창원천로 34
경상남도 창원의창구 대원동,40,0040,0000,대원 꿈에그린,68.1992,201902,24,"        36,500",12,2018,창원천로 34
경상남도 창원의창구 대원동,40,0040,0000,대원 꿈에그린,59.2572,201902,28,"        29,500",23,2018,창원천로 34
경상남도 창원의창구 대원동,40,0040,0000,대원 꿈에그린,68.1992,201902,28,"        35,950",20,2018,창원천로 34
경상남도 창원의창구 대원동,40,0040,0000,대원 꿈에그린,68.1992,201903,2,"        36,000",22,2018,창원천로 34
경상남도 창원의창구 대원동,40,0040,0000,대원 꿈에그린,108.2567,201903,4,"        54,800",13,2018,창원천로 34
경상남도 창원의창구 대원동,40,0040,0000,대원 꿈에그린,84.3505,201903,5,"        40,000",27,2018,창원천로 34
경상남도 창원의창구 대원동,40,0040,0000,대원 꿈에그린,68.1992,201903,6,"        36,000",16,2018,창원천로 34
