시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
경상남도 창원성산구 가음동,20-4,0020,0004,대도,45.06,201609,21,"        16,650",5,1988,대정로 34
경상남도 창원성산구 가음동,20-4,0020,0004,대도,45.06,201611,25,"        17,900",5,1988,대정로 34
경상남도 창원성산구 가음동,24-2,0024,0002,대동,57.35,201607,25,"        27,000",4,1991,대정로 11
경상남도 창원성산구 가음동,24-11,0024,0011,대동빌라,56.97,201607,6,"        21,000",3,1989,가음정로 113
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,49.44,201607,20,"        21,400",1,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,49.44,201608,3,"        19,000",5,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,49.44,201609,19,"        19,500",5,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,49.44,201610,19,"        19,500",5,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201610,27,"        16,500",5,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201611,5,"        17,500",1,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201612,24,"        16,000",1,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201703,13,"        16,000",1,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,49.44,201703,15,"        19,900",1,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,49.44,201703,15,"        19,800",5,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201703,24,"        16,300",1,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201703,24,"        17,800",3,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,49.44,201703,25,"        19,700",1,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,49.44,201703,28,"        19,700",4,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,49.44,201703,29,"        19,000",5,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201703,29,"        15,000",5,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,49.44,201703,31,"        19,000",5,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201704,4,"        17,950",5,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,49.44,201704,5,"        19,500",2,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201704,5,"        16,300",4,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201704,5,"        18,100",4,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,49.44,201704,6,"        19,500",2,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,49.44,201704,7,"        19,500",2,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201704,10,"        16,700",5,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,49.44,201704,11,"        21,000",5,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201704,12,"        16,400",5,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,49.44,201704,12,"        19,800",3,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,49.44,201704,14,"        20,000",5,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,49.44,201704,17,"        20,000",5,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,49.44,201704,18,"        21,000",4,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201704,21,"        16,800",5,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201704,22,"        16,500",1,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201704,22,"        16,800",5,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201704,24,"        16,900",2,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201704,27,"        19,000",1,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201705,12,"        19,000",1,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,49.44,201705,15,"        20,900",5,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,49.44,201705,17,"        19,500",3,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201706,5,"        18,600",4,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201706,7,"        17,000",1,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201706,15,"        19,350",1,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201706,27,"        16,500",5,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201706,28,"        18,000",1,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,49.44,201706,28,"        22,000",5,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,49.44,201706,28,"        21,000",5,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,49.44,201706,28,"        21,000",5,1980,원이대로878번길 16
경상남도 창원성산구 가음동,24-10,0024,0010,비앤지스틸(주)사원,54.4,201607,26,"        27,400",2,1989,가음정로 121
경상남도 창원성산구 가음동,24-10,0024,0010,비앤지스틸(주)사원,54.4,201703,9,"        25,000",2,1989,가음정로 121
경상남도 창원성산구 가음동,22-7,0022,0007,삼선,43.16,201702,26,"        14,100",3,1988,원이대로883번길 11-3
경상남도 창원성산구 가음동,22-7,0022,0007,삼선,43.07,201703,15,"        17,500",4,1988,원이대로883번길 11-3
