시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
경상남도 창원성산구 가음동,20-4,0020,0004,대도,45.06,201710,20,"        18,000",1,1988,대정로 34
경상남도 창원성산구 가음동,20-4,0020,0004,대도,45.06,201801,23,"        14,500",2,1988,대정로 34
경상남도 창원성산구 가음동,24-11,0024,0011,대동빌라,56.97,201801,20,"        16,000",5,1989,가음정로 113
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201707,5,"        16,000",4,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,49.44,201707,7,"        19,700",4,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201707,16,"        16,800",1,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,49.44,201707,28,"        20,500",1,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,49.44,201707,29,"        19,500",2,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,49.44,201708,7,"        20,700",2,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,49.44,201709,25,"        19,800",4,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,49.44,201711,17,"        19,700",3,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,49.44,201712,11,"        19,700",1,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,49.44,201804,11,"        20,500",1,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201804,19,"        13,000",3,1980,원이대로878번길 16
경상남도 창원성산구 가음동,24-10,0024,0010,비앤지스틸(주)사원,54.4,201803,8,"        18,000",5,1989,가음정로 121
경상남도 창원성산구 가음동,22-7,0022,0007,삼선,43.07,201711,29,"        13,800",4,1988,원이대로883번길 11-3
경상남도 창원성산구 가음동,24-10,0024,0010,삼환,48.83,201710,10,"        15,500",3,1989,가음정로 117
경상남도 창원성산구 가음동,24-10,0024,0010,삼환,48.83,201805,15,"        14,800",5,1989,가음정로 117
경상남도 창원성산구 가음동,24-3,0024,0003,상록,34.45,201802,22,"        12,500",1,1981,대정로 9
경상남도 창원성산구 가음동,24-3,0024,0003,상록,34.45,201803,9,"        11,000",1,1981,대정로 9
경상남도 창원성산구 가음동,24-7,0024,0007,세방전지(주)사원,41.67,201707,11,"        12,743",4,1989,가음정로 107-22
경상남도 창원성산구 가음동,24-7,0024,0007,세방전지(주)사원,41.67,201707,11,"        12,743",4,1989,가음정로 107-22
경상남도 창원성산구 가음동,24-7,0024,0007,세방전지(주)사원,41.67,201707,11,"        12,743",2,1989,가음정로 107-22
경상남도 창원성산구 가음동,24-7,0024,0007,세방전지(주)사원,41.67,201707,11,"        12,743",2,1989,가음정로 107-22
경상남도 창원성산구 가음동,24-7,0024,0007,세방전지(주)사원,41.67,201707,11,"        12,743",2,1989,가음정로 107-22
경상남도 창원성산구 가음동,24-7,0024,0007,세방전지(주)사원,41.67,201707,11,"        12,743",2,1989,가음정로 107-22
경상남도 창원성산구 가음동,24-7,0024,0007,세방전지(주)사원,41.67,201707,11,"        12,743",2,1989,가음정로 107-22
경상남도 창원성산구 가음동,24-7,0024,0007,세방전지(주)사원,41.67,201707,11,"        12,743",2,1989,가음정로 107-22
경상남도 창원성산구 가음동,24-7,0024,0007,세방전지(주)사원,41.67,201707,11,"        12,743",2,1989,가음정로 107-22
경상남도 창원성산구 가음동,24-7,0024,0007,세방전지(주)사원,39.78,201707,11,"        12,141",1,1989,가음정로 107-22
경상남도 창원성산구 가음동,24-7,0024,0007,세방전지(주)사원,41.67,201707,11,"        12,743",2,1989,가음정로 107-22
경상남도 창원성산구 가음동,24-7,0024,0007,세방전지(주)사원,41.67,201707,11,"        12,743",3,1989,가음정로 107-22
경상남도 창원성산구 가음동,24-7,0024,0007,세방전지(주)사원,41.67,201707,11,"        12,743",3,1989,가음정로 107-22
경상남도 창원성산구 가음동,24-7,0024,0007,세방전지(주)사원,41.67,201707,11,"        12,743",3,1989,가음정로 107-22
경상남도 창원성산구 가음동,24-7,0024,0007,세방전지(주)사원,41.67,201707,11,"        12,743",3,1989,가음정로 107-22
경상남도 창원성산구 가음동,24-7,0024,0007,세방전지(주)사원,41.67,201707,11,"        12,743",3,1989,가음정로 107-22
경상남도 창원성산구 가음동,24-7,0024,0007,세방전지(주)사원,41.67,201707,11,"        12,743",3,1989,가음정로 107-22
경상남도 창원성산구 가음동,24-7,0024,0007,세방전지(주)사원,41.67,201707,11,"        12,743",3,1989,가음정로 107-22
경상남도 창원성산구 가음동,24-7,0024,0007,세방전지(주)사원,41.67,201707,11,"        12,743",3,1989,가음정로 107-22
경상남도 창원성산구 가음동,24-7,0024,0007,세방전지(주)사원,41.67,201707,11,"        12,743",3,1989,가음정로 107-22
경상남도 창원성산구 가음동,24-7,0024,0007,세방전지(주)사원,41.67,201707,11,"        12,743",3,1989,가음정로 107-22
