시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
경상남도 창원마산회원구 구암동,1335,1335,0000,경남(1335),48.015,201507,10,"        12,800",4,1985,소계천서길 49
경상남도 창원마산회원구 구암동,1335,1335,0000,경남(1335),48.015,201507,21,"        11,000",4,1985,소계천서길 49
경상남도 창원마산회원구 구암동,1335,1335,0000,경남(1335),48.015,201507,25,"        12,700",1,1985,소계천서길 49
경상남도 창원마산회원구 구암동,1335,1335,0000,경남(1335),48.015,201510,1,"         9,500",2,1985,소계천서길 49
경상남도 창원마산회원구 구암동,1335,1335,0000,경남(1335),48.015,201510,8,"        13,500",2,1985,소계천서길 49
경상남도 창원마산회원구 구암동,1335,1335,0000,경남(1335),48.015,201511,16,"        11,900",4,1985,소계천서길 49
경상남도 창원마산회원구 구암동,1335,1335,0000,경남(1335),48.015,201601,23,"        13,800",2,1985,소계천서길 49
경상남도 창원마산회원구 구암동,1335,1335,0000,경남(1335),48.015,201602,12,"        13,000",4,1985,소계천서길 49
경상남도 창원마산회원구 구암동,1335,1335,0000,경남(1335),48.015,201602,15,"        11,000",5,1985,소계천서길 49
경상남도 창원마산회원구 구암동,1335,1335,0000,경남(1335),48.015,201603,14,"        12,400",1,1985,소계천서길 49
경상남도 창원마산회원구 구암동,1335,1335,0000,경남(1335),48.015,201604,11,"        13,000",3,1985,소계천서길 49
경상남도 창원마산회원구 구암동,1336-1,1336,0001,경남(1336),52.4175,201508,6,"        12,000",5,1986,소계천서길 59
경상남도 창원마산회원구 구암동,1336-1,1336,0001,경남(1336),52.4175,201508,27,"        13,050",4,1986,소계천서길 59
경상남도 창원마산회원구 구암동,1336-1,1336,0001,경남(1336),52.4175,201511,2,"        11,850",4,1986,소계천서길 59
경상남도 창원마산회원구 구암동,1336-1,1336,0001,경남(1336),52.4175,201603,31,"        12,700",1,1986,소계천서길 59
경상남도 창원마산회원구 구암동,1336-1,1336,0001,경남(1336),52.4175,201604,15,"        13,800",2,1986,소계천서길 59
경상남도 창원마산회원구 구암동,28-5,0028,0005,경남(28-5),42.81,201508,11,"         8,800",1,1980,구암남3길 33
경상남도 창원마산회원구 구암동,28-5,0028,0005,경남(28-5),42.81,201508,18,"         8,000",5,1980,구암남3길 33
경상남도 창원마산회원구 구암동,28-5,0028,0005,경남(28-5),42.81,201508,28,"         7,550",4,1980,구암남3길 33
경상남도 창원마산회원구 구암동,28-5,0028,0005,경남(28-5),42.81,201511,3,"         8,400",4,1980,구암남3길 33
경상남도 창원마산회원구 구암동,28-5,0028,0005,경남(28-5),42.81,201605,5,"         6,500",3,1980,구암남3길 33
경상남도 창원마산회원구 구암동,28-5,0028,0005,경남(28-5),42.81,201606,15,"         8,100",4,1980,구암남3길 33
경상남도 창원마산회원구 구암동,18-2,0018,0002,교직원,66.69,201511,11,"        12,600",1,1977,구암서5길 15
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,84.99,201507,1,"        23,500",11,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,59.925,201507,23,"        18,800",18,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,84.99,201508,3,"        23,500",4,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,84.99,201508,10,"        23,700",11,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,84.99,201509,10,"        23,500",22,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,59.925,201509,14,"        18,800",6,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,84.99,201509,21,"        24,000",13,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,59.925,201509,25,"        18,600",20,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,59.925,201510,2,"        19,700",18,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,84.99,201510,15,"        25,850",21,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,59.925,201510,15,"        19,100",14,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,84.99,201510,15,"        24,900",22,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,59.925,201510,19,"        18,500",14,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,59.925,201510,21,"        18,200",13,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,59.925,201510,24,"        18,100",18,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,59.925,201510,24,"        18,300",9,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,84.99,201511,2,"        22,500",1,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,58.87,201511,2,"        18,200",2,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,58.87,201511,10,"        17,000",19,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,59.925,201511,14,"        17,750",10,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,59.925,201511,16,"        18,800",15,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,84.99,201511,16,"        26,000",21,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,84.99,201511,20,"        25,000",17,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,59.925,201511,21,"        19,300",9,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,84.99,201512,20,"        23,000",21,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,59.925,201512,29,"        19,300",15,1998,구암남16길 54
