시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
경상남도 창원마산합포구 가포동,508-47,0508,0047,건화그린맨션,83.29,201503,10,"        13,500",2,1992,가포로 176-45
경상남도 창원마산합포구 교방동,376-1,0376,0001,교방,40.415,201505,9,"         6,000",2,1985,교방서1길 25
경상남도 창원마산합포구 교방동,281-2,0281,0002,다조맨션,57.45,201501,15,"        12,000",2,1997,교방동1길 64
경상남도 창원마산합포구 교방동,281-2,0281,0002,다조맨션,42,201505,11,"         8,800",4,1997,교방동1길 64
경상남도 창원마산합포구 교방동,354-3,0354,0003,대양파크맨션,72,201501,23,"        13,300",4,1986,회원서10길 87
경상남도 창원마산합포구 교방동,510,0510,0000,무학산벽산블루밍1단지,106.3314,201501,5,"        34,000",8,2009,교방시장2길 9
경상남도 창원마산합포구 교방동,510,0510,0000,무학산벽산블루밍1단지,84.9935,201502,13,"        28,000",13,2009,교방시장2길 9
경상남도 창원마산합포구 교방동,510,0510,0000,무학산벽산블루밍1단지,84.9918,201503,2,"        31,000",18,2009,교방시장2길 9
경상남도 창원마산합포구 교방동,510,0510,0000,무학산벽산블루밍1단지,84.9935,201503,3,"        27,500",5,2009,교방시장2길 9
경상남도 창원마산합포구 교방동,510,0510,0000,무학산벽산블루밍1단지,84.9935,201503,4,"        27,800",7,2009,교방시장2길 9
경상남도 창원마산합포구 교방동,510,0510,0000,무학산벽산블루밍1단지,106.3314,201503,20,"        32,700",5,2009,교방시장2길 9
경상남도 창원마산합포구 교방동,510,0510,0000,무학산벽산블루밍1단지,84.9308,201504,18,"        29,800",2,2009,교방시장2길 9
경상남도 창원마산합포구 교방동,510,0510,0000,무학산벽산블루밍1단지,84.9918,201504,25,"        28,000",7,2009,교방시장2길 9
경상남도 창원마산합포구 교방동,510,0510,0000,무학산벽산블루밍1단지,84.9308,201505,23,"        31,000",17,2009,교방시장2길 9
경상남도 창원마산합포구 교방동,510,0510,0000,무학산벽산블루밍1단지,84.9935,201506,16,"        28,000",2,2009,교방시장2길 9
경상남도 창원마산합포구 교방동,355-1,0355,0001,무학산벽산블루밍2단지,59.8613,201501,12,"        23,700",1,2009,노산서18길 142
경상남도 창원마산합포구 교방동,355-1,0355,0001,무학산벽산블루밍2단지,84.9935,201501,30,"        27,500",5,2009,노산서18길 142
경상남도 창원마산합포구 교방동,355-1,0355,0001,무학산벽산블루밍2단지,59.8613,201502,2,"        23,400",11,2009,노산서18길 142
경상남도 창원마산합포구 교방동,355-1,0355,0001,무학산벽산블루밍2단지,59.8613,201502,3,"        24,200",18,2009,노산서18길 142
경상남도 창원마산합포구 교방동,355-1,0355,0001,무학산벽산블루밍2단지,84.9918,201502,5,"        28,900",4,2009,노산서18길 142
경상남도 창원마산합포구 교방동,355-1,0355,0001,무학산벽산블루밍2단지,59.8613,201502,5,"        23,600",5,2009,노산서18길 142
경상남도 창원마산합포구 교방동,355-1,0355,0001,무학산벽산블루밍2단지,84.9918,201502,7,"        29,000",10,2009,노산서18길 142
경상남도 창원마산합포구 교방동,355-1,0355,0001,무학산벽산블루밍2단지,122.2339,201502,9,"        39,500",9,2009,노산서18길 142
경상남도 창원마산합포구 교방동,355-1,0355,0001,무학산벽산블루밍2단지,84.9918,201502,24,"        30,000",17,2009,노산서18길 142
경상남도 창원마산합포구 교방동,355-1,0355,0001,무학산벽산블루밍2단지,84.9918,201502,24,"        29,000",7,2009,노산서18길 142
경상남도 창원마산합포구 교방동,355-1,0355,0001,무학산벽산블루밍2단지,84.9308,201503,5,"        32,100",12,2009,노산서18길 142
경상남도 창원마산합포구 교방동,355-1,0355,0001,무학산벽산블루밍2단지,84.9918,201503,10,"        29,500",8,2009,노산서18길 142
경상남도 창원마산합포구 교방동,355-1,0355,0001,무학산벽산블루밍2단지,84.9935,201503,15,"        29,000",6,2009,노산서18길 142
경상남도 창원마산합포구 교방동,355-1,0355,0001,무학산벽산블루밍2단지,59.8613,201503,24,"        23,500",2,2009,노산서18길 142
경상남도 창원마산합포구 교방동,355-1,0355,0001,무학산벽산블루밍2단지,59.8613,201503,27,"        24,000",9,2009,노산서18길 142
경상남도 창원마산합포구 교방동,355-1,0355,0001,무학산벽산블루밍2단지,122.2339,201504,21,"        36,000",6,2009,노산서18길 142
경상남도 창원마산합포구 교방동,355-1,0355,0001,무학산벽산블루밍2단지,84.9935,201504,24,"        28,000",8,2009,노산서18길 142
경상남도 창원마산합포구 교방동,355-1,0355,0001,무학산벽산블루밍2단지,84.9308,201505,1,"        32,200",10,2009,노산서18길 142
경상남도 창원마산합포구 교방동,355-1,0355,0001,무학산벽산블루밍2단지,122.2339,201505,30,"        36,900",10,2009,노산서18길 142
경상남도 창원마산합포구 교방동,355-1,0355,0001,무학산벽산블루밍2단지,84.9918,201506,4,"        26,700",22,2009,노산서18길 142
경상남도 창원마산합포구 교방동,355-1,0355,0001,무학산벽산블루밍2단지,84.9935,201506,16,"        30,000",9,2009,노산서18길 142
경상남도 창원마산합포구 교방동,377-1,0377,0001,배진,47.01,201503,13,"         7,700",4,1987,교방서4길 18
경상남도 창원마산합포구 교방동,377-1,0377,0001,배진,53.96,201506,17,"        10,100",1,1987,교방서4길 18
경상남도 창원마산합포구 교방동,184-11,0184,0011,서원,49.68,201503,23,"         9,900",5,1984,천하장사로 14
경상남도 창원마산합포구 교방동,379-5,0379,0005,수영,55.8,201503,14,"        12,500",2,1986,무학로 504
경상남도 창원마산합포구 교방동,379-5,0379,0005,수영,45.18,201504,20,"         9,000",3,1986,무학로 504
경상남도 창원마산합포구 교방동,382-4,0382,0004,신교방빌라,60.48,201502,17,"         9,000",2,1989,교방동1길 46
경상남도 창원마산합포구 교방동,382-4,0382,0004,신교방빌라,61.74,201503,14,"         9,400",3,1989,교방동1길 46
경상남도 창원마산합포구 교방동,378-9,0378,0009,신우빌라,82.22,201503,30,"        15,100",3,1992,교방동1길 19
경상남도 창원마산합포구 교방동,378-9,0378,0009,신우빌라,82.22,201504,5,"        15,500",5,1992,교방동1길 19
경상남도 창원마산합포구 교방동,185-3,0185,0003,청석,52.92,201506,11,"         7,400",1,1985,교방남1길 10-9
경상남도 창원마산합포구 교방동,377-7,0377,0007,청송,59.15,201502,9,"         9,800",3,1984,교방동1길 27
경상남도 창원마산합포구 교방동,377-7,0377,0007,청송,59.15,201503,27,"         9,100",1,1984,교방동1길 27
경상남도 창원마산합포구 교원동,46,0046,0000,무학자이,84.9785,201501,12,"        33,500",16,2011,노산서18길 19
경상남도 창원마산합포구 교원동,46,0046,0000,무학자이,84.9785,201501,19,"        34,300",11,2011,노산서18길 19
경상남도 창원마산합포구 교원동,46,0046,0000,무학자이,105.8151,201501,24,"        39,200",14,2011,노산서18길 19
경상남도 창원마산합포구 교원동,46,0046,0000,무학자이,84.9785,201502,2,"        34,300",15,2011,노산서18길 19
경상남도 창원마산합포구 교원동,46,0046,0000,무학자이,105.8828,201502,2,"        39,000",7,2011,노산서18길 19
경상남도 창원마산합포구 교원동,46,0046,0000,무학자이,84.9877,201502,3,"        34,200",19,2011,노산서18길 19
경상남도 창원마산합포구 교원동,46,0046,0000,무학자이,84.9877,201502,3,"        32,800",3,2011,노산서18길 19
경상남도 창원마산합포구 교원동,46,0046,0000,무학자이,59.9626,201502,4,"        28,000",23,2011,노산서18길 19
경상남도 창원마산합포구 교원동,46,0046,0000,무학자이,84.9785,201502,10,"        34,500",10,2011,노산서18길 19
경상남도 창원마산합포구 교원동,46,0046,0000,무학자이,84.9877,201502,10,"        33,000",6,2011,노산서18길 19
경상남도 창원마산합포구 교원동,46,0046,0000,무학자이,59.9268,201502,16,"        27,500",8,2011,노산서18길 19
경상남도 창원마산합포구 교원동,46,0046,0000,무학자이,84.9785,201502,27,"        32,400",4,2011,노산서18길 19
경상남도 창원마산합포구 교원동,46,0046,0000,무학자이,112.1157,201502,27,"        40,500",27,2011,노산서18길 19
경상남도 창원마산합포구 교원동,46,0046,0000,무학자이,105.8828,201503,4,"        38,300",3,2011,노산서18길 19
경상남도 창원마산합포구 교원동,46,0046,0000,무학자이,112.1157,201503,7,"        42,500",12,2011,노산서18길 19
경상남도 창원마산합포구 교원동,46,0046,0000,무학자이,84.9785,201503,9,"        32,700",11,2011,노산서18길 19
