시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
경상남도 창원진해구 경화동,904-2,0904,0002,경화,58.59,201709,29,"        10,000",4,1985,경화시장로 34-3
경상남도 창원진해구 경화동,904-2,0904,0002,경화,52.29,201711,20,"         7,300",4,1985,경화시장로 34-3
경상남도 창원진해구 경화동,1400,1400,0000,경화동더샵,84.94,201709,15,"        19,000",9,2005,조천북로 65
경상남도 창원진해구 경화동,1400,1400,0000,경화동더샵,84.94,201711,1,"        24,000",9,2005,조천북로 65
경상남도 창원진해구 경화동,1400,1400,0000,경화동더샵,84.94,201711,21,"        20,400",7,2005,조천북로 65
경상남도 창원진해구 경화동,1400,1400,0000,경화동더샵,84.94,201712,1,"        20,400",1,2005,조천북로 65
경상남도 창원진해구 경화동,1400,1400,0000,경화동더샵,84.94,201712,11,"        19,500",1,2005,조천북로 65
경상남도 창원진해구 경화동,1400,1400,0000,경화동더샵,84.94,201712,26,"        21,600",15,2005,조천북로 65
경상남도 창원진해구 경화동,1400,1400,0000,경화동더샵,84.94,201801,19,"        19,000",6,2005,조천북로 65
경상남도 창원진해구 경화동,1400,1400,0000,경화동더샵,84.94,201803,4,"        18,000",5,2005,조천북로 65
경상남도 창원진해구 경화동,1400,1400,0000,경화동더샵,84.93,201804,16,"        18,700",3,2005,조천북로 65
경상남도 창원진해구 경화동,1400,1400,0000,경화동더샵,84.94,201806,23,"        20,500",11,2005,조천북로 65
경상남도 창원진해구 경화동,1400,1400,0000,경화동더샵,84.94,201806,30,"        19,000",7,2005,조천북로 65
경상남도 창원진해구 경화동,1334,1334,0000,경화동두산위브,84.9422,201711,7,"        34,000",12,2017,조천로 30
경상남도 창원진해구 경화동,1334,1334,0000,경화동두산위브,59.9236,201801,3,"        22,900",13,2017,조천로 30
경상남도 창원진해구 경화동,1334,1334,0000,경화동두산위브,74.7176,201805,2,"        24,300",5,2017,조천로 30
경상남도 창원진해구 경화동,1334,1334,0000,경화동두산위브,74.7176,201805,19,"        27,750",9,2017,조천로 30
경상남도 창원진해구 경화동,1334,1334,0000,경화동두산위브,59.9236,201806,21,"        22,050",4,2017,조천로 30
경상남도 창원진해구 경화동,908,0908,0000,경화보람아름채CITY,49.9233,201709,13,"        16,803",2,2016,병암로45번길 13-18
경상남도 창원진해구 경화동,859,0859,0000,경화주공,39.72,201707,6,"         7,200",3,1986,충장로345번길 50
경상남도 창원진해구 경화동,859,0859,0000,경화주공,39.72,201707,26,"         8,250",1,1986,충장로345번길 50
경상남도 창원진해구 경화동,859,0859,0000,경화주공,31.98,201707,31,"         5,200",3,1986,충장로345번길 50
경상남도 창원진해구 경화동,859,0859,0000,경화주공,31.98,201710,2,"         4,700",5,1986,충장로345번길 50
경상남도 창원진해구 경화동,859,0859,0000,경화주공,31.98,201710,20,"         5,350",3,1986,충장로345번길 50
경상남도 창원진해구 경화동,859,0859,0000,경화주공,39.72,201711,23,"         7,800",4,1986,충장로345번길 50
경상남도 창원진해구 경화동,859,0859,0000,경화주공,31.98,201711,24,"         5,100",4,1986,충장로345번길 50
경상남도 창원진해구 경화동,859,0859,0000,경화주공,39.72,201711,30,"         6,150",5,1986,충장로345번길 50
경상남도 창원진해구 경화동,859,0859,0000,경화주공,39.72,201712,5,"         7,950",1,1986,충장로345번길 50
경상남도 창원진해구 경화동,859,0859,0000,경화주공,31.98,201801,31,"         4,700",5,1986,충장로345번길 50
경상남도 창원진해구 경화동,859,0859,0000,경화주공,39.72,201802,10,"         6,950",2,1986,충장로345번길 50
경상남도 창원진해구 경화동,859,0859,0000,경화주공,39.72,201802,10,"         5,900",5,1986,충장로345번길 50
경상남도 창원진해구 경화동,859,0859,0000,경화주공,39.72,201802,11,"         6,300",4,1986,충장로345번길 50
