시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
경상남도 창원성산구 가음동,12-4,0012,0004,가음정교회,60.84,201501,2,"        25,000",4,2006,원이대로878번길 25
경상남도 창원성산구 가음동,12-4,0012,0004,가음정교회,34.11,201501,2,"        15,900",3,2006,원이대로878번길 25
경상남도 창원성산구 가음동,12-4,0012,0004,가음정교회,60.84,201501,2,"        25,000",3,2006,원이대로878번길 25
경상남도 창원성산구 가음동,12-4,0012,0004,가음정교회,60.84,201501,2,"        25,000",3,2006,원이대로878번길 25
경상남도 창원성산구 가음동,12-4,0012,0004,가음정교회,60.84,201501,2,"        28,400",3,2006,원이대로878번길 25
경상남도 창원성산구 가음동,12-4,0012,0004,가음정교회,34.11,201501,2,"        15,900",4,2006,원이대로878번길 25
경상남도 창원성산구 가음동,12-4,0012,0004,가음정교회,60.84,201501,2,"        25,000",5,2006,원이대로878번길 25
경상남도 창원성산구 가음동,12-4,0012,0004,가음정교회,60.84,201501,2,"        25,000",5,2006,원이대로878번길 25
경상남도 창원성산구 가음동,12-4,0012,0004,가음정교회,60.84,201501,2,"        25,000",5,2006,원이대로878번길 25
경상남도 창원성산구 가음동,12-4,0012,0004,가음정교회,60.84,201501,2,"        25,000",2,2006,원이대로878번길 25
경상남도 창원성산구 가음동,12-4,0012,0004,가음정교회,34.11,201501,2,"        15,000",4,2006,원이대로878번길 25
경상남도 창원성산구 가음동,12-4,0012,0004,가음정교회,60.84,201501,2,"        25,000",2,2006,원이대로878번길 25
경상남도 창원성산구 가음동,12-4,0012,0004,가음정교회,34.11,201501,2,"        15,900",2,2006,원이대로878번길 25
경상남도 창원성산구 가음동,12-4,0012,0004,가음정교회,60.84,201501,2,"        30,100",2,2006,원이대로878번길 25
경상남도 창원성산구 가음동,12-4,0012,0004,가음정교회,60.84,201501,2,"        25,000",4,2006,원이대로878번길 25
경상남도 창원성산구 가음동,12-4,0012,0004,가음정교회,60.84,201501,8,"        25,000",4,2006,원이대로878번길 25
경상남도 창원성산구 가음동,20-4,0020,0004,대도,45.06,201501,21,"        19,000",5,1988,대정로 34
경상남도 창원성산구 가음동,20-4,0020,0004,대도,45.06,201502,3,"        19,900",3,1988,대정로 34
경상남도 창원성산구 가음동,20-4,0020,0004,대도,45.06,201503,4,"        19,400",5,1988,대정로 34
경상남도 창원성산구 가음동,20-4,0020,0004,대도,45.06,201503,19,"        19,900",2,1988,대정로 34
경상남도 창원성산구 가음동,20-4,0020,0004,대도,45.06,201505,4,"        12,000",1,1988,대정로 34
경상남도 창원성산구 가음동,20-4,0020,0004,대도,45.06,201505,8,"        21,600",1,1988,대정로 34
경상남도 창원성산구 가음동,20-4,0020,0004,대도,45.06,201505,11,"        21,900",4,1988,대정로 34
경상남도 창원성산구 가음동,20-4,0020,0004,대도,45.06,201506,20,"        21,300",3,1988,대정로 34
경상남도 창원성산구 가음동,24-2,0024,0002,대동,57.35,201503,12,"        23,500",3,1991,대정로 11
경상남도 창원성산구 가음동,24-2,0024,0002,대동,57.35,201504,1,"        24,000",5,1991,대정로 11
경상남도 창원성산구 가음동,24-11,0024,0011,대동빌라,56.97,201501,27,"        23,600",4,1989,가음정로 113
경상남도 창원성산구 가음동,24-11,0024,0011,대동빌라,56.97,201503,20,"        23,500",4,1989,가음정로 113
경상남도 창원성산구 가음동,24-11,0024,0011,대동빌라,56.97,201503,28,"        23,400",3,1989,가음정로 113
경상남도 창원성산구 가음동,12-8,0012,0008,동양물산기업(주)사원,37.54,201501,29,"        15,950",3,1988,가음정로43번길 10-21
경상남도 창원성산구 가음동,12-8,0012,0008,동양물산기업(주)사원,37.86,201502,14,"        16,300",2,1988,가음정로43번길 10-21
경상남도 창원성산구 가음동,12-8,0012,0008,동양물산기업(주)사원,37.54,201503,3,"        15,950",5,1988,가음정로43번길 10-21
경상남도 창원성산구 가음동,12-8,0012,0008,동양물산기업(주)사원,37.54,201503,20,"        18,000",2,1988,가음정로43번길 10-21
경상남도 창원성산구 가음동,12-8,0012,0008,동양물산기업(주)사원,31.29,201503,31,"        16,400",2,1988,가음정로43번길 10-21
경상남도 창원성산구 가음동,12-8,0012,0008,동양물산기업(주)사원,37.86,201504,20,"        18,000",5,1988,가음정로43번길 10-21
경상남도 창원성산구 가음동,12-8,0012,0008,동양물산기업(주)사원,37.54,201504,21,"        16,400",1,1988,가음정로43번길 10-21
경상남도 창원성산구 가음동,12-8,0012,0008,동양물산기업(주)사원,31.29,201505,8,"        13,500",5,1988,가음정로43번길 10-21
경상남도 창원성산구 가음동,12-8,0012,0008,동양물산기업(주)사원,37.86,201505,21,"        17,600",4,1988,가음정로43번길 10-21
경상남도 창원성산구 가음동,12-8,0012,0008,동양물산기업(주)사원,31.29,201506,3,"        14,450",4,1988,가음정로43번길 10-21
경상남도 창원성산구 가음동,12-8,0012,0008,동양물산기업(주)사원,37.86,201506,5,"        15,700",5,1988,가음정로43번길 10-21
경상남도 창원성산구 가음동,12-13,0012,0013,두산중공업사원,52.2,201501,3,"        21,400",3,1980,가음정로43번길 10-5
경상남도 창원성산구 가음동,12-13,0012,0013,두산중공업사원,40.12,201501,16,"        18,750",2,1980,가음정로43번길 10-5
경상남도 창원성산구 가음동,12-13,0012,0013,두산중공업사원,40.12,201501,21,"        18,800",3,1980,가음정로43번길 10-5
경상남도 창원성산구 가음동,12-13,0012,0013,두산중공업사원,40.12,201501,22,"        15,000",3,1980,가음정로43번길 10-5
경상남도 창원성산구 가음동,12-13,0012,0013,두산중공업사원,40.12,201501,23,"        18,900",5,1980,가음정로43번길 10-5
경상남도 창원성산구 가음동,12-13,0012,0013,두산중공업사원,52.2,201502,4,"        22,400",1,1980,가음정로43번길 10-5
경상남도 창원성산구 가음동,12-13,0012,0013,두산중공업사원,40.12,201502,5,"        19,500",3,1980,가음정로43번길 10-5
경상남도 창원성산구 가음동,12-13,0012,0013,두산중공업사원,40.12,201502,6,"        18,000",4,1980,가음정로43번길 10-5
경상남도 창원성산구 가음동,12-13,0012,0013,두산중공업사원,40.12,201502,9,"        18,800",3,1980,가음정로43번길 10-5
경상남도 창원성산구 가음동,12-13,0012,0013,두산중공업사원,52.2,201502,28,"        23,500",3,1980,가음정로43번길 10-5
경상남도 창원성산구 가음동,12-13,0012,0013,두산중공업사원,40.12,201504,16,"        20,250",4,1980,가음정로43번길 10-5
경상남도 창원성산구 가음동,12-13,0012,0013,두산중공업사원,40.12,201504,17,"        21,000",1,1980,가음정로43번길 10-5
경상남도 창원성산구 가음동,12-13,0012,0013,두산중공업사원,40.12,201506,23,"        19,000",5,1980,가음정로43번길 10-5
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201501,8,"        19,600",5,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201501,15,"        17,000",5,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201501,29,"        16,000",2,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,49.44,201502,17,"        23,800",4,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201503,7,"        19,000",2,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,49.44,201503,29,"        23,800",3,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201504,10,"        18,250",2,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201504,14,"        18,500",1,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,49.44,201504,15,"        24,700",3,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201504,21,"        19,500",3,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201505,21,"        19,850",4,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201505,21,"        18,500",3,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,49.44,201506,4,"        24,000",1,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,49.44,201506,5,"        23,200",1,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201506,9,"        18,500",4,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201506,16,"        18,900",1,1980,원이대로878번길 16
경상남도 창원성산구 가음동,14-5,0014,0005,럭키,43.35,201506,26,"        17,000",1,1980,원이대로878번길 16
경상남도 창원성산구 가음동,12-7,0012,0007,무궁화,44.3,201502,4,"        18,500",1,1981,가음정로67번길 15
경상남도 창원성산구 가음동,24-10,0024,0010,비앤지스틸(주)사원,54.4,201501,27,"        24,900",5,1989,가음정로 121
경상남도 창원성산구 가음동,24-10,0024,0010,비앤지스틸(주)사원,54.4,201502,3,"        20,000",5,1989,가음정로 121
경상남도 창원성산구 가음동,24-10,0024,0010,비앤지스틸(주)사원,54.4,201502,7,"        25,900",2,1989,가음정로 121
경상남도 창원성산구 가음동,24-10,0024,0010,비앤지스틸(주)사원,54.4,201502,12,"        25,450",1,1989,가음정로 121
경상남도 창원성산구 가음동,24-10,0024,0010,비앤지스틸(주)사원,54.4,201503,2,"        25,800",5,1989,가음정로 121
경상남도 창원성산구 가음동,22-7,0022,0007,삼선,43.16,201501,15,"        16,300",2,1988,원이대로883번길 11-3
경상남도 창원성산구 가음동,22-7,0022,0007,삼선,43.16,201501,16,"        16,600",3,1988,원이대로883번길 11-3
경상남도 창원성산구 가음동,22-7,0022,0007,삼선,43.07,201503,5,"        16,800",4,1988,원이대로883번길 11-3
경상남도 창원성산구 가음동,22-7,0022,0007,삼선,43.16,201503,17,"        16,600",4,1988,원이대로883번길 11-3
경상남도 창원성산구 가음동,22-7,0022,0007,삼선,43.16,201504,14,"        17,000",5,1988,원이대로883번길 11-3
경상남도 창원성산구 가음동,22-7,0022,0007,삼선,43.16,201504,21,"        17,700",5,1988,원이대로883번길 11-3
경상남도 창원성산구 가음동,22-7,0022,0007,삼선,43.07,201505,28,"        17,300",5,1988,원이대로883번길 11-3
경상남도 창원성산구 가음동,22-7,0022,0007,삼선,43.16,201506,10,"        18,000",5,1988,원이대로883번길 11-3
경상남도 창원성산구 가음동,22-7,0022,0007,삼선,43.07,201506,22,"        17,600",2,1988,원이대로883번길 11-3
경상남도 창원성산구 가음동,22-7,0022,0007,삼선,43.07,201506,23,"        17,400",1,1988,원이대로883번길 11-3
경상남도 창원성산구 가음동,24-3,0024,0003,상록,34.473,201501,17,"        17,000",3,1981,대정로 9
경상남도 창원성산구 가음동,24-3,0024,0003,상록,34.45,201501,20,"        16,100",3,1981,대정로 9
경상남도 창원성산구 가음동,24-3,0024,0003,상록,34.473,201501,30,"        16,500",5,1981,대정로 9
경상남도 창원성산구 가음동,24-3,0024,0003,상록,34.45,201503,2,"        16,800",1,1981,대정로 9
경상남도 창원성산구 가음동,24-3,0024,0003,상록,34.473,201503,3,"        17,700",5,1981,대정로 9
경상남도 창원성산구 가음동,24-3,0024,0003,상록,34.45,201503,4,"        17,500",2,1981,대정로 9
경상남도 창원성산구 가음동,24-3,0024,0003,상록,34.45,201503,5,"        17,000",3,1981,대정로 9
경상남도 창원성산구 가음동,24-3,0024,0003,상록,34.473,201503,21,"        17,500",3,1981,대정로 9
경상남도 창원성산구 가음동,24-3,0024,0003,상록,34.473,201503,25,"        18,000",1,1981,대정로 9
경상남도 창원성산구 가음동,24-3,0024,0003,상록,34.45,201504,19,"        17,940",3,1981,대정로 9
경상남도 창원성산구 가음동,24-3,0024,0003,상록,34.45,201505,11,"        19,400",1,1981,대정로 9
경상남도 창원성산구 가음동,24-3,0024,0003,상록,34.473,201506,10,"        19,600",2,1981,대정로 9
경상남도 창원성산구 가음동,22-4,0022,0004,센트럴시티,39.28,201501,21,"        16,200",3,1987,원이대로883번길 11-21
경상남도 창원성산구 가음동,22-4,0022,0004,센트럴시티,39.28,201503,19,"        16,200",4,1987,원이대로883번길 11-21
경상남도 창원성산구 가음동,22-4,0022,0004,센트럴시티,39.28,201504,6,"        16,600",3,1987,원이대로883번길 11-21
경상남도 창원성산구 가음동,23-3,0023,0003,은아,49.83,201501,12,"        23,000",1,1987,원이대로883번길 6
경상남도 창원성산구 가음동,23-3,0023,0003,은아,49.86,201501,19,"        21,500",3,1987,원이대로883번길 6
경상남도 창원성산구 가음동,23-3,0023,0003,은아,49.83,201501,27,"        22,000",2,1987,원이대로883번길 6
경상남도 창원성산구 가음동,23-3,0023,0003,은아,49.83,201501,31,"        21,500",4,1987,원이대로883번길 6
경상남도 창원성산구 가음동,23-3,0023,0003,은아,49.83,201502,9,"        21,300",4,1987,원이대로883번길 6
경상남도 창원성산구 가음동,23-3,0023,0003,은아,49.86,201502,11,"        21,900",2,1987,원이대로883번길 6
경상남도 창원성산구 가음동,23-3,0023,0003,은아,49.83,201502,12,"        21,750",5,1987,원이대로883번길 6
경상남도 창원성산구 가음동,23-3,0023,0003,은아,49.86,201502,14,"        21,300",1,1987,원이대로883번길 6
경상남도 창원성산구 가음동,23-3,0023,0003,은아,49.83,201502,25,"        21,570",2,1987,원이대로883번길 6
경상남도 창원성산구 가음동,23-3,0023,0003,은아,49.86,201503,2,"        20,800",2,1987,원이대로883번길 6
경상남도 창원성산구 가음동,23-3,0023,0003,은아,49.83,201503,3,"        21,000",5,1987,원이대로883번길 6
경상남도 창원성산구 가음동,23-3,0023,0003,은아,49.83,201503,11,"        21,900",4,1987,원이대로883번길 6
경상남도 창원성산구 가음동,23-3,0023,0003,은아,49.83,201503,12,"        21,500",3,1987,원이대로883번길 6
경상남도 창원성산구 가음동,23-3,0023,0003,은아,49.86,201503,26,"        21,000",3,1987,원이대로883번길 6
경상남도 창원성산구 가음동,23-3,0023,0003,은아,49.83,201503,27,"        20,600",5,1987,원이대로883번길 6
경상남도 창원성산구 가음동,23-3,0023,0003,은아,49.86,201503,30,"        21,300",2,1987,원이대로883번길 6
경상남도 창원성산구 가음동,23-3,0023,0003,은아,49.83,201504,4,"        21,900",3,1987,원이대로883번길 6
경상남도 창원성산구 가음동,23-3,0023,0003,은아,49.86,201504,20,"        17,300",4,1987,원이대로883번길 6
경상남도 창원성산구 가음동,23-3,0023,0003,은아,49.83,201504,23,"        21,750",5,1987,원이대로883번길 6
경상남도 창원성산구 가음동,23-3,0023,0003,은아,49.83,201505,14,"        22,000",3,1987,원이대로883번길 6
경상남도 창원성산구 가음동,23-3,0023,0003,은아,49.83,201505,15,"        22,000",5,1987,원이대로883번길 6
