시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
경상남도 창원진해구 경화동,904-2,0904,0002,경화,52.29,201908,9,"         5,000",2,1985,경화시장로 34-3
경상남도 창원진해구 경화동,904-2,0904,0002,경화,61.245,201911,21,"         6,000",3,1985,경화시장로 34-3
경상남도 창원진해구 경화동,904-2,0904,0002,경화,52.29,202003,6,"         6,000",3,1985,경화시장로 34-3
경상남도 창원진해구 경화동,1400,1400,0000,경화동더샵,84.93,201907,3,"        16,500",6,2005,조천북로 65
경상남도 창원진해구 경화동,1400,1400,0000,경화동더샵,84.93,201907,31,"        19,000",7,2005,조천북로 65
경상남도 창원진해구 경화동,1400,1400,0000,경화동더샵,84.94,201907,31,"        18,000",5,2005,조천북로 65
경상남도 창원진해구 경화동,1400,1400,0000,경화동더샵,84.94,201908,3,"        17,900",13,2005,조천북로 65
경상남도 창원진해구 경화동,1400,1400,0000,경화동더샵,84.94,201908,19,"        18,800",13,2005,조천북로 65
경상남도 창원진해구 경화동,1400,1400,0000,경화동더샵,84.94,201908,23,"        17,000",7,2005,조천북로 65
경상남도 창원진해구 경화동,1400,1400,0000,경화동더샵,84.94,201910,6,"        20,500",15,2005,조천북로 65
경상남도 창원진해구 경화동,1400,1400,0000,경화동더샵,84.93,201910,12,"        18,000",10,2005,조천북로 65
경상남도 창원진해구 경화동,1400,1400,0000,경화동더샵,84.94,201911,20,"        17,100",2,2005,조천북로 65
경상남도 창원진해구 경화동,1400,1400,0000,경화동더샵,84.94,201912,6,"        18,300",13,2005,조천북로 65
경상남도 창원진해구 경화동,1400,1400,0000,경화동더샵,84.93,201912,7,"        17,500",10,2005,조천북로 65
경상남도 창원진해구 경화동,1400,1400,0000,경화동더샵,84.94,201912,9,"        19,000",3,2005,조천북로 65
경상남도 창원진해구 경화동,1400,1400,0000,경화동더샵,84.94,201912,11,"        17,800",12,2005,조천북로 65
경상남도 창원진해구 경화동,1400,1400,0000,경화동더샵,84.94,201912,28,"        17,000",13,2005,조천북로 65
경상남도 창원진해구 경화동,1400,1400,0000,경화동더샵,84.94,202001,15,"        16,400",4,2005,조천북로 65
경상남도 창원진해구 경화동,1400,1400,0000,경화동더샵,84.93,202002,23,"        17,200",13,2005,조천북로 65
경상남도 창원진해구 경화동,1400,1400,0000,경화동더샵,84.94,202003,11,"        19,500",10,2005,조천북로 65
경상남도 창원진해구 경화동,1400,1400,0000,경화동더샵,84.93,202004,30,"        21,000",15,2005,조천북로 65
경상남도 창원진해구 경화동,1400,1400,0000,경화동더샵,84.93,202006,16,"        17,000",8,2005,조천북로 65
경상남도 창원진해구 경화동,1334,1334,0000,경화동두산위브,59.9236,201907,1,"        20,200",6,2017,조천로 30
경상남도 창원진해구 경화동,1334,1334,0000,경화동두산위브,84.9551,201907,4,"        28,600",10,2017,조천로 30
경상남도 창원진해구 경화동,1334,1334,0000,경화동두산위브,73.8575,201907,6,"        26,000",9,2017,조천로 30
경상남도 창원진해구 경화동,1334,1334,0000,경화동두산위브,84.9052,201907,15,"        29,700",11,2017,조천로 30
경상남도 창원진해구 경화동,1334,1334,0000,경화동두산위브,59.9236,201907,20,"        21,300",12,2017,조천로 30
경상남도 창원진해구 경화동,1334,1334,0000,경화동두산위브,74.7176,201907,22,"        26,000",7,2017,조천로 30
경상남도 창원진해구 경화동,1334,1334,0000,경화동두산위브,59.9236,201908,6,"        21,400",6,2017,조천로 30
경상남도 창원진해구 경화동,1334,1334,0000,경화동두산위브,84.9052,201908,23,"        25,400",8,2017,조천로 30
