시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
경상남도 창원마산회원구 구암동,1335,1335,0000,경남(1335),48.015,201502,5,"        11,500",5,1985,소계천서길 49
경상남도 창원마산회원구 구암동,1335,1335,0000,경남(1335),48.015,201502,5,"        11,800",2,1985,소계천서길 49
경상남도 창원마산회원구 구암동,1335,1335,0000,경남(1335),48.015,201502,11,"        13,450",1,1985,소계천서길 49
경상남도 창원마산회원구 구암동,1335,1335,0000,경남(1335),48.015,201503,17,"        13,000",2,1985,소계천서길 49
경상남도 창원마산회원구 구암동,1335,1335,0000,경남(1335),48.015,201503,22,"        12,500",3,1985,소계천서길 49
경상남도 창원마산회원구 구암동,1335,1335,0000,경남(1335),48.015,201504,11,"        10,300",5,1985,소계천서길 49
경상남도 창원마산회원구 구암동,1335,1335,0000,경남(1335),48.015,201504,25,"        12,000",5,1985,소계천서길 49
경상남도 창원마산회원구 구암동,1335,1335,0000,경남(1335),48.015,201505,2,"        11,800",3,1985,소계천서길 49
경상남도 창원마산회원구 구암동,1335,1335,0000,경남(1335),48.015,201505,4,"         9,300",5,1985,소계천서길 49
경상남도 창원마산회원구 구암동,1335,1335,0000,경남(1335),48.015,201505,26,"        13,450",3,1985,소계천서길 49
경상남도 창원마산회원구 구암동,1335,1335,0000,경남(1335),48.015,201506,3,"        10,300",5,1985,소계천서길 49
경상남도 창원마산회원구 구암동,1336-1,1336,0001,경남(1336),52.4175,201502,11,"        10,300",5,1986,소계천서길 59
경상남도 창원마산회원구 구암동,1336-1,1336,0001,경남(1336),52.4175,201503,17,"        12,400",1,1986,소계천서길 59
경상남도 창원마산회원구 구암동,1336-1,1336,0001,경남(1336),52.4175,201504,27,"         9,800",5,1986,소계천서길 59
경상남도 창원마산회원구 구암동,1336-1,1336,0001,경남(1336),52.4175,201505,8,"        12,900",1,1986,소계천서길 59
경상남도 창원마산회원구 구암동,1336-1,1336,0001,경남(1336),52.4175,201506,8,"        11,950",5,1986,소계천서길 59
경상남도 창원마산회원구 구암동,18-2,0018,0002,교직원,66.69,201501,15,"        14,100",3,1977,구암서5길 15
경상남도 창원마산회원구 구암동,18-2,0018,0002,교직원,66.69,201502,14,"        13,400",1,1977,구암서5길 15
경상남도 창원마산회원구 구암동,18-2,0018,0002,교직원,66.69,201503,14,"        13,900",2,1977,구암서5길 15
경상남도 창원마산회원구 구암동,18-2,0018,0002,교직원,66.69,201503,24,"        13,500",5,1977,구암서5길 15
경상남도 창원마산회원구 구암동,18-2,0018,0002,교직원,66.69,201505,23,"        12,950",1,1977,구암서5길 15
경상남도 창원마산회원구 구암동,18-2,0018,0002,교직원,66.69,201505,30,"        13,700",3,1977,구암서5길 15
경상남도 창원마산회원구 구암동,18-2,0018,0002,교직원,66.69,201506,5,"        13,250",3,1977,구암서5길 15
경상남도 창원마산회원구 구암동,18-2,0018,0002,교직원,66.69,201506,11,"        10,900",5,1977,구암서5길 15
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,58.87,201501,7,"        17,000",5,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,58.87,201501,26,"        17,850",13,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,59.925,201501,26,"        19,000",8,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,59.925,201501,28,"        18,700",9,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,59.925,201501,30,"        17,000",19,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,59.925,201502,7,"        19,000",19,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,84.99,201502,9,"        22,000",18,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,84.99,201502,11,"        23,000",3,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,59.925,201502,23,"        18,000",15,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,58.87,201502,27,"        18,000",3,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,84.99,201503,2,"        23,600",22,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,59.925,201503,2,"        17,900",15,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,84.99,201503,9,"        21,100",1,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,84.99,201503,12,"        24,800",17,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,59.925,201503,13,"        20,000",13,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,59.925,201503,13,"        17,000",18,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,59.925,201503,17,"        18,000",2,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,58.87,201503,17,"        17,750",17,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,84.99,201503,23,"        24,000",9,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,84.99,201503,28,"        21,300",1,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,58.87,201503,28,"        17,800",11,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,84.99,201503,30,"        20,000",1,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,84.99,201504,7,"        25,500",14,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,84.99,201504,8,"        23,300",7,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,59.925,201504,10,"        17,900",5,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,59.925,201504,14,"        18,300",18,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,59.925,201504,29,"        17,800",2,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,59.925,201504,30,"        18,000",5,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,59.925,201505,1,"        17,300",1,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,58.87,201505,8,"        17,500",7,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,84.99,201505,8,"        23,200",3,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,59.925,201505,8,"        19,000",4,1998,구암남16길 54
경상남도 창원마산회원구 구암동,87,0087,0000,구암대동,59.925,201505,11,"        19,000",13,1998,구암남16길 54
