시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
경상남도 창원마산합포구 교방동,376-1,0376,0001,교방,40.415,201811,27,"         5,500",5,1985,교방서1길 25
경상남도 창원마산합포구 교방동,376-1,0376,0001,교방,40.415,201812,4,"         3,500",2,1985,교방서1길 25
경상남도 창원마산합포구 교방동,376-1,0376,0001,교방,40.68,201903,8,"         4,000",1,1985,교방서1길 25
경상남도 창원마산합포구 교방동,281-2,0281,0002,다조맨션,42,201809,17,"         8,500",4,1997,교방동1길 64
경상남도 창원마산합포구 교방동,354-3,0354,0003,대양파크맨션,72,201901,10,"         8,000",5,1986,회원서10길 87
경상남도 창원마산합포구 교방동,354-3,0354,0003,대양파크맨션,72,201903,10,"         8,400",1,1986,회원서10길 87
경상남도 창원마산합포구 교방동,510,0510,0000,무학산벽산블루밍1단지,84.9918,201809,4,"        23,800",8,2009,교방시장2길 9
경상남도 창원마산합포구 교방동,355-1,0355,0001,무학산벽산블루밍2단지,84.9308,201807,2,"        24,800",2,2009,노산서18길 142
경상남도 창원마산합포구 교방동,355-1,0355,0001,무학산벽산블루밍2단지,134.402,201809,7,"        30,000",4,2009,노산서18길 142
경상남도 창원마산합포구 교방동,355-1,0355,0001,무학산벽산블루밍2단지,84.9308,201809,10,"        24,000",7,2009,노산서18길 142
경상남도 창원마산합포구 교방동,355-1,0355,0001,무학산벽산블루밍2단지,84.9935,201901,27,"        23,500",20,2009,노산서18길 142
경상남도 창원마산합포구 교방동,355-1,0355,0001,무학산벽산블루밍2단지,59.8613,201906,10,"        21,200",6,2009,노산서18길 142
경상남도 창원마산합포구 교방동,355-1,0355,0001,무학산벽산블루밍2단지,122.2339,201906,18,"        28,000",3,2009,노산서18길 142
경상남도 창원마산합포구 교방동,355-1,0355,0001,무학산벽산블루밍2단지,84.9918,201906,26,"        24,000",18,2009,노산서18길 142
경상남도 창원마산합포구 교방동,377-1,0377,0001,배진,53.68,201901,23,"         8,300",2,1987,교방서4길 18
경상남도 창원마산합포구 교방동,377-7,0377,0007,청송,59.15,201902,22,"         9,200",4,1984,교방동1길 27
경상남도 창원마산합포구 교원동,46,0046,0000,무학자이,105.8828,201809,10,"        33,000",11,2011,노산서18길 19
경상남도 창원마산합포구 교원동,46,0046,0000,무학자이,112.1157,201810,1,"        34,400",5,2011,노산서18길 19
경상남도 창원마산합포구 교원동,46,0046,0000,무학자이,59.9268,201812,4,"        23,100",8,2011,노산서18길 19
경상남도 창원마산합포구 교원동,46,0046,0000,무학자이,105.8151,201903,8,"        32,000",6,2011,노산서18길 19
경상남도 창원마산합포구 교원동,46,0046,0000,무학자이,128.3853,201903,27,"        42,000",13,2011,노산서18길 19
경상남도 창원마산합포구 교원동,46,0046,0000,무학자이,59.9268,201904,3,"        22,200",3,2011,노산서18길 19
경상남도 창원마산합포구 교원동,46,0046,0000,무학자이,112.1157,201904,24,"        31,450",1,2011,노산서18길 19
경상남도 창원마산합포구 교원동,46,0046,0000,무학자이,84.9785,201905,10,"        27,200",14,2011,노산서18길 19
경상남도 창원마산합포구 교원동,46,0046,0000,무학자이,105.8151,201905,15,"        31,000",4,2011,노산서18길 19
