시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
경상남도 창원의창구 대산면 가술리,108-1,0108,0001,해강그린,84.36,201511,2,"         9,000",14,1994,진산대로 437
경상남도 창원의창구 대산면 가술리,108-1,0108,0001,해강그린,84.36,201601,6,"         9,300",15,1994,진산대로 437
경상남도 창원의창구 대산면 가술리,108-1,0108,0001,해강그린,84.36,201602,26,"         7,500",12,1994,진산대로 437
경상남도 창원의창구 대산면 가술리,108-1,0108,0001,해강그린,58.32,201604,19,"         6,500",4,1994,진산대로 437
경상남도 창원의창구 대산면 가술리,108-1,0108,0001,해강그린,83.58,201604,29,"        10,600",7,1994,진산대로 437
경상남도 창원의창구 대산면 가술리,108-1,0108,0001,해강그린,83.58,201605,11,"         8,700",15,1994,진산대로 437
경상남도 창원의창구 대산면 가술리,108-1,0108,0001,해강그린,57.24,201605,18,"         6,800",8,1994,진산대로 437
경상남도 창원의창구 대원동,42-3,0042,0003,경남,51.96,201511,4,"        20,900",3,1985,두대로 31
경상남도 창원의창구 대원동,80-1,0080,0001,대동1차황토방,84.87,201507,1,"        26,500",15,1999,창원대로 548
경상남도 창원의창구 대원동,80-1,0080,0001,대동1차황토방,84.87,201509,2,"        25,000",3,1999,창원대로 548
경상남도 창원의창구 대원동,80-1,0080,0001,대동1차황토방,120.93,201509,13,"        28,800",8,1999,창원대로 548
경상남도 창원의창구 대원동,80-1,0080,0001,대동1차황토방,84.87,201509,19,"        27,200",12,1999,창원대로 548
경상남도 창원의창구 대원동,80-1,0080,0001,대동1차황토방,120.93,201510,13,"        21,000",4,1999,창원대로 548
경상남도 창원의창구 대원동,80-1,0080,0001,대동1차황토방,120.93,201601,11,"        23,500",7,1999,창원대로 548
경상남도 창원의창구 대원동,80-1,0080,0001,대동1차황토방,84.87,201601,19,"        25,000",1,1999,창원대로 548
경상남도 창원의창구 대원동,80-1,0080,0001,대동1차황토방,84.87,201602,18,"        24,800",15,1999,창원대로 548
경상남도 창원의창구 대원동,80-1,0080,0001,대동1차황토방,84.87,201604,15,"        25,700",8,1999,창원대로 548
경상남도 창원의창구 대원동,80-1,0080,0001,대동1차황토방,84.87,201604,25,"        25,000",9,1999,창원대로 548
경상남도 창원의창구 대원동,80-1,0080,0001,대동1차황토방,84.87,201605,23,"        24,700",9,1999,창원대로 548
경상남도 창원의창구 대원동,80-1,0080,0001,대동1차황토방,84.87,201605,24,"        23,500",10,1999,창원대로 548
경상남도 창원의창구 대원동,80-1,0080,0001,대동1차황토방,84.87,201605,25,"        24,500",6,1999,창원대로 548
경상남도 창원의창구 대원동,80-1,0080,0001,대동1차황토방,84.87,201605,28,"        23,300",1,1999,창원대로 548
경상남도 창원의창구 대원동,80,0080,0000,대동2,145.9807,201507,8,"        29,000",13,1999,창원대로 538
경상남도 창원의창구 대원동,80,0080,0000,대동2,145.9807,201507,8,"        28,000",15,1999,창원대로 538
경상남도 창원의창구 대원동,80,0080,0000,대동2,145.9807,201512,8,"        31,000",9,1999,창원대로 538
경상남도 창원의창구 대원동,80,0080,0000,대동2,145.9807,201601,18,"        31,000",10,1999,창원대로 538
경상남도 창원의창구 대원동,80,0080,0000,대동2,145.9807,201604,15,"        27,000",11,1999,창원대로 538
경상남도 창원의창구 대원동,41-1,0041,0001,대원,59.31,201507,25,"        22,350",3,1984,대원로93번길 11
경상남도 창원의창구 대원동,41-1,0041,0001,대원,59.31,201511,2,"        22,500",4,1984,대원로93번길 11
경상남도 창원의창구 대원동,41-1,0041,0001,대원,59.31,201511,6,"        24,000",4,1984,대원로93번길 11
경상남도 창원의창구 대원동,41-1,0041,0001,대원,59.31,201511,7,"        23,500",1,1984,대원로93번길 11
경상남도 창원의창구 대원동,41-1,0041,0001,대원,59.26,201512,7,"        20,000",1,1984,대원로93번길 11
경상남도 창원의창구 대원동,81,0081,0000,대원파크빌,52.92,201507,2,"        14,700",8,1997,삼동로 121
경상남도 창원의창구 대원동,81,0081,0000,대원파크빌,52.92,201507,6,"        14,650",10,1997,삼동로 121
경상남도 창원의창구 대원동,81,0081,0000,대원파크빌,52.92,201507,13,"        14,300",10,1997,삼동로 121
경상남도 창원의창구 대원동,81,0081,0000,대원파크빌,52.92,201507,23,"        14,300",11,1997,삼동로 121
경상남도 창원의창구 대원동,81,0081,0000,대원파크빌,52.92,201508,7,"        14,900",12,1997,삼동로 121
경상남도 창원의창구 대원동,81,0081,0000,대원파크빌,52.92,201508,8,"        14,900",14,1997,삼동로 121
경상남도 창원의창구 대원동,81,0081,0000,대원파크빌,52.92,201508,13,"        14,800",12,1997,삼동로 121
경상남도 창원의창구 대원동,81,0081,0000,대원파크빌,52.92,201508,17,"        14,700",5,1997,삼동로 121
경상남도 창원의창구 대원동,81,0081,0000,대원파크빌,52.92,201509,4,"        14,700",14,1997,삼동로 121
경상남도 창원의창구 대원동,81,0081,0000,대원파크빌,52.92,201509,4,"        15,000",7,1997,삼동로 121
경상남도 창원의창구 대원동,81,0081,0000,대원파크빌,52.92,201509,8,"        13,400",10,1997,삼동로 121
경상남도 창원의창구 대원동,81,0081,0000,대원파크빌,52.92,201509,12,"        14,000",2,1997,삼동로 121
경상남도 창원의창구 대원동,81,0081,0000,대원파크빌,52.92,201509,14,"        15,200",12,1997,삼동로 121
경상남도 창원의창구 대원동,81,0081,0000,대원파크빌,52.92,201509,14,"        14,500",8,1997,삼동로 121
경상남도 창원의창구 대원동,81,0081,0000,대원파크빌,52.92,201509,23,"        14,900",3,1997,삼동로 121
경상남도 창원의창구 대원동,81,0081,0000,대원파크빌,52.92,201510,8,"        14,800",4,1997,삼동로 121
경상남도 창원의창구 대원동,81,0081,0000,대원파크빌,52.92,201510,12,"        14,500",10,1997,삼동로 121
경상남도 창원의창구 대원동,81,0081,0000,대원파크빌,52.92,201510,18,"        14,900",8,1997,삼동로 121
경상남도 창원의창구 대원동,81,0081,0000,대원파크빌,52.92,201511,2,"        14,400",13,1997,삼동로 121
경상남도 창원의창구 대원동,81,0081,0000,대원파크빌,52.92,201511,7,"        15,300",2,1997,삼동로 121
경상남도 창원의창구 대원동,81,0081,0000,대원파크빌,52.92,201511,7,"        14,800",13,1997,삼동로 121
경상남도 창원의창구 대원동,81,0081,0000,대원파크빌,52.92,201511,14,"        15,400",6,1997,삼동로 121
경상남도 창원의창구 대원동,81,0081,0000,대원파크빌,52.92,201511,18,"        14,700",10,1997,삼동로 121
경상남도 창원의창구 대원동,81,0081,0000,대원파크빌,52.92,201512,28,"        14,400",2,1997,삼동로 121
경상남도 창원의창구 대원동,81,0081,0000,대원파크빌,52.92,201601,8,"        14,500",7,1997,삼동로 121
경상남도 창원의창구 대원동,81,0081,0000,대원파크빌,52.92,201601,29,"        13,230",7,1997,삼동로 121
경상남도 창원의창구 대원동,81,0081,0000,대원파크빌,52.92,201602,1,"        15,500",13,1997,삼동로 121
경상남도 창원의창구 대원동,81,0081,0000,대원파크빌,52.92,201602,20,"        14,700",7,1997,삼동로 121
경상남도 창원의창구 대원동,81,0081,0000,대원파크빌,52.92,201604,7,"        14,800",6,1997,삼동로 121
경상남도 창원의창구 대원동,81,0081,0000,대원파크빌,52.92,201604,11,"        13,650",13,1997,삼동로 121
경상남도 창원의창구 대원동,81,0081,0000,대원파크빌,52.92,201604,22,"        14,200",9,1997,삼동로 121
