Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
,,2017년 11월말 주민등록인구 및 외국인 현황,,,,,,,,
,,,,,,,,,,
【창원시】,,,,,,,,,,"            (단위 : 세대, 명)"
"읍 면
동 별",인        구,,,"한  국  인
(주민등록인구)",,,,"외  국  인
(출입국관리소 등록신고)",,
,소계,남,여,소계,남,여,세대수,소계,남,여
합  계,1072834,546404,526430,1057105,536231,520874,420022,15729,10173,5556
의창구,256521,131079,125442,252611,128652,123959,100871,3910,2427,1483
동읍            ,22611,11496,11115,22373,11359,11014,8851,238,137,101
북면            ,36034,18297,17737,35835,18189,17646,13119,199,108,91
대산면          ,7467,3924,3543,7068,3582,3486,3328,399,342,57
의창동          ,36770,18701,18069,36408,18510,17898,14994,362,191,171
팔룡동          ,38156,19863,18293,36918,18891,18027,13590,1238,972,266
명곡동          ,49963,25254,24709,49362,24988,24374,18964,601,266,335
봉림동          ,35000,18199,16801,34413,17920,16493,15750,587,279,308
용지동          ,30520,15345,15175,30234,15213,15021,12275,286,132,154
성산구,232648,119881,112767,228480,116812,111668,84181,4168,3069,1099
반송동          ,45943,23221,22722,45674,23096,22578,15595,269,125,144
중앙동          ,25472,13763,11709,24433,13153,11280,12505,1039,610,429
상남동          ,30733,15618,15115,30422,15417,15005,10413,311,201,110
사파동          ,51130,25629,25501,50851,25509,25342,18575,279,120,159
가음정동        ,41419,21127,20292,41073,20920,20153,14561,346,207,139
성주동          ,27700,14611,13089,27037,14012,13025,8928,663,599,64
웅남동          ,10251,5912,4339,8990,4705,4285,3604,1261,1207,54
마산합포구,184034,92060,91974,181865,90756,91109,77674,2169,1304,865
구산면          ,4942,2647,2295,4699,2421,2278,2325,243,226,17
진동면          ,13426,6874,6552,13222,6762,6460,5465,204,112,92
진북면          ,4353,2462,1891,3890,2061,1829,1811,463,401,62
진전면          ,4403,2215,2188,4281,2126,2155,2208,122,89,33
현동            ,13442,6757,6685,13328,6682,6646,5109,114,75,39
가포동          ,935,497,438,898,468,430,433,37,29,8
월영동          ,31354,15558,15796,31023,15407,15616,11603,331,151,180
문화동          ,12288,6077,6211,12158,6023,6135,5565,130,54,76
반월중앙동      ,16883,8257,8626,16799,8232,8567,6803,84,25,59
완월동          ,10597,5173,5424,10554,5162,5392,4259,43,11,32
자산동          ,12332,6048,6284,12297,6040,6257,5053,35,8,27
교방동          ,9464,4722,4742,9446,4718,4728,3707,18,4,14
노산동          ,6865,3414,3451,6830,3405,3425,3074,35,9,26
오동동          ,21316,10595,10721,21164,10544,10620,10253,152,51,101
합포동          ,8022,4094,3928,7987,4084,3903,3846,35,10,25
산호동          ,13412,6670,6742,13289,6621,6668,6160,123,49,74
마산회원구,206849,104512,102337,204617,103230,101387,82092,2232,1282,950
내서읍          ,70772,35636,35136,70346,35383,34963,24843,426,253,173
회원1동         ,12221,6117,6104,12157,6100,6057,5579,64,17,47
회원2동         ,10016,5013,5003,9984,5003,4981,4326,32,10,22
석전동          ,15177,7636,7541,15045,7587,7458,6575,132,49,83
회성동          ,7490,3849,3641,7438,3836,3602,3383,52,13,39
양덕1동         ,12598,6278,6320,12466,6203,6263,5528,132,75,57
양덕2동         ,35020,17563,17406,34813,17488,17325,12414,207,126,81
합성1동         ,7413,3912,3639,7344,3786,3558,3594,69,25,44
합성2동         ,9802,4813,4862,9606,4788,4818,4769,196,87,109
구암1동         ,10709,5488,5344,10636,5401,5235,4631,73,18,55
구암2동         ,10893,5429,5376,10732,5411,5321,4395,161,65,96
봉암동          ,4738,2309,1902,4050,2244,1806,2055,688,544,144
진해구,192782,98872,93910,189532,96781,92751,75204,3250,2091,1159
중앙동          ,8735,4527,4208,8706,4512,4194,3112,29,15,14
태평동          ,6472,3339,3133,6428,3308,3120,2771,44,31,13
충무동          ,4154,2077,2077,4129,2068,2061,1993,25,9,16
여좌동          ,10362,5165,5197,10283,5137,5146,4702,79,28,51
태백동          ,6104,3081,3023,6081,3076,3005,2914,23,5,18
경화동          ,11574,5852,5722,11520,5834,5686,4492,54,18,36
병암동          ,8340,4144,4196,8300,4133,4167,3427,40,11,29
석동            ,18539,9430,9109,18393,9348,9045,6637,146,82,64
이동            ,10166,5266,4900,10025,5203,4822,4774,141,63,78
자은동          ,18236,9102,9134,18160,9084,9076,6602,76,18,58
덕산동          ,11430,5604,5826,11383,5587,5796,4259,47,17,30
풍호동          ,27040,13565,13475,26968,13538,13430,9016,72,27,45
웅천동          ,6060,3305,2755,5669,2943,2726,2676,391,362,29
웅동1동         ,7846,4317,3529,7097,3610,3487,2699,749,707,42
웅동2동         ,37724,20098,17626,36390,19400,16990,15130,1334,698,636
"   * 마산합포구 오동동 : 오동동+성호동+동서동(통합) 
   * 마산합포구 반월중앙동 : 반월동+중앙동(통합) 
   * 마산회원구 석전동 : 석전1동+석전2동(통합) ",,,,,,,,,,
