Unnamed: 0,Unnamed: 1,2022년 10월말 인구 현황,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
【창원시】,,,,,,,,,,"            (단위 : 세대, 명)"
"읍 면
동 별",인        구,,,"한  국  인
(주민등록인구)",,,,"외  국  인
(출입국관리소 등록신고)",,
,소계,남,여,소계,남,여,세대수,소계,남,여
합  계,1036930,526219,510711,1023269,518179,505090,456498,13661,8040,5621
의창구,219114,111670,107444,216095,109983,106112,96715,3019,1687,1332
동읍            ,19672,10055,9617,19516,9971,9545,9162,156,84,72
북면            ,43223,21765,21458,43005,21666,21339,16583,218,99,119
대산면          ,7352,3826,3526,7004,3527,3477,3699,348,299,49
의창동          ,50306,25411,24895,50062,25333,24729,21368,244,78,166
팔룡동          ,26510,13681,12829,25770,13128,12642,11180,740,553,187
명곡동          ,41341,20988,20353,40693,20686,20007,18369,648,302,346
봉림동          ,30710,15944,14766,30045,15672,14373,16354,665,272,393
성산구,252233,129067,123166,248840,126910,121930,106320,3393,2157,1236
반송동          ,40410,20316,20094,40193,20213,19980,15527,217,103,114
용지동          ,28093,14136,13957,27833,14027,13806,12676,260,109,151
중앙동,35737,19387,16350,34567,18674,15893,18408,1170,713,457
상남동          ,27309,13682,13627,27129,13612,13517,10729,180,70,110
사파동          ,46373,22958,23415,46135,22869,23266,19644,238,89,149
가음정동        ,39875,20230,19645,39573,20058,19515,16045,302,172,130
성주동          ,26246,13766,12480,25899,13491,12408,9826,347,275,72
웅남동          ,8190,4592,3598,7511,3966,3545,3465,679,626,53
마산합포구,182021,90704,91317,179985,89511,90474,84846,2036,1193,843
구산면          ,4338,2322,2016,4150,2145,2005,2355,188,177,11
진동면          ,12108,6231,5877,11915,6135,5780,5525,193,96,97
진북면          ,3653,2075,1578,3310,1767,1543,1753,343,308,35
진전면          ,3891,1941,1950,3800,1874,1926,2188,91,67,24
현동            ,14031,6981,7050,13926,6913,7013,5673,105,68,37
가포동          ,2213,1124,1089,2167,1089,1078,1300,46,35,11
월영동          ,42718,21171,21547,42275,20961,21314,17079,443,210,233
문화동          ,11270,5623,5647,11107,5541,5566,6009,163,82,81
반월중앙동      ,14126,6833,7293,14073,6818,7255,6401,53,15,38
완월동          ,8925,4331,4594,8886,4322,4564,4068,39,9,30
자산동          ,10077,4936,5141,10045,4929,5116,4756,32,7,25
교방동          ,16086,7960,8126,16030,7950,8080,7276,56,10,46
오동동,19276,9571,9705,19154,9518,9636,10582,122,53,69
합포동          ,7108,3571,3537,7068,3557,3511,3706,40,14,26
산호동          ,12201,6034,6167,12079,5992,6087,6175,122,42,80
마산회원구,186191,93075,93116,184137,91963,92174,82734,2054,1112,942
내서읍          ,62991,31570,31421,62531,31340,31191,25265,460,230,230
회원1동         ,10102,4962,5140,10063,4955,5108,5191,39,7,32
회원2동         ,9987,4920,5067,9945,4910,5035,4593,42,10,32
석전동          ,16736,8298,8438,16643,8261,8382,7876,93,37,56
회성동          ,5857,2955,2902,5828,2950,2878,3037,29,5,24
양덕1동         ,10949,5461,5488,10849,5420,5429,5511,100,41,59
양덕2동         ,30831,15151,15680,30725,15091,15634,11887,106,60,46
합성1동         ,9150,4620,4530,9090,4597,4493,4537,60,23,37
합성2동         ,7680,3825,3855,7402,3703,3699,4211,278,122,156
구암1동         ,8801,4383,4418,8717,4359,4358,4366,84,24,60
구암2동         ,9377,4703,4674,9220,4623,4597,4428,157,80,77
봉암동          ,3730,2227,1503,3124,1754,1370,1832,606,473,133
진해구,197371,101703,95668,194212,99812,94400,85883,3159,1891,1268
충무동          ,16686,8685,8001,16523,8590,7933,7795,163,95,68
여좌동          ,8498,4209,4289,8396,4168,4228,4383,102,41,61
태백동          ,3781,1897,1884,3768,1892,1876,1996,13,5,8
경화동          ,10975,5551,5424,10922,5525,5397,4628,53,26,27
병암동          ,7351,3625,3726,7314,3611,3703,3417,37,14,23
석동            ,17551,9032,8519,17441,8978,8463,7299,110,54,56
이동            ,8549,4535,4014,8474,4502,3972,4756,75,33,42
자은동          ,21094,10494,10600,20985,10465,10520,8876,109,29,80
덕산동          ,10003,4923,5080,9963,4908,5055,4194,40,15,25
풍호동          ,25468,12714,12754,25391,12680,12711,9178,77,34,43
웅천동          ,13203,6752,6451,12975,6568,6407,5402,228,184,44
웅동1동         ,8460,4566,3894,7859,4015,3844,3577,601,551,50
웅동2동         ,45752,24720,21032,44201,23910,20291,20382,1551,810,741
,,,,,,,,,,
※ 의창구-성산구 행정구역 조정(2021. 7. 1.시행),,,,,,,,,,
- 의창구 퇴촌동(법정동) 일부 → 성산구 반송동,,,,,,,,,,
- 의창구 대원동·두대동·삼동동·덕정동(법정동) →  성산구 중앙동,,,,,,,,,,
- 의창구 용지동(행정동) → 성산구 용지동(행정동),,,,,,,,,,
