Unnamed: 0,Unnamed: 1,2019년 9월말 주민등록인구 현황,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
【창원시】,,,,,,,,,,"            (단위 : 세대, 명)"
"읍 면
동 별",인        구,,,"한  국  인
(주민등록인구)",,,,"외  국  인
(출입국관리소 등록신고)",,
,소계,남,여,소계,남,여,세대수,소계,남,여
합  계,1061953,539752,522201,1046599,530311,516288,430086,15354,9441,5913
의창구,260383,132821,127562,256641,130670,125971,105651,3742,2151,1591
동읍            ,21102,10748,10354,20890,10626,10264,8717,212,122,90
북면            ,42964,21739,21225,42709,21611,21098,15882,255,128,127
대산면          ,7804,4077,3727,7461,3787,3674,3687,343,290,53
의창동          ,39825,20167,19658,39577,20077,19500,16446,248,90,158
팔룡동          ,38871,20167,18704,37818,19366,18452,14536,1053,801,252
명곡동          ,45860,23286,22574,45205,22979,22226,18235,655,307,348
봉림동          ,32177,16705,15472,31516,16418,15098,15073,661,287,374
용지동          ,31780,15932,15848,31465,15806,15659,13075,315,126,189
성산구,226210,116288,109922,222399,113613,108786,85570,3811,2675,1136
반송동          ,43673,22054,21619,43415,21934,21481,15384,258,120,138
중앙동          ,24559,13396,11163,23519,12766,10753,12827,1040,630,410
상남동          ,29472,14865,14607,29249,14769,14480,10473,223,96,127
사파동          ,48073,23971,24102,47756,23833,23923,18227,317,138,179
가음정동        ,43091,21899,21192,42732,21692,21040,15661,359,207,152
성주동          ,27975,14775,13200,27371,14250,13121,9545,604,525,79
웅남동          ,9367,5328,4039,8357,4369,3988,3453,1010,959,51
마산합포구,181312,90438,90874,178928,89060,89868,78735,2384,1378,1006
구산면          ,4710,2534,2176,4471,2309,2162,2330,239,225,14
진동면          ,13099,6729,6370,12866,6614,6252,5466,233,115,118
진북면          ,4127,2334,1793,3718,1972,1746,1791,409,362,47
진전면          ,4234,2148,2086,4119,2057,2062,2224,115,91,24
현동            ,14748,7365,7383,14625,7288,7337,5630,123,77,46
가포동          ,723,384,339,684,349,335,353,39,35,4
월영동          ,33109,16391,16718,32548,16150,16398,12483,561,241,320
문화동          ,12068,5962,6106,11944,5902,6042,5676,124,60,64
반월중앙동      ,15927,7751,8176,15850,7731,8119,6657,77,20,57
완월동          ,9850,4811,5039,9814,4805,5009,4128,36,6,30
자산동          ,11722,5756,5966,11678,5746,5932,5019,44,10,34
교방동          ,8781,4338,4443,8755,4332,4423,3534,26,6,20
노산동          ,6465,3188,3277,6430,3182,3248,2959,35,6,29
오동동          ,20816,10311,10505,20676,10254,10422,10452,140,57,83
합포동          ,7370,3740,3630,7321,3723,3598,3664,49,17,32
산호동          ,13563,6696,6867,13429,6646,6783,6369,134,50,84
마산회원구,197060,99197,97863,194994,98044,96950,80684,2066,1153,913
내서읍          ,68284,34391,33893,67813,34130,33683,24902,471,261,210
회원1동         ,11416,5674,5742,11347,5652,5695,5355,69,22,47
회원2동         ,7979,4004,3975,7955,3998,3957,3531,24,6,18
석전동          ,14218,7122,7096,14091,7075,7016,6415,127,47,80
회성동          ,6859,3493,3366,6813,3482,3331,3231,46,11,35
양덕1동         ,12023,6052,5971,11920,5997,5923,5520,103,55,48
양덕2동         ,33313,16585,16728,33186,16508,16678,11919,127,77,50
합성1동         ,9898,5036,4862,9839,5015,4824,4574,59,21,38
합성2동         ,8553,4261,4292,8363,4179,4184,4369,190,82,108
구암1동         ,9897,4939,4958,9823,4919,4904,4467,74,20,54
구암2동         ,10320,5142,5178,10178,5073,5105,4473,142,69,73
봉암동          ,4300,2498,1802,3666,2016,1650,1928,634,482,152
진해구,196988,101008,95980,193637,98924,94713,79446,3351,2084,1267
중앙동          ,8114,4236,3878,8093,4227,3866,3071,21,9,12
태평동          ,6161,3159,3002,6112,3126,2986,2766,49,33,16
충무동          ,3764,1896,1868,3742,1888,1854,1883,22,8,14
여좌동          ,9283,4597,4686,9169,4547,4622,4428,114,50,64
태백동          ,5454,2750,2704,5433,2744,2689,2740,21,6,15
경화동          ,11683,5915,5768,11619,5891,5728,4623,64,24,40
병암동          ,7819,3858,3961,7787,3849,3938,3342,32,9,23
석동            ,17705,9054,8651,17572,8983,8589,6658,133,71,62
이동            ,8917,4661,4256,8807,4617,4190,4458,110,44,66
자은동          ,21798,10854,10944,21696,10829,10867,8469,102,25,77
덕산동          ,10492,5161,5331,10454,5149,5305,4084,38,12,26
풍호동          ,26630,13280,13350,26546,13241,13305,9053,84,39,45
웅천동          ,12382,6404,5978,12094,6157,5937,4989,288,247,41
웅동1동         ,7437,4126,3311,6677,3417,3260,2697,760,709,51
웅동2동         ,39349,21057,18292,37836,20259,17577,16185,1513,798,715
"   * 마산합포구 오동동 : 오동동+성호동+동서동(2017.1.1.통합) 
   * 마산합포구 반월중앙동 : 반월동+중앙동(2017.1.1.통합)
   * 마산회원구 석전동 : 석전1동+석전2동(2017.1.1.통합)",,,,,,,,,,
