Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
,,2015년 7월말 주민등록인구 및 외국인 현황,,,,,,,,
,,,,,,,,,,
【창원시】,,,,,,,,,,"            (단위 : 세대, 명)"
"읍 면
동 별",인        구,,,"한  국  인
(주민등록인구)",,,,"외  국  인
(출입국관리소 등록신고)",,
,소계,남,여,소계,남,여,세대수,소계,남,여
합  계,1087617,555613,532004,1070793,544171,526622,414369,16824,11442,5382
의창구,262013,134250,127763,258035,131699,126336,100601,3978,2551,1427
동읍            ,23506,11982,11524,23244,11817,11427,8755,262,165,97
북면            ,28756,14585,14171,28553,14470,14083,10579,203,115,88
대산면          ,7857,4109,3748,7459,3766,3693,3353,398,343,55
의창동          ,38393,19557,18836,38175,19472,18703,15135,218,85,133
팔룡동          ,41057,21549,19508,39580,20338,19242,14244,1477,1211,266
명곡동          ,53460,27116,26344,52865,26858,26007,19754,595,258,337
봉림동          ,37964,19661,18303,37410,19411,17999,16550,554,250,304
용지동          ,31020,15691,15329,30749,15567,15182,12231,271,124,147
성산구,241580,124909,116671,236838,121330,115508,84239,4742,3579,1163
반송동          ,48459,24506,23953,48195,24379,23816,16066,264,127,137
중앙동          ,25834,13777,12057,24822,13185,11637,11795,1012,592,420
상남동          ,32405,16425,15980,32208,16353,15855,10663,197,72,125
사파동          ,54677,27510,27167,54392,27386,27006,19156,285,124,161
가음정동        ,38956,20007,18949,38512,19705,18807,13269,444,302,142
성주동          ,29779,15828,13951,28965,15118,13847,9413,814,710,104
웅남동          ,11470,6856,4614,9744,5204,4540,3877,1726,1652,74
마산합포구,183696,91869,91827,181659,90593,91066,75319,2037,1276,761
구산면          ,5188,2723,2465,4962,2515,2447,2360,226,208,18
진동면          ,12878,6597,6281,12689,6485,6204,5056,189,112,77
진북면          ,4647,2643,2004,4119,2183,1936,1864,528,460,68
진전면          ,4521,2275,2246,4377,2163,2214,2182,144,112,32
현동            ,3934,2072,1862,3861,2009,1852,1513,73,63,10
가포동          ,1330,681,649,1301,662,639,593,29,19,10
월영동          ,31421,15635,15786,31175,15530,15645,11313,246,105,141
문화동          ,13243,6577,6666,13153,6545,6608,5732,90,32,58
반월동          ,9058,4429,4629,9017,4417,4600,3442,41,12,29
중앙동          ,8935,4328,4607,8900,4315,4585,3439,35,13,22
완월동          ,11380,5585,5795,11346,5574,5772,4434,34,11,23
자산동          ,13417,6607,6810,13382,6600,6782,5206,35,7,28
동서동          ,11606,5689,5917,11506,5649,5857,4969,100,40,60
성호동          ,4495,2218,2277,4471,2216,2255,2114,24,2,22
교방동          ,11269,5584,5685,11241,5579,5662,4392,28,5,23
노산동          ,7664,3826,3838,7627,3816,3811,3331,37,10,27
오동동          ,6677,3392,3285,6645,3381,3264,3355,32,11,21
합포동          ,7681,3877,3804,7644,3864,3780,3630,37,13,24
산호동          ,14352,7131,7221,14243,7090,7153,6394,109,41,68
마산회원구,214241,108695,105546,211763,107241,104522,83170,2478,1454,1024
내서읍          ,72598,36664,35934,72054,36337,35717,24543,544,327,217
회원1동         ,12410,6217,6193,12337,6203,6134,5450,73,14,59
회원2동         ,13780,6877,6903,13741,6868,6873,5849,39,9,30
석전1동         ,7859,3984,3875,7801,3967,3834,3351,58,17,41
석전2동         ,10017,5031,4986,9894,4980,4914,4263,123,51,72
회성동          ,7822,4032,3790,7778,4024,3754,3399,44,8,36
양덕1동         ,13391,6787,6604,13199,6657,6542,5690,192,130,62
양덕2동         ,29323,14859,14464,29048,14672,14376,10350,275,187,88
합성1동         ,8454,4378,4076,8360,4341,4019,3939,94,37,57
합성2동         ,10488,5281,5207,10340,5215,5125,4919,148,66,82
구암1동         ,11472,5793,5679,11384,5768,5616,4755,88,25,63
구암2동         ,11555,5836,5719,11405,5776,5629,4512,150,60,90
봉암동          ,5072,2956,2116,4422,2433,1989,2150,650,523,127
진해구,186087,95890,90197,182498,93308,89190,71040,3589,2582,1007
중앙동          ,9560,4969,4591,9531,4958,4573,3365,29,11,18
태평동          ,6962,3582,3380,6914,3551,3363,2870,48,31,17
충무동          ,4654,2360,2294,4615,2342,2273,2092,39,18,21
여좌동          ,11893,5933,5960,11809,5905,5904,5158,84,28,56
태백동          ,6709,3405,3304,6678,3397,3281,3082,31,8,23
경화동          ,11061,5610,5451,11015,5594,5421,4234,46,16,30
병암동          ,8908,4427,4481,8856,4406,4450,3513,52,21,31
석동            ,19641,9981,9660,19493,9914,9579,6817,148,67,81
이동            ,11278,5856,5422,11149,5802,5347,5042,129,54,75
자은동          ,14948,7538,7410,14872,7512,7360,5436,76,26,50
덕산동          ,12297,6085,6212,12248,6060,6188,4298,49,25,24
풍호동          ,17968,8945,9023,17851,8879,8972,5922,117,66,51
웅천동          ,5075,3028,2047,4250,2232,2018,2038,825,796,29
웅동1동         ,9439,5205,4234,8588,4391,4197,3200,851,814,37
웅동2동         ,35694,18966,16728,34629,18365,16264,13973,1065,601,464
