Unnamed: 0,Unnamed: 1,2019년 2월말 주민등록인구 현황,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
【창원시】,,,,,,,,,,"            (단위 : 세대, 명)"
"읍 면
동 별",인        구,,,"한  국  인
(주민등록인구)",,,,"외  국  인
(출입국관리소 등록신고)",,
,소계,남,여,소계,남,여,세대수,소계,남,여
합  계,1067789,543143,524646,1052458,533538,518920,427091,15331,9605,5726
의창구,258201,131756,126445,254436,129552,124884,103700,3765,2204,1561
동읍            ,21657,11021,10636,21436,10897,10539,8741,221,124,97
북면            ,42265,21377,20888,42035,21265,20770,15542,230,112,118
대산면          ,7709,4028,3681,7349,3719,3630,3580,360,309,51
의창동          ,35111,17818,17293,34839,17705,17134,14717,272,113,159
팔룡동          ,38815,20169,18646,37717,19318,18399,14248,1098,851,247
명곡동          ,47217,23964,23253,46554,23671,22883,18436,663,293,370
봉림동          ,32868,17037,15831,32286,16781,15505,15213,582,256,326
용지동          ,32559,16342,16217,32220,16196,16024,13223,339,146,193
성산구,229759,118209,111550,225768,115350,110418,85567,3991,2859,1132
반송동          ,44416,22418,21998,44138,22296,21842,15418,278,122,156
중앙동          ,24996,13568,11428,23970,12952,11018,12884,1026,616,410
상남동          ,29877,15099,14778,29673,15007,14666,10477,204,92,112
사파동          ,49031,24524,24507,48734,24393,24341,18293,297,131,166
가음정동        ,43894,22367,21527,43459,22096,21363,15687,435,271,164
성주동          ,27918,14720,13198,27292,14169,13123,9349,626,551,75
웅남동          ,9627,5513,4114,8502,4437,4065,3459,1125,1076,49
마산합포구,182528,91116,91412,180305,89799,90506,78439,2223,1317,906
구산면          ,4821,2603,2218,4565,2363,2202,2326,256,240,16
진동면          ,13166,6762,6404,12970,6657,6313,5470,196,105,91
진북면          ,4235,2397,1838,3794,2023,1771,1807,441,374,67
진전면          ,4282,2168,2114,4171,2085,2086,2207,111,83,28
현동            ,14476,7244,7232,14352,7168,7184,5499,124,76,48
가포동          ,720,380,340,683,347,336,347,37,33,4
월영동          ,32551,16128,16423,32137,15940,16197,12152,414,188,226
문화동          ,12230,6051,6179,12126,6000,6126,5677,104,51,53
반월중앙동      ,16179,7886,8293,16100,7863,8237,6700,79,23,56
완월동          ,10127,4940,5187,10087,4930,5157,4176,40,10,30
자산동          ,11944,5876,6068,11912,5870,6042,5044,32,6,26
교방동          ,8959,4425,4534,8939,4421,4518,3565,20,4,16
노산동          ,6557,3239,3318,6519,3231,3288,2990,38,8,30
오동동          ,20934,10380,10554,20780,10323,10457,10341,154,57,97
합포동          ,7588,3851,3737,7542,3837,3705,3725,46,14,32
산호동          ,13759,6786,6973,13628,6741,6887,6413,131,45,86
마산회원구,200493,101150,99343,198419,99941,98478,81195,2074,1209,865
내서읍          ,69170,34871,34299,68743,34617,34126,24935,427,254,173
회원1동         ,11677,5819,5858,11614,5801,5813,5434,63,18,45
회원2동         ,8281,4175,4106,8256,4168,4088,3613,25,7,18
석전동          ,14486,7248,7238,14358,7198,7160,6461,128,50,78
회성동          ,7043,3614,3429,7003,3607,3396,3282,40,7,33
양덕1동         ,12318,6178,6140,12206,6114,6092,5582,112,64,48
양덕2동         ,33735,16866,16869,33596,16775,16821,12004,139,91,48
합성1동         ,9866,5027,4839,9799,5000,4799,4530,67,27,40
합성2동         ,8757,4372,4385,8578,4287,4291,4393,179,85,94
구암1동         ,10150,5085,5065,10076,5062,5014,4491,74,23,51
구암2동         ,10524,5256,5268,10375,5192,5183,4489,149,64,85
봉암동          ,4486,2639,1847,3815,2120,1695,1981,671,519,152
진해구,196808,100912,95896,193530,98896,94634,78190,3278,2016,1262
중앙동          ,8230,4289,3941,8205,4280,3925,3092,25,9,16
태평동          ,6302,3232,3070,6251,3195,3056,2770,51,37,14
충무동          ,3880,1951,1929,3857,1944,1913,1917,23,7,16
여좌동          ,9539,4755,4784,9445,4720,4725,4516,94,35,59
태백동          ,5674,2857,2817,5650,2851,2799,2813,24,6,18
경화동          ,11554,5866,5688,11487,5841,5646,4550,67,25,42
병암동          ,7995,3952,4043,7956,3942,4014,3350,39,10,29
석동            ,17877,9121,8756,17735,9045,8690,6482,142,76,66
이동            ,9305,4872,4433,9190,4825,4365,4505,115,47,68
자은동          ,21596,10720,10876,21499,10697,10802,8175,97,23,74
덕산동          ,10651,5240,5411,10602,5219,5383,4086,49,21,28
풍호동          ,26665,13319,13346,26581,13278,13303,8994,84,41,43
웅천동          ,10999,5721,5278,10662,5424,5238,4388,337,297,40
웅동1동         ,7552,4191,3361,6804,3491,3313,2692,748,700,48
웅동2동         ,38989,20826,18163,37606,20144,17462,15860,1383,682,701
"   * 마산합포구 오동동 : 오동동+성호동+동서동(2017.1.1.통합) 
   * 마산합포구 반월중앙동 : 반월동+중앙동(2017.1.1.통합)
   * 마산회원구 석전동 : 석전1동+석전2동(2017.1.1.통합)",,,,,,,,,,
