Unnamed: 0,Unnamed: 1,2024년 2월말 인구 현황,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
【창원시】,,,,,,,,,,,,,,,"                    (단위 : 세대, 명)",
"읍 면
동 별",인        구,,,"한  국  인
(주민등록인구)",,,,외국인 총계,,,"외  국  인
(출입국관리소 등록신고)",,,국내거소신고 외국인국적동포,,
,소계,남,여,소계,남,여,세대수,소계,남,여,소계,남,여,소계,남,여
합  계,1026686,521853,504833,1006593,509561,497032,457122,20093,12292,7801,16666,10483,6183,3427,1809,1618
의창구,216626,110469,106157,212543,108168,104375,96993,4083,2301,1782,3446,1983,1463,637,318,319
동읍            ,18994,9738,9256,18776,9619,9157,9074,218,119,99,200,108,92,18,11,7
북면            ,43443,21812,21631,43178,21694,21484,16797,265,118,147,230,105,125,35,13,22
대산면          ,7248,3815,3433,6759,3411,3348,3670,489,404,85,480,401,79,9,3,6
의창동          ,49570,24935,24635,49238,24797,24441,21300,332,138,194,255,106,149,77,32,45
팔룡동          ,26349,13594,12755,25481,12977,12504,11241,868,617,251,792,584,208,76,33,43
명곡동          ,40357,20462,19895,39344,19958,19386,18114,1013,504,509,763,372,391,250,132,118
봉림동          ,30665,16113,14552,29767,15712,14055,16797,898,401,497,726,307,419,172,94,78
성산구,249130,127756,121374,244115,124523,119592,106091,5015,3233,1782,4114,2752,1362,901,481,420
반송동          ,40036,20160,19876,39677,19972,19705,15590,359,188,171,230,119,111,129,69,60
용지동          ,27124,13625,13499,26731,13439,13292,12247,393,186,207,291,131,160,102,55,47
중앙동,36313,19904,16409,34474,18775,15699,18662,1839,1129,710,1438,905,533,401,224,177
상남동          ,27033,13500,13533,26770,13385,13385,10838,263,115,148,193,79,114,70,36,34
사파동          ,45936,22727,23209,45612,22594,23018,19849,324,133,191,267,109,158,57,24,33
가음정동        ,38450,19465,18985,38036,19214,18822,15633,414,251,163,347,220,127,67,31,36
성주동          ,26051,13679,12372,25521,13267,12254,9846,530,412,118,481,388,93,49,24,25
웅남동          ,8187,4696,3491,7294,3877,3417,3426,893,819,74,867,801,66,26,18,8
마산합포구,181692,90515,91177,178910,88828,90082,85779,2782,1687,1095,2472,1536,936,310,151,159
구산면          ,4204,2255,1949,3994,2062,1932,2319,210,193,17,206,192,14,4,1,3
진동면          ,11993,6190,5803,11732,6034,5698,5481,261,156,105,232,139,93,29,17,12
진북면          ,3662,2109,1553,3188,1681,1507,1837,474,428,46,461,419,42,13,9,4
진전면          ,3834,1943,1891,3689,1835,1854,2173,145,108,37,135,103,32,10,5,5
현동            ,13827,6874,6953,13714,6808,6906,5685,113,66,47,96,59,37,17,7,10
가포동          ,2911,1479,1432,2850,1430,1420,1683,61,49,12,57,47,10,4,2,2
월영동          ,42124,20861,21263,41495,20556,20939,17058,629,305,324,569,280,289,60,25,35
문화동          ,11123,5546,5577,10944,5462,5482,6075,179,84,95,151,69,82,28,15,13
반월중앙동      ,13567,6544,7023,13502,6528,6974,6288,65,16,49,48,8,40,17,8,9
완월동          ,8651,4164,4487,8600,4145,4455,4060,51,19,32,42,11,31,9,8,1
자산동          ,9373,4551,4822,9336,4541,4795,4473,37,10,27,28,7,21,9,3,6
교방동          ,19087,9443,9644,19013,9424,9589,8488,74,19,55,64,15,49,10,4,6
오동동,18675,9250,9425,18474,9151,9323,10440,201,99,102,154,77,77,47,22,25
합포동          ,6817,3416,3401,6743,3377,3366,3614,74,39,35,58,31,27,16,8,8
산호동          ,11844,5890,5954,11636,5794,5842,6105,208,96,112,171,79,92,37,17,20
마산회원구,183389,91721,91668,180552,90067,90485,82686,2837,1654,1183,2365,1391,974,472,263,209
내서읍          ,61093,30626,30467,60567,30345,30222,25183,526,281,245,456,248,208,70,33,37
회원1동         ,9796,4775,5021,9727,4755,4972,5140,69,20,49,49,11,38,20,9,11
회원2동         ,9749,4786,4963,9690,4766,4924,4524,59,20,39,39,11,28,20,9,11
석전동          ,16338,8109,8229,16182,8035,8147,7808,156,74,82,111,46,65,45,28,17
회성동          ,5487,2760,2727,5433,2735,2698,2915,54,25,29,33,10,23,21,15,6
양덕1동         ,10705,5321,5384,10557,5259,5298,5480,148,62,86,118,48,70,30,14,16
양덕2동         ,32323,15937,16386,32136,15833,16303,12551,187,104,83,129,77,52,58,27,31
합성1동         ,8921,4487,4434,8834,4451,4383,4482,87,36,51,70,29,41,17,7,10
합성2동         ,7430,3716,3714,7104,3549,3555,4144,326,167,159,297,151,146,29,16,13
구암1동         ,8537,4252,4285,8429,4211,4218,4296,108,41,67,89,31,58,19,10,9
구암2동         ,9176,4611,4565,8934,4476,4458,4398,242,135,107,184,100,84,58,35,23
봉암동          ,3834,2341,1493,2959,1652,1307,1765,875,689,186,790,629,161,85,60,25
