Unnamed: 0,Unnamed: 1,2024년 3월말 인구 현황,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
진해구,195499,101238,94261,190112,97794,92318,85630,5387,3444,1943,4279,2848,1431,1108,596,512
충무동          ,16161,8368,7793,15898,8226,7672,7597,263,142,121,231,135,96,32,7,25
여좌동          ,8103,4012,4091,8002,3970,4032,4280,101,42,59,86,36,50,15,6,9
태백동          ,3574,1777,1797,3554,1772,1782,1897,20,5,15,15,4,11,5,1,4
경화동          ,10685,5377,5308,10604,5335,5269,4570,81,42,39,50,29,21,31,13,18
병암동          ,7109,3510,3599,7043,3471,3572,3393,66,39,27,46,28,18,20,11,9
석동            ,17441,8995,8446,17230,8884,8346,7405,211,111,100,153,84,69,58,27,31
이동            ,8539,4545,3994,8386,4458,3928,4858,153,87,66,106,62,44,47,25,22
자은동          ,20554,10249,10305,20415,10203,10212,8819,139,46,93,105,34,71,34,12,22
덕산동          ,9535,4701,4834,9493,4684,4809,4091,42,17,25,31,13,18,11,4,7
풍호동          ,25156,12557,12599,25043,12506,12537,9165,113,51,62,96,44,52,17,7,10
웅천동          ,13532,6973,6559,13086,6594,6492,5468,446,379,67,417,365,52,29,14,15
웅동1동         ,8516,4655,3861,7733,3945,3788,3589,783,710,73,755,687,68,28,23,5
웅동2동         ,46594,25519,21075,43625,23746,19879,20498,2969,1773,1196,2188,1327,861,781,446,335
,,,,,,,,,,,,,,,,
※ 의창구-성산구 행정구역 조정(2021. 7. 1.시행),,,,,,,,,,,,,,,,
- 의창구 퇴촌동(법정동) 일부 → 성산구 반송동,,,,,,,,,,,,,,,,
- 의창구 대원동·두대동·삼동동·덕정동(법정동) →  성산구 중앙동,,,,,,,,,,,,,,,,
- 의창구 용지동(행정동) → 성산구 용지동(행정동),,,,,,,,,,,,,,,,
