Unnamed: 0,Unnamed: 1,2022년 12월말 인구 현황,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
【창원시】,,,,,,,,,,"            (단위 : 세대, 명)"
"읍 면
동 별",인        구,,,"한  국  인
(주민등록인구)",,,,"외  국  인
(출입국관리소 등록신고)",,
,소계,남,여,소계,남,여,세대수,소계,남,여
합  계,1035475,525526,509949,1021487,517211,504276,456191,13988,8315,5673
의창구,218918,111564,107354,215823,109824,105999,96712,3095,1740,1355
동읍            ,19548,9995,9553,19391,9911,9480,9153,157,84,73
북면            ,43313,21800,21513,43092,21700,21392,16635,221,100,121
대산면          ,7329,3832,3497,6956,3513,3443,3687,373,319,54
의창동          ,50345,25413,24932,50093,25327,24766,21371,252,86,166
팔룡동          ,26509,13662,12847,25757,13106,12651,11173,752,556,196
명곡동          ,41234,20928,20306,40556,20606,19950,18339,678,322,356
봉림동          ,30640,15934,14706,29978,15661,14317,16354,662,273,389
성산구,251969,128953,123016,248512,126737,121775,106194,3457,2216,1241
반송동          ,40331,20261,20070,40120,20158,19962,15542,211,103,108
용지동          ,27609,13913,13696,27350,13800,13550,12397,259,113,146
중앙동,35772,19434,16338,34573,18693,15880,18428,1199,741,458
상남동          ,27378,13694,13684,27198,13631,13567,10758,180,63,117
사파동          ,46495,23023,23472,46259,22935,23324,19717,236,88,148
가음정동        ,39897,20225,19672,39585,20045,19540,16052,312,180,132
성주동          ,26279,13780,12499,25927,13503,12424,9838,352,277,75
웅남동          ,8208,4623,3585,7500,3972,3528,3462,708,651,57
마산합포구,181566,90462,91104,179496,89243,90253,84722,2070,1219,851
구산면          ,4298,2301,1997,4114,2129,1985,2343,184,172,12
진동면          ,12091,6220,5871,11903,6124,5779,5533,188,96,92
진북면          ,3663,2084,1579,3309,1762,1547,1751,354,322,32
진전면          ,3872,1939,1933,3770,1865,1905,2174,102,74,28
현동            ,14024,6965,7059,13916,6895,7021,5676,108,70,38
가포동          ,2280,1171,1109,2236,1137,1099,1335,44,34,10
월영동          ,42596,21097,21499,42156,20888,21268,17065,440,209,231
문화동          ,11285,5626,5659,11110,5537,5573,6004,175,89,86
반월중앙동      ,14017,6785,7232,13964,6773,7191,6369,53,12,41
완월동          ,8884,4300,4584,8846,4291,4555,4061,38,9,29
자산동          ,10052,4926,5126,10018,4918,5100,4738,34,8,26
교방동          ,16056,7933,8123,16001,7924,8077,7263,55,9,46
오동동,19205,9532,9673,19076,9475,9601,10552,129,57,72
합포동          ,7094,3573,3521,7053,3559,3494,3704,41,14,27
산호동          ,12149,6010,6139,12024,5966,6058,6154,125,44,81
마산회원구,185740,92831,92909,183662,91696,91966,82697,2078,1135,943
내서읍          ,62866,31503,31363,62429,31282,31147,25292,437,221,216
회원1동         ,10062,4950,5112,10023,4943,5080,5190,39,7,32
회원2동         ,9970,4901,5069,9928,4891,5037,4592,42,10,32
석전동          ,16734,8310,8424,16634,8270,8364,7895,100,40,60
회성동          ,5798,2926,2872,5770,2921,2849,3014,28,5,23
양덕1동         ,10892,5424,5468,10785,5379,5406,5493,107,45,62
양덕2동         ,30823,15137,15686,30715,15075,15640,11885,108,62,46
합성1동         ,9081,4578,4503,9020,4555,4465,4530,61,23,38
합성2동         ,7658,3817,3841,7374,3695,3679,4200,284,122,162
구암1동         ,8758,4358,4400,8673,4333,4340,4352,85,25,60
구암2동         ,9370,4692,4678,9207,4608,4599,4428,163,84,79
봉암동          ,3728,2235,1493,3104,1744,1360,1826,624,491,133
진해구,197282,101716,95566,193994,99711,94283,85866,3288,2005,1283
충무동          ,16621,8644,7977,16454,8548,7906,7736,167,96,71
여좌동          ,8436,4168,4268,8340,4129,4211,4359,96,39,57
태백동          ,3741,1876,1865,3726,1871,1855,1956,15,5,10
경화동          ,10980,5551,5429,10928,5524,5404,4644,52,27,25
병암동          ,7338,3603,3735,7301,3590,3711,3416,37,13,24
석동            ,17581,9062,8519,17475,9013,8462,7328,106,49,57
이동            ,8579,4540,4039,8501,4504,3997,4776,78,36,42
자은동          ,21040,10457,10583,20931,10428,10503,8879,109,29,80
덕산동          ,9960,4897,5063,9922,4883,5039,4188,38,14,24
풍호동          ,25430,12703,12727,25345,12666,12679,9181,85,37,48
웅천동          ,13274,6795,6479,13020,6586,6434,5403,254,209,45
웅동1동         ,8490,4570,3920,7878,4008,3870,3586,612,562,50
웅동2동         ,45812,24850,20962,44173,23961,20212,20414,1639,889,750
,,,,,,,,,,
※ 의창구-성산구 행정구역 조정(2021. 7. 1.시행),,,,,,,,,,
- 의창구 퇴촌동(법정동) 일부 → 성산구 반송동,,,,,,,,,,
- 의창구 대원동·두대동·삼동동·덕정동(법정동) →  성산구 중앙동,,,,,,,,,,
- 의창구 용지동(행정동) → 성산구 용지동(행정동),,,,,,,,,,
