Unnamed: 0,Unnamed: 1,2023년 3월말 인구 현황,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
【창원시】,,,,,,,,,,"            (단위 : 세대, 명)"
"읍 면
동 별",인        구,,,"한  국  인
(주민등록인구)",,,,"외  국  인
(출입국관리소 등록신고)",,
,소계,남,여,소계,남,여,세대수,소계,남,여
합  계,1032022,524004,508018,1017273,515053,502220,456620,14749,8951,5798
의창구,218407,111260,107147,215217,109450,105767,96894,3190,1810,1380
동읍            ,19373,9914,9459,19209,9826,9383,9131,164,88,76
북면            ,43343,21798,21545,43118,21695,21423,16666,225,103,122
대산면          ,7311,3819,3492,6918,3485,3433,3676,393,334,59
의창동          ,50144,25272,24872,49888,25176,24712,21351,256,96,160
팔룡동          ,26500,13658,12842,25721,13079,12642,11200,779,579,200
명곡동          ,41054,20829,20225,40363,20501,19862,18313,691,328,363
봉림동          ,30682,15970,14712,30000,15688,14312,16557,682,282,400
성산구,251019,128599,122420,247396,126234,121162,106300,3623,2365,1258
반송동          ,40248,20227,20021,40035,20118,19917,15575,213,109,104
용지동          ,27454,13835,13619,27181,13713,13468,12368,273,122,151
중앙동,35750,19524,16226,34509,18742,15767,18552,1241,782,459
상남동          ,27195,13599,13596,27015,13530,13485,10759,180,69,111
사파동          ,46340,22913,23427,46094,22823,23271,19719,246,90,156
가음정동        ,39582,20055,19527,39232,19842,19390,15953,350,213,137
성주동          ,26250,13807,12443,25874,13511,12363,9903,376,296,80
웅남동          ,8200,4639,3561,7456,3955,3501,3471,744,684,60
마산합포구,180982,90211,90771,178781,88893,89888,84824,2201,1318,883
구산면          ,4278,2289,1989,4089,2115,1974,2344,189,174,15
진동면          ,12091,6219,5872,11873,6103,5770,5521,218,116,102
진북면          ,3649,2086,1563,3250,1724,1526,1729,399,362,37
진전면          ,3865,1951,1914,3751,1866,1885,2180,114,85,29
현동            ,13970,6947,7023,13858,6873,6985,5670,112,74,38
가포동          ,2338,1200,1138,2292,1165,1127,1385,46,35,11
월영동          ,42523,21074,21449,42053,20848,21205,17138,470,226,244
문화동          ,11290,5639,5651,11119,5555,5564,6089,171,84,87
반월중앙동      ,13924,6749,7175,13868,6736,7132,6345,56,13,43
완월동          ,8817,4267,4550,8776,4256,4520,4064,41,11,30
자산동          ,9951,4864,5087,9913,4854,5059,4696,38,10,28
교방동          ,16032,7921,8111,15982,7912,8070,7259,50,9,41
오동동,19102,9481,9621,18982,9428,9554,10549,120,53,67
합포동          ,7053,3539,3514,7009,3523,3486,3680,44,16,28
산호동          ,12099,5985,6114,11966,5935,6031,6175,133,50,83
마산회원구,184900,92403,92497,182699,91154,91545,82680,2201,1249,952
내서읍          ,62450,31296,31154,61983,31056,30927,25300,467,240,227
회원1동         ,10019,4911,5108,9979,4904,5075,5198,40,7,33
회원2동         ,9948,4889,5059,9904,4878,5026,4587,44,11,33
석전동          ,16684,8281,8403,16589,8244,8345,7899,95,37,58
회성동          ,5717,2875,2842,5686,2868,2818,2988,31,7,24
양덕1동         ,10891,5432,5459,10775,5384,5391,5510,116,48,68
양덕2동         ,30722,15086,15636,30608,15016,15592,11872,114,70,44
합성1동         ,9020,4538,4482,8958,4512,4446,4496,62,26,36
합성2동         ,7630,3797,3833,7362,3684,3678,4222,268,113,155
구암1동         ,8696,4329,4367,8610,4302,4308,4347,86,27,59
구암2동         ,9371,4699,4672,9178,4591,4587,4446,193,108,85
봉암동          ,3752,2270,1482,3067,1715,1352,1815,685,555,130
진해구,196714,101531,95183,193180,99322,93858,85922,3534,2209,1325
충무동          ,16547,8581,7966,16371,8484,7887,7708,176,97,79
여좌동          ,8310,4101,4209,8210,4060,4150,4320,100,41,59
태백동          ,3672,1829,1843,3656,1824,1832,1927,16,5,11
경화동          ,10885,5497,5388,10834,5470,5364,4635,51,27,24
병암동          ,7290,3573,3717,7247,3556,3691,3409,43,17,26
석동            ,17613,9091,8522,17496,9034,8462,7375,117,57,60
이동            ,8578,4550,4028,8496,4512,3984,4815,82,38,44
자은동          ,20900,10419,10481,20789,10388,10401,8873,111,31,80
덕산동          ,9912,4891,5021,9873,4875,4998,4191,39,16,23
풍호동          ,25338,12654,12684,25258,12619,12639,9192,80,35,45
웅천동          ,13326,6832,6494,13025,6577,6448,5412,301,255,46
웅동1동         ,8549,4623,3926,7865,3995,3870,3588,684,628,56
웅동2동         ,45794,24890,20904,44060,23928,20132,20477,1734,962,772
,,,,,,,,,,
※ 의창구-성산구 행정구역 조정(2021. 7. 1.시행),,,,,,,,,,
- 의창구 퇴촌동(법정동) 일부 → 성산구 반송동,,,,,,,,,,
- 의창구 대원동·두대동·삼동동·덕정동(법정동) →  성산구 중앙동,,,,,,,,,,
- 의창구 용지동(행정동) → 성산구 용지동(행정동),,,,,,,,,,
