Unnamed: 0,Unnamed: 1,2022년 3월말 인구 현황,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
【창원시】,,,,,,,,,,"            (단위 : 세대, 명)"
"읍 면
동 별",인        구,,,"한  국  인
(주민등록인구)",,,,"외  국  인
(출입국관리소 등록신고)",,
,소계,남,여,소계,남,여,세대수,소계,남,여
합  계,1041746,528823,512923,1028875,521296,507579,454034,12871,7527,5344
의창구,220119,112294,107825,217224,110689,106535,96112,2895,1605,1290
동읍            ,19791,10136,9655,19629,10043,9586,9110,162,93,69
북면            ,43401,21866,21535,43196,21775,21421,16613,205,91,114
대산면          ,7409,3856,3553,7100,3600,3500,3692,309,256,53
의창동          ,50381,25479,24902,50145,25405,24740,21217,236,74,162
팔룡동          ,26590,13768,12822,25861,13217,12644,11087,729,551,178
명곡동          ,41732,21208,20524,41124,20917,20207,18252,608,291,317
봉림동          ,30815,15981,14834,30169,15732,14437,16141,646,249,397
성산구,253437,129616,123821,250100,127496,122604,105528,3337,2120,1217
반송동          ,40884,20552,20332,40658,20446,20212,15454,226,106,120
용지동          ,29520,14798,14722,29246,14676,14570,13338,274,122,152
중앙동          ,35646,19282,16364,34537,18617,15920,18055,1109,665,444
상남동          ,27657,13893,13764,27480,13824,13656,10733,177,69,108
사파동          ,44749,22199,22550,44506,22109,22397,18674,243,90,153
가음정동        ,40262,20374,19888,39983,20221,19762,16041,279,153,126
성주동          ,26303,13796,12507,25971,13534,12437,9723,332,262,70
웅남동          ,8416,4722,3694,7719,4069,3650,3510,697,653,44
마산합포구,183156,91225,91931,181235,90125,91110,84637,1921,1100,821
구산면          ,4379,2342,2037,4190,2166,2024,2340,189,176,13
진동면          ,12252,6296,5956,12073,6210,5863,5538,179,86,93
진북면          ,3654,2057,1597,3348,1786,1562,1746,306,271,35
진전면          ,3918,1951,1967,3837,1894,1943,2192,81,57,24
현동            ,14104,7023,7081,14015,6966,7049,5687,89,57,32
가포동          ,1854,952,902,1816,924,892,1100,38,28,10
월영동          ,42807,21253,21554,42404,21066,21338,16963,403,187,216
문화동          ,11256,5591,5665,11061,5493,5568,5913,195,98,97
반월중앙동      ,14395,6970,7425,14336,6953,7383,6449,59,17,42
완월동          ,9027,4363,4664,8993,4356,4637,4080,34,7,27
자산동          ,10234,5017,5217,10206,5011,5195,4801,28,6,22
교방동          ,16187,8013,8174,16132,8003,8129,7258,55,10,45
오동동          ,19415,9603,9812,19304,9557,9747,10596,111,46,65
합포동          ,7342,3696,3646,7307,3685,3622,3809,35,11,24
산호동          ,12332,6098,6234,12213,6055,6158,6165,119,43,76
마산회원구,187396,93885,93511,185646,92947,92699,82500,1750,938,812
내서읍          ,63434,31893,31541,63033,31680,31353,25088,401,213,188
회원1동         ,10127,4987,5140,10087,4979,5108,5157,40,8,32
회원2동         ,10106,4979,5127,10065,4970,5095,4610,41,9,32
석전동          ,16779,8337,8442,16695,8305,8390,7878,84,32,52
회성동          ,6004,3037,2967,5976,3033,2943,3093,28,4,24
양덕1동         ,10993,5508,5485,10910,5476,5434,5470,83,32,51
양덕2동         ,31062,15303,15759,30953,15241,15712,11874,109,62,47
합성1동         ,9243,4701,4542,9192,4680,4512,4548,51,21,30
합성2동         ,7673,3818,3855,7483,3741,3742,4206,190,77,113
구암1동         ,8872,4440,4432,8791,4416,4375,4331,81,24,57
구암2동         ,9389,4688,4701,9264,4628,4636,4389,125,60,65
봉암동          ,3714,2194,1520,3197,1798,1399,1856,517,396,121
진해구,197638,101803,95835,194670,100039,94631,85257,2968,1764,1204
충무동          ,16916,8810,8106,16792,8733,8059,7796,124,77,47
여좌동          ,8555,4229,4326,8467,4194,4273,4399,88,35,53
태백동          ,3987,2001,1986,3971,1996,1975,2110,16,5,11
경화동          ,11089,5624,5465,11033,5598,5435,4619,56,26,30
병암동          ,7434,3665,3769,7398,3653,3745,3421,36,12,24
석동            ,17573,9049,8524,17465,8999,8466,7192,108,50,58
이동            ,8665,4587,4078,8586,4556,4030,4753,79,31,48
자은동          ,21155,10513,10642,21051,10488,10563,8826,104,25,79
덕산동          ,10119,4989,5130,10080,4976,5104,4197,39,13,26
풍호동          ,25528,12762,12766,25457,12732,12725,9148,71,30,41
웅천동          ,13225,6779,6446,13015,6609,6406,5415,210,170,40
웅동1동         ,7935,4307,3628,7362,3779,3583,3305,573,528,45
웅동2동         ,45457,24488,20969,43993,23726,20267,20076,1464,762,702
,,,,,,,,,,
※ 의창구-성산구 행정구역 조정(2021. 7. 1.시행),,,,,,,,,,
- 의창구 퇴촌동(법정동) 일부 → 성산구 반송동,,,,,,,,,,
- 의창구 대원동·두대동·삼동동·덕정동(법정동) →  성산구 중앙동,,,,,,,,,,
- 의창구 용지동(행정동) → 성산구 용지동(행정동),,,,,,,,,,
