Unnamed: 0,Unnamed: 1,2023년 9월말 인구 현황,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
【창원시】,,,,,,,,,,"            (단위 : 세대, 명)"
"읍 면
동 별",인        구,,,"한  국  인
(주민등록인구)",,,,"외  국  인
(출입국관리소 등록신고)",,
,소계,남,여,소계,남,여,세대수,소계,남,여
합  계,1027776,521973,505803,1011688,511963,499725,456985,16088,10010,6078
의창구,217694,110915,106779,214329,109008,105321,97274,3365,1907,1458
동읍            ,19164,9803,9361,18991,9713,9278,9121,173,90,83
북면            ,43499,21842,21657,43271,21737,21534,16756,228,105,123
대산면          ,7285,3822,3463,6839,3444,3395,3678,446,378,68
의창동          ,49860,25113,24747,49593,25011,24582,21358,267,102,165
팔룡동          ,26452,13586,12866,25656,12998,12658,11228,796,588,208
명곡동          ,40630,20623,20007,39894,20272,19622,18259,736,351,385
봉림동          ,30804,16126,14678,30085,15833,14252,16874,719,293,426
성산구,249839,128054,121785,245918,125419,120499,106326,3921,2635,1286
반송동          ,40172,20205,19967,39947,20093,19854,15649,225,112,113
용지동          ,27265,13717,13548,26977,13580,13397,12317,288,137,151
중앙동,35962,19679,16283,34644,18841,15803,18730,1318,838,480
상남동          ,27089,13554,13535,26902,13480,13422,10818,187,74,113
사파동          ,46100,22785,23315,45846,22683,23163,19807,254,102,152
가음정동        ,38871,19658,19213,38529,19445,19084,15702,342,213,129
성주동          ,26138,13729,12409,25678,13358,12320,9847,460,371,89
웅남동          ,8242,4727,3515,7395,3939,3456,3456,847,788,59
마산합포구,180979,90168,90811,178503,88669,89834,85060,2476,1499,977
구산면          ,4239,2265,1974,4035,2076,1959,2328,204,189,15
진동면          ,12046,6176,5870,11836,6062,5774,5515,210,114,96
진북면          ,3686,2125,1561,3226,1711,1515,1716,460,414,46
진전면          ,3826,1931,1895,3699,1838,1861,2181,127,93,34
현동            ,13896,6912,6984,13799,6850,6949,5679,97,62,35
가포동          ,2386,1228,1158,2343,1196,1147,1416,43,32,11
월영동          ,42574,21098,21476,41941,20790,21151,17174,633,308,325
문화동          ,11238,5624,5614,11079,5545,5534,6101,159,79,80
반월중앙동      ,13786,6652,7134,13732,6639,7093,6331,54,13,41
완월동          ,8764,4239,4525,8718,4226,4492,4075,46,13,33
자산동          ,9559,4665,4894,9528,4657,4871,4545,31,8,23
교방동          ,17210,8499,8711,17151,8485,8666,7725,59,14,45
오동동,18812,9326,9486,18675,9258,9417,10491,137,68,69
합포동          ,6971,3499,3472,6913,3470,3443,3666,58,29,29
산호동          ,11986,5929,6057,11828,5866,5962,6117,158,63,95
마산회원구,183485,91659,91826,181104,90263,90841,82519,2381,1396,985
내서읍          ,61884,30987,30897,61409,30735,30674,25332,475,252,223
회원1동         ,9918,4841,5077,9878,4833,5045,5185,40,8,32
회원2동         ,9863,4835,5028,9820,4825,4995,4564,43,10,33
석전동          ,16553,8210,8343,16456,8173,8283,7880,97,37,60
회성동          ,5558,2788,2770,5526,2780,2746,2953,32,8,24
양덕1동         ,10791,5362,5429,10664,5310,5354,5498,127,52,75
양덕2동         ,30649,15062,15587,30531,14991,15540,11879,118,71,47
합성1동         ,9014,4538,4476,8939,4507,4432,4499,75,31,44
합성2동         ,7592,3798,3794,7281,3635,3646,4192,311,163,148
구암1동         ,8637,4305,4332,8543,4275,4268,4330,94,30,64
구암2동         ,9251,4637,4614,9043,4517,4526,4417,208,120,88
봉암동          ,3775,2296,1479,3014,1682,1332,1790,761,614,147
진해구,195779,101177,94602,191834,98604,93230,85806,3945,2573,1372
충무동          ,16342,8467,7875,16118,8342,7776,7665,224,125,99
여좌동          ,8240,4068,4172,8146,4027,4119,4326,94,41,53
태백동          ,3620,1806,1814,3606,1803,1803,1907,14,3,11
경화동          ,10830,5461,5369,10776,5430,5346,4616,54,31,23
병암동          ,7211,3536,3675,7171,3515,3656,3401,40,21,19
석동            ,17465,9046,8419,17332,8977,8355,7371,133,69,64
이동            ,8544,4516,4028,8437,4457,3980,4844,107,59,48
자은동          ,20818,10376,10442,20714,10344,10370,8875,104,32,72
덕산동          ,9787,4849,4938,9753,4833,4920,4153,34,16,18
풍호동          ,25333,12658,12675,25236,12611,12625,9204,97,47,50
웅천동          ,13303,6843,6460,12945,6534,6411,5414,358,309,49
웅동1동         ,8616,4662,3954,7891,3999,3892,3612,725,663,62
웅동2동         ,45670,24889,20781,43709,23732,19977,20418,1961,1157,804
,,,,,,,,,,
※ 의창구-성산구 행정구역 조정(2021. 7. 1.시행),,,,,,,,,,
- 의창구 퇴촌동(법정동) 일부 → 성산구 반송동,,,,,,,,,,
- 의창구 대원동·두대동·삼동동·덕정동(법정동) →  성산구 중앙동,,,,,,,,,,
- 의창구 용지동(행정동) → 성산구 용지동(행정동),,,,,,,,,,
