Unnamed: 0,Unnamed: 1,2023년 6월말 인구 현황,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
【창원시】,,,,,,,,,,"            (단위 : 세대, 명)"
"읍 면
동 별",인        구,,,"한  국  인
(주민등록인구)",,,,"외  국  인
(출입국관리소 등록신고)",,
,소계,남,여,소계,남,여,세대수,소계,남,여
합  계,1029851,522928,506923,1014544,513501,501043,457130,15307,9427,5880
의창구,218211,111145,107066,214960,109298,105662,97301,3251,1847,1404
동읍            ,19245,9843,9402,19070,9753,9317,9115,175,90,85
북면            ,43453,21827,21626,43220,21718,21502,16736,233,109,124
대산면          ,7285,3813,3472,6851,3444,3407,3676,434,369,65
의창동          ,50047,25206,24841,49797,25113,24684,21403,250,93,157
팔룡동          ,26541,13658,12883,25764,13084,12680,11247,777,574,203
명곡동          ,40816,20708,20108,40111,20372,19739,18306,705,336,369
봉림동          ,30824,16090,14734,30147,15814,14333,16818,677,276,401
성산구,250491,128372,122119,246695,125854,120841,106380,3796,2518,1278
반송동          ,40252,20256,19996,40027,20144,19883,15637,225,112,113
용지동          ,27403,13803,13600,27122,13674,13448,12381,281,129,152
중앙동,35943,19672,16271,34644,18838,15806,18693,1299,834,465
상남동          ,27112,13567,13545,26921,13489,13432,10792,191,78,113
사파동          ,46282,22865,23417,46037,22772,23265,19786,245,93,152
가음정동        ,39114,19795,19319,38765,19581,19184,15761,349,214,135
성주동          ,26159,13735,12424,25752,13415,12337,9870,407,320,87
웅남동          ,8226,4679,3547,7427,3941,3486,3460,799,738,61
마산합포구,180499,89952,90547,178255,88586,89669,84779,2244,1366,878
구산면          ,4262,2275,1987,4069,2098,1971,2342,193,177,16
진동면          ,12104,6209,5895,11892,6095,5797,5524,212,114,98
진북면          ,3680,2114,1566,3242,1718,1524,1727,438,396,42
진전면          ,3877,1964,1913,3751,1870,1881,2198,126,94,32
현동            ,13968,6956,7012,13868,6889,6979,5687,100,67,33
가포동          ,2307,1183,1124,2263,1152,1111,1373,44,31,13
월영동          ,42534,21086,21448,42080,20863,21217,17166,454,223,231
문화동          ,11266,5638,5628,11104,5557,5547,6089,162,81,81
반월중앙동      ,13900,6724,7176,13844,6710,7134,6363,56,14,42
완월동          ,8798,4261,4537,8755,4249,4506,4078,43,12,31
자산동          ,9779,4763,5016,9744,4754,4990,4627,35,9,26
교방동          ,15978,7877,8101,15924,7865,8059,7251,54,12,42
오동동,18999,9442,9557,18866,9377,9489,10550,133,65,68
합포동          ,6985,3500,3485,6940,3484,3456,3659,45,16,29
산호동          ,12062,5960,6102,11913,5905,6008,6145,149,55,94
마산회원구,184314,92084,92230,182031,90769,91262,82681,2283,1315,968
내서읍          ,62233,31189,31044,61744,30931,30813,25337,489,258,231
회원1동         ,9991,4884,5107,9953,4878,5075,5194,38,6,32
회원2동         ,9947,4885,5062,9901,4873,5028,4600,46,12,34
석전동          ,16639,8247,8392,16540,8209,8331,7903,99,38,61
회성동          ,5601,2808,2793,5572,2800,2772,2961,29,8,21
양덕1동         ,10827,5390,5437,10712,5345,5367,5498,115,45,70
양덕2동         ,30689,15071,15618,30568,14999,15569,11869,121,72,49
합성1동         ,9044,4551,4493,8975,4523,4452,4510,69,28,41
합성2동         ,7606,3781,3825,7354,3671,3683,4237,252,110,142
구암1동         ,8672,4328,4344,8577,4297,4280,4348,95,31,64
구암2동         ,9288,4656,4632,9087,4543,4544,4419,201,113,88
봉암동          ,3777,2294,1483,3048,1700,1348,1805,729,594,135
진해구,196336,101375,94961,192603,98994,93609,85989,3733,2381,1352
충무동          ,16475,8536,7939,16275,8428,7847,7721,200,108,92
여좌동          ,8261,4092,4169,8164,4052,4112,4329,97,40,57
태백동          ,3629,1799,1830,3612,1794,1818,1908,17,5,12
경화동          ,10872,5476,5396,10819,5447,5372,4624,53,29,24
병암동          ,7251,3552,3699,7207,3530,3677,3400,44,22,22
석동            ,17542,9067,8475,17413,9002,8411,7373,129,65,64
이동            ,8570,4541,4029,8474,4491,3983,4832,96,50,46
자은동          ,20892,10399,10493,20783,10368,10415,8892,109,31,78
덕산동          ,9874,4887,4987,9836,4871,4965,4187,38,16,22
풍호동          ,25308,12649,12659,25219,12609,12610,9199,89,40,49
웅천동          ,13324,6843,6481,12987,6553,6434,5423,337,290,47
웅동1동         ,8573,4636,3937,7870,3992,3878,3604,703,644,59
웅동2동         ,45765,24898,20867,43944,23857,20087,20497,1821,1041,780
,,,,,,,,,,
※ 의창구-성산구 행정구역 조정(2021. 7. 1.시행),,,,,,,,,,
- 의창구 퇴촌동(법정동) 일부 → 성산구 반송동,,,,,,,,,,
- 의창구 대원동·두대동·삼동동·덕정동(법정동) →  성산구 중앙동,,,,,,,,,,
- 의창구 용지동(행정동) → 성산구 용지동(행정동),,,,,,,,,,
