Unnamed: 0,Unnamed: 1,2021년 2월말 인구 현황,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
【창원시】,,,,,,,,,,"            (단위 : 세대, 명)"
"읍 면
동 별",인        구,,,"한  국  인
(주민등록인구)",,,,"외  국  인
(출입국관리소 등록신고)",,
,소계,남,여,소계,남,여,세대수,소계,남,여
합  계,1048786,532576,516210,1035574,524688,510886,444131,13212,7888,5324
의창구,264550,134799,129751,261339,133019,128320,111901,3211,1780,1431
동읍            ,20090,10245,9845,19921,10152,9769,8927,169,93,76
북면            ,43640,22022,21618,43411,21915,21496,16545,229,107,122
대산면          ,7505,3904,3601,7205,3659,3546,3692,300,245,55
의창동          ,51084,25788,25296,50855,25713,25142,20931,229,75,154
팔룡동          ,38655,20015,18640,37736,19348,18388,15135,919,667,252
명곡동          ,42679,21713,20966,42094,21446,20648,18026,585,267,318
봉림동          ,30743,15967,14776,30235,15754,14481,15470,508,213,295
용지동          ,30154,15145,15009,29882,15032,14850,13175,272,113,159
성산구,216639,111156,105483,213520,109060,104460,86285,3119,2096,1023
반송동          ,41961,21134,20827,41739,21032,20707,15416,222,102,120
중앙동          ,23862,13155,10707,22889,12563,10326,13128,973,592,381
상남동          ,28225,14183,14042,28044,14108,13936,10523,181,75,106
사파동          ,45689,22702,22987,45426,22600,22826,18329,263,102,161
가음정동        ,41314,20994,20320,41024,20832,20192,15879,290,162,128
성주동          ,26887,14092,12795,26501,13788,12713,9585,386,304,82
웅남동          ,8701,4896,3805,7897,4137,3760,3425,804,759,45
마산합포구,179913,89716,90197,177905,88555,89350,81409,2008,1161,847
구산면          ,4472,2401,2071,4275,2218,2057,2326,197,183,14
진동면          ,12429,6378,6051,12248,6289,5959,5481,181,89,92
진북면          ,3859,2183,1676,3526,1883,1643,1781,333,300,33
진전면          ,4093,2053,2040,3983,1970,2013,2225,110,83,27
현동            ,14231,7083,7148,14128,7022,7106,5611,103,61,42
가포동          ,1017,546,471,986,521,465,606,31,25,6
월영동          ,38443,19096,19347,38039,18908,19131,14942,404,188,216
문화동          ,11364,5609,5755,11204,5529,5675,5668,160,80,80
반월중앙동      ,14808,7174,7634,14740,7159,7581,6494,68,15,53
완월동          ,9241,4489,4752,9207,4482,4725,4046,34,7,27
자산동          ,10787,5313,5474,10744,5304,5440,4891,43,9,34
교방동          ,15922,7880,8042,15874,7871,8003,7072,48,9,39
오동동          ,19688,9739,9949,19562,9689,9873,10535,126,50,76
합포동          ,6901,3502,3399,6864,3491,3373,3555,37,11,26
산호동          ,12658,6270,6388,12525,6219,6306,6176,133,51,82
마산회원구,191895,96254,95641,190068,95265,94803,82258,1827,989,838
내서읍          ,64727,32579,32148,64276,32334,31942,24791,451,245,206
회원1동         ,10462,5182,5280,10408,5169,5239,5207,54,13,41
회원2동         ,10149,4990,5159,10117,4985,5132,4576,32,5,27
석전동          ,17160,8585,8575,17056,8546,8510,7915,104,39,65
회성동          ,6270,3164,3106,6238,3160,3078,3119,32,4,28
양덕1동         ,11283,5645,5638,11196,5608,5588,5450,87,37,50
양덕2동         ,31716,15676,16040,31608,15618,15990,11830,108,58,50
합성1동         ,9480,4817,4663,9434,4801,4633,4557,46,16,30
합성2동         ,7877,3931,3946,7715,3854,3861,4202,162,77,85
구암1동         ,9123,4530,4593,9049,4511,4538,4340,74,19,55
구암2동         ,9756,4876,4880,9620,4811,4809,4403,136,65,71
봉암동          ,3892,2279,1613,3351,1868,1483,1868,541,411,130
진해구,195789,100651,95138,192742,98789,93953,82278,3047,1862,1185
충무동          ,17289,8957,8332,17187,8898,8289,7743,102,59,43
여좌동          ,8764,4330,4434,8665,4287,4378,4348,99,43,56
태백동          ,5000,2519,2481,4981,2512,2469,2621,19,7,12
경화동          ,11356,5756,5600,11301,5733,5568,4616,55,23,32
병암동          ,7545,3737,3808,7509,3727,3782,3365,36,10,26
석동            ,17501,8962,8539,17388,8904,8484,6909,113,58,55
이동            ,8670,4577,4093,8578,4540,4038,4591,92,37,55
자은동          ,21527,10733,10794,21427,10707,10720,8759,100,26,74
덕산동          ,10275,5043,5232,10235,5029,5206,4161,40,14,26
풍호동          ,25979,12976,13003,25906,12947,12959,9137,73,29,44
웅천동          ,13062,6690,6372,12827,6494,6333,5304,235,196,39
웅동1동         ,7036,3870,3166,6411,3286,3125,2749,625,584,41
웅동2동         ,41785,22501,19284,40327,21725,18602,17975,1458,776,682
