Unnamed: 0,Unnamed: 1,2023년 4월말 인구 현황,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
【창원시】,,,,,,,,,,"            (단위 : 세대, 명)"
"읍 면
동 별",인        구,,,"한  국  인
(주민등록인구)",,,,"외  국  인
(출입국관리소 등록신고)",,
,소계,남,여,소계,남,여,세대수,소계,남,여
합  계,1031231,523595,507636,1016333,514512,501821,456739,14898,9083,5815
의창구,218437,111278,107159,215220,109442,105778,97092,3217,1836,1381
동읍            ,19354,9911,9443,19188,9821,9367,9142,166,90,76
북면            ,43389,21812,21577,43161,21706,21455,16689,228,106,122
대산면          ,7306,3819,3487,6898,3470,3428,3683,408,349,59
의창동          ,50099,25239,24860,49843,25141,24702,21343,256,98,158
팔룡동          ,26532,13666,12866,25749,13084,12665,11227,783,582,201
명곡동          ,40963,20790,20173,40260,20452,19808,18302,703,338,365
봉림동          ,30794,16041,14753,30121,15768,14353,16706,673,273,400
성산구,250799,128491,122308,247093,126060,121033,106310,3706,2431,1275
반송동          ,40233,20230,20003,40012,20119,19893,15592,221,111,110
용지동          ,27460,13835,13625,27180,13711,13469,12370,280,124,156
중앙동,35841,19583,16258,34573,18783,15790,18607,1268,800,468
상남동          ,27178,13594,13584,26994,13523,13471,10774,184,71,113
사파동          ,46284,22872,23412,46039,22780,23259,19717,245,92,153
가음정동        ,39384,19935,19449,39034,19720,19314,15890,350,215,135
성주동          ,26215,13789,12426,25825,13479,12346,9895,390,310,80
웅남동          ,8204,4653,3551,7436,3945,3491,3465,768,708,60
마산합포구,180797,90116,90681,178598,88793,89805,84788,2199,1323,876
구산면          ,4273,2280,1993,4088,2111,1977,2344,185,169,16
진동면          ,12073,6210,5863,11859,6095,5764,5526,214,115,99
진북면          ,3683,2115,1568,3254,1728,1526,1724,429,387,42
진전면          ,3870,1956,1914,3753,1867,1886,2191,117,89,28
현동            ,13954,6941,7013,13851,6873,6978,5664,103,68,35
가포동          ,2335,1199,1136,2290,1167,1123,1383,45,32,13
월영동          ,42459,21035,21424,42002,20815,21187,17118,457,220,237
문화동          ,11291,5646,5645,11134,5569,5565,6091,157,77,80
반월중앙동      ,13901,6738,7163,13846,6725,7121,6344,55,13,42
완월동          ,8807,4265,4542,8763,4252,4511,4067,44,13,31
자산동          ,9886,4821,5065,9851,4812,5039,4665,35,9,26
교방동          ,16022,7910,8112,15969,7899,8070,7255,53,11,42
오동동,19086,9480,9606,18966,9426,9540,10562,120,54,66
합포동          ,7056,3542,3514,7013,3527,3486,3682,43,15,28
산호동          ,12101,5978,6123,11959,5927,6032,6172,142,51,91
마산회원구,184638,92253,92385,182443,91002,91441,82629,2195,1251,944
내서읍          ,62432,31295,31137,61946,31045,30901,25321,486,250,236
회원1동         ,10014,4903,5111,9977,4897,5080,5196,37,6,31
회원2동         ,9952,4892,5060,9909,4881,5028,4581,43,11,32
석전동          ,16629,8246,8383,16533,8211,8322,7881,96,35,61
회성동          ,5694,2861,2833,5664,2853,2811,2984,30,8,22
양덕1동         ,10855,5408,5447,10742,5362,5380,5499,113,46,67
양덕2동         ,30725,15086,15639,30608,15015,15593,11875,117,71,46
합성1동         ,9034,4541,4493,8967,4513,4454,4503,67,28,39
합성2동         ,7578,3770,3808,7332,3663,3669,4216,246,107,139
구암1동         ,8676,4324,4352,8591,4298,4293,4341,85,26,59
구암2동         ,9314,4669,4645,9121,4559,4562,4422,193,110,83
봉암동          ,3735,2258,1477,3053,1705,1348,1810,682,553,129
진해구,196560,101457,95103,192979,99215,93764,85920,3581,2242,1339
충무동          ,16494,8550,7944,16307,8448,7859,7693,187,102,85
여좌동          ,8291,4094,4197,8193,4053,4140,4322,98,41,57
태백동          ,3669,1828,1841,3654,1824,1830,1929,15,4,11
경화동          ,10877,5489,5388,10826,5463,5363,4631,51,26,25
병암동          ,7258,3563,3695,7220,3546,3674,3404,38,17,21
석동            ,17620,9097,8523,17507,9042,8465,7390,113,55,58
이동            ,8562,4536,4026,8476,4495,3981,4808,86,41,45
자은동          ,20907,10425,10482,20798,10394,10404,8878,109,31,78
덕산동          ,9897,4895,5002,9858,4879,4979,4189,39,16,23
풍호동          ,25309,12641,12668,25228,12605,12623,9195,81,36,45
웅천동          ,13309,6818,6491,13005,6560,6445,5404,304,258,46
웅동1동         ,8598,4658,3940,7901,4019,3882,3605,697,639,58
웅동2동         ,45769,24863,20906,44006,23887,20119,20472,1763,976,787
,,,,,,,,,,
※ 의창구-성산구 행정구역 조정(2021. 7. 1.시행),,,,,,,,,,
- 의창구 퇴촌동(법정동) 일부 → 성산구 반송동,,,,,,,,,,
- 의창구 대원동·두대동·삼동동·덕정동(법정동) →  성산구 중앙동,,,,,,,,,,
- 의창구 용지동(행정동) → 성산구 용지동(행정동),,,,,,,,,,
