Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
,,2017년 12월말 주민등록인구 및 외국인 현황,,,,,,,,
,,,,,,,,,,
【창원시】,,,,,,,,,,"            (단위 : 세대, 명)"
"읍 면
동 별",인        구,,,"한  국  인
(주민등록인구)",,,,"외  국  인
(출입국관리소 등록신고)",,
,소계,남,여,소계,남,여,세대수,소계,남,여
합  계,1072657,546245,526412,1057032,536167,520865,420517,15625,10078,5547
의창구,257272,131476,125796,253349,129036,124313,101257,3923,2440,1483
동읍            ,22577,11471,11106,22334,11330,11004,8848,243,141,102
북면            ,36630,18607,18023,36436,18503,17933,13347,194,104,90
대산면          ,7439,3908,3531,7027,3551,3476,3317,412,357,55
의창동          ,36591,18600,17991,36233,18413,17820,14959,358,187,171
팔룡동          ,38046,19830,18216,36813,18860,17953,13573,1233,970,263
명곡동          ,49727,25150,24577,49119,24882,24237,18929,608,268,340
봉림동          ,34762,18080,16682,34173,17799,16374,15685,589,281,308
용지동          ,31500,15830,15670,31214,15698,15516,12599,286,132,154
성산구,232023,119505,112518,227942,116518,111424,84149,4081,2987,1094
반송동          ,45631,23070,22561,45366,22948,22418,15544,265,122,143
중앙동          ,25433,13739,11694,24401,13130,11271,12531,1032,609,423
상남동          ,30566,15490,15076,30321,15358,14963,10406,245,132,113
사파동          ,50970,25557,25413,50692,25436,25256,18530,278,121,157
가음정동        ,41565,21181,20384,41216,20975,20241,14629,349,206,143
성주동          ,27650,14579,13071,26991,13982,13009,8914,659,597,62
웅남동          ,10208,5889,4319,8955,4689,4266,3595,1253,1200,53
마산합포구,184097,92086,92011,181917,90772,91145,77798,2180,1314,866
구산면          ,4935,2646,2289,4691,2419,2272,2321,244,227,17
진동면          ,13407,6866,6541,13202,6753,6449,5468,205,113,92
진북면          ,4354,2463,1891,3890,2063,1827,1811,464,400,64
진전면          ,4393,2214,2179,4278,2130,2148,2211,115,84,31
현동            ,13520,6797,6723,13407,6721,6686,5136,113,76,37
가포동          ,924,493,431,887,464,423,429,37,29,8
월영동          ,31643,15704,15939,31296,15542,15754,11704,347,162,185
문화동          ,12228,6042,6186,12101,5989,6112,5553,127,53,74
반월중앙동      ,16831,8226,8605,16747,8202,8545,6795,84,24,60
완월동          ,10602,5186,5416,10558,5174,5384,4268,44,12,32
자산동          ,12304,6033,6271,12270,6026,6244,5055,34,7,27
교방동          ,9420,4706,4714,9400,4702,4698,3708,20,4,16
노산동          ,6825,3396,3429,6790,3387,3403,3068,35,9,26
오동동          ,21314,10583,10731,21165,10531,10634,10271,149,52,97
합포동          ,7998,4071,3927,7963,4061,3902,3839,35,10,25
산호동          ,13399,6660,6739,13272,6608,6664,6161,127,52,75
마산회원구,206144,104153,101991,203926,102876,101050,81903,2218,1277,941
내서읍          ,70710,35583,35127,70295,35341,34954,24856,415,242,173
회원1동         ,12185,6097,6088,12121,6080,6041,5567,64,17,47
회원2동         ,9744,4887,4857,9712,4878,4834,4210,32,9,23
석전동          ,15141,7616,7525,15009,7568,7441,6573,132,48,84
회성동          ,7455,3827,3628,7403,3813,3590,3377,52,14,38
양덕1동         ,12573,6272,6301,12443,6197,6246,5536,130,75,55
양덕2동         ,34964,17537,17373,34756,17462,17294,12407,208,129,79
합성1동         ,7403,3905,3637,7334,3776,3558,3590,69,25,44
합성2동         ,9701,4767,4817,9515,4742,4773,4735,186,82,104
구암1동         ,10647,5449,5311,10574,5367,5207,4613,73,19,54
구암2동         ,10873,5426,5356,10709,5407,5302,4386,164,67,97
봉암동          ,4748,2312,1907,4055,2245,1810,2053,693,550,143
진해구,193121,99025,94096,189898,96965,92933,75410,3223,2060,1163
중앙동          ,8734,4527,4207,8705,4512,4193,3114,29,15,14
태평동          ,6460,3328,3132,6416,3298,3118,2778,44,30,14
충무동          ,4139,2070,2069,4114,2061,2053,1986,25,9,16
여좌동          ,10333,5144,5189,10254,5117,5137,4692,79,27,52
태백동          ,6079,3064,3015,6053,3058,2995,2908,26,6,20
경화동          ,11543,5842,5701,11485,5822,5663,4488,58,20,38
병암동          ,8321,4137,4184,8282,4126,4156,3414,39,11,28
석동            ,18482,9394,9088,18335,9314,9021,6621,147,80,67
이동            ,10114,5254,4860,9977,5193,4784,4780,137,61,76
자은동          ,18649,9302,9347,18574,9284,9290,6736,75,18,57
덕산동          ,11351,5558,5793,11302,5541,5761,4246,49,17,32
풍호동          ,26951,13516,13435,26880,13489,13391,9014,71,27,44
웅천동          ,6287,3409,2878,5916,3066,2850,2775,371,343,28
웅동1동         ,7825,4306,3519,7082,3606,3476,2697,743,700,43
웅동2동         ,37853,20174,17679,36523,19478,17045,15161,1330,696,634
"   * 마산합포구 오동동 : 오동동+성호동+동서동(통합) 
   * 마산합포구 반월중앙동 : 반월동+중앙동(통합) 
   * 마산회원구 석전동 : 석전1동+석전2동(통합) ",,,,,,,,,,
