Unnamed: 0,Unnamed: 1,2023년 11월말 인구 현황,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
【창원시】,,,,,,,,,,"            (단위 : 세대, 명)"
"읍 면
동 별",인        구,,,"한  국  인
(주민등록인구)",,,,"외  국  인
(출입국관리소 등록신고)",,
,소계,남,여,소계,남,여,세대수,소계,남,여
합  계,1026290,521260,505030,1009998,511118,498880,456830,16292,10142,6150
의창구,217159,110602,106557,213775,108679,105096,97092,3384,1923,1461
동읍            ,19112,9779,9333,18926,9681,9245,9090,186,98,88
북면            ,43412,21781,21631,43181,21673,21508,16717,231,108,123
대산면          ,7261,3808,3453,6813,3431,3382,3668,448,377,71
의창동          ,49779,25068,24711,49517,24964,24553,21325,262,104,158
팔룡동          ,26402,13581,12821,25615,13002,12613,11227,787,579,208
명곡동          ,40432,20509,19923,39687,20148,19539,18197,745,361,384
봉림동          ,30761,16076,14685,30036,15780,14256,16868,725,296,429
성산구,249430,127848,121582,245448,125189,120259,106232,3982,2659,1323
반송동          ,40124,20200,19924,39888,20083,19805,15639,236,117,119
용지동          ,27166,13683,13483,26888,13557,13331,12291,278,126,152
중앙동,35998,19680,16318,34643,18825,15818,18721,1355,855,500
상남동          ,27091,13560,13531,26905,13483,13422,10851,186,77,109
사파동          ,46080,22783,23297,45821,22681,23140,19838,259,102,157
가음정동        ,38652,19540,19112,38311,19331,18980,15595,341,209,132
성주동          ,26117,13698,12419,25645,13319,12326,9858,472,379,93
웅남동          ,8202,4704,3498,7347,3910,3437,3439,855,794,61
마산합포구,181740,90580,91160,179266,89078,90188,85575,2474,1502,972
구산면          ,4232,2266,1966,4026,2074,1952,2325,206,192,14
진동면          ,12010,6183,5827,11791,6058,5733,5496,219,125,94
진북면          ,3663,2109,1554,3210,1702,1508,1780,453,407,46
진전면          ,3819,1928,1891,3689,1832,1857,2172,130,96,34
현동            ,13821,6865,6956,13726,6805,6921,5665,95,60,35
가포동          ,2603,1341,1262,2559,1306,1253,1534,44,35,9
월영동          ,42376,21004,21372,41755,20700,21055,17135,621,304,317
문화동          ,11162,5562,5600,11019,5498,5521,6079,143,64,79
반월중앙동      ,13664,6601,7063,13610,6589,7021,6297,54,12,42
완월동          ,8700,4202,4498,8655,4189,4466,4072,45,13,32
자산동          ,9497,4632,4865,9466,4624,4842,4513,31,8,23
교방동          ,18646,9220,9426,18579,9204,9375,8302,67,16,51
오동동,18761,9305,9456,18615,9234,9381,10484,146,71,75
합포동          ,6891,3454,3437,6832,3424,3408,3626,59,30,29
산호동          ,11895,5908,5987,11734,5839,5895,6095,161,69,92
마산회원구,182532,91202,91330,180145,89801,90344,82273,2387,1401,986
내서읍          ,61631,30875,30756,61172,30627,30545,25266,459,248,211
회원1동         ,9833,4796,5037,9787,4785,5002,5173,46,11,35
회원2동         ,9764,4784,4980,9726,4774,4952,4525,38,10,28
석전동          ,16428,8165,8263,16323,8124,8199,7851,105,41,64
회성동          ,5500,2758,2742,5463,2745,2718,2933,37,13,24
양덕1동         ,10721,5324,5397,10594,5273,5321,5482,127,51,76
양덕2동         ,30576,15028,15548,30455,14957,15498,11848,121,71,50
합성1동         ,8943,4500,4443,8869,4470,4399,4471,74,30,44
합성2동         ,7531,3762,3769,7228,3610,3618,4185,303,152,151
구암1동         ,8598,4285,4313,8506,4254,4252,4329,92,31,61
구암2동         ,9229,4626,4603,9023,4509,4514,4432,206,117,89
봉암동          ,3778,2299,1479,2999,1673,1326,1778,779,626,153
진해구,195429,101028,94401,191364,98371,92993,85658,4065,2657,1408
충무동          ,16314,8446,7868,16090,8321,7769,7660,224,125,99
여좌동          ,8198,4052,4146,8110,4013,4097,4316,88,39,49
태백동          ,3602,1791,1811,3587,1788,1799,1902,15,3,12
경화동          ,10749,5415,5334,10694,5382,5312,4593,55,33,22
병암동          ,7166,3528,3638,7123,3502,3621,3381,43,26,17
석동            ,17464,9025,8439,17326,8956,8370,7385,138,69,69
이동            ,8477,4493,3984,8369,4433,3936,4815,108,60,48
자은동          ,20769,10346,10423,20659,10312,10347,8851,110,34,76
덕산동          ,9735,4816,4919,9700,4799,4901,4135,35,17,18
풍호동          ,25290,12648,12642,25196,12605,12591,9196,94,43,51
웅천동          ,13384,6878,6506,12994,6540,6454,5415,390,338,52
웅동1동         ,8563,4651,3912,7833,3984,3849,3603,730,667,63
웅동2동         ,45718,24939,20779,43683,23736,19947,20406,2035,1203,832
,,,,,,,,,,
※ 의창구-성산구 행정구역 조정(2021. 7. 1.시행),,,,,,,,,,
- 의창구 퇴촌동(법정동) 일부 → 성산구 반송동,,,,,,,,,,
- 의창구 대원동·두대동·삼동동·덕정동(법정동) →  성산구 중앙동,,,,,,,,,,
- 의창구 용지동(행정동) → 성산구 용지동(행정동),,,,,,,,,,
