Unnamed: 0,Unnamed: 1,2022년 9월말 인구 현황,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
【창원시】,,,,,,,,,,"            (단위 : 세대, 명)"
"읍 면
동 별",인        구,,,"한  국  인
(주민등록인구)",,,,"외  국  인
(출입국관리소 등록신고)",,
,소계,남,여,소계,남,여,세대수,소계,남,여
합  계,1037234,526350,510884,1023777,518462,505315,456340,13457,7888,5569
의창구,219087,111683,107404,216097,110009,106088,96587,2990,1674,1316
동읍            ,19691,10074,9617,19541,9987,9554,9164,150,87,63
북면            ,43210,21756,21454,42991,21654,21337,16571,219,102,117
대산면          ,7349,3819,3530,7013,3533,3480,3699,336,286,50
의창동          ,50260,25393,24867,50016,25315,24701,21322,244,78,166
팔룡동          ,26468,13667,12801,25729,13110,12619,11152,739,557,182
명곡동          ,41388,21023,20365,40760,20733,20027,18353,628,290,338
봉림동          ,30721,15951,14770,30047,15677,14370,16326,674,274,400
성산구,252500,129185,123315,249155,127067,122088,106430,3345,2118,1227
반송동          ,40494,20356,20138,40286,20260,20026,15539,208,96,112
용지동          ,28428,14281,14147,28167,14171,13996,12854,261,110,151
중앙동,35700,19362,16338,34556,18667,15889,18402,1144,695,449
상남동          ,27327,13686,13641,27145,13613,13532,10722,182,73,109
사파동          ,46282,22944,23338,46043,22857,23186,19613,239,87,152
가음정동        ,39888,20238,19650,39580,20064,19516,16038,308,174,134
성주동          ,26194,13724,12470,25866,13466,12400,9808,328,258,70
웅남동          ,8187,4594,3593,7512,3969,3543,3454,675,625,50
마산합포구,182204,90803,91401,180147,89599,90548,84834,2057,1204,853
구산면          ,4338,2325,2013,4148,2146,2002,2350,190,179,11
진동면          ,12161,6258,5903,11968,6164,5804,5533,193,94,99
진북면          ,3661,2090,1571,3327,1787,1540,1753,334,303,31
진전면          ,3894,1945,1949,3812,1883,1929,2194,82,62,20
현동            ,14025,6978,7047,13923,6912,7011,5674,102,66,36
가포동          ,2177,1108,1069,2131,1072,1059,1278,46,36,10
월영동          ,42778,21194,21584,42307,20972,21335,17090,471,222,249
문화동          ,11271,5625,5646,11092,5532,5560,5998,179,93,86
반월중앙동      ,14157,6851,7306,14102,6836,7266,6406,55,15,40
완월동          ,8908,4330,4578,8869,4321,4548,4057,39,9,30
자산동          ,10097,4945,5152,10067,4938,5129,4768,30,7,23
교방동          ,16115,7972,8143,16064,7963,8101,7280,51,9,42
오동동,19284,9565,9719,19161,9512,9649,10569,123,53,70
합포동          ,7143,3585,3558,7101,3570,3531,3727,42,15,27
산호동          ,12195,6032,6163,12075,5991,6084,6157,120,41,79
마산회원구,186220,93084,93136,184241,92025,92216,82716,1979,1059,920
내서읍          ,63012,31584,31428,62582,31369,31213,25263,430,215,215
회원1동         ,10115,4967,5148,10073,4960,5113,5184,42,7,35
회원2동         ,10006,4929,5077,9963,4919,5044,4599,43,10,33
석전동          ,16719,8291,8428,16624,8253,8371,7870,95,38,57
회성동          ,5862,2961,2901,5834,2956,2878,3042,28,5,23
양덕1동         ,10955,5466,5489,10857,5425,5432,5508,98,41,57
양덕2동         ,30818,15140,15678,30715,15081,15634,11875,103,59,44
합성1동         ,9151,4633,4518,9091,4610,4481,4531,60,23,37
합성2동         ,7695,3838,3857,7425,3721,3704,4224,270,117,153
구암1동         ,8781,4371,4410,8698,4347,4351,4353,83,24,59
구암2동         ,9389,4696,4693,9239,4623,4616,4426,150,73,77
봉암동          ,3717,2208,1509,3140,1761,1379,1841,577,447,130
진해구,197223,101595,95628,194137,99762,94375,85773,3086,1833,1253
충무동          ,16696,8679,8017,16542,8589,7953,7806,154,90,64
여좌동          ,8506,4205,4301,8409,4165,4244,4384,97,40,57
태백동          ,3798,1904,1894,3785,1899,1886,2001,13,5,8
경화동          ,10997,5561,5436,10944,5535,5409,4634,53,26,27
병암동          ,7364,3635,3729,7325,3620,3705,3420,39,15,24
석동            ,17495,9004,8491,17386,8951,8435,7258,109,53,56
이동            ,8559,4536,4023,8477,4500,3977,4747,82,36,46
자은동          ,21081,10494,10587,20972,10464,10508,8872,109,30,79
덕산동          ,10027,4941,5086,9988,4927,5061,4200,39,14,25
풍호동          ,25472,12711,12761,25391,12675,12716,9171,81,36,45
웅천동          ,13188,6747,6441,12972,6575,6397,5390,216,172,44
웅동1동         ,8394,4531,3863,7809,3992,3817,3556,585,539,46
웅동2동         ,45646,24647,20999,44137,23870,20267,20334,1509,777,732
,,,,,,,,,,
※ 의창구-성산구 행정구역 조정(2021. 7. 1.시행),,,,,,,,,,
- 의창구 퇴촌동(법정동) 일부 → 성산구 반송동,,,,,,,,,,
- 의창구 대원동·두대동·삼동동·덕정동(법정동) →  성산구 중앙동,,,,,,,,,,
- 의창구 용지동(행정동) → 성산구 용지동(행정동),,,,,,,,,,
