Unnamed: 0,Unnamed: 1,2022년 2월말 인구 현황,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
【창원시】,,,,,,,,,,"            (단위 : 세대, 명)"
"읍 면
동 별",인        구,,,"한  국  인
(주민등록인구)",,,,"외  국  인
(출입국관리소 등록신고)",,
,소계,남,여,소계,남,여,세대수,소계,남,여
합  계,1043106,529537,513569,1030311,522012,508299,453157,12795,7525,5270
의창구,220413,112442,107971,217623,110869,106754,95941,2790,1573,1217
동읍            ,19852,10166,9686,19686,10071,9615,9104,166,95,71
북면            ,43504,21899,21605,43297,21806,21491,16635,207,93,114
대산면          ,7421,3854,3567,7111,3600,3511,3687,310,254,56
의창동          ,50494,25538,24956,50257,25461,24796,21189,237,77,160
팔룡동          ,26633,13796,12837,25917,13258,12659,11059,716,538,178
명곡동          ,41831,21249,20582,41227,20961,20266,18221,604,288,316
봉림동          ,30678,15940,14738,30128,15712,14416,16046,550,228,322
성산구,253970,129901,124069,250618,127772,122846,105305,3352,2129,1223
반송동          ,41035,20647,20388,40811,20540,20271,15462,224,107,117
용지동          ,29631,14854,14777,29354,14732,14622,13331,277,122,155
중앙동          ,35620,19262,16358,34499,18587,15912,17973,1121,675,446
상남동          ,27799,13950,13849,27625,13885,13740,10730,174,65,109
사파동          ,44691,22177,22514,44450,22090,22360,18567,241,87,154
가음정동        ,40359,20441,19918,40076,20285,19791,16024,283,156,127
성주동          ,26407,13842,12565,26072,13577,12495,9712,335,265,70
웅남동          ,8428,4728,3700,7731,4076,3655,3506,697,652,45
마산합포구,183231,91252,91979,181306,90148,91158,84392,1925,1104,821
구산면          ,4380,2344,2036,4192,2169,2023,2334,188,175,13
진동면          ,12285,6313,5972,12103,6224,5879,5537,182,89,93
진북면          ,3680,2072,1608,3374,1800,1574,1754,306,272,34
진전면          ,3929,1963,1966,3845,1903,1942,2192,84,60,24
현동            ,14157,7049,7108,14064,6991,7073,5686,93,58,35
가포동          ,1731,894,837,1693,866,827,1030,38,28,10
월영동          ,42771,21228,21543,42383,21053,21330,16878,388,175,213
문화동          ,11201,5559,5642,11012,5460,5552,5840,189,99,90
반월중앙동      ,14411,6980,7431,14353,6963,7390,6441,58,17,41
완월동          ,9032,4366,4666,8995,4358,4637,4075,37,8,29
자산동          ,10279,5044,5235,10250,5038,5212,4806,29,6,23
교방동          ,16187,8013,8174,16133,8004,8129,7252,54,9,45
오동동          ,19470,9620,9850,19354,9572,9782,10605,116,48,68
합포동          ,7348,3706,3642,7313,3694,3619,3812,35,12,23
산호동          ,12370,6101,6269,12242,6053,6189,6150,128,48,80
마산회원구,187810,94166,93644,186028,93202,92826,82420,1782,964,818
내서읍          ,63583,31981,31602,63170,31761,31409,25064,413,220,193
회원1동         ,10146,5005,5141,10105,4996,5109,5151,41,9,32
회원2동         ,10105,4978,5127,10066,4970,5096,4606,39,8,31
석전동          ,16758,8332,8426,16673,8300,8373,7857,85,32,53
회성동          ,6015,3046,2969,5987,3042,2945,3090,28,4,24
양덕1동         ,11017,5530,5487,10934,5498,5436,5455,83,32,51
양덕2동         ,31193,15381,15812,31085,15321,15764,11886,108,60,48
합성1동         ,9271,4721,4550,9224,4701,4523,4540,47,20,27
합성2동         ,7694,3846,3848,7484,3753,3731,4201,210,93,117
구암1동         ,8909,4458,4451,8829,4433,4396,4330,80,25,55
구암2동         ,9418,4703,4715,9287,4640,4647,4391,131,63,68
봉암동          ,3701,2185,1516,3184,1787,1397,1849,517,398,119
진해구,197682,101776,95906,194736,100021,94715,85099,2946,1755,1191
충무동          ,16942,8820,8122,16823,8745,8078,7782,119,75,44
여좌동          ,8550,4222,4328,8462,4186,4276,4397,88,36,52
태백동          ,4041,2031,2010,4026,2026,2000,2136,15,5,10
경화동          ,11085,5623,5462,11025,5594,5431,4615,60,29,31
병암동          ,7448,3669,3779,7414,3659,3755,3419,34,10,24
석동            ,17600,9058,8542,17492,9006,8486,7156,108,52,56
이동            ,8683,4583,4100,8605,4552,4053,4753,78,31,47
자은동          ,21215,10558,10657,21115,10534,10581,8837,100,24,76
덕산동          ,10154,5000,5154,10112,4987,5125,4207,42,13,29
풍호동          ,25543,12772,12771,25471,12743,12728,9133,72,29,43
웅천동          ,13237,6778,6459,13029,6607,6422,5424,208,171,37
웅동1동         ,7833,4246,3587,7269,3725,3544,3251,564,521,43
웅동2동         ,45351,24416,20935,43893,23657,20236,19989,1458,759,699
,,,,,,,,,,
※ 의창구-성산구 행정구역 조정(2021. 7. 1.시행),,,,,,,,,,
- 의창구 퇴촌동(법정동) 일부 → 성산구 반송동,,,,,,,,,,
- 의창구 대원동·두대동·삼동동·덕정동(법정동) →  성산구 중앙동,,,,,,,,,,
- 의창구 용지동(행정동) → 성산구 용지동(행정동),,,,,,,,,,
