Unnamed: 0,Unnamed: 1,2023년 8월말 인구 현황,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
【창원시】,,,,,,,,,,"            (단위 : 세대, 명)"
"읍 면
동 별",인        구,,,"한  국  인
(주민등록인구)",,,,"외  국  인
(출입국관리소 등록신고)",,
,소계,남,여,소계,남,여,세대수,소계,남,여
합  계,1027978,522047,505931,1012410,512387,500023,456952,15568,9660,5908
의창구,217825,110958,106867,214560,109098,105462,97303,3265,1860,1405
동읍            ,19194,9821,9373,19025,9734,9291,9120,169,87,82
북면            ,43528,21853,21675,43302,21748,21554,16762,226,105,121
대산면          ,7285,3820,3465,6836,3438,3398,3684,449,382,67
의창동          ,49929,25131,24798,49675,25037,24638,21383,254,94,160
팔룡동          ,26488,13611,12877,25701,13032,12669,11244,787,579,208
명곡동          ,40675,20644,20031,39961,20303,19658,18283,714,341,373
봉림동          ,30726,16078,14648,30060,15806,14254,16827,666,272,394
성산구,250034,128166,121868,246175,125597,120578,106380,3859,2569,1290
반송동          ,40208,20230,19978,39982,20120,19862,15645,226,110,116
용지동          ,27305,13743,13562,27018,13607,13411,12345,287,136,151
중앙동,35950,19667,16283,34643,18842,15801,18728,1307,825,482
상남동          ,27088,13563,13525,26903,13489,13414,10823,185,74,111
사파동          ,46167,22813,23354,45915,22714,23201,19805,252,99,153
가음정동        ,38950,19712,19238,38611,19504,19107,15718,339,208,131
성주동          ,26110,13707,12403,25681,13364,12317,9848,429,343,86
웅남동          ,8256,4731,3525,7422,3957,3465,3468,834,774,60
마산합포구,180182,89801,90381,177926,88413,89513,84753,2256,1388,868
구산면          ,4239,2261,1978,4036,2074,1962,2324,203,187,16
진동면          ,12101,6215,5886,11890,6099,5791,5536,211,116,95
진북면          ,3685,2123,1562,3230,1714,1516,1722,455,409,46
진전면          ,3837,1940,1897,3707,1845,1862,2187,130,95,35
현동            ,13949,6938,7011,13854,6876,6978,5695,95,62,33
가포동          ,2318,1189,1129,2275,1157,1118,1380,43,32,11
월영동          ,42495,21085,21410,42057,20866,21191,17184,438,219,219
문화동          ,11270,5635,5635,11117,5560,5557,6120,153,75,78
반월중앙동      ,13869,6696,7173,13813,6682,7131,6350,56,14,42
완월동          ,8803,4262,4541,8758,4249,4509,4085,45,13,32
자산동          ,9632,4700,4932,9599,4692,4907,4563,33,8,25
교방동          ,16048,7900,8148,15995,7889,8106,7285,53,11,42
오동동,18928,9403,9525,18796,9339,9457,10530,132,64,68
합포동          ,6978,3506,3472,6919,3477,3442,3659,59,29,30
산호동          ,12030,5948,6082,11880,5894,5986,6133,150,54,96
마산회원구,183902,91850,92052,181586,90503,91083,82624,2316,1347,969
내서읍          ,62012,31048,30964,61555,30812,30743,25342,457,236,221
회원1동         ,9962,4872,5090,9922,4865,5057,5196,40,7,33
회원2동         ,9934,4868,5066,9889,4857,5032,4584,45,11,34
석전동          ,16610,8245,8365,16515,8209,8306,7898,95,36,59
회성동          ,5572,2794,2778,5542,2786,2756,2954,30,8,22
양덕1동         ,10823,5376,5447,10700,5328,5372,5513,123,48,75
양덕2동         ,30693,15075,15618,30576,15005,15571,11885,117,70,47
합성1동         ,9012,4537,4475,8937,4506,4431,4498,75,31,44
합성2동         ,7598,3790,3808,7314,3648,3666,4217,284,142,142
구암1동         ,8660,4313,4347,8566,4282,4284,4338,94,31,63
구암2동         ,9254,4640,4614,9046,4522,4524,4410,208,118,90
봉암동          ,3772,2292,1480,3024,1683,1341,1789,748,609,139
진해구,196035,101272,94763,192163,98776,93387,85892,3872,2496,1376
충무동          ,16403,8495,7908,16185,8375,7810,7692,218,120,98
여좌동          ,8240,4073,4167,8144,4032,4112,4322,96,41,55
태백동          ,3621,1804,1817,3607,1801,1806,1904,14,3,11
경화동          ,10856,5467,5389,10800,5435,5365,4624,56,32,24
병암동          ,7239,3555,3684,7197,3533,3664,3409,42,22,20
석동            ,17508,9068,8440,17374,8999,8375,7367,134,69,65
이동            ,8543,4515,4028,8441,4463,3978,4838,102,52,50
자은동          ,20830,10384,10446,20728,10354,10374,8884,102,30,72
덕산동          ,9828,4867,4961,9793,4851,4942,4169,35,16,19
풍호동          ,25287,12636,12651,25189,12588,12601,9200,98,48,50
웅천동          ,13286,6811,6475,12951,6524,6427,5416,335,287,48
웅동1동         ,8603,4652,3951,7884,3995,3889,3606,719,657,62
웅동2동         ,45791,24945,20846,43870,23826,20044,20461,1921,1119,802
,,,,,,,,,,
※ 의창구-성산구 행정구역 조정(2021. 7. 1.시행),,,,,,,,,,
- 의창구 퇴촌동(법정동) 일부 → 성산구 반송동,,,,,,,,,,
- 의창구 대원동·두대동·삼동동·덕정동(법정동) →  성산구 중앙동,,,,,,,,,,
- 의창구 용지동(행정동) → 성산구 용지동(행정동),,,,,,,,,,
