Unnamed: 0,Unnamed: 1,2020년 5월말 주민등록인구 현황,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
【창원시】,,,,,,,,,,"            (단위 : 세대, 명)"
"읍 면
동 별",인        구,,,"한  국  인
(주민등록인구)",,,,"외  국  인
(출입국관리소 등록신고)",,
,소계,남,여,소계,남,여,세대수,소계,남,여
합  계,1055150,536106,519044,1040773,527377,513396,436090,14377,8729,5648
의창구,266279,135727,130552,262729,133709,129020,109878,3550,2018,1532
동읍            ,20606,10511,10095,20418,10405,10013,8849,188,106,82
북면            ,42964,21705,21259,42698,21572,21126,16051,266,133,133
대산면          ,7673,4013,3660,7331,3728,3603,3676,342,285,57
의창동          ,50962,25795,25167,50727,25715,25012,20494,235,80,155
팔룡동          ,37859,19630,18229,36855,18878,17977,14493,1004,752,252
명곡동          ,44034,22335,21699,43391,22042,21349,18020,643,293,350
봉림동          ,31327,16276,15051,30761,16029,14732,15264,566,247,319
용지동          ,30854,15462,15392,30548,15340,15208,13031,306,122,184
성산구,220919,113436,107483,217430,111068,106362,85622,3489,2368,1121
반송동          ,42742,21616,21126,42496,21507,20989,15369,246,109,137
중앙동          ,24158,13220,10938,23129,12609,10520,12941,1029,611,418
상남동          ,28775,14458,14317,28573,14374,14199,10473,202,84,118
사파동          ,46691,23240,23451,46393,23118,23275,18217,298,122,176
가음정동        ,42137,21401,20736,41837,21237,20600,15670,300,164,136
성주동          ,27386,14364,13022,26922,13984,12938,9526,464,380,84
웅남동          ,9030,5137,3893,8080,4239,3841,3426,950,898,52
마산합포구,177267,88426,88841,175239,87221,88018,78715,2028,1205,823
구산면          ,4605,2472,2133,4387,2267,2120,2316,218,205,13
진동면          ,12699,6513,6186,12514,6420,6094,5456,185,93,92
진북면          ,4049,2308,1741,3659,1959,1700,1789,390,349,41
진전면          ,4123,2077,2046,4014,1990,2024,2211,109,87,22
현동            ,14634,7301,7333,14521,7232,7289,5631,113,69,44
가포동          ,693,369,324,659,338,321,344,34,31,3
월영동          ,32950,16313,16637,32621,16163,16458,12729,329,150,179
문화동          ,11734,5813,5921,11608,5754,5854,5690,126,59,67
반월중앙동      ,15431,7518,7913,15361,7502,7859,6568,70,16,54
완월동          ,9613,4683,4930,9573,4674,4899,4093,40,9,31
자산동          ,11266,5532,5734,11218,5522,5696,4956,48,10,38
교방동          ,14713,7266,7447,14659,7254,7405,6445,54,12,42
오동동          ,20436,10112,10324,20294,10056,10238,10593,142,56,86
합포동          ,7151,3625,3526,7105,3611,3494,3602,46,14,32
산호동          ,13170,6524,6646,13046,6479,6567,6292,124,45,79
마산회원구,194727,97898,96829,192751,96813,95938,81380,1976,1085,891
내서읍          ,66512,33485,33027,66041,33222,32819,24793,471,263,208
회원1동         ,11043,5478,5565,10976,5459,5517,5274,67,19,48
회원2동         ,7687,3824,3863,7661,3819,3842,3467,26,5,21
석전동          ,17300,8686,8614,17187,8643,8544,7754,113,43,70
회성동          ,6577,3322,3255,6539,3314,3225,3168,38,8,30
양덕1동         ,11640,5852,5788,11540,5803,5737,5496,100,49,51
양덕2동         ,32456,16120,16336,32333,16047,16286,11885,123,73,50
합성1동         ,9730,4953,4777,9672,4932,4740,4558,58,21,37
합성2동         ,8200,4086,4114,8026,4012,4014,4265,174,74,100
구암1동         ,9484,4717,4767,9411,4700,4711,4394,73,17,56
구암2동         ,10030,5003,5027,9887,4935,4952,4428,143,68,75
봉암동          ,4068,2372,1696,3478,1927,1551,1898,590,445,145
진해구,195958,100619,95339,192624,98566,94058,80495,3334,2053,1281
충무동          ,17707,9169,8538,17597,9104,8493,7731,110,65,45
여좌동          ,9102,4510,4592,9003,4467,4536,4396,99,43,56
태백동          ,5260,2658,2602,5234,2647,2587,2704,26,11,15
경화동          ,11563,5846,5717,11497,5818,5679,4611,66,28,38
병암동          ,7670,3791,3879,7629,3780,3849,3340,41,11,30
석동            ,17559,8962,8597,17426,8895,8531,6786,133,67,66
이동            ,8692,4575,4117,8575,4525,4050,4452,117,50,67
자은동          ,21759,10822,10937,21653,10794,10859,8684,106,28,78
덕산동          ,10335,5077,5258,10294,5062,5232,4106,41,15,26
풍호동          ,26400,13159,13241,26330,13130,13200,9128,70,29,41
웅천동          ,12752,6576,6176,12463,6330,6133,5142,289,246,43
웅동1동         ,7281,4035,3246,6574,3371,3203,2739,707,664,43
웅동2동         ,39878,21439,18439,38349,20643,17706,16676,1529,796,733
"   * 마산합포구 교방동 : 교방동+노산동(2020.1.1.통합) 
   * 진해구 충무동 : 중앙동+태평동+충무동(2020.1.1.통합)",,,,,,,,,,
