Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
,,2016년 5월말 주민등록인구 및 외국인 현황,,,,,,,,
,,,,,,,,,,
【창원시】,,,,,,,,,,"            (단위 : 세대, 명)"
"읍 면
동 별",인        구,,,"한  국  인
(주민등록인구)",,,,"외  국  인
(출입국관리소 등록신고)",,
,소계,남,여,소계,남,여,세대수,소계,남,여
합  계,1085104,553638,531466,1068545,542661,525884,417875,16559,10977,5582
의창구,258312,132238,126074,254462,129855,124607,100345,3850,2383,1467
동읍            ,23215,11803,11412,22970,11661,11309,8819,245,142,103
북면            ,29285,14848,14437,29075,14734,14341,10708,210,114,96
대산면          ,7689,4040,3649,7307,3708,3599,3364,382,332,50
의창동          ,38308,19506,18802,38071,19420,18651,15344,237,86,151
팔룡동          ,39895,20839,19056,38598,19807,18791,13980,1297,1032,265
명곡동          ,52422,26596,25826,51803,26311,25492,19580,619,285,334
봉림동          ,37204,19295,17909,36634,19041,17593,16475,570,254,316
용지동          ,30294,15311,14983,30004,15173,14831,12075,290,138,152
성산구,237381,122545,114836,233059,119309,113750,83905,4322,3236,1086
반송동          ,47853,24163,23690,47579,24031,23548,15967,274,132,142
중앙동          ,25490,13671,11819,24478,13065,11413,11854,1012,606,406
상남동          ,32042,16247,15795,31805,16113,15692,10676,237,134,103
사파동          ,53831,27078,26753,53559,26965,26594,19170,272,113,159
가음정동        ,38103,19565,18538,37748,19344,18404,13190,355,221,134
성주동          ,28919,15263,13656,28268,14684,13584,9151,651,579,72
웅남동          ,11143,6558,4585,9622,5107,4515,3897,1521,1451,70
마산합포구,184747,92365,92382,182583,91054,91529,76746,2164,1311,853
구산면          ,5011,2638,2373,4799,2442,2357,2331,212,196,16
진동면          ,13184,6779,6405,12965,6650,6315,5226,219,129,90
진북면          ,4476,2548,1928,3993,2126,1867,1824,483,422,61
진전면          ,4506,2262,2244,4354,2150,2204,2190,152,112,40
현동            ,9258,4671,4587,9165,4607,4558,3629,93,64,29
가포동          ,1097,580,517,1058,548,510,504,39,32,7
월영동          ,30602,15203,15399,30297,15069,15228,11115,305,134,171
문화동          ,12758,6324,6434,12627,6270,6357,5624,131,54,77
반월동          ,8785,4320,4465,8741,4308,4433,3408,44,12,32
중앙동          ,8587,4179,4408,8551,4164,4387,3388,36,15,21
완월동          ,11045,5399,5646,11005,5387,5618,4329,40,12,28
자산동          ,12949,6352,6597,12913,6346,6567,5130,36,6,30
동서동          ,11382,5599,5783,11283,5563,5720,4995,99,36,63
성호동          ,4331,2132,2199,4306,2129,2177,2055,25,3,22
교방동          ,10818,5335,5483,10795,5330,5465,4286,23,5,18
노산동          ,7459,3737,3722,7416,3724,3692,3251,43,13,30
오동동          ,6543,3317,3226,6504,3305,3199,3329,39,12,27
합포동          ,8165,4151,4014,8128,4137,3991,3882,37,14,23
산호동          ,13791,6839,6952,13683,6799,6884,6250,108,40,68
마산회원구,214328,108524,105804,211933,107155,104778,83789,2395,1369,1026
내서읍          ,72122,36382,35740,71598,36091,35507,24702,524,291,233
회원1동         ,12266,6165,6101,12196,6150,6046,5511,70,15,55
회원2동         ,13019,6484,6535,12971,6473,6498,5614,48,11,37
석전1동         ,6229,3179,3050,6180,3163,3017,2640,49,16,33
석전2동         ,9913,4945,4968,9799,4899,4900,4274,114,46,68
회성동          ,7667,3953,3714,7615,3941,3674,3415,52,12,40
양덕1동         ,13033,6534,6499,12864,6430,6434,5599,169,104,65
양덕2동         ,34731,17547,17184,34500,17399,17101,12196,231,148,83
합성1동         ,7787,4021,3766,7709,3988,3721,3662,78,33,45
합성2동         ,10201,5097,5104,10027,5021,5006,4872,174,76,98
구암1동         ,11112,5624,5488,11025,5595,5430,4724,87,29,58
구암2동         ,11374,5726,5648,11222,5663,5559,4482,152,63,89
봉암동          ,4874,2867,2007,4227,2342,1885,2098,647,525,122
진해구,190336,97966,92370,186508,95288,91220,73090,3828,2678,1150
중앙동          ,9143,4727,4416,9096,4700,4396,3212,47,27,20
태평동          ,6782,3483,3299,6738,3456,3282,2845,44,27,17
충무동          ,4362,2181,2181,4315,2164,2151,2015,47,17,30
여좌동          ,10987,5459,5528,10903,5427,5476,4864,84,32,52
태백동          ,6479,3273,3206,6452,3267,3185,3005,27,6,21
경화동          ,10649,5407,5242,10595,5385,5210,4123,54,22,32
병암동          ,8715,4305,4410,8653,4280,4373,3509,62,25,37
석동            ,19198,9729,9469,19032,9650,9382,6728,166,79,87
이동            ,10834,5616,5218,10683,5549,5134,4957,151,67,84
자은동          ,15766,7965,7801,15674,7932,7742,5748,92,33,59
덕산동          ,12035,5913,6122,11982,5891,6091,4296,53,22,31
풍호동          ,25324,12706,12618,25225,12662,12563,8392,99,44,55
웅천동          ,4962,2975,1987,4138,2175,1963,2010,824,800,24
웅동1동         ,9179,5076,4103,8330,4263,4067,3128,849,813,36
웅동2동         ,35921,19151,16770,34692,18487,16205,14258,1229,664,565
