Unnamed: 0,Unnamed: 1,2019년 5월말 주민등록인구 현황,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
【창원시】,,,,,,,,,,"            (단위 : 세대, 명)"
"읍 면
동 별",인        구,,,"한  국  인
(주민등록인구)",,,,"외  국  인
(출입국관리소 등록신고)",,
,소계,남,여,소계,남,여,세대수,소계,남,여
합  계,1064489,541333,523156,1049052,531736,517316,428330,15437,9597,5840
의창구,257631,131488,126143,253861,129296,124565,104081,3770,2192,1578
동읍            ,21347,10899,10448,21127,10771,10356,8728,220,128,92
북면            ,42854,21680,21174,42597,21546,21051,15789,257,134,123
대산면          ,7840,4101,3739,7484,3797,3687,3686,356,304,52
의창동          ,34752,17610,17142,34488,17508,16980,14690,264,102,162
팔룡동          ,39407,20457,18950,38315,19625,18690,14541,1092,832,260
명곡동          ,46683,23669,23014,46026,23381,22645,18348,657,288,369
봉림동          ,32544,16886,15658,31946,16624,15322,15167,598,262,336
용지동          ,32204,16186,16018,31878,16044,15834,13132,326,142,184
성산구,228410,117439,110971,224446,114627,109819,85626,3964,2812,1152
반송동          ,44022,22212,21810,43757,22093,21664,15387,265,119,146
중앙동          ,24845,13520,11325,23791,12883,10908,12860,1054,637,417
상남동          ,29665,14964,14701,29442,14867,14575,10475,223,97,126
사파동          ,48655,24287,24368,48353,24159,24194,18277,302,128,174
가음정동        ,43585,22177,21408,43148,21903,21245,15665,437,274,163
성주동          ,28104,14852,13252,27484,14307,13177,9492,620,545,75
웅남동          ,9534,5427,4107,8471,4415,4056,3470,1063,1012,51
마산합포구,182163,90895,91268,179915,89585,90330,78637,2248,1310,938
구산면          ,4761,2564,2197,4521,2340,2181,2333,240,224,16
진동면          ,13140,6762,6378,12931,6649,6282,5484,209,113,96
진북면          ,4192,2374,1818,3782,2013,1769,1805,410,361,49
진전면          ,4272,2169,2103,4153,2075,2078,2216,119,94,25
현동            ,14723,7371,7352,14610,7303,7307,5602,113,68,45
가포동          ,714,376,338,679,345,334,348,35,31,4
월영동          ,32856,16273,16583,32392,16075,16317,12318,464,198,266
문화동          ,12173,6007,6166,12062,5956,6106,5680,111,51,60
반월중앙동      ,16093,7836,8257,16010,7812,8198,6696,83,24,59
완월동          ,10016,4889,5127,9976,4879,5097,4166,40,10,30
자산동          ,11814,5804,6010,11780,5797,5983,5027,34,7,27
교방동          ,8887,4388,4499,8863,4383,4480,3553,24,5,19
노산동          ,6515,3214,3301,6478,3206,3272,2985,37,8,29
오동동          ,20824,10311,10513,20676,10256,10420,10329,148,55,93
합포동          ,7502,3810,3692,7454,3794,3660,3701,48,16,32
산호동          ,13681,6747,6934,13548,6702,6846,6394,133,45,88
마산회원구,199294,100435,98859,197165,99214,97951,81062,2129,1221,908
내서읍          ,68805,34671,34134,68367,34415,33952,24944,438,256,182
회원1동         ,11552,5750,5802,11486,5729,5757,5398,66,21,45
회원2동         ,8126,4085,4041,8105,4079,4026,3572,21,6,15
석전동          ,14357,7189,7168,14223,7136,7087,6436,134,53,81
회성동          ,6960,3565,3395,6917,3556,3361,3264,43,9,34
양덕1동         ,12206,6129,6077,12105,6074,6031,5572,101,55,46
양덕2동         ,33671,16784,16887,33532,16695,16837,11982,139,89,50
합성1동         ,9920,5056,4864,9858,5032,4826,4563,62,24,38
합성2동         ,8789,4383,4406,8574,4288,4286,4416,215,95,120
구암1동         ,10022,5012,5010,9947,4990,4957,4477,75,22,53
구암2동         ,10456,5218,5238,10302,5151,5151,4485,154,67,87
봉암동          ,4430,2593,1837,3749,2069,1680,1953,681,524,157
진해구,196991,101076,95915,193665,99014,94651,78924,3326,2062,1264
중앙동          ,8175,4265,3910,8152,4256,3896,3071,23,9,14
태평동          ,6268,3210,3058,6219,3175,3044,2785,49,35,14
충무동          ,3835,1936,1899,3810,1927,1883,1894,25,9,16
여좌동          ,9424,4684,4740,9323,4644,4679,4476,101,40,61
태백동          ,5567,2813,2754,5546,2807,2739,2763,21,6,15
경화동          ,11679,5918,5761,11609,5892,5717,4616,70,26,44
병암동          ,7959,3927,4032,7922,3917,4005,3360,37,10,27
석동            ,17865,9137,8728,17725,9060,8665,6621,140,77,63
이동            ,9156,4804,4352,9039,4756,4283,4503,117,48,69
자은동          ,21741,10805,10936,21641,10781,10860,8380,100,24,76
덕산동          ,10594,5206,5388,10559,5194,5365,4093,35,12,23
풍호동          ,26708,13352,13356,26620,13308,13312,9043,88,44,44
웅천동          ,11230,5827,5403,10918,5556,5362,4538,312,271,41
웅동1동         ,7559,4198,3361,6789,3479,3310,2710,770,719,51
웅동2동         ,39231,20994,18237,37793,20262,17531,16071,1438,732,706
"   * 마산합포구 오동동 : 오동동+성호동+동서동(2017.1.1.통합) 
   * 마산합포구 반월중앙동 : 반월동+중앙동(2017.1.1.통합)
   * 마산회원구 석전동 : 석전1동+석전2동(2017.1.1.통합)",,,,,,,,,,
