Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
,,2017년 10월말 주민등록인구 및 외국인 현황,,,,,,,,
,,,,,,,,,,
【창원시】,,,,,,,,,,"            (단위 : 세대, 명)"
"읍 면
동 별",인        구,,,"한  국  인
(주민등록인구)",,,,"외  국  인
(출입국관리소 등록신고)",,
,소계,남,여,소계,남,여,세대수,소계,남,여
합  계,1072882,546487,526395,1057098,536257,520841,419578,15784,10230,5554
의창구,256154,130920,125234,252219,128470,123749,100595,3935,2450,1485
동읍            ,22683,11537,11146,22442,11398,11044,8860,241,139,102
북면            ,35370,17957,17413,35161,17843,17318,12850,209,114,95
대산면          ,7466,3919,3547,7067,3577,3490,3332,399,342,57
의창동          ,36941,18800,18141,36572,18602,17970,15009,369,198,171
팔룡동          ,38219,19907,18312,36967,18924,18043,13594,1252,983,269
명곡동          ,50085,25317,24768,49492,25052,24440,18985,593,265,328
봉림동          ,35092,18243,16849,34503,17964,16539,15791,589,279,310
용지동          ,30298,15240,15058,30015,15110,14905,12174,283,130,153
성산구,232852,120022,112830,228685,116946,111739,84146,4167,3076,1091
반송동          ,46025,23271,22754,45754,23144,22610,15608,271,127,144
중앙동          ,25460,13737,11723,24436,13137,11299,12476,1024,600,424
상남동          ,30771,15647,15124,30449,15436,15013,10418,322,211,111
사파동          ,51242,25684,25558,50966,25567,25399,18580,276,117,159
가음정동        ,41287,21073,20214,40942,20863,20079,14503,345,210,135
성주동          ,27766,14662,13104,27112,14071,13041,8949,654,591,63
웅남동          ,10301,5948,4353,9026,4728,4298,3612,1275,1220,55
마산합포구,183982,92022,91960,181827,90735,91092,77533,2155,1287,868
구산면          ,4951,2656,2295,4707,2429,2278,2323,244,227,17
진동면          ,13447,6885,6562,13241,6770,6471,5467,206,115,91
진북면          ,4332,2445,1887,3873,2049,1824,1806,459,396,63
진전면          ,4396,2205,2191,4276,2118,2158,2205,120,87,33
현동            ,13294,6695,6599,13183,6622,6561,5053,111,73,38
가포동          ,944,502,442,908,474,434,438,36,28,8
월영동          ,31091,15407,15684,30768,15265,15503,11483,323,142,181
문화동          ,12320,6106,6214,12191,6053,6138,5567,129,53,76
반월중앙동      ,16901,8259,8642,16817,8234,8583,6791,84,25,59
완월동          ,10646,5192,5454,10601,5181,5420,4271,45,11,34
자산동          ,12389,6085,6304,12359,6079,6280,5066,30,6,24
교방동          ,9479,4728,4751,9460,4724,4736,3708,19,4,15
노산동          ,6884,3427,3457,6848,3417,3431,3071,36,10,26
오동동          ,21418,10643,10775,21263,10592,10671,10273,155,51,104
합포동          ,8046,4102,3944,8011,4091,3920,3846,35,11,24
산호동          ,13444,6685,6759,13321,6637,6684,6165,123,48,75
마산회원구,207420,104794,102626,205167,103496,101671,82270,2253,1298,955
내서읍          ,70822,35667,35155,70390,35410,34980,24843,432,257,175
회원1동         ,12194,6095,6099,12130,6077,6053,5576,64,18,46
회원2동         ,10299,5170,5129,10267,5160,5107,4457,32,10,22
석전동          ,15207,7632,7575,15076,7585,7491,6587,131,47,84
회성동          ,7504,3855,3649,7452,3841,3611,3382,52,14,38
양덕1동         ,12605,6283,6322,12468,6205,6263,5523,137,78,59
양덕2동         ,35087,17593,17445,34874,17515,17359,12427,213,127,86
합성1동         ,7432,3921,3653,7361,3794,3567,3603,71,27,44
합성2동         ,9863,4846,4891,9666,4819,4847,4787,197,90,107
구암1동         ,10721,5499,5349,10651,5409,5242,4631,70,17,53
구암2동         ,10943,5451,5402,10783,5434,5349,4398,160,64,96
봉암동          ,4743,2311,1898,4049,2247,1802,2056,694,549,145
진해구,192474,98729,93745,189200,96610,92590,75034,3274,2119,1155
중앙동          ,8745,4539,4206,8716,4524,4192,3111,29,15,14
태평동          ,6520,3360,3160,6476,3330,3146,2781,44,30,14
충무동          ,4183,2086,2097,4154,2076,2078,1992,29,10,19
여좌동          ,10378,5161,5217,10299,5133,5166,4707,79,28,51
태백동          ,6144,3102,3042,6120,3096,3024,2918,24,6,18
경화동          ,11595,5860,5735,11540,5841,5699,4500,55,19,36
병암동          ,8374,4155,4219,8339,4146,4193,3438,35,9,26
석동            ,18643,9479,9164,18504,9402,9102,6660,139,77,62
이동            ,10258,5311,4947,10116,5246,4870,4803,142,65,77
자은동          ,17835,8916,8919,17757,8896,8861,6480,78,20,58
덕산동          ,11473,5623,5850,11427,5607,5820,4260,46,16,30
풍호동          ,27070,13585,13485,26994,13556,13438,9024,76,29,47
웅천동          ,5976,3269,2707,5568,2888,2680,2632,408,381,27
웅동1동         ,7893,4339,3554,7139,3626,3513,2709,754,713,41
웅동2동         ,37387,19944,17443,36051,19243,16808,15019,1336,701,635
"   * 마산합포구 오동동 : 오동동+성호동+동서동(통합) 
   * 마산합포구 반월중앙동 : 반월동+중앙동(통합) 
   * 마산회원구 석전동 : 석전1동+석전2동(통합) ",,,,,,,,,,
