Unnamed: 0,Unnamed: 1,2020년 6월말 주민등록인구 현황,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
【창원시】,,,,,,,,,,"            (단위 : 세대, 명)"
"읍 면
동 별",인        구,,,"한  국  인
(주민등록인구)",,,,"외  국  인
(출입국관리소 등록신고)",,
,소계,남,여,소계,남,여,세대수,소계,남,여
합  계,1054323,535653,518670,1040118,527035,513083,437060,14205,8618,5587
의창구,266687,135955,130732,263184,133960,129224,110411,3503,1995,1508
동읍            ,20539,10468,10071,20355,10366,9989,8881,184,102,82
북면            ,42983,21730,21253,42720,21598,21122,16126,263,132,131
대산면          ,7675,4007,3668,7336,3725,3611,3688,339,282,57
의창동          ,51204,25923,25281,50968,25843,25125,20626,236,80,156
팔룡동          ,38443,19940,18503,37447,19196,18251,14732,996,744,252
명곡동          ,43898,22269,21629,43265,21981,21284,18048,633,288,345
봉림동          ,31211,16220,14991,30658,15973,14685,15281,553,247,306
용지동          ,30734,15398,15336,30435,15278,15157,13029,299,120,179
성산구,220418,113172,107246,216982,110851,106131,85681,3436,2321,1115
반송동          ,42651,21581,21070,42404,21470,20934,15373,247,111,136
중앙동          ,24115,13207,10908,23095,12603,10492,12975,1020,604,416
상남동          ,28751,14453,14298,28550,14371,14179,10474,201,82,119
사파동          ,46551,23143,23408,46259,23022,23237,18232,292,121,171
가음정동        ,42026,21348,20678,41727,21187,20540,15677,299,161,138
성주동          ,27308,14313,12995,26872,13961,12911,9530,436,352,84
웅남동          ,9016,5127,3889,8075,4237,3838,3420,941,890,51
마산합포구,176951,88278,88673,174956,87093,87863,78823,1995,1185,810
구산면          ,4582,2455,2127,4379,2264,2115,2323,203,191,12
진동면          ,12680,6509,6171,12495,6415,6080,5462,185,94,91
진북면          ,4025,2292,1733,3638,1943,1695,1787,387,349,38
진전면          ,4119,2078,2041,4006,1989,2017,2216,113,89,24
현동            ,14632,7306,7326,14519,7237,7282,5642,113,69,44
가포동          ,681,364,317,652,336,316,343,29,28,1
월영동          ,32968,16325,16643,32649,16180,16469,12776,319,145,174
문화동          ,11700,5800,5900,11569,5738,5831,5690,131,62,69
반월중앙동      ,15377,7489,7888,15310,7475,7835,6561,67,14,53
완월동          ,9602,4668,4934,9562,4659,4903,4100,40,9,31
자산동          ,11260,5532,5728,11172,5507,5665,4952,88,25,63
교방동          ,14660,7231,7429,14608,7220,7388,6458,52,11,41
오동동          ,20367,10085,10282,20271,10046,10225,10610,96,39,57
합포동          ,7159,3629,3530,7115,3616,3499,3609,44,13,31
산호동          ,13139,6515,6624,13011,6468,6543,6294,128,47,81
마산회원구,194404,97660,96744,192433,96577,95856,81454,1971,1083,888
내서읍          ,66384,33420,32964,65911,33157,32754,24790,473,263,210
회원1동         ,10986,5435,5551,10922,5419,5503,5271,64,16,48
회원2동         ,7647,3812,3835,7621,3807,3814,3469,26,5,21
석전동          ,17391,8729,8662,17278,8686,8592,7826,113,43,70
회성동          ,6551,3301,3250,6512,3292,3220,3172,39,9,30
양덕1동         ,11629,5848,5781,11532,5801,5731,5495,97,47,50
양덕2동         ,32449,16088,16361,32330,16019,16311,11909,119,69,50
합성1동         ,9675,4911,4764,9616,4890,4726,4543,59,21,38
합성2동         ,8161,4057,4104,7987,3983,4004,4245,174,74,100
구암1동         ,9456,4699,4757,9383,4683,4700,4402,73,16,57
구암2동         ,10017,4989,5028,9877,4922,4955,4438,140,67,73
봉암동          ,4058,2371,1687,3464,1918,1546,1894,594,453,141
진해구,195863,100588,95275,192563,98554,94009,80691,3300,2034,1266
충무동          ,17711,9188,8523,17594,9117,8477,7747,117,71,46
여좌동          ,9052,4485,4567,8950,4441,4509,4385,102,44,58
태백동          ,5264,2661,2603,5240,2650,2590,2720,24,11,13
경화동          ,11537,5837,5700,11472,5810,5662,4608,65,27,38
병암동          ,7620,3765,3855,7582,3755,3827,3335,38,10,28
석동            ,17538,8959,8579,17405,8891,8514,6806,133,68,65
이동            ,8723,4603,4120,8607,4554,4053,4485,116,49,67
자은동          ,21750,10809,10941,21647,10783,10864,8702,103,26,77
덕산동          ,10320,5070,5250,10279,5055,5224,4111,41,15,26
풍호동          ,26358,13130,13228,26288,13100,13188,9127,70,30,40
웅천동          ,12784,6589,6195,12499,6348,6151,5152,285,241,44
웅동1동         ,7236,4004,3232,6538,3349,3189,2728,698,655,43
웅동2동         ,39970,21488,18482,38462,20701,17761,16785,1508,787,721
"   * 마산합포구 교방동 : 교방동+노산동(2020.1.1.통합) 
   * 진해구 충무동 : 중앙동+태평동+충무동(2020.1.1.통합)",,,,,,,,,,
