Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
,,2016년 8월말 주민등록인구 및 외국인 현황,,,,,,,,
,,,,,,,,,,
【창원시】,,,,,,,,,,"            (단위 : 세대, 명)"
"읍 면
동 별",인        구,,,"한  국  인
(주민등록인구)",,,,"외  국  인
(출입국관리소 등록신고)",,
,소계,남,여,소계,남,여,세대수,소계,남,여
합  계,1083198,552442,530756,1066810,541670,525140,417857,16388,10772,5616
의창구,257489,131707,125782,253680,129351,124329,100204,3809,2356,1453
동읍            ,23183,11764,11419,22926,11618,11308,8835,257,146,111
북면            ,29409,14904,14505,29201,14790,14411,10725,208,114,94
대산면          ,7658,4014,3644,7280,3688,3592,3348,378,326,52
의창동          ,38185,19439,18746,37938,19347,18591,15295,247,92,155
팔룡동          ,39672,20734,18938,38392,19710,18682,13919,1280,1024,256
명곡동          ,52263,26464,25799,51656,26186,25470,19585,607,278,329
봉림동          ,37047,19209,17838,36504,18969,17535,16498,543,240,303
용지동          ,30072,15179,14893,29783,15043,14740,11999,289,136,153
성산구,236714,122169,114545,232338,118907,113431,83694,4376,3262,1114
반송동          ,47820,24158,23662,47546,24027,23519,15971,274,131,143
중앙동          ,25468,13638,11830,24430,13025,11405,11849,1038,613,425
상남동          ,31982,16205,15777,31739,16073,15666,10666,243,132,111
사파동          ,53643,27000,26643,53355,26880,26475,19112,288,120,168
가음정동        ,37993,19491,18502,37604,19234,18370,13113,389,257,132
성주동          ,28818,15238,13580,28131,14619,13512,9136,687,619,68
웅남동          ,10990,6439,4551,9533,5049,4484,3847,1457,1390,67
마산합포구,184668,92377,92291,182470,91033,91437,76943,2198,1344,854
구산면          ,5018,2672,2346,4769,2438,2331,2323,249,234,15
진동면          ,13315,6839,6476,13107,6722,6385,5309,208,117,91
진북면          ,4515,2580,1935,4007,2134,1873,1844,508,446,62
진전면          ,4492,2260,2232,4348,2157,2191,2200,144,103,41
현동            ,9469,4785,4684,9366,4716,4650,3717,103,69,34
가포동          ,1055,558,497,1011,521,490,483,44,37,7
월영동          ,30531,15159,15372,30248,15037,15211,11096,283,122,161
문화동          ,12683,6284,6399,12559,6233,6326,5615,124,51,73
반월동          ,8788,4305,4483,8742,4294,4448,3410,46,11,35
중앙동          ,8593,4176,4417,8554,4162,4392,3402,39,14,25
완월동          ,10993,5366,5627,10957,5356,5601,4333,36,10,26
자산동          ,12904,6336,6568,12866,6330,6536,5134,38,6,32
동서동          ,11344,5585,5759,11248,5550,5698,5009,96,35,61
성호동          ,4248,2094,2154,4225,2091,2134,2035,23,3,20
교방동          ,10808,5333,5475,10786,5330,5456,4283,22,3,19
노산동          ,7408,3709,3699,7368,3697,3671,3255,40,12,28
오동동          ,6538,3311,3227,6496,3299,3197,3328,42,12,30
합포동          ,8182,4181,4001,8142,4167,3975,3891,40,14,26
산호동          ,13784,6844,6940,13671,6799,6872,6276,113,45,68
마산회원구,213793,108216,105577,211369,106838,104531,83637,2424,1378,1046
내서읍          ,72070,36335,35735,71548,36042,35506,24779,522,293,229
회원1동         ,12372,6207,6165,12297,6189,6108,5577,75,18,57
회원2동         ,12449,6230,6219,12400,6216,6184,5356,49,14,35
석전1동         ,6117,3125,2992,6072,3110,2962,2576,45,15,30
석전2동         ,9841,4902,4939,9727,4858,4869,4230,114,44,70
회성동          ,7614,3921,3693,7559,3908,3651,3399,55,13,42
양덕1동         ,12955,6494,6461,12794,6400,6394,5572,161,94,67
양덕2동         ,35329,17803,17526,35094,17658,17436,12394,235,145,90
합성1동         ,7711,3984,3727,7635,3953,3682,3657,76,31,45
합성2동         ,10119,5034,5085,9949,4962,4987,4831,170,72,98
구암1동         ,11065,5604,5461,10975,5575,5400,4702,90,29,61
구암2동         ,11302,5707,5595,11130,5634,5496,4476,172,73,99
봉암동          ,4849,2870,1979,4189,2333,1856,2088,660,537,123
진해구,190534,97973,92561,186953,95541,91412,73379,3581,2432,1149
중앙동          ,9023,4662,4361,8986,4647,4339,3190,37,15,22
태평동          ,6720,3450,3270,6671,3418,3253,2831,49,32,17
충무동          ,4352,2178,2174,4308,2163,2145,2026,44,15,29
여좌동          ,10954,5464,5490,10874,5431,5443,4865,80,33,47
태백동          ,6432,3244,3188,6405,3236,3169,2994,27,8,19
경화동          ,10586,5365,5221,10537,5345,5192,4109,49,20,29
병암동          ,8638,4274,4364,8581,4253,4328,3499,57,21,36
석동            ,19124,9701,9423,18972,9626,9346,6738,152,75,77
이동            ,10753,5564,5189,10596,5492,5104,4910,157,72,85
자은동          ,15831,7978,7853,15741,7946,7795,5769,90,32,58
덕산동          ,11921,5849,6072,11873,5830,6043,4290,48,19,29
풍호동          ,26717,13431,13286,26621,13391,13230,8894,96,40,56
웅천동          ,4731,2763,1968,4098,2152,1946,1981,633,611,22
웅동1동         ,8980,4961,4019,8166,4188,3978,3078,814,773,41
웅동2동         ,35772,19089,16683,34524,18423,16101,14205,1248,666,582
