Unnamed: 0,Unnamed: 1,2024년 1월말 인구 현황,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
진해구,196314,101602,94712,190981,98232,92749,85637,5333,3370,1963,4231,2778,1453,1102,592,510
충무동          ,16368,8454,7914,16104,8317,7787,7666,264,137,127,232,130,102,32,7,25
여좌동          ,8132,4020,4112,8032,3979,4053,4280,100,41,59,86,36,50,14,5,9
태백동          ,3576,1780,1796,3556,1775,1781,1892,20,5,15,15,4,11,5,1,4
경화동          ,10734,5412,5322,10655,5371,5284,4579,79,41,38,48,28,20,31,13,18
병암동          ,7159,3527,3632,7097,3490,3607,3388,62,37,25,45,28,17,17,9,8
석동            ,17504,9051,8453,17290,8937,8353,7400,214,114,100,155,85,70,59,29,30
이동            ,8557,4530,4027,8401,4443,3958,4833,156,87,69,110,63,47,46,24,22
자은동          ,20720,10330,10390,20577,10285,10292,8847,143,45,98,109,34,75,34,11,23
덕산동          ,9673,4776,4897,9630,4758,4872,4124,43,18,25,31,14,17,12,4,8
풍호동          ,25317,12641,12676,25201,12591,12610,9198,116,50,66,97,41,56,19,9,10
웅천동          ,13391,6910,6481,12944,6532,6412,5395,447,378,69,417,364,53,30,14,16
웅동1동         ,8543,4661,3882,7775,3963,3812,3586,768,698,70,740,675,65,28,23,5
웅동2동         ,46640,25510,21130,43719,23791,19928,20449,2921,1719,1202,2146,1276,870,775,443,332
,,,,,,,,,,,,,,,,
※ 의창구-성산구 행정구역 조정(2021. 7. 1.시행),,,,,,,,,,,,,,,,
- 의창구 퇴촌동(법정동) 일부 → 성산구 반송동,,,,,,,,,,,,,,,,
- 의창구 대원동·두대동·삼동동·덕정동(법정동) →  성산구 중앙동,,,,,,,,,,,,,,,,
- 의창구 용지동(행정동) → 성산구 용지동(행정동),,,,,,,,,,,,,,,,
