Unnamed: 0,Unnamed: 1,2019년 1월말 주민등록인구 현황,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
【창원시】,,,,,,,,,,"            (단위 : 세대, 명)"
"읍 면
동 별",인        구,,,"한  국  인
(주민등록인구)",,,,"외  국  인
(출입국관리소 등록신고)",,
,소계,남,여,소계,남,여,세대수,소계,남,여
합  계,1068639,543564,525075,1053290,533959,519331,426535,15349,9605,5744
의창구,257642,131487,126155,253864,129275,124589,103218,3778,2212,1566
동읍            ,21748,11078,10670,21525,10951,10574,8758,223,127,96
북면            ,41841,21159,20682,41611,21047,20564,15356,230,112,118
대산면          ,7492,3923,3569,7129,3609,3520,3468,363,314,49
의창동          ,35227,17862,17365,34957,17752,17205,14731,270,110,160
팔룡동          ,38265,19900,18365,37164,19047,18117,13991,1101,853,248
명곡동          ,47374,24039,23335,46714,23750,22964,18435,660,289,371
봉림동          ,33027,17130,15897,32430,16868,15562,15266,597,262,335
용지동          ,32668,16396,16272,32334,16251,16083,13213,334,145,189
성산구,230501,118609,111892,226547,115780,110767,85584,3954,2829,1125
반송동          ,44610,22530,22080,44328,22404,21924,15436,282,126,156
중앙동          ,24996,13585,11411,23969,12967,11002,12830,1027,618,409
상남동          ,29968,15149,14819,29766,15059,14707,10463,202,90,112
사파동          ,49285,24646,24639,48990,24518,24472,18343,295,128,167
가음정동        ,43966,22383,21583,43590,22168,21422,15708,376,215,161
성주동          ,27973,14757,13216,27337,14193,13144,9328,636,564,72
웅남동          ,9703,5559,4144,8567,4471,4096,3476,1136,1088,48
마산합포구,182573,91155,91418,180341,89836,90505,78320,2232,1319,913
구산면          ,4849,2613,2236,4592,2372,2220,2329,257,241,16
진동면          ,13220,6786,6434,13020,6679,6341,5478,200,107,93
진북면          ,4235,2389,1846,3800,2023,1777,1802,435,366,69
진전면          ,4278,2169,2109,4173,2092,2081,2209,105,77,28
현동            ,14162,7086,7076,14038,7008,7030,5367,124,78,46
가포동          ,738,388,350,700,354,346,349,38,34,4
월영동          ,32552,16144,16408,32122,15949,16173,12105,430,195,235
문화동          ,12224,6036,6188,12119,5983,6136,5656,105,53,52
반월중앙동      ,16233,7915,8318,16153,7891,8262,6715,80,24,56
완월동          ,10162,4960,5202,10122,4950,5172,4176,40,10,30
자산동          ,11961,5882,6079,11929,5876,6053,5039,32,6,26
교방동          ,9019,4467,4552,8999,4463,4536,3583,20,4,16
노산동          ,6579,3257,3322,6541,3249,3292,2994,38,8,30
오동동          ,21022,10423,10599,20868,10366,10502,10376,154,57,97
합포동          ,7604,3864,3740,7559,3850,3709,3748,45,14,31
산호동          ,13735,6776,6959,13606,6731,6875,6394,129,45,84
마산회원구,201038,101423,99615,198952,100214,98738,81223,2086,1209,877
내서읍          ,69360,34955,34405,68935,34702,34233,24937,425,253,172
회원1동         ,11705,5832,5873,11642,5814,5828,5437,63,18,45
회원2동         ,8331,4203,4128,8306,4196,4110,3624,25,7,18
석전동          ,14524,7260,7264,14397,7212,7185,6465,127,48,79
회성동          ,7076,3632,3444,7036,3625,3411,3295,40,7,33
양덕1동         ,12306,6163,6143,12190,6099,6091,5562,116,64,52
양덕2동         ,33827,16928,16899,33685,16835,16850,12014,142,93,49
합성1동         ,9805,5002,4803,9739,4976,4763,4479,66,26,40
합성2동         ,8809,4396,4413,8630,4312,4318,4410,179,84,95
구암1동         ,10179,5099,5080,10105,5075,5030,4501,74,24,50
구암2동         ,10598,5295,5303,10441,5230,5211,4496,157,65,92
봉암동          ,4518,2658,1860,3846,2138,1708,2003,672,520,152
진해구,196885,100890,95995,193586,98854,94732,78190,3299,2036,1263
중앙동          ,8410,4372,4038,8384,4362,4022,3092,26,10,16
태평동          ,6310,3233,3077,6261,3198,3063,2770,49,35,14
충무동          ,3902,1967,1935,3877,1960,1917,1917,25,7,18
여좌동          ,9587,4784,4803,9493,4749,4744,4516,94,35,59
태백동          ,5712,2873,2839,5688,2867,2821,2813,24,6,18
경화동          ,11571,5864,5707,11504,5839,5665,4550,67,25,42
병암동          ,8016,3961,4055,7976,3951,4025,3350,40,10,30
석동            ,17948,9143,8805,17803,9065,8738,6482,145,78,67
이동            ,9296,4875,4421,9184,4830,4354,4505,112,45,67
자은동          ,21397,10626,10771,21302,10604,10698,8175,95,22,73
덕산동          ,10685,5255,5430,10633,5231,5402,4086,52,24,28
풍호동          ,26707,13333,13374,26621,13290,13331,8994,86,43,43
웅천동          ,10802,5626,5176,10463,5325,5138,4388,339,301,38
웅동1동         ,7586,4197,3389,6828,3490,3338,2692,758,707,51
웅동2동         ,38956,20781,18175,37569,20093,17476,15860,1387,688,699
"   * 마산합포구 오동동 : 오동동+성호동+동서동(2017.1.1.통합) 
   * 마산합포구 반월중앙동 : 반월동+중앙동(2017.1.1.통합)
   * 마산회원구 석전동 : 석전1동+석전2동(2017.1.1.통합)",,,,,,,,,,
