Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
,,2016년 10월말 주민등록인구 및 외국인 현황,,,,,,,,
,,,,,,,,,,
【창원시】,,,,,,,,,,"            (단위 : 세대, 명)"
"읍 면
동 별",인        구,,,"한  국  인
(주민등록인구)",,,,"외  국  인
(출입국관리소 등록신고)",,
,소계,남,여,소계,남,여,세대수,소계,남,여
합  계,1082200,551772,530428,1065829,541051,524778,417960,16371,10721,5650
의창구,257162,131492,125670,253300,129110,124190,100142,3862,2382,1480
동읍            ,23209,11776,11433,22965,11639,11326,8870,244,137,107
북면            ,29503,14944,14559,29295,14833,14462,10750,208,111,97
대산면,7647,4006,3641,7270,3685,3585,3337,377,321,56
의창동,38160,19452,18708,37871,19321,18550,15309,289,131,158
팔룡동,39554,20657,18897,38289,19646,18643,13888,1265,1011,254
명곡동,52181,26405,25776,51565,26120,25445,19543,616,285,331
봉림동 ,36960,19162,17798,36397,18918,17479,16471,563,244,319
용지동,29948,15090,14858,29648,14948,14700,11974,300,142,158
성산구,236434,122003,114431,232065,118753,113312,83731,4369,3250,1119
반송동 ,47686,24064,23622,47409,23935,23474,15944,277,129,148
중앙동,25553,13710,11843,24539,13114,11425,11957,1014,596,418
상남동 ,32015,16228,15787,31747,16073,15674,10673,268,155,113
사파동,53593,26957,26636,53299,26833,26466,19106,294,124,170
가음정동 ,37873,19415,18458,37487,19160,18327,13083,386,255,131
성주동     ,28796,15241,13555,28103,14619,13484,9146,693,622,71
웅남동,10918,6388,4530,9481,5019,4462,3822,1437,1369,68
마산합포구,184344,92232,92112,182121,90881,91240,76913,2223,1351,872
구산면          ,4993,2659,2334,4750,2429,2321,2317,243,230,13
진동면          ,13324,6833,6491,13118,6719,6399,5326,206,114,92
진북면          ,4510,2571,1939,4005,2134,1871,1842,505,437,68
진전면          ,4474,2261,2213,4331,2158,2173,2206,143,103,40
현동            ,9550,4820,4730,9447,4749,4698,3744,103,71,32
가포동          ,1041,550,491,999,515,484,481,42,35,7
월영동          ,30497,15128,15369,30207,15005,15202,11113,290,123,167
문화동          ,12669,6271,6398,12521,6209,6312,5621,148,62,86
반월동          ,8800,4317,4483,8754,4306,4448,3402,46,11,35
중앙동          ,8580,4167,4413,8535,4149,4386,3405,45,18,27
완월동          ,10947,5356,5591,10906,5344,5562,4327,41,12,29
자산동          ,12866,6320,6546,12830,6313,6517,5117,36,7,29
동서동          ,11373,5605,5768,11279,5571,5708,5024,94,34,60
성호동          ,4207,2077,2130,4186,2074,2112,2027,21,3,18
교방동          ,10680,5279,5401,10658,5276,5382,4227,22,3,19
노산동          ,7405,3709,3696,7368,3698,3670,3257,37,11,26
오동동          ,6528,3301,3227,6486,3289,3197,3325,42,12,30
합포동          ,8170,4180,3990,8131,4166,3965,3886,39,14,25
산호동          ,13730,6828,6902,13610,6777,6833,6266,120,51,69
마산회원구,213613,108084,105529,211197,106699,104498,83661,2416,1385,1031
내서읍          ,72100,36328,35772,71582,36032,35550,24833,518,296,222
회원1동,12361,6197,6164,12292,6179,6113,5580,69,18,51
회원2동  ,12306,6177,6129,12262,6164,6098,5308,44,13,31
석전1동  ,6069,3102,2967,6027,3088,2939,2560,42,14,28
석전2동,9814,4898,4916,9703,4855,4848,4216,111,43,68
회성동,7608,3914,3694,7550,3899,3651,3397,58,15,43
양덕1동,12956,6481,6475,12813,6400,6413,5598,143,81,62
양덕2동,35475,17885,17590,35232,17736,17496,12458,243,149,94
합성1동,7657,3948,3709,7582,3919,3663,3642,75,29,46
합성2동,10093,5012,5081,9911,4929,4982,4831,182,83,99
구암1동,11046,5589,5457,10963,5564,5399,4694,83,25,58
구암2동,11300,5697,5603,11125,5621,5504,4475,175,76,99
봉암동,4828,2856,1972,4155,2313,1842,2069,673,543,130
진해구,190647,97961,92686,187146,95608,91538,73513,3501,2353,1148
중앙동          ,9032,4672,4360,8994,4657,4337,3201,38,15,23
태평동          ,6686,3431,3255,6640,3401,3239,2827,46,30,16
충무동          ,4338,2169,2169,4296,2154,2142,2029,42,15,27
여좌동          ,10862,5408,5454,10783,5378,5405,4851,79,30,49
태백동          ,6395,3230,3165,6373,3223,3150,2980,22,7,15
경화동          ,10612,5375,5237,10565,5356,5209,4107,47,19,28
병암동          ,8658,4303,4355,8606,4285,4321,3516,52,18,34
석동            ,19147,9710,9437,18995,9632,9363,6751,152,78,74
이동            ,10703,5537,5166,10547,5462,5085,4896,156,75,81
자은동          ,15840,7975,7865,15749,7943,7806,5788,91,32,59
덕산동          ,11838,5813,6025,11789,5794,5995,4284,49,19,30
풍호동          ,27122,13616,13506,27023,13576,13447,9030,99,40,59
웅천동          ,4663,2701,1962,4083,2144,1939,1986,580,557,23
웅동1동,8856,4884,3972,8062,4131,3931,3016,794,753,41
웅동2동,35895,19137,16758,34641,18472,16169,14251,1254,665,589
