Unnamed: 0,Unnamed: 1,2018년 4월말 주민등록인구 현황,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
【창원시】,,,,,,,,,,"            (단위 : 세대, 명)"
"읍 면
동 별",인        구,,,"한  국  인
(주민등록인구)",,,,"외  국  인
(출입국관리소 등록신고)",,
,소계,남,여,소계,남,여,세대수,소계,남,여
합  계,1071415,545445,525970,1055948,535548,520400,422555,15467,9897,5570
의창구,257496,131486,126010,253671,129149,124522,101898,3825,2337,1488
동읍            ,22437,11405,11032,22200,11270,10930,8852,237,135,102
북면            ,38455,19536,18919,38257,19427,18830,14023,198,109,89
대산면          ,7276,3806,3470,6891,3471,3420,3287,385,335,50
의창동          ,36132,18291,17841,35819,18145,17674,14890,313,146,167
팔룡동          ,37550,19545,18005,36394,18644,17750,13521,1156,901,255
명곡동          ,48973,24823,24150,48330,24529,23801,18782,643,294,349
봉림동          ,34147,17785,16362,33562,17516,16046,15534,585,269,316
용지동          ,32526,16295,16231,32218,16147,16071,13009,308,148,160
성산구,232109,119633,112476,228046,116660,111386,84904,4063,2973,1090
반송동          ,45227,22835,22392,44972,22723,22249,15496,255,112,143
중앙동          ,25283,13728,11555,24249,13104,11145,12670,1034,624,410
상남동          ,30210,15300,14910,29980,15182,14798,10387,230,118,112
사파동          ,50218,25177,25041,49931,25054,24877,18394,287,123,164
가음정동        ,43860,22397,21463,43424,22109,21315,15496,436,288,148
성주동          ,27313,14438,12875,26666,13857,12809,8897,647,581,66
웅남동          ,9998,5758,4240,8824,4631,4193,3564,1174,1127,47
마산합포구,184079,91992,92087,181914,90700,91214,78155,2165,1292,873
구산면          ,4928,2631,2297,4693,2414,2279,2321,235,217,18
진동면          ,13333,6818,6515,13137,6715,6422,5485,196,103,93
진북면          ,4327,2456,1871,3871,2056,1815,1822,456,400,56
진전면          ,4353,2177,2176,4259,2111,2148,2205,94,66,28
현동            ,13648,6840,6808,13540,6769,6771,5166,108,71,37
가포동          ,899,477,422,860,445,415,420,39,32,7
월영동          ,32210,16004,16206,31824,15831,15993,11887,386,173,213
문화동          ,12335,6118,6217,12216,6063,6153,5652,119,55,64
반월중앙동      ,16584,8107,8477,16504,8082,8422,6775,80,25,55
완월동          ,10462,5110,5352,10417,5098,5319,4222,45,12,33
자산동          ,12179,5974,6205,12145,5968,6177,5049,34,6,28
교방동          ,9241,4597,4644,9219,4592,4627,3666,22,5,17
노산동          ,6740,3345,3395,6706,3336,3370,3046,34,9,25
오동동          ,21258,10529,10729,21105,10473,10632,10294,153,56,97
합포동          ,7862,4011,3851,7823,3997,3826,3818,39,14,25
산호동          ,13720,6798,6922,13595,6750,6845,6327,125,48,77
마산회원구,203175,102623,100552,200985,101359,99626,81213,2190,1264,926
내서읍          ,70263,35407,34856,69841,35154,34687,24919,422,253,169
회원1동         ,11990,5989,6001,11924,5970,5954,5504,66,19,47
회원2동         ,8930,4503,4427,8900,4495,4405,3851,30,8,22
석전동          ,14944,7489,7455,14807,7439,7368,6561,137,50,87
회성동          ,7293,3742,3551,7243,3730,3513,3325,50,12,38
양덕1동         ,12499,6251,6248,12365,6175,6190,5534,134,76,58
양덕2동         ,34615,17392,17223,34424,17274,17150,12310,191,118,73
합성1동         ,7309,3737,3572,7249,3716,3533,3570,60,21,39
합성2동         ,9272,4610,4662,9100,4530,4570,4572,172,80,92
구암1동         ,10566,5314,5252,10485,5292,5193,4586,81,22,59
구암2동         ,10829,5436,5393,10667,5370,5297,4447,162,66,96
봉암동          ,4665,2753,1912,3980,2214,1766,2034,685,539,146
진해구,194556,99711,94845,191332,97680,93652,76385,3224,2031,1193
중앙동          ,8553,4417,4136,8524,4403,4121,3062,29,14,15
태평동          ,6444,3302,3142,6397,3271,3126,2760,47,31,16
충무동          ,4016,2017,1999,3990,2007,1983,1959,26,10,16
여좌동          ,10077,5029,5048,9990,5000,4990,4616,87,29,58
태백동          ,5938,3000,2938,5914,2995,2919,2858,24,5,19
경화동          ,11417,5785,5632,11355,5759,5596,4448,62,26,36
병암동          ,8186,4059,4127,8150,4048,4102,3400,36,11,25
석동            ,18287,9310,8977,18144,9232,8912,6568,143,78,65
이동            ,9818,5110,4708,9688,5055,4633,4688,130,55,75
자은동          ,19941,9913,10028,19856,9890,9966,7420,85,23,62
덕산동          ,11083,5448,5635,11031,5427,5604,4175,52,21,31
풍호동          ,26810,13454,13356,26739,13424,13315,8980,71,30,41
웅천동          ,7733,4088,3645,7392,3784,3608,3291,341,304,37
웅동1동         ,7709,4243,3466,6975,3551,3424,2669,734,692,42
웅동2동         ,38544,20536,18008,37187,19834,17353,15491,1357,702,655
"   * 마산합포구 오동동 : 오동동+성호동+동서동(2017.1.1.통합) 
   * 마산합포구 반월중앙동 : 반월동+중앙동(2017.1.1.통합)
   * 마산회원구 석전동 : 석전1동+석전2동(2017.1.1.통합)",,,,,,,,,,
