Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
,,2017년 2월말 주민등록인구 및 외국인 현황,,,,,,,,
,,,,,,,,,,
【창원시】,,,,,,,,,,"            (단위 : 세대, 명)"
"읍 면
동 별",인        구,,,"한  국  인
(주민등록인구)",,,,"외  국  인
(출입국관리소 등록신고)",,
,소계,남,여,소계,남,여,세대수,소계,남,여
합  계,1077497,549351,528146,1061617,538995,522622,417987,15880,10356,5524
의창구,255875,130928,124947,252015,128523,123492,99930,3860,2405,1455
동읍            ,23161,11760,11401,22920,11622,11298,8903,241,138,103
북면            ,30188,15298,14890,29990,15191,14799,10979,198,107,91
대산면          ,7592,3963,3629,7219,3653,3566,3343,373,310,63
의창동          ,37977,19368,18609,37619,19173,18446,15264,358,195,163
팔룡동          ,39293,20541,18752,38035,19528,18507,13807,1258,1013,245
명곡동          ,51511,26091,25420,50919,25828,25091,19371,592,263,329
봉림동          ,36573,18999,17574,36020,18753,17267,16352,553,246,307
용지동          ,29580,14908,14672,29293,14775,14518,11911,287,133,154
성산구,234787,121116,113671,230565,118000,112565,83798,4222,3116,1106
반송동          ,47281,23881,23400,47017,23761,23256,15876,264,120,144
중앙동          ,25706,13818,11888,24667,13217,11450,12218,1039,601,438
상남동          ,31834,16154,15680,31527,15958,15569,10651,307,196,111
사파동          ,53134,26712,26422,52850,26590,26260,19061,284,122,162
가음정동        ,37499,19179,18320,37161,18965,18196,13048,338,214,124
성주동          ,28649,15155,13494,27985,14558,13427,9149,664,597,67
웅남동          ,10684,6217,4467,9358,4951,4407,3795,1326,1266,60
마산합포구,183713,91928,91785,181590,90642,90948,76902,2123,1286,837
구산면          ,4996,2667,2329,4764,2449,2315,2321,232,218,14
진동면          ,13411,6870,6541,13208,6754,6454,5380,203,116,87
진북면          ,4458,2530,1928,3982,2118,1864,1842,476,412,64
진전면          ,4435,2231,2204,4300,2134,2166,2207,135,97,38
현동            ,9843,4972,4871,9741,4903,4838,3863,102,69,33
가포동          ,1014,540,474,967,502,465,469,47,38,9
월영동          ,30795,15284,15511,30526,15175,15351,11262,269,109,160
문화동          ,12602,6245,6357,12455,6177,6278,5596,147,68,79
반월중앙동      ,17272,8437,8835,17190,8414,8776,6828,82,23,59
완월동          ,10943,5345,5598,10900,5330,5570,4337,43,15,28
자산동          ,12750,6259,6491,12717,6253,6464,5106,33,6,27
교방동          ,10160,5072,5088,10141,5068,5073,3997,19,4,15
노산동          ,7354,3659,3695,7316,3648,3668,3268,38,11,27
오동동          ,21924,10915,11009,21773,10869,10904,10329,151,46,105
합포동          ,8155,4150,4005,8120,4140,3980,3884,35,10,25
산호동          ,13601,6752,6849,13490,6708,6782,6213,111,44,67
마산회원구,212188,107307,104881,209890,106004,103886,83540,2298,1303,995
내서읍          ,71789,36173,35616,71312,35895,35417,24890,477,278,199
회원1동         ,12334,6158,6176,12270,6142,6128,5611,64,16,48
회원2동         ,11979,6023,5956,11937,6009,5928,5174,42,14,28
석전동          ,15660,7868,7792,15517,7820,7697,6710,143,48,95
회성동          ,7601,3922,3679,7551,3911,3640,3414,50,11,39
양덕1동         ,12873,6434,6439,12715,6338,6377,5583,158,96,62
양덕2동         ,35446,17816,17592,35216,17720,17496,12484,230,134,96
합성1동         ,7570,3998,3730,7498,3864,3634,3645,72,28,44
합성2동         ,9996,4926,4970,9824,4898,4926,4819,172,79,93
구암1동         ,10971,5609,5456,10893,5530,5363,4691,78,24,54
구암2동         ,11211,5607,5517,11046,5583,5463,4455,165,70,95
봉암동          ,4758,2364,1912,4111,2294,1817,2064,647,505,142
진해구,190934,98072,92862,187557,95826,91731,73817,3377,2246,1131
중앙동          ,8911,4613,4298,8874,4597,4277,3182,37,16,21
태평동          ,6714,3452,3262,6666,3420,3246,2821,48,32,16
충무동          ,4295,2158,2137,4260,2144,2116,2011,35,14,21
여좌동          ,10737,5328,5409,10660,5299,5361,4812,77,29,48
태백동          ,6292,3184,3108,6270,3178,3092,2967,22,6,16
경화동          ,10828,5486,5342,10779,5467,5312,4194,49,19,30
병암동          ,8601,4267,4334,8559,4255,4304,3494,42,12,30
석동            ,19057,9674,9383,18918,9600,9318,6764,139,74,65
이동            ,10656,5529,5127,10498,5456,5042,4881,158,73,85
자은동          ,16575,8309,8266,16487,8281,8206,6041,88,28,60
덕산동          ,11747,5788,5959,11699,5768,5931,4283,48,20,28
풍호동          ,27220,13671,13549,27132,13637,13495,9060,88,34,54
웅천동          ,4523,2594,1929,4014,2108,1906,1969,509,486,23
웅동1동         ,8150,4483,3667,7376,3747,3629,2756,774,736,38
웅동2동         ,36628,19536,17092,35365,18869,16496,14582,1263,667,596
"   * 마산합포구 오동동 : 오동동+성호동+동서동(통합) 
   * 마산합포구 반월중앙동 : 반월동+중앙동(통합) 
   * 마산회원구 석전동 : 석전1동+석전2동(통합) ",,,,,,,,,,
