Unnamed: 0,Unnamed: 1,2023년 7월말 인구 현황,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
【창원시】,,,,,,,,,,"            (단위 : 세대, 명)"
"읍 면
동 별",인        구,,,"한  국  인
(주민등록인구)",,,,"외  국  인
(출입국관리소 등록신고)",,
,소계,남,여,소계,남,여,세대수,소계,남,여
합  계,1029056,522561,506495,1013603,513017,500586,457059,15453,9544,5909
의창구,218034,111036,106998,214778,109185,105593,97290,3256,1851,1405
동읍            ,19213,9831,9382,19043,9743,9300,9105,170,88,82
북면            ,43493,21838,21655,43258,21729,21529,16753,235,109,126
대산면          ,7278,3809,3469,6841,3436,3405,3679,437,373,64
의창동          ,49987,25153,24834,49736,25059,24677,21394,251,94,157
팔룡동          ,26521,13632,12889,25736,13053,12683,11233,785,579,206
명곡동          ,40764,20684,20080,40055,20346,19709,18295,709,338,371
봉림동          ,30778,16089,14689,30109,15819,14290,16831,669,270,399
성산구,250254,128246,122008,246448,125716,120732,106399,3806,2530,1276
반송동          ,40231,20239,19992,40005,20128,19877,15649,226,111,115
용지동          ,27358,13761,13597,27078,13630,13448,12379,280,131,149
중앙동,35924,19651,16273,34627,18827,15800,18699,1297,824,473
상남동          ,27130,13586,13544,26943,13510,13433,10807,187,76,111
사파동          ,46231,22843,23388,45983,22746,23237,19808,248,97,151
가음정동        ,39006,19745,19261,38663,19533,19130,15723,343,212,131
성주동          ,26130,13724,12406,25712,13391,12321,9865,418,333,85
웅남동          ,8244,4697,3547,7437,3951,3486,3469,807,746,61
마산합포구,180385,89894,90491,178141,88530,89611,84772,2244,1364,880
구산면          ,4249,2260,1989,4051,2078,1973,2329,198,182,16
진동면          ,12092,6205,5887,11879,6090,5789,5523,213,115,98
진북면          ,3686,2119,1567,3241,1719,1522,1725,445,400,45
진전면          ,3872,1960,1912,3743,1865,1878,2198,129,95,34
현동            ,13971,6954,7017,13874,6890,6984,5698,97,64,33
가포동          ,2313,1188,1125,2270,1157,1113,1379,43,31,12
월영동          ,42564,21112,21452,42112,20890,21222,17175,452,222,230
문화동          ,11274,5638,5636,11118,5562,5556,6112,156,76,80
반월중앙동      ,13864,6700,7164,13807,6685,7122,6352,57,15,42
완월동          ,8829,4272,4557,8784,4260,4524,4094,45,12,33
자산동          ,9692,4725,4967,9657,4716,4941,4593,35,9,26
교방동          ,15973,7874,8099,15922,7863,8059,7253,51,11,40
오동동,18980,9435,9545,18849,9372,9477,10544,131,63,68
합포동          ,6986,3503,3483,6942,3488,3454,3660,44,15,29
산호동          ,12040,5949,6091,11892,5895,5997,6137,148,54,94
마산회원구,184144,92016,92128,181821,90673,91148,82656,2323,1343,980
내서읍          ,62101,31102,30999,61611,30846,30765,25331,490,256,234
회원1동         ,9986,4888,5098,9948,4882,5066,5198,38,6,32
회원2동         ,9948,4880,5068,9902,4868,5034,4597,46,12,34
석전동          ,16639,8255,8384,16537,8217,8320,7889,102,38,64
회성동          ,5601,2808,2793,5570,2799,2771,2961,31,9,22
양덕1동         ,10821,5385,5436,10707,5340,5367,5510,114,45,69
양덕2동         ,30673,15081,15592,30556,15010,15546,11878,117,71,46
합성1동         ,9030,4544,4486,8957,4514,4443,4507,73,30,43
합성2동         ,7601,3788,3813,7327,3656,3671,4219,274,132,142
구암1동         ,8679,4330,4349,8583,4300,4283,4346,96,30,66
구암2동         ,9284,4662,4622,9080,4546,4534,4419,204,116,88
봉암동          ,3781,2293,1488,3043,1695,1348,1801,738,598,140
진해구,196239,101369,94870,192415,98913,93502,85942,3824,2456,1368
충무동          ,16479,8546,7933,16266,8429,7837,7724,213,117,96
여좌동          ,8266,4092,4174,8167,4051,4116,4332,99,41,58
태백동          ,3625,1797,1828,3611,1794,1817,1906,14,3,11
경화동          ,10868,5473,5395,10813,5442,5371,4620,55,31,24
병암동          ,7253,3554,3699,7209,3531,3678,3405,44,23,21
석동            ,17524,9080,8444,17393,9012,8381,7380,131,68,63
이동            ,8550,4530,4020,8450,4477,3973,4834,100,53,47
자은동          ,20895,10413,10482,20790,10382,10408,8895,105,31,74
덕산동          ,9853,4879,4974,9818,4864,4954,4175,35,15,20
풍호동          ,25266,12626,12640,25173,12583,12590,9184,93,43,50
웅천동          ,13326,6832,6494,12975,6529,6446,5413,351,303,48
웅동1동         ,8582,4646,3936,7873,3998,3875,3604,709,648,61
웅동2동         ,45752,24901,20851,43877,23821,20056,20470,1875,1080,795
,,,,,,,,,,
※ 의창구-성산구 행정구역 조정(2021. 7. 1.시행),,,,,,,,,,
- 의창구 퇴촌동(법정동) 일부 → 성산구 반송동,,,,,,,,,,
- 의창구 대원동·두대동·삼동동·덕정동(법정동) →  성산구 중앙동,,,,,,,,,,
- 의창구 용지동(행정동) → 성산구 용지동(행정동),,,,,,,,,,
