Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
,,2016년 7월말 주민등록인구 및 외국인 현황,,,,,,,,
,,,,,,,,,,
【창원시】,,,,,,,,,,"            (단위 : 세대, 명)"
"읍 면
동 별",인        구,,,"한  국  인
(주민등록인구)",,,,"외  국  인
(출입국관리소 등록신고)",,
,소계,남,여,소계,남,여,세대수,소계,남,여
합  계,1083916,552945,530971,1067439,542089,525350,417858,16477,10856,5621
의창구,257670,131847,125823,253841,129483,124358,100224,3829,2364,1465
동읍            ,23194,11781,11413,22940,11637,11303,8828,254,144,110
북면            ,29328,14852,14476,29121,14740,14381,10710,207,112,95
대산면          ,7699,4043,3656,7309,3707,3602,3353,390,336,54
의창동          ,38160,19437,18723,37917,19348,18569,15285,243,89,154
팔룡동          ,39689,20747,18942,38412,19727,18685,13931,1277,1020,257
명곡동          ,52339,26522,25817,51722,26238,25484,19597,617,284,333
봉림동          ,37074,19230,17844,36522,18985,17537,16482,552,245,307
용지동          ,30187,15235,14952,29898,15101,14797,12038,289,134,155
성산구,236864,122295,114569,232488,119022,113466,83712,4376,3273,1103
반송동          ,47769,24147,23622,47493,24015,23478,15948,276,132,144
중앙동          ,25476,13649,11827,24440,13030,11410,11822,1036,619,417
상남동          ,31989,16216,15773,31751,16086,15665,10679,238,130,108
사파동          ,53703,27030,26673,53420,26910,26510,19124,283,120,163
가음정동        ,38064,19543,18521,37663,19275,18388,13140,401,268,133
성주동          ,28818,15234,13584,28156,14640,13516,9137,662,594,68
웅남동          ,11045,6476,4569,9565,5066,4499,3862,1480,1410,70
마산합포구,184725,92383,92342,182546,91056,91490,76899,2179,1327,852
구산면          ,5024,2669,2355,4785,2446,2339,2323,239,223,16
진동면          ,13268,6821,6447,13056,6701,6355,5283,212,120,92
진북면          ,4508,2570,1938,4010,2135,1875,1837,498,435,63
진전면          ,4490,2258,2232,4343,2152,2191,2195,147,106,41
현동            ,9384,4737,4647,9286,4672,4614,3679,98,65,33
가포동          ,1074,564,510,1030,527,503,492,44,37,7
월영동          ,30527,15147,15380,30240,15023,15217,11089,287,124,163
문화동          ,12701,6301,6400,12578,6247,6331,5620,123,54,69
반월동          ,8792,4316,4476,8750,4306,4444,3416,42,10,32
중앙동          ,8596,4179,4417,8558,4165,4393,3398,38,14,24
완월동          ,11018,5389,5629,10979,5377,5602,4339,39,12,27
자산동          ,12944,6348,6596,12906,6342,6564,5135,38,6,32
동서동          ,11350,5582,5768,11252,5548,5704,5010,98,34,64
성호동          ,4286,2110,2176,4262,2106,2156,2042,24,4,20
교방동          ,10824,5337,5487,10800,5332,5468,4291,24,5,19
노산동          ,7431,3726,3705,7391,3715,3676,3255,40,11,29
오동동          ,6550,3313,3237,6510,3301,3209,3332,40,12,28
합포동          ,8178,4177,4001,8139,4163,3976,3895,39,14,25
산호동          ,13780,6839,6941,13671,6798,6873,6268,109,41,68
마산회원구,213966,108339,105627,211543,106956,104587,83691,2423,1383,1040
내서읍          ,72056,36338,35718,71533,36047,35486,24751,523,291,232
회원1동         ,12341,6203,6138,12272,6189,6083,5560,69,14,55
회원2동         ,12542,6269,6273,12495,6256,6239,5393,47,13,34
석전1동         ,6152,3145,3007,6105,3129,2976,2602,47,16,31
석전2동         ,9851,4908,4943,9735,4864,4871,4236,116,44,72
회성동          ,7637,3932,3705,7584,3919,3665,3410,53,13,40
양덕1동         ,13016,6528,6488,12846,6425,6421,5591,170,103,67
양덕2동         ,35172,17744,17428,34935,17594,17341,12344,237,150,87
합성1동         ,7753,4007,3746,7673,3974,3699,3657,80,33,47
합성2동         ,10135,5043,5092,9961,4968,4993,4838,174,75,99
구암1동         ,11088,5614,5474,10997,5585,5412,4722,91,29,62
구암2동         ,11361,5736,5625,11200,5665,5535,4493,161,71,90
봉암동          ,4862,2872,1990,4207,2341,1866,2094,655,531,124
진해구,190691,98081,92610,187021,95572,91449,73332,3670,2509,1161
중앙동          ,9080,4695,4385,9044,4681,4363,3207,36,14,22
태평동          ,6728,3451,3277,6682,3422,3260,2827,46,29,17
충무동          ,4371,2192,2179,4325,2176,2149,2027,46,16,30
여좌동          ,10982,5470,5512,10900,5438,5462,4870,82,32,50
태백동          ,6444,3253,3191,6416,3245,3171,3000,28,8,20
경화동          ,10599,5374,5225,10549,5354,5195,4109,50,20,30
병암동          ,8684,4296,4388,8627,4274,4353,3509,57,22,35
석동            ,19143,9708,9435,18991,9635,9356,6727,152,73,79
이동            ,10766,5571,5195,10610,5499,5111,4920,156,72,84
자은동          ,15828,7983,7845,15736,7950,7786,5773,92,33,59
덕산동          ,11944,5860,6084,11892,5839,6053,4281,52,21,31
풍호동          ,26426,13284,13142,26327,13243,13084,8784,99,41,58
웅천동          ,4777,2805,1972,4092,2143,1949,1980,685,662,23
웅동1동         ,9057,5005,4052,8225,4213,4012,3097,832,792,40
웅동2동         ,35862,19134,16728,34605,18460,16145,14221,1257,674,583
