NO,시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
12,경상남도 창원시 의창구 소계동,7**,단독,12m미만,298.66,107.40,202411,21,"24,000",개인,개인,1995,소계로116번길,-,직거래,-
13,경상남도 창원시 의창구 소답동,1**,단독,12m미만,467.21,235.90,202411,18,"48,750",개인,개인,1998,의창대로289번길,-,중개거래,경남 창원시 마산회원구
14,경상남도 창원시 의창구 사림동,1**,단독,12m미만,247.83,242.30,202411,17,"37,700",개인,개인,1993,사림로57번길,-,중개거래,경남 창원시 성산구
15,경상남도 창원시 의창구 명서동,1*,단독,12m미만,287.56,316.60,202411,12,"45,000",개인,개인,1992,우곡로3번길,-,중개거래,경남 창원시 의창구
16,경상남도 창원시 의창구 사림동,1**,단독,12m미만,390.24,269.60,202411,11,"40,000",개인,개인,2001,사림로71번길,-,직거래,-
17,경상남도 창원시 의창구 동정동,6*,단독,-,229.99,330.00,202411,08,"26,000",개인,개인,2024,천주로,-,직거래,-
18,경상남도 창원시 의창구 대산면 제동리,4**,단독,8m미만,99.36,689.00,202411,06,"36,000",개인,개인,2006,주남로416번길,-,중개거래,경남 창원시 의창구
19,경상남도 창원시 의창구 소답동,1**,단독,8m미만,105.49,102.70,202411,04,"18,000",개인,개인,1990,의안로50번길,-,직거래,-
20,경상남도 창원시 의창구 소계동,7**,단독,12m미만,64.20,91.40,202411,04,"7,000",개인,개인,1987,소계로106번길,-,중개거래,경남 창원시 의창구
21,경상남도 창원시 의창구 명서동,6*,단독,12m미만,199.89,252.90,202411,04,"41,000",개인,개인,1991,명서로77번길,-,직거래,-
22,경상남도 창원시 의창구 사림동,4*,단독,12m미만,153.42,248.50,202411,01,"26,000",법인,개인,1900,사림로130번길,-,직거래,-
23,경상남도 창원시 의창구 사림동,8*,다가구,12m미만,215.01,232.90,202411,01,"30,500",개인,개인,1996,창이대로383번길,-,중개거래,경남 창원시 성산구
24,경상남도 창원시 의창구 명서동,1**,단독,12m미만,199.30,277.30,202411,01,"28,000",개인,개인,1991,지귀로59번길,-,중개거래,경남 창원시 마산합포구
25,경상남도 창원시 의창구 북면 상천리,2**,단독,8m미만,143.60,500.00,202410,31,"13,200",개인,개인,2004,온천로643번길,-,중개거래,경남 창원시 의창구
26,경상남도 창원시 의창구 북면 무곡리,6**,단독,8m미만,82.64,169.00,202410,31,"5,000",개인,개인,1900,무릉산길5번길,-,직거래,-
27,경상남도 창원시 의창구 동읍 봉강리,5**,단독,8m미만,75.42,556.00,202410,28,"29,000",개인,개인,2004,동읍로1223번길,-,직거래,-
28,경상남도 창원시 의창구 대산면 일동리,1**,단독,8m미만,36.36,145.00,202410,28,"4,500",개인,개인,1900,대산북로524번길,-,직거래,-
29,경상남도 창원시 의창구 대산면 유등리,8**,단독,8m미만,87.22,195.00,202410,28,"9,000",개인,개인,2012,유등남길40번길,-,중개거래,경남 창원시 의창구
30,경상남도 창원시 의창구 북면 무곡리,3**,단독,8m미만,62.80,236.00,202410,27,"7,700",개인,개인,1900,운무로783번길,-,중개거래,경남 창원시 의창구
31,경상남도 창원시 의창구 도계동,3**,다가구,12m미만,659.40,444.80,202410,21,"182,920",공공기관,개인,2024,하남천동길32번길,-,직거래,-
32,경상남도 창원시 의창구 북면 신촌리,8**,단독,8m미만,94.54,265.00,202410,19,"28,000",개인,개인,2013,신리길35번길,-,중개거래,경남 창원시 의창구
33,경상남도 창원시 의창구 북면 상천리,2**,단독,8m미만,290.17,741.00,202410,18,"27,500",개인,개인,2003,온천로643번길,-,중개거래,경남 창원시 의창구
34,경상남도 창원시 의창구 명서동,1**,단독,25m미만,92.17,245.00,202410,14,"25,000",개인,개인,1986,명서로,-,중개거래,경남 창원시 마산회원구
35,경상남도 창원시 의창구 봉곡동,1**,단독,12m미만,270.88,428.80,202410,10,"50,000",개인,개인,1997,봉곡로97번길,-,중개거래,경남 창원시 의창구
36,경상남도 창원시 의창구 대산면 제동리,3**,단독,8m미만,69.00,285.00,202410,10,"10,800",개인,개인,1983,진산대로292번길,-,중개거래,경남 창원시 의창구
37,경상남도 창원시 의창구 북면 외산리,5**,단독,8m미만,31.73,330.00,202410,10,"10,800",개인,개인,1900,외산로207번길,-,중개거래,경남 창녕군
38,경상남도 창원시 의창구 사림동,1**,단독,12m미만,255.87,285.40,202410,09,"40,000",개인,개인,1991,사림로45번길,-,중개거래,경남 창원시 성산구
39,경상남도 창원시 의창구 봉곡동,1**,단독,12m미만,253.53,278.40,202410,09,"73,000",개인,개인,1996,봉곡로97번길,-,중개거래,경남 창원시 마산합포구
40,경상남도 창원시 의창구 사림동,1**,단독,12m미만,348.18,259.00,202410,09,"35,500",개인,개인,1994,사림로85번길,-,중개거래,경남 창원시 성산구
41,경상남도 창원시 의창구 사림동,4*,단독,12m미만,270.36,277.70,202410,08,"42,000",개인,개인,2001,사림로158번길,-,중개거래,경남 창원시 성산구
42,경상남도 창원시 의창구 명서동,1**,단독,25m미만,199.84,245.00,202410,05,"27,800",개인,개인,1983,명서로,-,중개거래,경남 창원시 의창구
43,경상남도 창원시 의창구 동읍 봉곡리,4**,단독,8m미만,181.88,379.00,202410,04,"15,000",개인,개인,1998,동읍로1055번길,-,직거래,-
44,경상남도 창원시 의창구 명서동,1*,단독,12m미만,259.49,317.10,202410,03,"40,000",개인,개인,1992,우곡로3번길,-,직거래,-
45,경상남도 창원시 의창구 소답동,1**,단독,12m미만,144.51,152.90,202410,02,"22,000",개인,개인,1984,의안로44번길,-,중개거래,경남 창원시 의창구
46,경상남도 창원시 의창구 북면 지개리,5**,단독,8m미만,207.93,475.00,202410,01,"29,850",개인,개인,2009,구룡로,-,직거래,-
47,경상남도 창원시 의창구 서상동,6**,단독,12m미만,487.94,222.90,202409,27,"95,000",개인,개인,2011,평산로211번길,-,중개거래,경남 창원시 의창구
48,경상남도 창원시 의창구 사림동,8*,단독,12m미만,92.45,258.70,202409,27,"33,000",개인,개인,1985,사림로8번길,-,중개거래,경남 창원시 성산구
49,경상남도 창원시 의창구 소계동,7**,단독,12m미만,149.12,137.50,202409,26,"26,000",개인,개인,1986,금강로379번길,-,중개거래,경남 창원시 마산회원구
50,경상남도 창원시 의창구 사림동,1**,단독,25m미만,351.00,262.20,202409,26,"45,000",개인,개인,1992,사림로,-,중개거래,경남 창원시 의창구
51,경상남도 창원시 의창구 중동,6**,단독,8m미만,78.98,165.00,202409,23,"18,100",개인,법인,1977,의창대로211번길,-,직거래,-
52,경상남도 창원시 의창구 소답동,1**,단독,12m미만,114.04,111.00,202409,14,"25,000",개인,개인,1986,의안로44번길,-,중개거래,경남 창원시 의창구
53,경상남도 창원시 의창구 사림동,6*,단독,12m미만,443.97,323.30,202409,13,"38,000",개인,개인,1990,퇴촌로3번길,-,직거래,-
54,경상남도 창원시 의창구 소답동,1**,단독,8m미만,240.57,146.90,202409,12,"33,000",개인,개인,2004,의창대로261번길,-,중개거래,"경남 창원시 마산회원구, 경남 창원시 의창구"
55,경상남도 창원시 의창구 팔용동,1**,단독,12m미만,373.80,208.60,202409,12,"64,000",개인,개인,2004,남산로17번길,-,직거래,-
56,경상남도 창원시 의창구 명서동,5*,단독,12m미만,199.37,216.20,202409,06,"25,500",개인,개인,1990,명지로63번길,-,중개거래,경남 창원시 의창구
57,경상남도 창원시 의창구 북면 하천리,5**,다가구,12m미만,54.12,295.00,202409,04,"12,800",개인,개인,1900,온천로,-,직거래,-
58,경상남도 창원시 의창구 봉곡동,9*,단독,12m미만,182.12,255.10,202409,03,"29,000",개인,개인,1989,봉곡로24번길,-,중개거래,경남 창원시 의창구
59,경상남도 창원시 의창구 동읍 금산리,3**,단독,8m미만,137.49,610.00,202409,02,"17,000",개인,개인,1998,동읍로835번길,-,직거래,-
60,경상남도 창원시 의창구 대산면 가술리,3**,단독,8m미만,93.29,555.00,202408,30,"17,000",개인,개인,1900,주남로483번길,-,중개거래,경남 창원시 의창구
61,경상남도 창원시 의창구 도계동,3**,다가구,8m미만,99.78,92.10,202408,29,"18,000",개인,개인,1997,도계두리길,-,중개거래,경남 창원시 의창구
62,경상남도 창원시 의창구 봉곡동,1**,단독,12m미만,281.45,256.40,202408,29,"32,000",개인,개인,1991,봉곡로54번길,-,중개거래,경남 창원시 의창구
63,경상남도 창원시 의창구 봉곡동,1**,다가구,12m미만,251.91,233.40,202408,28,"39,800",개인,개인,1996,봉곡로97번길,-,중개거래,경남 창원시 의창구
64,경상남도 창원시 의창구 소계동,7**,단독,8m미만,111.79,109.00,202408,26,"15,000",개인,개인,1983,금강로341번길,-,중개거래,경남 창원시 마산회원구
65,경상남도 창원시 의창구 명서동,3*,단독,12m미만,336.69,272.40,202408,26,"35,000",개인,개인,1991,명지로,-,중개거래,경남 창원시 의창구
66,경상남도 창원시 의창구 사림동,1*,다가구,12m미만,382.61,268.10,202408,24,"49,000",개인,개인,1998,용지로311번길,-,중개거래,경남 창원시 성산구
67,경상남도 창원시 의창구 동읍 노연리,1**,단독,8m미만,116.48,331.00,202408,21,"17,800",개인,개인,2000,노연로228번길,-,중개거래,경남 창원시 의창구
68,경상남도 창원시 의창구 소답동,1**,다가구,12m미만,220.61,294.90,202408,14,"50,000",개인,개인,1995,의안로18번길,-,직거래,-
69,경상남도 창원시 의창구 명서동,*,단독,25m미만,178.72,332.30,202408,12,"42,000",개인,개인,1991,우곡로,-,중개거래,"경남 창원시 성산구, 경남 창원시 의창구"
70,경상남도 창원시 의창구 소계동,7**,단독,8m미만,55.92,104.90,202408,11,"4,500",개인,개인,1983,금강로369번길,-,중개거래,경남 창원시 의창구
71,경상남도 창원시 의창구 명서동,1**,단독,25m미만,149.04,240.60,202408,09,"34,000",개인,개인,1986,명서로,-,중개거래,경남 창원시 의창구
72,경상남도 창원시 의창구 봉곡동,1**,다가구,12m미만,268.88,271.10,202408,08,"40,000",개인,개인,1990,봉곡로120번길,-,직거래,-
73,경상남도 창원시 의창구 서상동,6**,다가구,25m미만,382.13,223.10,202408,05,"94,200",개인,개인,2017,의창대로210번길,-,중개거래,경남 창원시 의창구
74,경상남도 창원시 의창구 대산면 모산리,1**,단독,8m미만,120.67,225.00,202408,02,"13,000",개인,개인,2001,모산길30번길,-,직거래,-
75,경상남도 창원시 의창구 봉곡동,9*,단독,12m미만,199.17,228.00,202408,01,"24,500",개인,개인,1991,봉곡로35번길,-,중개거래,경남 창원시 의창구
76,경상남도 창원시 의창구 동읍 산남리,4**,단독,8m미만,78.39,360.00,202407,31,"15,000",개인,개인,2010,봉강가술로191번길,-,중개거래,경남 창원시 의창구
77,경상남도 창원시 의창구 대산면 우암리,2**,단독,12m미만,70.61,209.00,202407,30,"14,300",개인,개인,2017,북부로,-,중개거래,경남 김해시
78,경상남도 창원시 의창구 동읍 용전리,9*,단독,8m미만,54.63,89.00,202407,30,"9,000",개인,개인,1900,용남길,-,직거래,-
79,경상남도 창원시 의창구 서상동,6**,다가구,12m미만,470.01,236.00,202407,29,"94,300",개인,개인,2012,평산로147번길,-,중개거래,경남 창원시 의창구
80,경상남도 창원시 의창구 동정동,4**,단독,8m미만,75.00,55.00,202407,26,"6,000",개인,개인,2007,동정길,-,직거래,-
81,경상남도 창원시 의창구 팔용동,9*,다가구,12m미만,237.28,255.20,202407,23,"47,000",개인,개인,2000,사화로56번길,-,중개거래,경남 창원시 의창구
82,경상남도 창원시 의창구 동정동,3**,단독,8m미만,110.21,140.00,202407,21,"16,000",개인,개인,1900,의창대로139번길,-,중개거래,경남 창원시 의창구
83,경상남도 창원시 의창구 명서동,9*,단독,12m미만,224.53,258.80,202407,19,"27,500",개인,개인,1988,우곡로85번길,-,중개거래,경남 창원시 의창구
84,경상남도 창원시 의창구 사림동,8*,다가구,12m미만,219.84,229.70,202407,18,"38,000",개인,개인,2001,창이대로383번길,-,중개거래,경남 창원시 의창구
85,경상남도 창원시 의창구 봉곡동,9*,단독,12m미만,73.85,247.10,202407,17,"31,000",개인,개인,1980,봉곡로24번길,-,중개거래,경남 창원시 의창구
86,경상남도 창원시 의창구 봉곡동,1**,단독,12m미만,261.93,273.20,202407,16,"31,000",개인,개인,1990,봉곡로68번길,-,중개거래,"경남 창원시 마산합포구, 경남 창원시 의창구"
87,경상남도 창원시 의창구 봉곡동,1**,단독,12m미만,261.93,273.20,202407,16,"31,000",개인,개인,1990,봉곡로68번길,20240722,중개거래,경남 창원시의창구
88,경상남도 창원시 의창구 사림동,1*,단독,12m미만,215.98,274.30,202407,14,"39,000",개인,개인,1987,용지로293번길,-,중개거래,경남 창원시 의창구
89,경상남도 창원시 의창구 북면 지개리,4**,단독,8m미만,53.28,99.00,202407,13,"7,450",개인,개인,2001,구룡로38번길,-,중개거래,경남 창원시 의창구
90,경상남도 창원시 의창구 동읍 용잠리,2**,단독,8m미만,235.93,53.00,202407,12,"3,500",개인,개인,1996,용잠로,-,직거래,-
91,경상남도 창원시 의창구 북면 상천리,1***,단독,8m미만,198.17,451.00,202407,11,"43,000",개인,개인,2014,온천로587번길,-,중개거래,경남 창원시 의창구
92,경상남도 창원시 의창구 중동,6**,단독,12m미만,146.07,108.00,202407,10,"28,000",개인,개인,2000,천주로18번길,-,중개거래,경남 창원시의창구
93,경상남도 창원시 의창구 북면 외산리,6**,단독,8m미만,72.06,536.00,202407,08,"5,900",개인,개인,1900,외산로,-,직거래,-
94,경상남도 창원시 의창구 대산면 가술리,3**,단독,12m미만,224.88,154.80,202407,07,"10,000",개인,개인,1981,가술길1번길,-,중개거래,경남 창원시 의창구
95,경상남도 창원시 의창구 대산면 일동리,3**,단독,12m미만,143.81,249.00,202407,06,"26,500",개인,개인,1996,대산북로495번길,-,중개거래,경남 창원시 의창구
96,경상남도 창원시 의창구 동읍 월잠리,1**,단독,8m미만,259.57,318.00,202407,04,"23,000",개인,개인,2007,주남로128번길,20240718,중개거래,경남 창원시의창구
97,경상남도 창원시 의창구 동읍 월잠리,1**,단독,8m미만,259.57,318.00,202407,04,"23,000",개인,개인,2007,주남로128번길,-,중개거래,경남 창원시 의창구
98,경상남도 창원시 의창구 북면 외감리,6**,단독,8m미만,162.18,513.00,202407,04,"32,650",개인,개인,1900,외감로35번길,-,중개거래,경남 창원시 의창구
99,경상남도 창원시 의창구 명서동,1**,단독,12m미만,434.28,320.80,202407,01,"54,000",개인,법인,1991,원이대로224번길,-,직거래,-
100,경상남도 창원시 의창구 소계동,7**,단독,8m미만,111.79,109.00,202406,28,"15,000",개인,개인,1983,금강로341번길,20240826,중개거래,경남 창원시 마산회원구
101,경상남도 창원시 의창구 동읍 용강리,4**,단독,8m미만,125.37,479.00,202406,28,"23,000",개인,개인,1994,의창대로421번길,-,직거래,-
102,경상남도 창원시 의창구 명서동,1*,단독,12m미만,308.67,319.50,202406,26,"31,000",개인,개인,1991,우곡로3번길,-,중개거래,경남 창원시의창구
103,경상남도 창원시 의창구 팔용동,9*,다가구,12m미만,337.84,260.00,202406,22,"44,000",개인,개인,1995,팔용로416번길,-,중개거래,경남 창원시 의창구
104,경상남도 창원시 의창구 소계동,7**,단독,8m미만,100.49,111.20,202406,20,"23,000",개인,개인,1979,소계로94번길,-,중개거래,경남 창원시의창구
105,경상남도 창원시 의창구 소계동,7**,단독,12m미만,64.20,91.40,202406,19,"7,000",개인,개인,1987,소계로106번길,-,중개거래,경남 창원시의창구
106,경상남도 창원시 의창구 대산면 일동리,4**,단독,8m미만,27.44,107.00,202406,18,"6,300",개인,개인,1900,갈전로113번길,-,중개거래,경남 창원시진해구
107,경상남도 창원시 의창구 사림동,1*,다가구,12m미만,329.63,293.80,202406,18,"45,500",개인,개인,1991,창이대로483번길,-,중개거래,경남 창원시 의창구
108,경상남도 창원시 의창구 사림동,1**,단독,12m미만,245.10,264.80,202406,17,"38,000",개인,개인,1999,사림로57번길,-,중개거래,"경남 창원시성산구, 경남 창원시의창구"
109,경상남도 창원시 의창구 대산면 일동리,6**,단독,12m미만,88.92,454.60,202406,16,"23,000",개인,개인,2006,대산북로538번길,-,중개거래,경남 창원시 의창구
110,경상남도 창원시 의창구 동읍 월잠리,4*,단독,8m미만,129.61,212.00,202406,14,"7,300",개인,개인,1999,주남로184번길,-,직거래,-
111,경상남도 창원시 의창구 명서동,1**,단독,12m미만,165.78,249.30,202406,13,"33,500",개인,개인,1989,원이대로218번길,-,중개거래,경남 창원시의창구
112,경상남도 창원시 의창구 중동,7**,단독,12m미만,73.44,281.40,202406,10,"68,000",개인,개인,2011,원이대로20번길,-,직거래,-
113,경상남도 창원시 의창구 북면 무곡리,*,단독,8m미만,56.19,105.00,202406,06,"3,700",개인,개인,1900,천주로862번길,-,중개거래,경남 창원시의창구
114,경상남도 창원시 의창구 사림동,7*,단독,12m미만,223.65,407.00,202406,05,"75,500",개인,개인,1986,창이대로397번길,-,중개거래,경남 창원시 의창구
115,경상남도 창원시 의창구 명서동,9*,단독,12m미만,223.31,242.60,202406,04,"27,000",개인,개인,1991,원이대로196번길,-,직거래,-
116,경상남도 창원시 의창구 북면 신촌리,1**,단독,8m미만,18.00,347.00,202406,04,"22,388",개인,개인,2019,천주로,-,중개거래,경남 창원시의창구
117,경상남도 창원시 의창구 사림동,2*,단독,12m미만,306.60,271.40,202405,30,"57,500",개인,개인,1999,용지로285번길,-,중개거래,경남 창원시 성산구
118,경상남도 창원시 의창구 대산면 가술리,3**,단독,8m미만,95.42,200.00,202405,30,"8,100",개인,개인,1900,가술길,-,직거래,-
119,경상남도 창원시 의창구 동읍 봉곡리,3**,단독,8m미만,108.00,594.00,202405,25,"27,000",개인,개인,2011,동읍로1055번길,-,중개거래,경남 창원시 의창구
120,경상남도 창원시 의창구 동읍 노연리,8**,단독,8m미만,80.94,496.00,202405,22,"20,500",개인,개인,2015,대산북로172번길,-,중개거래,경남 창원시의창구
121,경상남도 창원시 의창구 봉곡동,2*,단독,12m미만,185.75,248.20,202405,22,"34,000",개인,개인,1989,지귀로36번길,-,중개거래,경남 창원시의창구
122,경상남도 창원시 의창구 명서동,5*,단독,12m미만,186.33,234.00,202405,22,"41,000",개인,개인,1988,명지로,-,중개거래,경남 창원시의창구
123,경상남도 창원시 의창구 명서동,1**,단독,12m미만,243.82,252.30,202405,22,"35,000",개인,개인,2001,원이대로246번길,-,중개거래,경남 창원시성산구
124,경상남도 창원시 의창구 북면 상천리,1***,단독,8m미만,198.17,451.00,202405,21,"43,000",개인,개인,2014,온천로587번길,20240711,중개거래,경남 창원시의창구
125,경상남도 창원시 의창구 명서동,1**,단독,12m미만,113.12,238.50,202405,20,"39,900",개인,개인,1986,명지로94번길,-,중개거래,경남 창원시 의창구
126,경상남도 창원시 의창구 동읍 화양리,6**,단독,8m미만,117.51,765.00,202405,13,"36,000",개인,개인,2011,동읍로359번길,20240805,중개거래,경남 창원시의창구
127,경상남도 창원시 의창구 동읍 화양리,6**,단독,8m미만,117.51,759.00,202405,13,"35,800",개인,개인,2011,동읍로359번길,-,중개거래,경남 창원시 의창구
128,경상남도 창원시 의창구 봉곡동,1*,다가구,12m미만,249.31,255.60,202405,09,"72,500",개인,개인,2016,원이대로261번길,-,중개거래,경남 창원시의창구
129,경상남도 창원시 의창구 사림동,7*,단독,12m미만,298.25,401.40,202405,09,"78,000",개인,개인,1989,사림로8번길,-,중개거래,경남 창원시의창구
130,경상남도 창원시 의창구 대산면 유등리,2**,단독,8m미만,59.34,228.00,202405,07,"6,500",개인,개인,1995,유등로359번길,-,직거래,-
131,경상남도 창원시 의창구 동읍 봉곡리,3*,단독,8m미만,155.10,658.00,202404,30,"10,000",개인,개인,2005,동읍로,-,직거래,-
132,경상남도 창원시 의창구 대산면 갈전리,7**,단독,8m미만,33.39,189.00,202404,30,"3,900",개인,개인,1900,갈전로,-,직거래,-
133,경상남도 창원시 의창구 명서동,1**,단독,12m미만,164.97,245.00,202404,29,"28,500",개인,개인,1988,지귀로59번길,-,직거래,-
134,경상남도 창원시 의창구 북면 동전리,2**,단독,8m미만,72.91,136.30,202404,27,"13,300",개인,개인,1997,천주로759번길,-,중개거래,경남 창원시의창구
135,경상남도 창원시 의창구 소계동,7**,단독,12m미만,100.29,104.00,202404,24,"22,700",개인,개인,1983,소계로94번길,-,중개거래,경남 창원시 마산회원구
136,경상남도 창원시 의창구 명서동,6*,단독,12m미만,140.02,262.10,202404,15,"29,000",개인,개인,1989,서곡길,-,중개거래,경남 창원시의창구
137,경상남도 창원시 의창구 봉곡동,5*,단독,12m미만,80.45,269.90,202404,10,"33,000",개인,개인,1979,창이대로169번길,-,중개거래,경남 창원시의창구
138,경상남도 창원시 의창구 봉곡동,5*,단독,12m미만,80.45,269.90,202404,10,"33,000",개인,개인,1979,창이대로169번길,20240430,중개거래,경남 창원시의창구
139,경상남도 창원시 의창구 봉곡동,1**,단독,12m미만,364.47,531.10,202404,09,"68,000",개인,개인,1988,창이대로309번길,-,중개거래,경남 창원시성산구
140,경상남도 창원시 의창구 서상동,6**,다가구,12m미만,363.22,213.50,202404,08,"79,000",개인,개인,2011,평산로215번길,-,중개거래,경남 창원시의창구
141,경상남도 창원시 의창구 동읍 신방리,7**,단독,8m미만,134.58,307.00,202404,06,"17,000",개인,개인,1996,동읍로,-,중개거래,"경남 창원시성산구, 경남 창원시의창구"
142,경상남도 창원시 의창구 대산면 갈전리,1***,단독,8m미만,99.84,345.00,202404,05,"25,000",개인,개인,2014,갈전로,-,중개거래,경남 창원시의창구
143,경상남도 창원시 의창구 소답동,1**,단독,12m미만,115.25,121.80,202404,03,"17,000",개인,개인,1986,의안로44번길,-,중개거래,"경남 창원시마산합포구, 경남 창원시의창구"
144,경상남도 창원시 의창구 사림동,9*,다가구,12m미만,250.93,254.40,202404,02,"50,000",개인,개인,2011,사림로16번길,-,중개거래,경남 창원시의창구
145,경상남도 창원시 의창구 명서동,6*,단독,12m미만,265.82,262.20,202404,01,"37,000",개인,개인,1991,명서로69번길,-,중개거래,경남 창원시의창구
146,경상남도 창원시 의창구 북면 동전리,4**,단독,8m미만,89.18,169.00,202403,29,"13,500",개인,개인,2000,동전무동길,-,중개거래,경남 창원시의창구
147,경상남도 창원시 의창구 북면 동전리,4**,단독,8m미만,89.18,116.00,202403,29,"13,500",개인,개인,2000,동전무동길,20240404,중개거래,경남 창원시의창구
148,경상남도 창원시 의창구 명서동,6*,단독,12m미만,244.81,256.10,202403,28,"49,000",개인,개인,1988,명서로77번길,20240425,직거래,-
149,경상남도 창원시 의창구 명서동,6*,단독,12m미만,449.35,283.70,202403,28,"49,000",개인,개인,2011,서곡길,-,직거래,-
150,경상남도 창원시 의창구 동읍 산남리,1**,단독,12m미만,96.86,347.00,202403,23,"18,500",개인,개인,1900,봉강가술로,-,중개거래,경남 창원시의창구
151,경상남도 창원시 의창구 명서동,1**,다가구,25m미만,190.25,262.90,202403,23,"33,000",개인,개인,1987,명서로,-,중개거래,경남 창원시의창구
152,경상남도 창원시 의창구 동읍 산남리,1**,단독,12m미만,96.86,347.00,202403,23,"19,000",개인,개인,1900,봉강가술로,20240401,중개거래,경남 창원시의창구
153,경상남도 창원시 의창구 명서동,6*,단독,,140.02,262.10,202403,22,"29,000",개인,개인,1989,서곡길,20240402,중개거래,경남 창원시의창구
154,경상남도 창원시 의창구 소답동,3**,다가구,12m미만,485.25,307.00,202403,21,"64,000",개인,개인,2014,의안로55번길,-,중개거래,경남 창원시의창구
155,경상남도 창원시 의창구 명서동,1**,단독,12m미만,125.85,309.50,202403,19,"48,000",개인,개인,1998,지귀로59번길,-,중개거래,경남 창원시의창구
156,경상남도 창원시 의창구 봉곡동,5*,단독,12m미만,260.44,268.00,202403,19,"73,000",개인,개인,2013,지귀로128번길,-,중개거래,경남 창원시 의창구
157,경상남도 창원시 의창구 명서동,*,단독,12m미만,189.83,238.30,202403,18,"44,000",개인,개인,1985,우곡로3번길,-,중개거래,경남 창원시의창구
158,경상남도 창원시 의창구 봉곡동,7*,단독,12m미만,30.46,65.80,202403,17,"12,000",개인,개인,2020,창이대로205번길,-,직거래,-
159,경상남도 창원시 의창구 동읍 무성리,2**,단독,8m미만,68.00,359.00,202403,14,"20,000",개인,개인,1900,무성길85번길,-,중개거래,경남 창원시의창구
160,경상남도 창원시 의창구 북면 무곡리,*,단독,,56.19,221.00,202403,14,"6,300",개인,개인,1900,천주로862번길,-,중개거래,경남 창원시의창구
161,경상남도 창원시 의창구 동읍 무성리,2**,단독,,68.00,376.00,202403,14,"20,000",개인,개인,1900,무성길85번길,20240401,중개거래,경남 창원시의창구
162,경상남도 창원시 의창구 소답동,1**,단독,12m미만,164.51,148.20,202403,13,"33,500",개인,개인,1990,읍성로79번길,-,중개거래,경남 창원시의창구
163,경상남도 창원시 의창구 중동,7**,다가구,12m미만,492.70,215.80,202403,12,"81,000",개인,개인,2009,의창대로282번길,-,중개거래,경남 창원시의창구
164,경상남도 창원시 의창구 명서동,*,단독,12m미만,184.21,237.40,202403,11,"39,650",개인,개인,1989,우곡로15번길,-,중개거래,경남 창원시 의창구
165,경상남도 창원시 의창구 사림동,6*,단독,12m미만,213.53,790.00,202402,19,"192,000",개인,법인,1997,사림로123번길,-,중개거래,경남 창원시 의창구
166,경상남도 창원시 의창구 동읍 노연리,1**,단독,8m미만,180.74,507.00,202402,18,"13,700",개인,개인,2003,노연로228번길,-,중개거래,경남 창원시의창구
167,경상남도 창원시 의창구 북동,1**,단독,,29.09,62.00,202402,17,"8,000",개인,개인,1900,천주로36번길,-,중개거래,경남 창원시의창구
168,경상남도 창원시 의창구 대산면 가술리,2**,단독,,103.22,187.00,202402,15,"11,000",개인,개인,1994,가술길,-,직거래,-
169,경상남도 창원시 의창구 동읍 송정리,2*,다가구,,172.29,183.00,202402,14,"15,800",개인,개인,1995,자여로93번길,-,중개거래,경남 창원시의창구
