NO,시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
21,경상남도 창원시 성산구 신월동,2*,단독,12m미만,123.29,258.00,202111,15,"37,000",-,-,1987,신월로85번길,-,중개거래,경남 창원성산구 경남 창원의창구
22,경상남도 창원시 성산구 신월동,1*,다가구,12m미만,178.68,244.70,202111,13,"52,000",-,-,1999,신월로17번길,-,중개거래,경남 창원성산구
23,경상남도 창원시 성산구 사파동,1**,단독,8m미만,187.34,264.10,202111,06,"37,100",-,-,1988,동산로178번길,-,중개거래,경남 창원성산구 경남 창원의창구
24,경상남도 창원시 성산구 대방동,3**,단독,25m이상,465.99,660.00,202111,05,"198,000",-,-,1996,대암로,20220328,중개거래,경남 창원성산구
25,경상남도 창원시 성산구 사파동,3*,다가구,12m미만,265.98,267.90,202111,04,"75,940",-,-,2021,비음로27번길,-,중개거래,경남 창원성산구
26,경상남도 창원시 성산구 신월동,5*,다가구,12m미만,253.04,254.50,202111,04,"68,346",-,-,2021,신사로21번길,-,중개거래,경남 창원성산구
27,경상남도 창원시 성산구 중앙동,5*,다가구,12m미만,286.32,288.50,202111,03,"79,256",-,-,2021,외동반림로68번길,-,중개거래,경남 창원의창구
28,경상남도 창원시 성산구 사파동,6*,다가구,12m미만,232.64,260.40,202111,03,"49,500",-,-,1996,창이대로707번길,-,직거래,-
29,경상남도 창원시 성산구 반지동,4*,다가구,12m미만,290.70,298.30,202111,02,"81,880",-,-,2021,반송로41번길,-,중개거래,경남 창원의창구
30,경상남도 창원시 성산구 중앙동,5*,다가구,25m미만,290.28,291.40,202111,02,"85,176",-,-,2021,외동반림로74번길,-,중개거래,경남 창원의창구
31,경상남도 창원시 성산구 반지동,9*,다가구,12m미만,210.21,231.50,202111,01,"42,000",-,-,1995,창원천로144번길,-,직거래,-
32,경상남도 창원시 성산구 반지동,5*,다가구,12m미만,225.77,235.60,202110,30,"62,000",-,-,2013,반송로82번길,-,-,-
33,경상남도 창원시 성산구 신월동,5*,다가구,12m미만,228.76,253.60,202110,27,"45,800",-,-,1997,상남로184번길,-,-,-
34,경상남도 창원시 성산구 신월동,7*,단독,12m미만,206.48,236.60,202110,25,"50,000",-,-,1995,동산로199번길,-,-,-
35,경상남도 창원시 성산구 신월동,1*,단독,8m미만,60.21,121.50,202110,22,"54,000",-,-,1983,창이대로574번길,-,-,-
36,경상남도 창원시 성산구 중앙동,1*,다가구,12m미만,410.19,249.80,202110,22,"59,800",-,-,2015,외동반림로130번길,-,-,-
37,경상남도 창원시 성산구 중앙동,4*,단독,12m미만,235.46,237.30,202110,20,"55,000",-,-,2015,외동반림로40번길,-,-,-
38,경상남도 창원시 성산구 신월동,5*,단독,12m미만,118.55,253.90,202110,16,"38,000",-,-,1987,신사로35번길,20211201,-,-
39,경상남도 창원시 성산구 성주동,1**,다가구,25m미만,259.82,265.30,202110,13,"80,000",-,-,2017,외리로14번길,-,-,-
40,경상남도 창원시 성산구 반지동,4*,단독,12m미만,93.42,257.10,202110,12,"39,000",-,-,1987,충혼로201번길,-,-,-
41,경상남도 창원시 성산구 신월동,4*,단독,12m미만,220.73,245.60,202110,11,"37,000",-,-,1994,신월로6번길,-,-,-
42,경상남도 창원시 성산구 가음동,4*,단독,12m미만,358.28,257.30,202110,11,"50,000",-,-,1997,가음로92번길,-,-,-
43,경상남도 창원시 성산구 가음동,4*,단독,12m미만,358.28,257.30,202110,11,"50,000",-,-,1997,가음로92번길,20220223,-,-
44,경상남도 창원시 성산구 반지동,3*,다가구,12m미만,224.16,225.10,202110,11,"52,000",-,-,2013,창원천로238번길,-,-,-
45,경상남도 창원시 성산구 반지동,4*,다가구,12m미만,211.84,241.50,202110,08,"39,500",-,-,1995,반송로41번길,20211230,-,-
46,경상남도 창원시 성산구 남양동,2*,단독,12m미만,237.43,264.00,202110,08,"53,000",-,-,1999,가음로57번길,-,-,-
47,경상남도 창원시 성산구 반지동,1**,단독,12m미만,164.10,225.20,202110,08,"33,500",-,-,1988,창원천로196번길,-,-,-
48,경상남도 창원시 성산구 신월동,7*,단독,25m미만,278.43,328.10,202110,06,"60,000",-,-,1994,신사로45번길,-,-,-
49,경상남도 창원시 성산구 용호동,3*,단독,12m미만,323.07,224.90,202110,06,"79,000",-,-,2002,외동반림로254번길,-,-,-
50,경상남도 창원시 성산구 중앙동,1*,다가구,12m미만,240.14,243.80,202110,05,"63,800",-,-,2011,외동반림로126번길,-,-,-
51,경상남도 창원시 성산구 성주동,1**,다가구,12m미만,356.50,279.50,202110,04,"102,000",-,-,2017,삼정자로52번길,20220314,-,-
52,경상남도 창원시 성산구 신월동,4*,다가구,12m미만,245.82,249.70,202110,04,"54,500",-,-,2009,신월로6번길,-,-,-
53,경상남도 창원시 성산구 성주동,1**,다가구,12m미만,356.50,279.50,202110,04,"102,000",-,-,2017,삼정자로52번길,-,-,-
54,경상남도 창원시 성산구 용호동,3*,단독,12m미만,238.28,241.30,202110,02,"69,000",-,-,2014,창이대로440번길,-,-,-
55,경상남도 창원시 성산구 사파동,7*,다가구,12m미만,241.60,245.30,202110,01,"52,800",-,-,2008,창이대로707번길,20211015,-,-
56,경상남도 창원시 성산구 사파동,7*,다가구,12m미만,241.60,245.30,202110,01,"52,800",-,-,2008,창이대로707번길,-,-,-
57,경상남도 창원시 성산구 반지동,7*,단독,12m미만,97.74,214.00,202109,28,"30,000",-,-,1982,반지로4번길,-,-,-
58,경상남도 창원시 성산구 반지동,6*,단독,12m미만,196.38,230.20,202109,25,"36,500",-,-,1986,반송로82번길,20211207,-,-
59,경상남도 창원시 성산구 상남동,1**,다가구,25m미만,234.96,252.80,202109,24,"50,000",-,-,1999,동산로55번길,20211112,-,-
60,경상남도 창원시 성산구 상남동,1**,다가구,25m미만,234.96,252.80,202109,24,"50,000",-,-,1999,동산로55번길,-,-,-
61,경상남도 창원시 성산구 신월동,5*,다가구,12m미만,355.91,252.80,202109,24,"58,000",-,-,1997,상남로174번길,-,-,-
62,경상남도 창원시 성산구 상남동,8*,다가구,12m미만,352.31,255.40,202109,19,"53,000",-,-,1998,단정로58번길,-,-,-
63,경상남도 창원시 성산구 반지동,1**,단독,12m미만,105.70,226.60,202109,17,"29,500",-,-,1986,창원천로154번길,-,-,-
64,경상남도 창원시 성산구 안민동,6*,단독,8m미만,102.80,318.00,202109,16,"43,900",-,-,2012,안민안길30번길,-,-,-
65,경상남도 창원시 성산구 사파동,1**,다가구,12m미만,240.00,242.20,202109,16,"63,500",-,-,2015,창이대로684번길,-,-,-
66,경상남도 창원시 성산구 신월동,7*,단독,12m미만,269.57,242.90,202109,16,"40,000",-,-,1990,동산로199번길,-,-,-
67,경상남도 창원시 성산구 반지동,5*,단독,12m미만,185.67,272.60,202109,14,"35,500",-,-,1988,반송로81번길,-,-,-
68,경상남도 창원시 성산구 상남동,8*,다가구,12m미만,239.63,252.50,202109,11,"47,000",-,-,2001,단정로58번길,-,-,-
69,경상남도 창원시 성산구 반지동,2*,단독,12m미만,164.55,237.00,202109,09,"32,000",-,-,1987,창원천로242번길,-,-,-
70,경상남도 창원시 성산구 대원동,1**,단독,12m미만,254.13,285.90,202109,07,"40,000",-,-,1997,대원로27번길,-,-,-
71,경상남도 창원시 성산구 중앙동,1*,단독,12m미만,235.86,240.10,202109,06,"62,000",-,-,2012,외동반림로134번길,-,-,-
72,경상남도 창원시 성산구 반지동,1**,다가구,12m미만,225.60,227.40,202109,06,"53,500",-,-,2013,창원천로174번길,-,-,-
73,경상남도 창원시 성산구 중앙동,2*,다가구,8m미만,234.88,248.60,202109,06,"62,000",-,-,2017,원이대로552번길,-,-,-
74,경상남도 창원시 성산구 반지동,7*,단독,12m미만,164.43,216.60,202109,05,"33,500",-,-,1985,반송로42번길,-,-,-
75,경상남도 창원시 성산구 신월동,1*,단독,8m미만,139.95,121.50,202109,03,"55,300",-,-,1988,창이대로584번길,-,-,-
76,경상남도 창원시 성산구 용호동,4*,단독,12m미만,304.50,249.90,202109,03,"54,000",-,-,1991,외동반림로266번길,-,-,-
77,경상남도 창원시 성산구 중앙동,1*,단독,12m미만,362.45,252.60,202109,03,"58,900",-,-,1996,외동반림로126번길,-,-,-
78,경상남도 창원시 성산구 용호동,4*,단독,12m미만,241.82,252.20,202109,02,"64,700",-,-,2013,외동반림로266번길,-,-,-
79,경상남도 창원시 성산구 상남동,4*,단독,25m미만,249.29,269.60,202108,30,"55,000",-,-,2001,동산로48번길,-,-,-
80,경상남도 창원시 성산구 안민동,2**,단독,8m미만,34.38,183.00,202108,28,"20,130",-,-,1948,안민안길11번길,-,-,-
81,경상남도 창원시 성산구 반지동,9*,단독,12m미만,202.40,230.50,202108,28,"28,800",-,-,1986,창원천로166번길,-,-,-
82,경상남도 창원시 성산구 신월동,4*,단독,25m이상,493.50,316.30,202108,28,"114,000",-,-,2006,상남로,-,-,-
83,경상남도 창원시 성산구 안민동,8*,단독,8m미만,26.12,184.00,202108,28,"20,370",-,-,1948,안민안길11번길,-,-,-
84,경상남도 창원시 성산구 상남동,1**,단독,12m미만,328.36,293.60,202108,23,"88,000",-,-,2008,동산로61번길,-,-,-
85,경상남도 창원시 성산구 반지동,8*,단독,12m미만,163.94,228.50,202108,22,"26,000",-,-,1986,창원천로192번길,-,-,-
86,경상남도 창원시 성산구 반지동,7*,단독,12m미만,125.97,210.20,202108,21,"29,000",-,-,1986,반지로4번길,-,-,-
87,경상남도 창원시 성산구 사파동,6*,단독,12m미만,218.50,231.30,202108,21,"63,500",-,-,2011,비음로24번길,-,-,-
88,경상남도 창원시 성산구 가음동,4*,단독,12m미만,358.28,257.30,202108,20,"50,000",-,-,1997,가음로92번길,20211011,-,-
89,경상남도 창원시 성산구 가음동,3*,단독,12m미만,231.78,255.20,202108,19,"47,500",-,-,1997,가양로52번길,-,-,-
90,경상남도 창원시 성산구 사파동,7*,다가구,12m미만,253.08,254.00,202108,18,"71,000",-,-,2016,창이대로707번길,-,-,-
91,경상남도 창원시 성산구 신월동,8*,다가구,25m미만,524.88,348.50,202108,17,"130,000",-,-,2003,신사로,-,-,-
92,경상남도 창원시 성산구 상남동,8*,다가구,12m미만,232.03,252.20,202108,14,"47,000",-,-,2001,단정로58번길,-,-,-
93,경상남도 창원시 성산구 반지동,9*,단독,12m미만,110.93,230.10,202108,14,"28,900",-,-,1986,창원천로166번길,-,-,-
94,경상남도 창원시 성산구 신월동,1*,단독,12m미만,107.85,119.50,202108,11,"55,000",-,-,1988,신월로37번길,-,-,-
95,경상남도 창원시 성산구 사파동,8*,단독,12m미만,236.99,257.90,202108,11,"48,300",-,-,1999,창이대로719번길,-,-,-
96,경상남도 창원시 성산구 신월동,1*,단독,8m미만,67.61,115.50,202108,11,"49,800",-,-,1988,창이대로570번길,-,-,-
97,경상남도 창원시 성산구 신월동,1*,단독,8m미만,67.61,115.50,202108,11,"49,800",-,-,1988,창이대로570번길,20210913,-,-
98,경상남도 창원시 성산구 사파동,3*,다가구,12m미만,246.08,249.80,202108,10,"55,000",-,-,2009,비음로27번길,-,-,-
99,경상남도 창원시 성산구 신월동,7*,단독,12m미만,230.60,246.20,202108,10,"32,500",-,-,1990,동산로199번길,-,-,-
100,경상남도 창원시 성산구 신월동,1*,단독,8m미만,242.77,233.30,202108,09,"80,000",-,-,2002,창이대로576번길,-,-,-
101,경상남도 창원시 성산구 신월동,1*,단독,12m미만,164.60,251.60,202108,09,"38,000",-,-,1988,신월로5번길,-,-,-
102,경상남도 창원시 성산구 반지동,9*,다가구,12m미만,197.67,221.40,202108,09,"41,100",-,-,1990,창원천로144번길,-,-,-
103,경상남도 창원시 성산구 신월동,1*,단독,8m미만,130.02,122.00,202108,06,"55,000",-,-,1989,창이대로574번길,-,-,-
104,경상남도 창원시 성산구 사파동,1**,다가구,12m미만,222.59,255.10,202108,05,"45,000",-,-,1995,동산로192번길,-,-,-
105,경상남도 창원시 성산구 가음동,*,다가구,25m미만,285.53,271.70,202108,04,"83,000",-,-,2014,가음정로,-,-,-
106,경상남도 창원시 성산구 반지동,1**,단독,25m미만,118.11,230.50,202108,04,"55,000",-,-,1986,반송로,-,-,-
107,경상남도 창원시 성산구 신월동,1*,단독,8m미만,121.14,117.30,202107,30,"50,250",-,-,1989,창이대로566번길,-,-,-
108,경상남도 창원시 성산구 반지동,6*,다가구,8m미만,325.58,241.20,202107,23,"44,500",-,-,1996,반지로4번길,-,-,-
109,경상남도 창원시 성산구 상남동,1**,다가구,12m미만,333.37,255.50,202107,22,"46,000",-,-,1998,동산로61번길,-,-,-
110,경상남도 창원시 성산구 사파동,6*,다가구,12m미만,234.94,246.90,202107,21,"59,000",-,-,2008,창이대로689번길,-,-,-
111,경상남도 창원시 성산구 반지동,7*,단독,12m미만,175.64,215.80,202107,21,"37,000",-,-,1989,반송로42번길,-,-,-
112,경상남도 창원시 성산구 가음동,3*,다가구,12m미만,273.97,299.00,202107,19,"41,500",-,-,1997,가양로34번길,-,-,-
113,경상남도 창원시 성산구 신월동,1*,단독,8m미만,120.42,121.70,202107,17,"54,900",-,-,1996,창이대로574번길,20211115,-,-
114,경상남도 창원시 성산구 신월동,1*,단독,8m미만,120.42,121.70,202107,17,"54,900",-,-,1996,창이대로574번길,-,-,-
115,경상남도 창원시 성산구 중앙동,4*,단독,12m미만,86.94,246.80,202107,16,"37,500",-,-,1981,외동반림로40번길,-,-,-
116,경상남도 창원시 성산구 사파동,2*,다가구,12m미만,223.75,242.30,202107,16,"54,000",-,-,2005,비음로4번길,-,-,-
117,경상남도 창원시 성산구 신월동,8*,단독,8m미만,236.15,254.30,202107,13,"37,000",-,-,1996,동산로175번길,-,-,-
118,경상남도 창원시 성산구 사파동,8*,단독,12m미만,226.00,244.50,202107,07,"47,000",-,-,2001,창이대로707번길,-,-,-
119,경상남도 창원시 성산구 사파동,1**,다가구,25m미만,475.88,344.80,202107,06,"127,300",-,-,2001,신사로,-,-,-
120,경상남도 창원시 성산구 신월동,*,단독,12m미만,181.76,229.30,202107,03,"35,000",-,-,1996,신월로5번길,-,-,-
121,경상남도 창원시 성산구 신월동,2*,다가구,12m미만,253.08,256.80,202106,30,"53,500",-,-,2012,창이대로600번길,-,-,-
122,경상남도 창원시 성산구 사파동,4*,단독,12m미만,283.45,237.10,202106,29,"53,500",-,-,2012,비음로45번길,-,-,-
123,경상남도 창원시 성산구 신월동,1*,다가구,8m미만,123.33,116.20,202106,25,"54,500",-,-,2007,창이대로576번길,-,-,-
124,경상남도 창원시 성산구 중앙동,1*,단독,12m미만,278.43,240.00,202106,21,"41,300",-,-,1991,외동반림로130번길,-,-,-
125,경상남도 창원시 성산구 사파동,3*,단독,12m미만,265.02,247.70,202106,18,"52,000",-,-,2002,비음로27번길,-,-,-
126,경상남도 창원시 성산구 용호동,1*,단독,12m미만,324.51,246.70,202106,18,"52,000",-,-,1992,용지로245번길,20220107,-,-
127,경상남도 창원시 성산구 사파동,4*,단독,12m미만,205.24,236.50,202106,17,"53,000",-,-,2005,비음로45번길,-,-,-
128,경상남도 창원시 성산구 신월동,5*,다가구,-,252.90,254.10,202106,16,"73,485",-,-,2021,상남로174번길,-,-,-
129,경상남도 창원시 성산구 대방동,3**,다가구,12m미만,302.71,533.40,202106,15,"115,000",-,-,2005,대암로145번길,-,-,-
130,경상남도 창원시 성산구 중앙동,1*,다가구,12m미만,237.74,249.40,202106,15,"58,400",-,-,2012,외동반림로130번길,-,-,-
131,경상남도 창원시 성산구 상남동,5*,다가구,12m미만,242.86,250.90,202106,14,"56,500",-,-,2008,동산로54번길,-,-,-
132,경상남도 창원시 성산구 용호동,4*,다가구,12m미만,215.22,231.40,202106,11,"48,200",-,-,2005,외동반림로266번길,-,-,-
133,경상남도 창원시 성산구 사파동,1**,다가구,8m미만,234.60,249.10,202106,07,"41,000",-,-,1999,동산로176번길,-,-,-
134,경상남도 창원시 성산구 반지동,2*,다가구,12m미만,252.82,257.80,202106,05,"43,300",-,-,2003,창원천로242번길,-,-,-
135,경상남도 창원시 성산구 반지동,1**,단독,12m미만,197.12,233.10,202105,31,"30,000",-,-,1986,창원천로174번길,-,-,-
136,경상남도 창원시 성산구 용호동,4*,단독,12m미만,234.52,254.40,202105,28,"39,000",-,-,1996,창이대로440번길,-,-,-
137,경상남도 창원시 성산구 사파동,1**,단독,12m미만,321.01,251.20,202105,28,"38,000",-,-,1991,창이대로706번길,-,-,-
138,경상남도 창원시 성산구 신월동,8*,다가구,12m미만,228.10,244.60,202105,27,"60,500",-,-,2012,신월로72번길,-,-,-
139,경상남도 창원시 성산구 용호동,1*,단독,12m미만,346.05,235.80,202105,26,"52,500",-,-,2001,용지로261번길,-,-,-
140,경상남도 창원시 성산구 중앙동,4*,단독,12m미만,200.53,283.60,202105,24,"30,000",-,-,1986,외동반림로46번길,-,-,-
141,경상남도 창원시 성산구 반지동,9*,단독,12m미만,286.38,267.00,202105,24,"38,000",-,-,1989,반지로3번길,-,-,-
142,경상남도 창원시 성산구 반지동,1**,다가구,12m미만,221.46,223.40,202105,22,"58,500",-,-,2013,창원천로196번길,-,-,-
143,경상남도 창원시 성산구 반지동,4*,다가구,12m미만,239.74,241.80,202105,19,"63,500",-,-,2017,반송로61번길,-,-,-
144,경상남도 창원시 성산구 중앙동,4*,다가구,12m미만,189.01,206.90,202105,14,"47,700",-,-,2009,외동반림로40번길,-,-,-
145,경상남도 창원시 성산구 사파동,1**,단독,12m미만,1259.29,336.90,202105,13,"178,000",-,-,1992,동산로220번길,-,-,-
146,경상남도 창원시 성산구 상남동,4*,다가구,25m미만,229.48,250.90,202105,04,"57,000",-,-,2001,동산로48번길,-,-,-
147,경상남도 창원시 성산구 신월동,1*,단독,8m미만,82.26,118.80,202105,03,"49,800",-,-,1984,창이대로574번길,-,-,-
148,경상남도 창원시 성산구 중앙동,3*,단독,12m미만,157.76,197.50,202104,30,"31,500",-,-,1983,외동반림로50번길,-,-,-
149,경상남도 창원시 성산구 반지동,1**,다가구,12m미만,218.72,228.10,202104,30,"71,000",-,-,2020,창원천로174번길,-,-,-
150,경상남도 창원시 성산구 신월동,1*,단독,12m미만,112.86,110.20,202104,29,"50,400",-,-,1986,신월로37번길,-,-,-
151,경상남도 창원시 성산구 반지동,1**,단독,12m미만,199.12,220.50,202104,27,"38,800",-,-,1985,창원천로192번길,-,-,-
152,경상남도 창원시 성산구 사파동,1**,다가구,12m미만,217.14,232.90,202104,27,"52,000",-,-,2012,창이대로648번길,-,-,-
153,경상남도 창원시 성산구 사파동,4*,다가구,12m미만,216.49,236.10,202104,25,"45,000",-,-,2008,비음로45번길,-,-,-
154,경상남도 창원시 성산구 사파동,5*,단독,12m미만,230.31,240.20,202104,23,"38,000",-,-,2002,비음로55번길,20210426,-,-
155,경상남도 창원시 성산구 사파동,5*,단독,12m미만,230.31,240.20,202104,23,"38,000",-,-,2002,비음로55번길,-,-,-
156,경상남도 창원시 성산구 사파동,6*,단독,12m미만,231.36,249.90,202104,20,"45,500",-,-,1996,창이대로695번길,-,-,-
157,경상남도 창원시 성산구 반지동,1**,단독,12m미만,104.83,228.80,202104,18,"29,000",-,-,1986,창원천로192번길,-,-,-
158,경상남도 창원시 성산구 용호동,3*,단독,12m미만,99.94,248.20,202104,13,"51,500",-,-,1985,외동반림로254번길,-,-,-
159,경상남도 창원시 성산구 사파동,6*,단독,12m미만,236.87,250.00,202104,07,"44,300",-,-,1996,창이대로695번길,-,-,-
160,경상남도 창원시 성산구 중앙동,1**,단독,12m미만,236.39,248.10,202104,05,"57,700",-,-,2011,용지로21번길,-,-,-
161,경상남도 창원시 성산구 사파동,3*,다가구,12m미만,236.08,247.90,202104,03,"62,000",-,-,2011,비음로27번길,-,-,-
162,경상남도 창원시 성산구 반지동,8*,다가구,12m미만,227.18,228.40,202103,30,"63,700",-,-,2017,창원천로192번길,-,-,-
163,경상남도 창원시 성산구 신월동,1*,다가구,-,133.12,120.70,202103,29,"50,500",-,-,2006,창이대로584번길,-,-,-
164,경상남도 창원시 성산구 반지동,5*,단독,8m미만,87.88,197.20,202103,27,"28,000",-,-,1985,충혼로179번길,-,-,-
165,경상남도 창원시 성산구 남양동,3*,단독,12m미만,349.53,246.30,202103,22,"50,500",-,-,1996,가양로98번길,-,-,-
166,경상남도 창원시 성산구 대방동,3**,단독,12m미만,276.76,509.90,202103,22,"152,000",-,-,1995,대암로105번길,-,-,-
167,경상남도 창원시 성산구 남양동,3*,단독,12m미만,349.53,246.30,202103,22,"50,500",-,-,1996,가양로98번길,20210518,-,-
168,경상남도 창원시 성산구 중앙동,5*,단독,12m미만,195.49,288.50,202103,17,"38,000",-,-,1979,외동반림로68번길,-,-,-
169,경상남도 창원시 성산구 사파동,1**,다가구,12m미만,351.45,240.60,202103,16,"54,000",-,-,2002,동산로192번길,-,-,-
170,경상남도 창원시 성산구 중앙동,3*,다가구,12m미만,432.73,281.40,202103,13,"81,700",-,-,2002,외동반림로20번길,-,-,-
171,경상남도 창원시 성산구 용호동,5*,단독,8m미만,349.30,262.70,202103,13,"43,000",-,-,1995,외동반림로258번길,-,-,-
172,경상남도 창원시 성산구 신월동,7*,다가구,-,457.66,335.80,202103,09,"111,000",-,-,2000,신사로,-,-,-
173,경상남도 창원시 성산구 신월동,7*,다가구,25m미만,457.66,335.80,202103,09,"111,000",-,-,2000,신사로,20210617,-,-
174,경상남도 창원시 성산구 중앙동,3*,단독,8m미만,87.06,245.70,202103,05,"35,000",-,-,1983,원이대로552번길,-,-,-
175,경상남도 창원시 성산구 사파동,1**,다가구,12m미만,233.11,260.30,202103,03,"45,300",-,-,1997,창이대로648번길,-,-,-
176,경상남도 창원시 성산구 중앙동,5*,단독,25m미만,147.05,291.40,202103,01,"40,000",-,-,1980,외동반림로74번길,-,-,-
177,경상남도 창원시 성산구 중앙동,*,다가구,12m미만,222.00,241.50,202103,01,"41,500",-,-,1995,원이대로522번길,-,-,-
178,경상남도 창원시 성산구 신월동,8*,다가구,-,221.11,237.10,202102,27,"43,300",-,-,2002,신월로86번길,-,-,-
179,경상남도 창원시 성산구 반지동,4*,다가구,25m미만,307.92,218.40,202102,27,"44,500",-,-,1996,반송로61번길,-,-,-
180,경상남도 창원시 성산구 반지동,4*,단독,12m미만,163.37,298.30,202102,25,"38,300",-,-,1987,반송로41번길,-,-,-
181,경상남도 창원시 성산구 반지동,4*,다가구,12m미만,358.22,254.40,202102,25,"42,200",-,-,1995,반송로81번길,-,-,-
182,경상남도 창원시 성산구 용호동,2*,단독,-,151.04,242.60,202102,20,"38,000",-,-,1987,창이대로478번길,-,-,-
183,경상남도 창원시 성산구 용호동,4*,단독,-,228.95,237.80,202102,15,"47,000",-,-,1991,창이대로440번길,-,-,-
184,경상남도 창원시 성산구 사파동,3*,다가구,12m미만,219.60,243.80,202102,07,"56,500",-,-,2006,비음로27번길,-,-,-
185,경상남도 창원시 성산구 대원동,9*,다가구,12m미만,404.97,289.20,202102,07,"64,500",-,-,1995,대원로27번길,-,-,-
186,경상남도 창원시 성산구 귀산동,6**,단독,8m미만,96.65,119.00,202102,05,"96,000",-,-,2004,삼귀로486번길,-,-,-
187,경상남도 창원시 성산구 사파동,2*,다가구,12m미만,172.38,264.10,202101,30,"55,000",-,-,1999,창이대로639번길,-,-,-
188,경상남도 창원시 성산구 가음동,4*,다가구,12m미만,275.75,284.30,202101,28,"37,000",-,-,2000,가음로92번길,-,-,-
189,경상남도 창원시 성산구 사파동,9*,단독,12m미만,234.20,251.80,202101,25,"48,000",-,-,2002,창이대로719번길,-,-,-
190,경상남도 창원시 성산구 반지동,7*,단독,12m미만,177.38,216.50,202101,25,"32,700",-,-,1986,반송로42번길,-,-,-
191,경상남도 창원시 성산구 신월동,1*,단독,-,125.46,117.80,202101,23,"50,000",-,-,1994,신월로37번길,-,-,-
192,경상남도 창원시 성산구 상남동,5*,단독,12m미만,181.47,180.00,202101,21,"54,000",-,-,2010,동산로54번길,-,-,-
193,경상남도 창원시 성산구 신월동,1*,단독,-,68.58,114.10,202101,21,"46,000",-,-,1988,창이대로564번길,-,-,-
194,경상남도 창원시 성산구 반지동,8*,다가구,12m미만,227.18,228.40,202101,20,"63,700",-,-,2017,창원천로192번길,20210421,-,-
195,경상남도 창원시 성산구 신월동,1*,단독,-,128.85,112.80,202101,19,"45,000",-,-,2002,창이대로570번길,-,-,-
