NO,시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
111,경상남도 창원시 마산회원구 석전동,2**,단독,8m미만,129.57,145.80,202404,29,"26,000",기타,개인,1982,석전남8길,-,중개거래,경남 창원시 마산회원구
112,경상남도 창원시 마산회원구 내서읍 호계리,5**,다가구,8m미만,516.81,620.14,202404,29,"45,755",개인,개인,2012,호계본동3길,-,직거래,-
113,경상남도 창원시 마산회원구 회성동,4**,단독,8m미만,115.61,127.50,202404,27,"19,000",개인,개인,1980,회성시장2길,-,중개거래,경남 창원시마산회원구
114,경상남도 창원시 마산회원구 내서읍 호계리,2**,단독,8m미만,120.04,136.00,202404,27,"9,500",개인,개인,1986,구미길,-,중개거래,경남 창원시의창구
115,경상남도 창원시 마산회원구 두척동,6**,단독,8m미만,67.67,142.80,202404,26,"11,180",개인,개인,1981,회성북9길,-,직거래,-
116,경상남도 창원시 마산회원구 구암동,1***,단독,8m미만,111.49,105.60,202404,23,"12,000",개인,개인,1984,구암북19길,-,중개거래,경남 창원시 의창구
117,경상남도 창원시 마산회원구 구암동,1***,다가구,8m미만,194.30,149.00,202404,23,"26,000",개인,개인,2013,구암남21길,-,직거래,-
118,경상남도 창원시 마산회원구 회성동,4**,단독,12m미만,132.78,123.10,202404,23,"21,200",개인,개인,1983,회성남14길,-,중개거래,경남 창원시마산회원구
119,경상남도 창원시 마산회원구 구암동,1***,단독,8m미만,111.49,105.60,202404,23,"12,000",개인,개인,1984,구암북19길,-,중개거래,경남 창원시의창구
120,경상남도 창원시 마산회원구 내서읍 신감리,6**,단독,8m미만,75.96,593.00,202404,23,"23,400",개인,개인,2014,광려로,-,직거래,-
121,경상남도 창원시 마산회원구 회원동,6*,단독,12m미만,58.21,91.20,202404,23,"12,500",개인,개인,1973,회원동10길,-,직거래,-
122,경상남도 창원시 마산회원구 회성동,4**,단독,8m미만,130.96,132.60,202404,20,"10,000",개인,개인,1987,회성남15길,-,직거래,-
123,경상남도 창원시 마산회원구 양덕동,1**,다가구,12m미만,380.77,186.20,202404,19,"64,600",개인,개인,2012,양덕북3길,-,중개거래,경남 창원시마산회원구
124,경상남도 창원시 마산회원구 내서읍 중리,1***,다가구,12m미만,471.87,322.30,202404,16,"66,500",개인,개인,2002,중리1길,-,중개거래,경남 창원시마산회원구
125,경상남도 창원시 마산회원구 구암동,2**,단독,12m미만,109.90,96.30,202404,10,"19,300",개인,개인,1983,구암북19길,-,중개거래,경남 창원시의창구
126,경상남도 창원시 마산회원구 합성동,2**,단독,8m미만,184.30,189.60,202404,09,"26,900",개인,개인,1987,합성남2길,-,중개거래,경남 창원시마산회원구
127,경상남도 창원시 마산회원구 석전동,2**,단독,12m미만,71.39,101.60,202404,06,"10,700",개인,개인,1983,석전서9길,-,중개거래,경남 창원시마산회원구
128,경상남도 창원시 마산회원구 합성동,1**,단독,8m미만,54.40,121.50,202404,04,"14,000",개인,개인,1983,합성동8길,-,직거래,-
129,경상남도 창원시 마산회원구 합성동,1**,단독,8m미만,126.88,131.50,202404,04,"14,900",개인,개인,1979,합성서1길,-,중개거래,경남 창원시마산회원구
130,경상남도 창원시 마산회원구 회성동,4**,단독,12m미만,92.91,92.60,202404,01,"6,000",개인,개인,1989,회성동7길,-,직거래,-
131,경상남도 창원시 마산회원구 회성동,4**,단독,8m미만,110.68,130.50,202404,01,"18,000",개인,개인,1980,회성시장2길,-,직거래,-
132,경상남도 창원시 마산회원구 구암동,2**,단독,8m미만,120.04,157.40,202403,30,"40,500",개인,법인,2022,구암북1길,-,중개거래,경남 창원시의창구
133,경상남도 창원시 마산회원구 구암동,2**,단독,8m미만,122.00,128.70,202403,28,"17,500",개인,개인,1982,구암북14길,-,중개거래,경남 창원시의창구
134,경상남도 창원시 마산회원구 구암동,1***,단독,8m미만,111.88,104.80,202403,25,"10,000",개인,개인,1984,구암동정길,-,직거래,-
135,경상남도 창원시 마산회원구 회원동,6**,단독,12m미만,163.87,135.90,202403,19,"21,100",개인,개인,1991,교방시장1길,-,중개거래,경남 창원시마산회원구
136,경상남도 창원시 마산회원구 양덕동,2*,단독,8m미만,57.69,128.90,202403,19,"9,400",개인,개인,1990,양덕천길,-,중개거래,경남 창원시마산회원구
137,경상남도 창원시 마산회원구 구암동,2*,단독,25m미만,164.04,164.90,202403,11,"40,500",개인,개인,1975,구암남1길,-,직거래,-
138,경상남도 창원시 마산회원구 양덕동,4*,단독,,75.01,130.00,202403,11,"18,500",개인,개인,1982,양덕천길,-,중개거래,경남 창원시마산회원구
139,경상남도 창원시 마산회원구 합성동,6**,단독,12m미만,64.89,113.00,202403,09,"13,900",개인,개인,1988,합성북8길,-,중개거래,경남 창원시마산회원구
140,경상남도 창원시 마산회원구 양덕동,4*,단독,12m미만,76.36,129.90,202403,09,"20,000",개인,개인,1976,양덕천길,-,중개거래,경남 창원시마산회원구
141,경상남도 창원시 마산회원구 합성동,1**,단독,,119.97,121.20,202403,07,"10,000",개인,법인,1978,합성동11길,-,직거래,-
142,경상남도 창원시 마산회원구 합성동,3**,단독,,164.23,157.60,202403,07,"18,000",개인,개인,1984,팔용로,-,중개거래,경남 창원시마산회원구
143,경상남도 창원시 마산회원구 석전동,2**,다가구,,164.74,158.30,202403,06,"10,000",개인,개인,1996,회성동7길,-,직거래,-
144,경상남도 창원시 마산회원구 양덕동,3*,다가구,,126.15,131.00,202403,05,"33,500",개인,법인,1982,양덕동17길,-,중개거래,경남 창원시마산회원구
145,경상남도 창원시 마산회원구 회원동,3*,단독,12m미만,163.42,165.30,202403,05,"38,000",개인,개인,1977,회원동14길,-,직거래,-
146,경상남도 창원시 마산회원구 구암동,1*,단독,,94.90,106.00,202403,03,"18,000",개인,개인,1978,구암서2길,-,직거래,-
147,경상남도 창원시 마산회원구 합성동,1**,단독,,45.78,93.00,202403,01,"8,000",개인,개인,1983,합성남19길,20240305,직거래,-
148,경상남도 창원시 마산회원구 합성동,1**,단독,,45.78,93.00,202403,01,"7,000",개인,개인,1983,합성남19길,-,직거래,-
149,경상남도 창원시 마산회원구 합성동,1**,단독,,479.95,200.30,202402,28,"85,000",개인,개인,2004,양덕북18길,-,중개거래,경남 창원시마산회원구
150,경상남도 창원시 마산회원구 회원동,6**,단독,12m미만,83.78,142.30,202402,26,"13,600",개인,개인,1983,회원북21길,-,중개거래,경남 창원시마산회원구
151,경상남도 창원시 마산회원구 회성동,4**,단독,,139.53,200.30,202402,26,"24,500",개인,개인,1982,회성동3길,-,중개거래,경남 창원시마산합포구
152,경상남도 창원시 마산회원구 회원동,5*,단독,,61.43,139.80,202402,23,"33,000",개인,개인,1973,회원천북길,-,중개거래,경남 창원시마산회원구
153,경상남도 창원시 마산회원구 구암동,2**,단독,12m미만,78.68,111.10,202402,21,"18,500",개인,개인,1987,구암북15길,-,중개거래,경남 창원시마산회원구
154,경상남도 창원시 마산회원구 합성동,1**,단독,8m미만,126.88,131.50,202402,20,"14,900",개인,개인,1979,합성서1길,20240430,중개거래,경남 창원시마산회원구
155,경상남도 창원시 마산회원구 내서읍 중리,3**,단독,8m미만,84.60,132.90,202402,18,"12,000",개인,개인,1991,옥정2길,20240412,중개거래,경남 창원시마산회원구
156,경상남도 창원시 마산회원구 회성동,4**,단독,,109.30,97.20,202402,13,"10,000",개인,개인,1988,회성동2길,-,직거래,-
