NO,시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
155,경상남도 창원시 성산구 대원동,*,단독,-,72.23,205.90,202007,31,"50,868",-,-,1981,,-,-,-
156,경상남도 창원시 성산구 중앙동,4*,단독,12m미만,245.10,252.70,202007,30,"53,000",-,-,2012,외동반림로46번길,-,-,-
157,경상남도 창원시 성산구 상남동,5*,다가구,12m미만,406.15,276.00,202007,25,"57,000",-,-,2005,단정로98번길,-,-,-
158,경상남도 창원시 성산구 대원동,3*,단독,-,72.23,185.40,202007,24,"50,514",-,-,1978,,-,-,-
159,경상남도 창원시 성산구 사파동,3*,단독,12m미만,185.15,242.80,202007,24,"54,000",-,-,2006,비음로27번길,-,-,-
160,경상남도 창원시 성산구 가음동,4*,다가구,12m미만,306.66,348.00,202007,21,"75,000",-,-,2012,가음로92번길,-,-,-
161,경상남도 창원시 성산구 반지동,7*,단독,12m미만,178.13,228.50,202007,18,"45,000",-,-,1983,,20200812,-,-
162,경상남도 창원시 성산구 반지동,8*,단독,12m미만,164.00,220.40,202007,18,"25,450",-,-,1987,창원천로192번길,-,-,-
163,경상남도 창원시 성산구 반지동,7*,단독,12m미만,178.13,228.50,202007,18,"45,000",-,-,1983,반지로16번길,-,-,-
164,경상남도 창원시 성산구 대원동,1*,단독,-,72.23,210.00,202007,15,"74,657",-,-,1978,,-,-,-
165,경상남도 창원시 성산구 상남동,8*,단독,12m미만,253.77,269.60,202007,14,"50,000",-,-,2001,단정로58번길,-,-,-
166,경상남도 창원시 성산구 사파동,3*,다가구,12m미만,232.82,247.50,202007,13,"56,500",-,-,2010,비음로27번길,-,-,-
167,경상남도 창원시 성산구 신월동,6*,다가구,-,269.49,277.40,202007,13,"47,900",-,-,2005,신사로51번길,-,-,-
168,경상남도 창원시 성산구 신월동,6*,단독,-,329.47,253.20,202007,09,"34,800",-,-,1994,상남로192번길,-,-,-
169,경상남도 창원시 성산구 신월동,1*,단독,-,72.72,120.20,202007,09,"35,500",-,-,1987,창이대로586번길,-,-,-
170,경상남도 창원시 성산구 대방동,3**,단독,12m미만,328.21,649.80,202007,08,"107,000",-,-,1996,대암로145번길,-,-,-
171,경상남도 창원시 성산구 신월동,1*,단독,-,108.88,109.70,202007,07,"32,500",-,-,1988,창이대로590번길,-,-,-
172,경상남도 창원시 성산구 대원동,2*,단독,-,72.12,197.70,202007,07,"48,865",-,-,1981,,-,-,-
173,경상남도 창원시 성산구 대원동,*,단독,8m미만,72.23,183.00,202007,07,"57,278",-,-,1978,,-,-,-
174,경상남도 창원시 성산구 신월동,1*,단독,-,111.78,108.70,202007,07,"32,500",-,-,1991,창이대로570번길,-,-,-
175,경상남도 창원시 성산구 귀산동,5**,단독,8m미만,86.74,406.00,202007,07,"37,000",-,-,1994,삼귀로,-,-,-
176,경상남도 창원시 성산구 신월동,1*,단독,-,110.08,107.00,202007,07,"34,800",-,-,1991,창이대로570번길,-,-,-
177,경상남도 창원시 성산구 대원동,1*,단독,-,72.23,215.60,202007,06,"64,500",-,-,1978,,-,-,-
178,경상남도 창원시 성산구 신월동,7*,단독,-,189.18,240.60,202007,06,"33,700",-,-,1992,신월로86번길,-,-,-
179,경상남도 창원시 성산구 신월동,5*,단독,-,257.50,314.80,202007,06,"86,300",-,-,1986,,-,-,-
180,경상남도 창원시 성산구 대원동,2*,단독,-,72.23,187.80,202007,06,"55,880",-,-,1978,,-,-,-
181,경상남도 창원시 성산구 신월동,1*,단독,-,58.38,114.00,202007,04,"30,000",-,-,1984,신월로37번길,-,-,-
182,경상남도 창원시 성산구 신월동,1*,단독,-,163.84,119.20,202007,03,"34,900",-,-,1990,창이대로574번길,-,-,-
183,경상남도 창원시 성산구 대원동,1*,단독,8m미만,72.23,200.00,202007,03,"58,064",-,-,1978,,-,-,-
184,경상남도 창원시 성산구 대원동,*,단독,-,72.23,183.30,202007,03,"60,300",-,-,1978,,-,-,-
185,경상남도 창원시 성산구 성주동,1**,다가구,12m미만,379.88,269.60,202007,02,"57,900",-,-,2008,삼정자로33번길,-,-,-
186,경상남도 창원시 성산구 신월동,5*,단독,-,197.90,254.30,202007,01,"30,000",-,-,1990,신사로21번길,-,-,-
