NO,시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
219,경상남도 창원시 의창구 명서동,5*,단독,12m미만,193.73,241.70,202007,22,"29,700",-,-,1988,명지로103번길,-,-,-
220,경상남도 창원시 의창구 동정동,3**,단독,12m미만,141.65,132.00,202007,20,"24,500",-,-,1989,의창대로139번길,-,-,-
221,경상남도 창원시 의창구 동읍 덕산리,2**,단독,8m미만,135.21,421.00,202007,20,"31,444",-,-,1900,덕산길,-,-,-
222,경상남도 창원시 의창구 중동,4**,단독,8m미만,49.59,43.00,202007,20,"3,000",-,-,1900,의안로17번길,-,-,-
223,경상남도 창원시 의창구 사림동,2*,다가구,12m미만,270.16,275.40,202007,17,"79,000",-,-,2017,용지로285번길,-,-,-
224,경상남도 창원시 의창구 팔용동,9*,단독,12m미만,326.21,239.40,202007,14,"37,150",-,-,1992,사화로68번길,-,-,-
225,경상남도 창원시 의창구 사림동,1**,다가구,12m미만,232.62,243.10,202007,13,"60,000",-,-,2016,사림로57번길,-,-,-
226,경상남도 창원시 의창구 명서동,3*,다가구,25m미만,259.44,260.10,202007,13,"50,300",-,-,2011,명서로,-,-,-
227,경상남도 창원시 의창구 도계동,3**,단독,12m미만,165.61,144.00,202007,13,"25,700",-,-,1989,하남천서길21번길,-,-,-
228,경상남도 창원시 의창구 사림동,1**,단독,12m미만,97.55,258.70,202007,13,"28,000",-,-,1986,사림로57번길,-,-,-
229,경상남도 창원시 의창구 소답동,1**,다가구,25m미만,143.61,415.60,202007,13,"90,500",-,-,2010,읍성로,-,-,-
230,경상남도 창원시 의창구 명서동,4*,단독,12m미만,203.01,249.10,202007,11,"39,800",-,-,1987,명서로30번길,-,-,-
231,경상남도 창원시 의창구 봉곡동,4*,다가구,12m미만,249.56,259.70,202007,11,"56,000",-,-,2012,창이대로187번길,-,-,-
232,경상남도 창원시 의창구 사림동,8*,다가구,12m미만,234.68,254.50,202007,11,"38,000",-,-,1996,사림로12번길,-,-,-
233,경상남도 창원시 의창구 중동,6**,단독,8m미만,33.55,89.00,202007,10,"10,700",-,-,1973,읍성로34번길,20200909,-,-
234,경상남도 창원시 의창구 사림동,9*,단독,12m미만,113.73,253.60,202007,10,"25,700",-,-,1985,사림로12번길,-,-,-
235,경상남도 창원시 의창구 중동,6**,단독,8m미만,33.55,89.00,202007,10,"10,700",-,-,1973,읍성로34번길,-,-,-
236,경상남도 창원시 의창구 중동,4**,단독,-,30.05,106.00,202007,10,"20,000",-,-,1935,,20200831,-,-
237,경상남도 창원시 의창구 동정동,5**,단독,12m미만,84.64,156.00,202007,10,"23,000",-,-,1980,의창대로139번길,-,-,-
238,경상남도 창원시 의창구 중동,4**,단독,12m미만,45.55,119.00,202007,10,"25,200",-,-,1963,의안로17번길,20200831,-,-
239,경상남도 창원시 의창구 소계동,7**,단독,8m미만,81.69,113.10,202007,09,"16,500",-,-,1986,금강로355번길,-,-,-
240,경상남도 창원시 의창구 명서동,1**,단독,12m미만,331.02,308.40,202007,09,"30,400",-,-,1991,지귀로59번길,-,-,-
241,경상남도 창원시 의창구 사림동,6*,단독,25m미만,480.65,348.40,202007,09,"90,500",-,-,2002,사림로137번길,-,-,-
242,경상남도 창원시 의창구 동읍 용전리,1**,단독,8m미만,80.72,356.00,202007,09,"18,900",-,-,1930,용남길,-,-,-
243,경상남도 창원시 의창구 팔용동,1**,다가구,12m미만,178.44,193.10,202007,09,"36,500",-,-,1999,팔용로407번길,-,-,-
244,경상남도 창원시 의창구 사림동,1**,단독,12m미만,103.25,283.50,202007,08,"49,000",-,-,1987,사림로99번길,-,-,-
245,경상남도 창원시 의창구 대산면 우암리,6**,단독,8m미만,120.75,516.00,202007,08,"33,000",-,-,2014,우암로,-,-,-
246,경상남도 창원시 의창구 북면 상천리,6**,단독,8m미만,89.14,385.00,202007,08,"18,000",-,-,2011,온천로612번길,-,-,-
247,경상남도 창원시 의창구 대산면 북부리,3**,단독,8m미만,169.66,413.00,202007,08,"22,000",-,-,1994,대산북로,-,-,-
248,경상남도 창원시 의창구 사림동,2*,단독,12m미만,199.86,249.80,202007,08,"32,500",-,-,1996,용지로289번길,-,-,-
249,경상남도 창원시 의창구 명서동,1**,단독,12m미만,349.38,242.50,202007,07,"24,700",-,-,1992,창이대로95번길,-,-,-
250,경상남도 창원시 의창구 사림동,3*,다가구,12m미만,249.77,267.80,202007,06,"45,000",-,-,1997,창이대로417번길,-,-,-
251,경상남도 창원시 의창구 사림동,3*,다가구,12m미만,249.96,251.40,202007,06,"59,800",-,-,2014,사림로149번길,-,-,-
252,경상남도 창원시 의창구 명서동,*,단독,25m미만,178.72,332.30,202007,04,"43,000",-,-,1991,우곡로,-,-,-
253,경상남도 창원시 의창구 북면 감계리,2**,다가구,12m미만,324.96,200.10,202007,02,"93,300",-,-,2017,감계로110번길,20200810,-,-
254,경상남도 창원시 의창구 명서동,*,단독,12m미만,189.83,238.30,202007,01,"27,000",-,-,1985,우곡로3번길,-,-,-
