NO,시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
26,경상남도 창원시 마산회원구 구암동,8*,다가구,25m미만,337.56,154.80,202310,30,"42,000",-,-,2004,팔용로,-,직거래,-
27,경상남도 창원시 마산회원구 회원동,4*,단독,12m미만,52.40,109.10,202310,27,"17,200",-,-,1973,회원동14길,-,중개거래,경남 창원마산회원구 경남 창원의창구
28,경상남도 창원시 마산회원구 회원동,*,단독,8m미만,144.86,154.60,202310,26,"20,200",-,-,1985,회원동로,-,중개거래,경남 창원마산합포구
29,경상남도 창원시 마산회원구 내서읍 용담리,4**,다가구,8m미만,339.16,466.00,202310,25,"23,000",-,-,2004,용담로,-,직거래,-
30,경상남도 창원시 마산회원구 회성동,4**,단독,12m미만,73.02,121.90,202310,23,"13,000",-,-,1983,회성남17길,-,중개거래,경남 창원마산회원구
31,경상남도 창원시 마산회원구 회성동,4**,단독,12m미만,164.42,156.90,202310,22,"31,000",-,-,1988,회성남5길,-,중개거래,경남 창원마산회원구
32,경상남도 창원시 마산회원구 회성동,1**,단독,8m미만,61.16,126.00,202310,17,"7,600",-,-,1977,회성북7길,-,중개거래,경남 창원마산회원구
33,경상남도 창원시 마산회원구 회원동,5*,단독,12m미만,123.78,143.80,202310,10,"9,800",-,-,1977,회원동5길,-,중개거래,경남 창원마산회원구 경남 창원성산구
34,경상남도 창원시 마산회원구 합성동,8*,단독,8m미만,130.70,152.80,202310,06,"22,500",-,-,1979,합성서8길,-,중개거래,경남 창원마산회원구
35,경상남도 창원시 마산회원구 양덕동,6*,단독,,120.97,123.20,202310,05,"51,000",-,-,1977,산호천동길,-,중개거래,경남 창원시마산회원구
36,경상남도 창원시 마산회원구 회원동,6**,단독,8m미만,134.67,159.90,202309,28,"23,000",-,-,1983,회원북28길,-,중개거래,경남 창원마산합포구 경남 창원마산회원구
37,경상남도 창원시 마산회원구 회성동,4**,단독,8m미만,52.66,99.00,202309,27,"11,000",-,-,1983,삼호천길,-,직거래,-
38,경상남도 창원시 마산회원구 양덕동,5*,다가구,8m미만,185.37,161.10,202309,21,"20,000",-,-,1984,양덕동13길,-,중개거래,경남 창원마산합포구
39,경상남도 창원시 마산회원구 석전동,2**,단독,12m미만,44.50,69.90,202309,20,"9,000",-,-,1984,회성동8길,-,직거래,-
40,경상남도 창원시 마산회원구 회원동,5*,단독,8m미만,69.42,142.10,202309,14,"19,000",-,-,1976,회원동7길,-,중개거래,경남 창원마산회원구
41,경상남도 창원시 마산회원구 구암동,2**,단독,8m미만,105.95,103.90,202309,08,"13,500",-,-,1983,구암북1길,20231016,중개거래,경남 창원마산회원구
42,경상남도 창원시 마산회원구 구암동,2**,단독,8m미만,105.95,103.90,202309,08,"13,500",-,-,1983,구암북1길,-,중개거래,경남 창원마산회원구
43,경상남도 창원시 마산회원구 내서읍 삼계리,9**,단독,8m미만,62.52,439.00,202309,08,"14,200",-,-,2015,숲속로,-,중개거래,경남 창원마산회원구
44,경상남도 창원시 마산회원구 구암동,1***,단독,8m미만,107.68,115.80,202309,06,"10,500",-,-,1988,구암동5길,-,중개거래,경남 창원마산회원구
45,경상남도 창원시 마산회원구 구암동,2**,단독,12m미만,79.71,139.40,202309,06,"16,000",-,-,1984,구암북10길,-,중개거래,경남 창원마산회원구
46,경상남도 창원시 마산회원구 내서읍 삼계리,9**,단독,8m미만,62.52,439.20,202309,06,"14,300",-,-,2015,숲속로,20230918,중개거래,경남 창원마산회원구
47,경상남도 창원시 마산회원구 양덕동,1*,다가구,8m미만,239.02,251.20,202309,04,"36,000",-,-,1976,양덕북1길,-,직거래,-
48,경상남도 창원시 마산회원구 구암동,1***,단독,8m미만,152.04,145.40,202309,04,"18,500",-,-,1988,구암북2길,-,중개거래,경남 창원마산회원구
49,경상남도 창원시 마산회원구 양덕동,4*,단독,8m미만,107.84,122.60,202309,01,"16,300",-,-,1976,양덕천길,-,중개거래,경남 창원마산회원구
50,경상남도 창원시 마산회원구 양덕동,1**,단독,25m이상,507.55,206.00,202309,01,"77,000",-,-,1998,봉양로,-,중개거래,경남 창원마산합포구
51,경상남도 창원시 마산회원구 내서읍 상곡리,1**,다가구,8m미만,432.00,289.00,202308,30,"37,500",-,-,2010,상곡로,-,중개거래,경남 창원마산회원구
52,경상남도 창원시 마산회원구 봉암동,4**,다가구,8m미만,121.11,125.50,202308,29,"14,700",-,-,1983,봉암북5길,-,중개거래,경남 창원마산회원구
53,경상남도 창원시 마산회원구 내서읍 신감리,1***,단독,8m미만,57.09,377.00,202308,22,"14,700",-,-,1956,신감길,-,중개거래,경남 창원마산회원구
54,경상남도 창원시 마산회원구 합성동,7*,단독,8m미만,107.66,101.80,202308,22,"9,800",-,-,1976,합성북4길,-,중개거래,경남 창원마산회원구
55,경상남도 창원시 마산회원구 합성동,1**,단독,8m미만,45.78,93.00,202308,21,"7,000",-,-,1983,합성남19길,-,중개거래,경남 창원마산회원구
56,경상남도 창원시 마산회원구 회원동,6**,단독,8m미만,86.65,136.80,202308,18,"12,400",-,-,1985,회원남32길,-,중개거래,경남 창원마산회원구
57,경상남도 창원시 마산회원구 합성동,3**,단독,8m미만,98.97,94.80,202308,02,"10,000",-,-,1976,합성남17길,-,중개거래,경남 창원마산회원구
58,경상남도 창원시 마산회원구 합성동,1**,단독,8m미만,164.70,145.70,202308,02,"20,000",-,-,1979,합성남7길,-,직거래,-
59,경상남도 창원시 마산회원구 회원동,3*,단독,8m미만,48.73,94.80,202307,29,"10,000",-,-,1973,회원동14길,-,중개거래,경남 창원마산회원구
60,경상남도 창원시 마산회원구 구암동,2**,단독,12m미만,1038.36,383.20,202307,27,"78,000",-,-,1990,구암북2길,-,중개거래,경남 창원마산회원구
61,경상남도 창원시 마산회원구 석전동,1**,단독,12m미만,122.90,152.00,202307,26,"25,500",-,-,2005,석전북7길,-,중개거래,경남 창원마산회원구
62,경상남도 창원시 마산회원구 석전동,2**,단독,25m미만,386.90,175.10,202307,22,"85,000",-,-,1980,석전남8길,-,중개거래,경남 창원마산회원구
63,경상남도 창원시 마산회원구 회성동,4**,단독,12m미만,175.52,152.10,202307,17,"27,000",-,-,1984,회성시장2길,-,중개거래,경남 창원마산회원구
64,경상남도 창원시 마산회원구 내서읍 삼계리,1***,단독,8m미만,151.40,205.00,202307,16,"21,870",-,-,2011,삼계로,-,중개거래,경남 창원마산회원구
65,경상남도 창원시 마산회원구 회원동,4*,단독,8m미만,73.22,157.70,202307,14,"19,200",-,-,1974,회원동13길,-,중개거래,경남 창원마산회원구
66,경상남도 창원시 마산회원구 회원동,3**,단독,8m미만,111.70,132.00,202307,10,"13,500",-,-,1982,회원북20길,-,직거래,-
67,경상남도 창원시 마산회원구 회원동,6**,단독,12m미만,79.58,136.60,202307,08,"17,200",-,-,1983,회원북24길,-,중개거래,경남 창원마산합포구
68,경상남도 창원시 마산회원구 봉암동,4**,단독,8m미만,75.29,146.80,202307,06,"6,500",-,-,1970,봉암북4길,-,직거래,-
69,경상남도 창원시 마산회원구 구암동,*,단독,12m미만,131.32,138.60,202307,05,"15,080",-,-,1979,구암서3길,-,직거래,-
70,경상남도 창원시 마산회원구 구암동,8*,다가구,12m미만,140.35,126.10,202307,03,"13,000",-,-,1982,구암남6길,-,직거래,-
71,경상남도 창원시 마산회원구 합성동,5**,단독,8m미만,73.30,137.00,202306,30,"14,000",-,-,1984,합성북2길,-,직거래,-
72,경상남도 창원시 마산회원구 내서읍 신감리,4**,단독,8m미만,52.47,235.00,202306,29,"10,000",-,-,1954,신목길,-,직거래,-
73,경상남도 창원시 마산회원구 회원동,2*,단독,8m미만,132.54,139.30,202306,28,"13,000",-,-,1977,회원동22길,-,중개거래,경남 창원마산합포구
74,경상남도 창원시 마산회원구 합성동,5**,단독,8m미만,88.06,179.00,202306,27,"11,000",-,-,1983,금강로,-,직거래,-
75,경상남도 창원시 마산회원구 회원동,6**,단독,12m미만,158.67,185.00,202306,24,"24,500",-,-,1988,회원북25길,-,중개거래,경남 창원마산회원구
76,경상남도 창원시 마산회원구 내서읍 상곡리,1**,단독,12m미만,112.50,190.70,202306,23,"15,300",-,-,2002,상곡안길,-,중개거래,경남 창원마산회원구
77,경상남도 창원시 마산회원구 합성동,1**,단독,12m미만,953.48,298.60,202306,23,"100,000",-,-,1980,합성남2길,-,중개거래,경남 창원마산회원구
78,경상남도 창원시 마산회원구 구암동,2**,단독,12m미만,53.94,94.70,202306,21,"17,100",-,-,1983,구암북1길,-,중개거래,경남 창원마산회원구
79,경상남도 창원시 마산회원구 회원동,6**,단독,8m미만,115.09,119.70,202306,21,"15,000",-,-,1983,회원북13길,-,중개거래,경남 창원마산회원구
80,경상남도 창원시 마산회원구 구암동,1*,단독,8m미만,131.43,134.80,202306,19,"24,000",-,-,1988,구암서2길,-,직거래,-
81,경상남도 창원시 마산회원구 회성동,1**,단독,8m미만,61.16,125.40,202306,16,"7,300",-,-,1977,회성북7길,-,중개거래,경남 창원마산회원구
82,경상남도 창원시 마산회원구 석전동,2**,단독,8m미만,129.26,113.50,202306,10,"13,100",-,-,1977,석전동1길,-,중개거래,경남 창원마산회원구
83,경상남도 창원시 마산회원구 양덕동,*,단독,8m미만,66.78,120.90,202306,09,"32,000",-,-,1975,양덕북20길,-,직거래,-
84,경상남도 창원시 마산회원구 합성동,6**,단독,8m미만,53.50,92.00,202306,08,"18,000",-,-,1980,합성북15길,-,중개거래,경남 창원마산회원구
85,경상남도 창원시 마산회원구 내서읍 호계리,4**,단독,8m미만,99.60,598.00,202306,08,"39,917",-,-,2004,호계본동로,-,중개거래,경남 창원마산회원구
86,경상남도 창원시 마산회원구 양덕동,3*,다가구,8m미만,287.27,162.90,202306,07,"70,000",-,-,2011,양덕동16길,-,직거래,-
87,경상남도 창원시 마산회원구 회원동,6**,단독,8m미만,120.98,157.60,202306,05,"12,000",-,-,1981,회원북28길,-,중개거래,경남 창원마산회원구
88,경상남도 창원시 마산회원구 석전동,2**,단독,12m미만,76.61,130.50,202306,03,"14,900",-,-,1985,석전동10길,-,중개거래,경남 창원마산회원구 경남 창원성산구
89,경상남도 창원시 마산회원구 합성동,7*,단독,8m미만,133.20,148.30,202306,02,"12,500",-,-,1982,합성북15길,-,직거래,-
90,경상남도 창원시 마산회원구 구암동,2**,단독,8m미만,114.02,128.40,202306,01,"21,700",-,-,1980,구암북15길,-,중개거래,경남 창원마산회원구
91,경상남도 창원시 마산회원구 내서읍 삼계리,1***,단독,12m미만,45.50,101.00,202305,31,"11,000",-,-,2012,삼계로,-,중개거래,경남 창원진해구
92,경상남도 창원시 마산회원구 구암동,4**,단독,8m미만,55.97,120.30,202305,30,"13,500",-,-,1976,구암북15길,-,중개거래,경남 창원마산회원구
93,경상남도 창원시 마산회원구 합성동,5**,단독,8m미만,152.09,151.00,202305,27,"17,200",-,-,1991,합성북1길,-,중개거래,경남 창원마산회원구
94,경상남도 창원시 마산회원구 석전동,2**,단독,12m미만,64.89,150.60,202305,26,"11,900",-,-,1980,석전서1길,-,중개거래,경남 창원마산회원구
95,경상남도 창원시 마산회원구 회원동,3*,단독,12m미만,114.28,119.00,202305,24,"10,800",-,-,1974,회원동12길,-,중개거래,경남 창원마산회원구
96,경상남도 창원시 마산회원구 양덕동,1*,단독,8m미만,42.81,134.20,202305,22,"7,400",-,-,1972,양덕북2길,-,직거래,-
97,경상남도 창원시 마산회원구 합성동,3**,단독,12m미만,81.98,108.30,202305,20,"18,100",-,-,1981,합성동13길,-,중개거래,경남 창원마산회원구
98,경상남도 창원시 마산회원구 구암동,*,단독,8m미만,85.21,101.80,202305,10,"7,400",-,-,1984,구암서3길,-,중개거래,경남 창원마산회원구
99,경상남도 창원시 마산회원구 합성동,1**,단독,8m미만,97.77,100.20,202305,10,"12,500",-,-,1982,합성동11길,-,직거래,-
100,경상남도 창원시 마산회원구 구암동,1***,단독,12m미만,160.06,156.60,202305,10,"27,500",-,-,1984,구암북1길,-,중개거래,경남 창원마산회원구
101,경상남도 창원시 마산회원구 석전동,2**,단독,8m미만,144.55,152.70,202305,03,"21,000",-,-,1978,석전동1길,-,중개거래,경남 창원마산회원구
102,경상남도 창원시 마산회원구 회성동,3*,단독,8m미만,97.47,132.00,202305,02,"9,000",-,-,1985,회성남2길,-,직거래,-
103,경상남도 창원시 마산회원구 구암동,8*,단독,25m미만,139.58,131.40,202305,01,"18,000",-,-,1982,팔용로,-,중개거래,경남 창원마산회원구
104,경상남도 창원시 마산회원구 양덕동,9*,단독,8m미만,97.22,98.80,202305,01,"8,000",-,-,1985,양덕북15길,-,직거래,-
105,경상남도 창원시 마산회원구 구암동,2*,단독,8m미만,72.12,122.90,202304,27,"34,570",-,-,1982,구암남5길,20230427,중개거래,경남 창원마산회원구
106,경상남도 창원시 마산회원구 구암동,2*,단독,8m미만,72.12,122.90,202304,27,"34,570",-,-,1982,구암남5길,-,중개거래,경남 창원마산회원구
107,경상남도 창원시 마산회원구 내서읍 안성리,4**,단독,8m미만,94.78,324.00,202304,25,"10,000",-,-,1940,안성로,-,직거래,-
108,경상남도 창원시 마산회원구 석전동,2**,단독,8m미만,103.23,101.50,202304,17,"12,200",-,-,1984,석전북20길,20230525,중개거래,경남 창원마산회원구
109,경상남도 창원시 마산회원구 내서읍 안성리,3**,단독,8m미만,121.59,225.00,202304,17,"10,000",-,-,1954,안성로,-,중개거래,경남 창원마산회원구
110,경상남도 창원시 마산회원구 석전동,2**,단독,8m미만,103.23,101.50,202304,17,"12,200",-,-,1984,석전북20길,-,중개거래,경남 창원마산회원구
111,경상남도 창원시 마산회원구 회원동,4**,단독,8m미만,45.59,115.00,202304,15,"15,056",-,-,1900,,20230510,중개거래,경남 창원마산회원구
112,경상남도 창원시 마산회원구 합성동,1**,단독,12m미만,99.31,100.80,202304,14,"27,500",-,-,1983,합성옛길,-,중개거래,경남 창원마산회원구
113,경상남도 창원시 마산회원구 회원동,4**,단독,8m미만,108.47,129.00,202304,13,"15,500",-,-,1974,회원동1길,-,중개거래,경남 창원마산합포구
114,경상남도 창원시 마산회원구 양덕동,6*,단독,12m미만,115.03,121.10,202304,10,"45,000",-,-,1977,산호천동길,-,중개거래,경남 창원마산회원구
115,경상남도 창원시 마산회원구 회성동,4**,단독,8m미만,118.33,91.70,202304,08,"5,700",-,-,1986,북성로,20230605,중개거래,경남 창원마산회원구
116,경상남도 창원시 마산회원구 회성동,4**,단독,8m미만,118.33,91.70,202304,08,"5,650",-,-,1986,북성로,-,중개거래,경남 창원마산회원구
117,경상남도 창원시 마산회원구 회원동,6**,다가구,12m미만,494.49,267.80,202304,05,"64,000",-,-,2011,회원북26길,-,중개거래,경남 창원마산합포구
118,경상남도 창원시 마산회원구 회성동,3*,단독,8m미만,97.47,132.00,202304,05,"9,000",-,-,1985,회성남2길,-,직거래,-
119,경상남도 창원시 마산회원구 회원동,4*,단독,12m미만,171.83,207.30,202304,04,"28,350",-,-,1974,회원동24길,-,직거래,-
120,경상남도 창원시 마산회원구 구암동,1***,다가구,8m미만,151.41,161.70,202304,03,"26,000",-,-,1983,구암동1길,-,직거래,-
121,경상남도 창원시 마산회원구 합성동,3**,단독,12m미만,108.20,105.40,202303,31,"22,500",-,-,1973,합성남11길,-,직거래,-
122,경상남도 창원시 마산회원구 구암동,2**,단독,12m미만,199.07,184.90,202303,27,"18,500",-,-,1986,구암북11길,-,중개거래,경남 창원마산회원구
123,경상남도 창원시 마산회원구 양덕동,5**,단독,8m미만,92.00,126.50,202303,24,"26,800",-,-,1983,양덕서9길,-,직거래,-
124,경상남도 창원시 마산회원구 양덕동,5**,단독,8m미만,97.95,156.10,202303,24,"33,100",-,-,1985,양덕서9길,-,직거래,-
125,경상남도 창원시 마산회원구 양덕동,5**,단독,8m미만,43.66,66.00,202303,24,"15,500",-,-,1983,양덕서9길,-,직거래,-
126,경상남도 창원시 마산회원구 양덕동,5**,단독,8m미만,56.23,94.10,202303,24,"19,900",-,-,1983,양덕서9길,-,직거래,-
127,경상남도 창원시 마산회원구 회성동,4**,단독,8m미만,52.20,90.40,202303,24,"10,800",-,-,1982,회성동4길,-,직거래,-
128,경상남도 창원시 마산회원구 양덕동,8**,단독,8m미만,47.67,94.30,202303,22,"10,000",-,-,1975,양덕북5길,-,중개거래,경남 창원마산회원구
129,경상남도 창원시 마산회원구 합성동,2**,단독,8m미만,141.59,191.60,202303,22,"21,000",-,-,1978,합성남9길,-,중개거래,경남 창원마산회원구
130,경상남도 창원시 마산회원구 회성동,4**,단독,8m미만,78.55,168.70,202303,21,"31,500",-,-,1980,회성남5길,-,중개거래,경남 창원마산회원구
131,경상남도 창원시 마산회원구 회원동,5*,단독,12m미만,163.56,165.80,202303,19,"22,500",-,-,1985,회원동5길,-,중개거래,경남 창원마산합포구 경남 창원마산회원구
132,경상남도 창원시 마산회원구 내서읍 상곡리,2*,단독,8m미만,54.78,545.00,202303,16,"17,300",-,-,1955,상곡로,-,직거래,-
133,경상남도 창원시 마산회원구 양덕동,5*,단독,8m미만,107.14,119.20,202303,16,"11,000",-,-,1982,양덕동12길,-,중개거래,경남 창원마산회원구
134,경상남도 창원시 마산회원구 양덕동,8**,단독,8m미만,128.59,145.40,202303,15,"12,000",-,-,1979,양덕북5길,20230412,중개거래,경남 창원마산회원구
135,경상남도 창원시 마산회원구 석전동,2**,단독,8m미만,163.91,179.40,202303,15,"14,900",-,-,1989,석전동7길,-,중개거래,경남 창원마산회원구
136,경상남도 창원시 마산회원구 양덕동,8**,단독,8m미만,128.59,145.40,202303,15,"12,000",-,-,1979,양덕북5길,-,중개거래,경남 창원마산회원구
137,경상남도 창원시 마산회원구 합성동,6*,단독,25m미만,43.01,77.94,202303,10,"6,000",-,-,1979,금강로,-,중개거래,경남 창원마산회원구
138,경상남도 창원시 마산회원구 양덕동,9*,단독,12m미만,163.63,196.10,202303,07,"40,700",-,-,1983,양덕북17길,-,중개거래,경남 창원마산회원구
139,경상남도 창원시 마산회원구 합성동,1**,단독,8m미만,96.89,165.00,202303,07,"23,000",-,-,1978,합성남18길,-,중개거래,경남 창원마산회원구
140,경상남도 창원시 마산회원구 합성동,5**,단독,8m미만,68.10,132.00,202303,04,"12,000",-,-,2000,금강로,-,중개거래,경남 창원마산회원구
141,경상남도 창원시 마산회원구 회원동,6**,단독,8m미만,64.77,148.60,202303,02,"13,300",-,-,1986,교방시장1길,-,직거래,-
142,경상남도 창원시 마산회원구 내서읍 삼계리,5**,단독,12m미만,234.74,206.30,202303,01,"35,000",-,-,2004,삼계숲길,-,중개거래,경남 창원마산회원구
143,경상남도 창원시 마산회원구 회성동,3*,다가구,8m미만,154.79,155.00,202302,27,"18,000",-,-,1991,회성남3길,-,직거래,-
144,경상남도 창원시 마산회원구 구암동,1*,단독,12m미만,152.82,167.50,202302,27,"25,000",-,-,1978,구암서2길,-,중개거래,경남 창원마산회원구
145,경상남도 창원시 마산회원구 합성동,3**,단독,8m미만,146.77,155.70,202302,27,"27,500",-,-,1979,합성남11길,-,중개거래,경남 창원마산회원구
146,경상남도 창원시 마산회원구 양덕동,4*,단독,8m미만,186.10,187.60,202302,27,"27,000",-,-,1992,,20230509,중개거래,경남 창원마산회원구
147,경상남도 창원시 마산회원구 양덕동,1*,다가구,8m미만,154.47,170.80,202302,25,"18,500",-,-,1995,양덕북12길,-,직거래,-
148,경상남도 창원시 마산회원구 양덕동,5*,단독,8m미만,118.81,135.00,202302,25,"28,500",-,-,1976,양덕남6길,-,중개거래,경남 창원마산회원구
149,경상남도 창원시 마산회원구 합성동,3**,다가구,12m미만,280.08,134.50,202302,24,"40,000",-,-,2009,합성남7길,-,직거래,-
150,경상남도 창원시 마산회원구 합성동,7**,단독,8m미만,20.30,258.00,202302,16,"7,800",-,-,1982,석전북4길,-,직거래,-
151,경상남도 창원시 마산회원구 석전동,2**,단독,8m미만,121.07,159.20,202302,09,"16,000",-,-,1977,석전동9길,-,중개거래,경남 창원마산회원구
152,경상남도 창원시 마산회원구 석전동,2**,단독,12m미만,101.35,97.20,202302,08,"22,650",-,-,1977,석전동6길,-,중개거래,경남 창원마산회원구
153,경상남도 창원시 마산회원구 양덕동,5*,다가구,8m미만,111.99,119.20,202302,07,"9,000",-,-,1983,양덕동12길,-,직거래,-
154,경상남도 창원시 마산회원구 회원동,5*,단독,12m미만,147.31,268.90,202302,03,"47,000",-,-,1980,회원동9길,-,중개거래,경남 창원마산회원구
155,경상남도 창원시 마산회원구 석전동,1**,단독,12m미만,132.85,118.00,202301,27,"17,000",-,-,1990,석전북5길,-,중개거래,경남 창원마산합포구
156,경상남도 창원시 마산회원구 양덕동,1**,단독,12m미만,177.58,148.80,202301,25,"21,000",-,-,1979,양덕동2길,-,직거래,-
157,경상남도 창원시 마산회원구 석전동,2**,단독,12m미만,130.11,123.60,202301,20,"37,500",-,-,1981,석전동6길,-,중개거래,경남 창원마산회원구
158,경상남도 창원시 마산회원구 구암동,2**,단독,8m미만,146.11,136.70,202301,17,"15,000",-,-,1988,구암북7길,-,중개거래,경남 창원의창구
159,경상남도 창원시 마산회원구 양덕동,9**,단독,12m미만,97.30,136.00,202301,06,"20,500",-,-,1983,양덕옛1길,-,중개거래,경남 창원마산회원구
160,경상남도 창원시 마산회원구 합성동,6*,단독,8m미만,71.55,126.80,202301,01,"12,500",-,-,1979,합성북18길,-,중개거래,경남 창원마산회원구
