NO,시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
29,경상남도 창원시 성산구 사파동,4*,다가구,12m미만,226.03,236.80,202407,20,"65,800",개인,개인,2014,비음로45번길,-,중개거래,경남 창원시 성산구
30,경상남도 창원시 성산구 성주동,1**,다가구,25m미만,409.31,259.50,202407,02,"84,000",개인,개인,2012,삼정자로63번길,-,중개거래,경남 창원시 성산구
31,경상남도 창원시 성산구 반지동,1**,단독,12m미만,184.26,221.80,202406,15,"27,500",개인,개인,1989,창원천로148번길,-,중개거래,경남 창원시 의창구
32,경상남도 창원시 성산구 신월동,2*,다가구,12m미만,255.20,256.50,202406,04,"72,199",공공기관,개인,2023,창이대로600번길,-,중개거래,경남 창원시의창구
33,경상남도 창원시 성산구 반지동,2*,다가구,12m미만,232.54,236.90,202405,30,"62,400",개인,개인,2015,창원천로242번길,-,중개거래,경남 창원시성산구
34,경상남도 창원시 성산구 반지동,4*,단독,12m미만,199.01,264.70,202405,20,"26,300",개인,개인,1987,충혼로175번길,-,중개거래,경남 창원시성산구
35,경상남도 창원시 성산구 반지동,2*,단독,12m미만,194.25,237.30,202405,17,"30,000",개인,개인,1987,창원천로238번길,-,직거래,-
36,경상남도 창원시 성산구 반지동,1**,다가구,12m미만,347.52,242.90,202405,08,"49,000",개인,개인,2001,창원천로162번길,-,중개거래,경남 창원시의창구
37,경상남도 창원시 성산구 용호동,2*,단독,12m미만,190.37,239.20,202405,07,"54,000",개인,개인,1983,창이대로464번길,-,중개거래,경남 창원시성산구
38,경상남도 창원시 성산구 용호동,2*,단독,12m미만,190.37,239.20,202405,07,"54,000",개인,개인,1983,창이대로464번길,20240527,중개거래,경남 창원시성산구
39,경상남도 창원시 성산구 반지동,3*,단독,12m미만,164.55,206.00,202405,04,"32,700",개인,개인,1988,창원천로210번길,-,중개거래,경남 창원시 성산구
40,경상남도 창원시 성산구 반지동,1**,단독,12m미만,185.07,231.50,202405,04,"31,500",개인,개인,1986,창원천로178번길,-,중개거래,경남 창원시성산구
41,경상남도 창원시 성산구 사파동,1*,단독,12m미만,267.99,252.40,202404,30,"40,500",개인,개인,1995,비음로4번길,-,직거래,-
42,경상남도 창원시 성산구 사파동,4*,단독,12m미만,219.70,236.80,202404,26,"58,500",개인,개인,2001,비음로45번길,20240920,중개거래,경남 창원시 의창구
43,경상남도 창원시 성산구 중앙동,2*,다가구,12m미만,394.59,242.90,202404,25,"70,000",개인,개인,2011,원이대로538번길,-,직거래,-
44,경상남도 창원시 성산구 사파동,1**,다가구,12m미만,220.19,250.40,202404,23,"38,500",기타,개인,,창이대로706번길,-,중개거래,경남 창원시의창구
45,경상남도 창원시 성산구 사파동,1**,다가구,12m미만,220.19,250.40,202404,23,"38,500",기타,개인,1995,창이대로706번길,20240719,중개거래,경남 창원시의창구
46,경상남도 창원시 성산구 중앙동,3*,다가구,12m미만,445.72,295.50,202404,22,"55,000",개인,개인,2001,외동반림로68번길,-,중개거래,경남 창원시성산구
47,경상남도 창원시 성산구 사파동,1**,단독,12m미만,278.13,261.90,202404,18,"40,000",개인,개인,1991,동산로186번길,20240723,중개거래,경남 창원시성산구
48,경상남도 창원시 성산구 반지동,5*,단독,25m미만,311.84,294.00,202404,08,"62,000",개인,개인,1991,반송로,-,중개거래,"경남 창원시 성산구, 경남 창원시 의창구"
49,경상남도 창원시 성산구 신월동,7*,다가구,25m미만,482.58,329.10,202404,06,"94,000",개인,개인,2015,신사로45번길,-,중개거래,경남 창원시 성산구
50,경상남도 창원시 성산구 신월동,1*,단독,8m미만,114.84,111.10,202404,04,"32,000",개인,개인,1983,창이대로574번길,-,직거래,-
51,경상남도 창원시 성산구 귀산동,5**,단독,,127.91,511.00,202403,25,"50,000",법인,개인,,삼귀로,-,직거래,-
52,경상남도 창원시 성산구 반지동,6*,단독,,149.28,215.10,202403,12,"32,500",개인,개인,1988,원이대로393번길,-,중개거래,경남 창원시성산구
53,경상남도 창원시 성산구 반지동,6*,단독,,149.28,215.10,202403,12,"32,500",개인,개인,1988,원이대로393번길,20240405,중개거래,경남 창원시성산구
54,경상남도 창원시 성산구 상남동,5*,단독,12m미만,226.47,248.60,202403,09,"57,000",개인,개인,1998,동산로54번길,-,중개거래,경남 창원시성산구
55,경상남도 창원시 성산구 대원동,1**,다가구,12m미만,268.64,277.80,202403,05,"62,500",개인,법인,2010,대원로37번길,-,중개거래,경남 창원시성산구
56,경상남도 창원시 성산구 용호동,3*,단독,,154.27,246.50,202402,23,"40,000",개인,개인,1988,외동반림로254번길,-,중개거래,경남 창원시성산구
57,경상남도 창원시 성산구 사파동,2*,단독,,216.24,238.60,202402,23,"49,000",개인,개인,2006,비음로14번길,-,직거래,-
58,경상남도 창원시 성산구 반지동,1**,단독,12m미만,101.92,221.80,202402,06,"44,000",개인,개인,2003,창원천로144번길,-,중개거래,경남 창원시의창구
59,경상남도 창원시 성산구 사파동,2*,단독,,242.28,262.70,202402,06,"55,000",법인,개인,2003,비음로4번길,-,직거래,-
60,경상남도 창원시 성산구 상남동,8*,다가구,12m미만,226.30,245.90,202401,30,"64,000",개인,개인,2010,단정로58번길,-,중개거래,경남 창원시성산구
61,경상남도 창원시 성산구 반지동,1**,단독,,54.00,239.20,202401,30,"40,000",개인,개인,2015,창원천로,-,중개거래,경남 창원시의창구
62,경상남도 창원시 성산구 신월동,*,다가구,,235.26,252.50,202401,29,"55,000",개인,개인,2004,신월로5번길,-,직거래,-
63,경상남도 창원시 성산구 사파동,6*,단독,12m미만,230.25,260.40,202401,26,"47,000",개인,개인,1996,창이대로707번길,-,중개거래,경남 창원시성산구
64,경상남도 창원시 성산구 안민동,5*,단독,8m미만,48.72,91.00,202401,18,"9,000",개인,개인,1985,안민로159번길,-,직거래,-
65,경상남도 창원시 성산구 반지동,8*,다가구,,242.22,249.20,202401,13,"60,000",개인,개인,2013,창원천로196번길,-,중개거래,경남 창원시의창구
66,경상남도 창원시 성산구 사파동,3*,다가구,12m미만,236.72,249.40,202401,02,"57,000",개인,개인,2011,비음로27번길,-,중개거래,경남 창원성산구
