NO,시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
37,경상남도 창원시 진해구 여좌동,1**,단독,25m미만,148.86,187.20,202112,03,"22,000",-,-,1983,여명로,-,중개거래,경남 창원진해구
38,경상남도 창원시 진해구 여좌동,4*,단독,25m미만,46.60,46.90,202112,01,"2,850",-,-,1900,여좌로,-,직거래,-
39,경상남도 창원시 진해구 이동,2*,단독,8m미만,72.09,122.00,202111,30,"17,400",-,-,2000,해원로2번길,-,중개거래,경남 창원진해구
40,경상남도 창원시 진해구 가주동,2**,단독,12m미만,98.11,267.00,202111,29,"21,800",-,-,1993,가주로,-,중개거래,부산 강서구
41,경상남도 창원시 진해구 명동,3**,단독,8m미만,47.06,89.00,202111,29,"17,500",-,-,1983,명동로41번길,-,중개거래,경남 창원성산구
42,경상남도 창원시 진해구 경화동,1***,단독,12m미만,173.63,143.70,202111,29,"16,800",-,-,1980,경화로21번길,-,중개거래,경남 창원진해구
43,경상남도 창원시 진해구 석동,3**,단독,8m미만,74.94,185.00,202111,29,"25,500",-,-,2012,돌리로15번길,-,중개거래,경남 창원진해구
44,경상남도 창원시 진해구 여좌동,8**,단독,12m미만,58.76,138.20,202111,29,"26,000",-,-,1980,대야로,-,중개거래,경남 창원진해구
45,경상남도 창원시 진해구 풍호동,2**,단독,8m미만,119.83,105.00,202111,28,"13,400",-,-,1990,천자로373번길,-,중개거래,경남 창원진해구
46,경상남도 창원시 진해구 화천동,*,다가구,12m미만,491.17,223.50,202111,26,"75,000",-,-,2013,충장로52번길,-,중개거래,경남 창원진해구
47,경상남도 창원시 진해구 숭인동,1*,단독,12m미만,40.79,72.70,202111,25,"4,500",-,-,1938,태평로8번길,-,직거래,-
48,경상남도 창원시 진해구 충의동,2*,단독,8m미만,122.13,129.60,202111,24,"20,000",-,-,1989,중원동로10번길,-,직거래,-
49,경상남도 창원시 진해구 안골동,3**,단독,12m미만,259.21,1159.00,202111,22,"200,000",-,-,2012,안골로,-,중개거래,부산 강서구
50,경상남도 창원시 진해구 충무동,3*,단독,8m미만,33.10,33.10,202111,22,"1,500",-,-,2002,,-,직거래,-
51,경상남도 창원시 진해구 경화동,9**,단독,8m미만,67.77,145.00,202111,20,"21,000",-,-,1996,경화로18번길,-,중개거래,경남 창원진해구
52,경상남도 창원시 진해구 여좌동,1**,단독,8m미만,64.47,100.80,202111,19,"10,500",-,-,1980,여좌천로,-,중개거래,경남 창원진해구
53,경상남도 창원시 진해구 자은동,8**,단독,8m미만,131.79,195.00,202111,19,"22,500",-,-,1987,동진로,-,직거래,-
54,경상남도 창원시 진해구 용원동,1***,단독,12m미만,36.00,279.30,202111,18,"29,400",-,-,2007,용원북로5번길,-,중개거래,경남 창원진해구
55,경상남도 창원시 진해구 석동,4**,다가구,12m미만,363.52,196.00,202111,18,"49,500",-,-,2014,돌리로21번길,-,중개거래,경남 창원진해구
56,경상남도 창원시 진해구 경화동,1***,단독,12m미만,72.16,123.70,202111,18,"13,400",-,-,1985,충장로249번길,-,중개거래,경남 창원진해구
57,경상남도 창원시 진해구 이동,6**,단독,25m이상,147.24,247.40,202111,17,"42,600",-,-,1993,충장로,-,직거래,-
58,경상남도 창원시 진해구 자은동,8**,단독,8m미만,128.16,214.20,202111,17,"31,000",-,-,1996,자은로28번길,-,중개거래,경남 창원진해구
59,경상남도 창원시 진해구 북부동,5**,단독,12m미만,64.44,169.00,202111,16,"14,943",-,-,1981,웅천로177번길,-,중개거래,경남 창원진해구
60,경상남도 창원시 진해구 태백동,5*,단독,8m미만,52.40,71.00,202111,16,"3,000",-,-,1984,여좌천로,-,직거래,-
61,경상남도 창원시 진해구 경화동,4**,단독,8m미만,64.98,110.00,202111,15,"12,000",-,-,1988,충장로337번길,-,직거래,-
62,경상남도 창원시 진해구 여좌동,3*,단독,8m미만,94.18,109.20,202111,14,"9,500",-,-,1981,여좌로118번다길,-,직거래,-
63,경상남도 창원시 진해구 이동,6**,단독,8m미만,118.55,200.80,202111,13,"27,000",-,-,1997,충장로442번길,-,중개거래,경남 창원진해구
64,경상남도 창원시 진해구 태평동,1*,단독,25m이상,140.16,66.10,202111,11,"13,800",-,-,1982,충무로,-,중개거래,경남 창원진해구
65,경상남도 창원시 진해구 이동,5**,단독,8m미만,71.04,185.00,202111,11,"17,000",-,-,1978,동진로,-,중개거래,경남 창원의창구
66,경상남도 창원시 진해구 여좌동,9*,단독,8m미만,151.06,216.70,202111,11,"34,000",-,-,1989,여좌로89번길,-,중개거래,경남 창원진해구
67,경상남도 창원시 진해구 여좌동,1**,단독,8m미만,44.26,79.60,202111,09,"4,500",-,-,1966,여좌로40번길,-,직거래,-
68,경상남도 창원시 진해구 경화동,1***,단독,25m이상,131.80,182.70,202111,08,"25,500",-,-,1979,충장로,-,중개거래,경남 창원진해구
69,경상남도 창원시 진해구 충의동,6*,단독,12m미만,62.22,89.30,202111,07,"12,200",-,-,1981,중원동로10번길,-,직거래,-
70,경상남도 창원시 진해구 경화동,1***,단독,12m미만,129.09,142.70,202111,06,"14,000",-,-,1979,경화로45번길,-,중개거래,경남 창원진해구
71,경상남도 창원시 진해구 태백동,6*,단독,8m미만,69.40,109.00,202111,06,"4,000",-,-,1954,여좌천로166번길,-,중개거래,경남 창원진해구
72,경상남도 창원시 진해구 여좌동,9*,단독,8m미만,27.64,48.10,202111,05,"3,000",-,-,1938,여좌로,-,중개거래,경남 창원진해구
73,경상남도 창원시 진해구 서중동,1**,단독,8m미만,56.06,55.00,202111,05,"5,500",-,-,2002,웅천로166번길,-,직거래,-
74,경상남도 창원시 진해구 대흥동,2*,단독,12m미만,417.25,152.10,202111,04,"31,000",-,-,1996,중원로74번길,-,직거래,-
75,경상남도 창원시 진해구 두동,1***,단독,8m미만,167.73,549.00,202111,03,"53,000",-,-,2016,남의로116번길,20211208,중개거래,경남 창원진해구
76,경상남도 창원시 진해구 태평동,1*,단독,12m미만,47.77,119.00,202111,02,"19,600",-,-,1900,중원로16번길,-,직거래,-
77,경상남도 창원시 진해구 북부동,3*,단독,8m미만,80.00,173.00,202111,01,"10,700",-,-,1978,웅천로159번길,-,중개거래,경남 창원진해구
78,경상남도 창원시 진해구 여좌동,9*,단독,12m미만,69.82,111.70,202111,01,"12,500",-,-,1974,여명로83번길,-,직거래,-
79,경상남도 창원시 진해구 태평동,1*,단독,12m미만,31.07,39.70,202111,01,"7,500",-,-,1953,중원로16번길,-,직거래,-
80,경상남도 창원시 진해구 이동,6**,단독,8m미만,108.38,192.20,202110,30,"24,700",-,-,1992,충장로442번길,-,-,-
81,경상남도 창원시 진해구 용원동,1***,다가구,12m미만,471.42,240.20,202110,30,"54,500",-,-,2008,용재로35번길,-,-,-
82,경상남도 창원시 진해구 경화동,1***,단독,8m미만,80.46,154.90,202110,29,"14,000",-,-,1974,중초로,-,-,-
83,경상남도 창원시 진해구 자은동,7**,단독,8m미만,26.45,294.00,202110,28,"75,000",-,-,1938,진해대로979번길,-,-,-
84,경상남도 창원시 진해구 여좌동,1**,단독,8m미만,61.59,116.40,202110,28,"14,000",-,-,1998,여좌남로41번길,-,-,-
85,경상남도 창원시 진해구 자은동,7**,단독,8m미만,119.34,122.00,202110,26,"18,500",-,-,1990,진해대로979번길,-,-,-
86,경상남도 창원시 진해구 자은동,7**,단독,8m미만,58.51,179.00,202110,26,"41,040",-,-,1980,진해대로979번길,-,-,-
87,경상남도 창원시 진해구 자은동,7**,단독,12m미만,117.46,122.00,202110,25,"23,000",-,-,1989,진해대로979번길,-,-,-
88,경상남도 창원시 진해구 제황산동,2*,단독,12m미만,30.45,78.00,202110,25,"8,200",-,-,1960,속천로,-,-,-
89,경상남도 창원시 진해구 이동,2*,단독,8m미만,72.09,122.00,202110,25,"17,900",-,-,2000,해원로2번길,20211221,-,-
90,경상남도 창원시 진해구 여좌동,1**,단독,8m미만,78.94,144.30,202110,22,"8,000",-,-,1976,여좌남로55번길,20211104,-,-
91,경상남도 창원시 진해구 명동,1**,단독,8m미만,38.00,144.00,202110,22,"7,000",-,-,1905,명제로324번길,-,-,-
92,경상남도 창원시 진해구 자은동,8**,단독,8m미만,89.62,214.00,202110,22,"21,000",-,-,1979,덕산로45번길,-,-,-
93,경상남도 창원시 진해구 자은동,7**,단독,8m미만,158.34,231.00,202110,22,"38,000",-,-,1993,진해대로989번길,-,-,-
94,경상남도 창원시 진해구 자은동,7**,단독,8m미만,141.89,442.00,202110,22,"81,000",-,-,1988,진해대로979번길,-,-,-
95,경상남도 창원시 진해구 자은동,7**,단독,8m미만,56.60,340.00,202110,22,"46,350",-,-,1938,진해대로979번길,-,-,-
96,경상남도 창원시 진해구 자은동,7**,단독,12m미만,68.13,163.00,202110,22,"30,500",-,-,1988,진해대로979번길,-,-,-
97,경상남도 창원시 진해구 여좌동,1**,단독,8m미만,78.94,144.30,202110,22,"7,860",-,-,1976,여좌남로55번길,-,-,-
98,경상남도 창원시 진해구 경화동,7**,단독,8m미만,75.53,152.00,202110,22,"19,500",-,-,1978,경화로34번길,-,-,-
99,경상남도 창원시 진해구 자은동,7**,단독,8m미만,84.84,241.00,202110,21,"137,600",-,-,1995,진해대로979번길,-,-,-
100,경상남도 창원시 진해구 자은동,5**,단독,25m이상,135.45,144.00,202110,21,"64,000",-,-,1989,진해대로989번길,20220224,-,-
101,경상남도 창원시 진해구 자은동,7**,단독,12m미만,89.60,199.00,202110,21,"22,500",-,-,1988,진해대로979번길,-,-,-
102,경상남도 창원시 진해구 자은동,5**,단독,8m미만,164.79,480.00,202110,21,"95,700",-,-,1989,,-,-,-
103,경상남도 창원시 진해구 자은동,6**,단독,12m미만,123.93,525.00,202110,21,"90,000",-,-,2009,풍호로63번길,20220115,-,-
104,경상남도 창원시 진해구 자은동,7**,단독,8m미만,59.24,114.00,202110,21,"18,500",-,-,1980,진해대로989번길,-,-,-
105,경상남도 창원시 진해구 자은동,7**,단독,8m미만,61.49,114.00,202110,21,"21,100",-,-,1980,진해대로979번길,-,-,-
106,경상남도 창원시 진해구 자은동,6**,단독,12m미만,89.37,266.00,202110,21,"85,000",-,-,1985,진해대로979번길,20220115,-,-
107,경상남도 창원시 진해구 자은동,7**,단독,8m미만,134.12,254.00,202110,20,"35,000",-,-,1990,진해대로979번길,-,-,-
108,경상남도 창원시 진해구 자은동,7**,단독,8m미만,84.76,149.00,202110,20,"29,000",-,-,1989,진해대로989번길,-,-,-
109,경상남도 창원시 진해구 자은동,7**,단독,8m미만,66.44,116.00,202110,20,"20,500",-,-,1980,진해대로989번길,20220118,-,-
110,경상남도 창원시 진해구 자은동,7**,단독,8m미만,98.28,217.00,202110,20,"30,000",-,-,1993,진해대로979번길,-,-,-
111,경상남도 창원시 진해구 자은동,7**,단독,12m미만,140.50,123.00,202110,20,"29,000",-,-,1990,진해대로979번길,-,-,-
112,경상남도 창원시 진해구 이동,6**,단독,12m미만,195.11,189.80,202110,20,"27,000",-,-,1993,충장로412번길,-,-,-
113,경상남도 창원시 진해구 소사동,1**,단독,8m미만,48.50,339.00,202110,20,"23,000",-,-,1906,소사로59번가길,-,-,-
114,경상남도 창원시 진해구 자은동,7**,단독,8m미만,76.83,119.00,202110,20,"19,600",-,-,1980,진해대로989번길,-,-,-
115,경상남도 창원시 진해구 자은동,5**,단독,8m미만,90.78,201.00,202110,18,"95,000",-,-,1989,진해대로989번길,-,-,-
116,경상남도 창원시 진해구 석동,8*,단독,25m미만,173.83,280.90,202110,18,"51,500",-,-,1995,동진로76번길,-,-,-
117,경상남도 창원시 진해구 인사동,*,단독,12m미만,67.24,136.50,202110,15,"11,000",-,-,1975,제황로,-,-,-
118,경상남도 창원시 진해구 경화동,5**,단독,8m미만,74.74,163.00,202110,14,"15,300",-,-,1977,경화로30번길,-,-,-
119,경상남도 창원시 진해구 여좌동,1**,단독,8m미만,216.94,229.60,202110,13,"31,000",-,-,2003,여명로25번나길,-,-,-
120,경상남도 창원시 진해구 여좌동,1**,단독,8m미만,216.94,353.40,202110,13,"31,000",-,-,2003,여명로25번나길,20211112,-,-
121,경상남도 창원시 진해구 여좌동,8**,단독,8m미만,22.31,49.90,202110,12,"18,785",-,-,1958,대야남로,-,-,-
122,경상남도 창원시 진해구 자은동,3**,단독,8m미만,61.52,229.00,202110,10,"24,900",-,-,1938,자은로88번안길,-,-,-
123,경상남도 창원시 진해구 자은동,6**,단독,12m미만,82.12,182.00,202110,10,"19,000",-,-,1988,진해대로982번길,-,-,-
124,경상남도 창원시 진해구 충의동,*,단독,25m이상,19.00,29.80,202110,09,"3,745",-,-,1970,중원로,-,-,-
125,경상남도 창원시 진해구 충의동,*,단독,8m미만,68.38,99.20,202110,09,"8,656",-,-,1996,중원로,-,-,-
126,경상남도 창원시 진해구 이동,6**,단독,8m미만,117.36,200.40,202110,04,"28,000",-,-,1993,충장로442번길,20211029,-,-
127,경상남도 창원시 진해구 이동,6**,단독,8m미만,117.36,200.40,202110,04,"28,000",-,-,1993,충장로442번길,-,-,-
128,경상남도 창원시 진해구 경화동,1***,단독,8m미만,71.01,127.50,202110,04,"12,900",-,-,1975,중초로29번길,-,-,-
129,경상남도 창원시 진해구 여좌동,8**,단독,12m미만,76.70,50.30,202110,03,"23,050",-,-,1970,대야로,-,-,-
130,경상남도 창원시 진해구 경화동,1***,단독,8m미만,68.76,126.40,202110,03,"12,000",-,-,1993,진해대로,-,-,-
131,경상남도 창원시 진해구 자은동,7**,단독,8m미만,86.04,72.00,202110,02,"22,790",-,-,1997,진해대로989번길,-,-,-
132,경상남도 창원시 진해구 자은동,5**,단독,8m미만,488.64,175.00,202110,02,"135,000",-,-,2015,풍호로79번길,-,-,-
133,경상남도 창원시 진해구 여좌동,1**,단독,8m미만,58.38,111.50,202110,01,"8,700",-,-,1978,여좌남로55번안길,-,-,-
134,경상남도 창원시 진해구 태평동,8*,단독,12m미만,69.28,121.90,202109,30,"13,500",-,-,2011,태평로92번길,-,-,-
135,경상남도 창원시 진해구 여좌동,9*,단독,8m미만,55.67,101.50,202109,28,"5,600",-,-,1940,여좌로,-,-,-
136,경상남도 창원시 진해구 여좌동,9*,단독,8m미만,98.45,97.80,202109,28,"11,500",-,-,1996,여좌로95번길,-,-,-
137,경상남도 창원시 진해구 충무동,2*,단독,8m미만,196.92,203.30,202109,28,"15,900",-,-,1993,제황로80번길,-,-,-
138,경상남도 창원시 진해구 경화동,2**,단독,12m미만,109.85,91.00,202109,28,"14,500",-,-,1973,충장로329번길,-,-,-
139,경상남도 창원시 진해구 이동,6*,단독,12m미만,112.18,127.00,202109,27,"32,900",-,-,2012,냉천로26번길,-,-,-
140,경상남도 창원시 진해구 태평동,9*,단독,8m미만,94.86,96.20,202109,26,"6,000",-,-,1999,태평로91번길,-,-,-
141,경상남도 창원시 진해구 여좌동,9**,단독,8m미만,247.73,172.30,202109,24,"38,900",-,-,1989,대야남로51번길,-,-,-
142,경상남도 창원시 진해구 안골동,3**,단독,12m미만,276.91,192.20,202109,23,"24,000",-,-,2001,안골로281번길,-,-,-
143,경상남도 창원시 진해구 이동,6**,단독,8m미만,182.73,173.80,202109,23,"20,500",-,-,1992,충장로406번길,-,-,-
144,경상남도 창원시 진해구 여좌동,9*,단독,12m미만,42.18,51.00,202109,23,"4,000",-,-,1955,여좌로58번길,-,-,-
145,경상남도 창원시 진해구 여좌동,8**,단독,8m미만,95.82,119.60,202109,19,"21,826",-,-,1990,대야남로45번길,-,-,-
146,경상남도 창원시 진해구 태평동,8*,단독,12m미만,1593.94,523.40,202109,18,"72,000",-,-,1998,속천로,20211222,-,-
147,경상남도 창원시 진해구 성내동,1**,단독,8m미만,98.04,373.00,202109,17,"12,320",-,-,1975,웅천로159번길,-,-,-
148,경상남도 창원시 진해구 경화동,1***,단독,8m미만,134.85,160.60,202109,17,"12,800",-,-,1979,중초로,-,-,-
149,경상남도 창원시 진해구 경화동,1***,단독,25m이상,255.68,181.20,202109,16,"37,000",-,-,1990,진해대로,-,-,-
150,경상남도 창원시 진해구 경화동,1***,단독,8m미만,61.72,141.50,202109,14,"15,800",-,-,1977,충장로285번길,-,-,-
151,경상남도 창원시 진해구 여좌동,7**,단독,8m미만,160.56,116.80,202109,14,"15,800",-,-,1990,여좌로15번길,-,-,-
152,경상남도 창원시 진해구 태백동,1*,단독,8m미만,36.52,50.00,202109,11,"19,300",-,-,1990,대야남로67번길,-,-,-
153,경상남도 창원시 진해구 여좌동,1**,단독,8m미만,65.04,141.90,202109,10,"14,500",-,-,2002,여좌로56번길,-,-,-
154,경상남도 창원시 진해구 제황산동,2*,단독,8m미만,42.31,79.00,202109,10,"5,000",-,-,1972,충장로168번길,-,-,-
155,경상남도 창원시 진해구 여좌동,9**,단독,8m미만,24.10,95.00,202109,10,"24,269",-,-,1958,대야로,-,-,-
156,경상남도 창원시 진해구 여좌동,1**,단독,8m미만,58.90,91.50,202109,09,"9,100",-,-,1967,여좌로40번길,-,-,-
157,경상남도 창원시 진해구 석동,1**,다가구,25m미만,218.32,211.80,202109,08,"58,500",-,-,2006,동진로49번길,-,-,-
158,경상남도 창원시 진해구 경화동,1***,단독,8m미만,84.14,163.30,202109,08,"15,800",-,-,1984,충장로245번길,-,-,-
159,경상남도 창원시 진해구 경화동,1***,단독,8m미만,84.35,154.20,202109,07,"14,750",-,-,2000,충장로,20220104,-,-
160,경상남도 창원시 진해구 여좌동,8**,단독,8m미만,50.94,113.40,202109,07,"22,600",-,-,1981,대야남로45번길,-,-,-
161,경상남도 창원시 진해구 이동,6**,단독,12m미만,171.77,191.20,202109,04,"31,800",-,-,1996,충장로426번길,-,-,-
162,경상남도 창원시 진해구 북부동,5**,단독,25m미만,336.37,231.00,202109,02,"43,462",-,-,1998,웅천로,-,-,-
163,경상남도 창원시 진해구 석동,6**,다가구,12m미만,357.48,226.20,202108,31,"55,000",-,-,2011,석동로59번길,-,-,-
164,경상남도 창원시 진해구 자은동,1**,다가구,12m미만,458.88,265.00,202108,31,"84,800",-,-,2017,냉천로,-,-,-
165,경상남도 창원시 진해구 충의동,1*,단독,12m미만,33.39,86.00,202108,31,"5,500",-,-,1938,중원로16번길,-,-,-
166,경상남도 창원시 진해구 용원동,1***,다가구,25m미만,434.72,210.20,202108,30,"53,500",-,-,2006,용원로90번길,-,-,-
167,경상남도 창원시 진해구 여좌동,1**,단독,25m미만,193.14,198.00,202108,28,"24,500",-,-,1986,여명로,-,-,-
168,경상남도 창원시 진해구 명동,5**,다가구,8m미만,84.90,186.00,202108,27,"14,900",-,-,2003,명동로41번길,-,-,-
169,경상남도 창원시 진해구 풍호동,2**,단독,8m미만,122.80,225.00,202108,27,"26,000",-,-,1900,충장로597번길,-,-,-
170,경상남도 창원시 진해구 용원동,7**,단독,8m미만,33.00,93.00,202108,26,"8,000",-,-,1932,용원남로17번안길,-,-,-
171,경상남도 창원시 진해구 경화동,1***,단독,8m미만,207.70,199.90,202108,26,"35,548",-,-,1993,충장로,-,-,-
172,경상남도 창원시 진해구 여좌동,9**,단독,12m미만,140.80,138.70,202108,25,"36,146",-,-,1994,대야로48번길,-,-,-
173,경상남도 창원시 진해구 여좌동,1**,단독,8m미만,38.80,82.60,202108,25,"1,750",-,-,2002,여좌로118번다길,-,-,-
174,경상남도 창원시 진해구 이동,5**,단독,8m미만,79.67,137.00,202108,21,"24,000",-,-,1990,충장로364번나길,-,-,-
175,경상남도 창원시 진해구 석동,6**,다가구,12m미만,343.84,218.90,202108,20,"54,000",-,-,2009,석동로73번길,-,-,-
176,경상남도 창원시 진해구 여좌동,3*,단독,8m미만,109.64,131.80,202108,20,"11,000",-,-,1989,여좌로118번길,-,-,-
177,경상남도 창원시 진해구 경화동,8**,단독,12m미만,99.56,100.00,202108,20,"14,000",-,-,2005,조천북로146번길,-,-,-
178,경상남도 창원시 진해구 행암동,3**,단독,25m미만,1195.07,424.00,202108,20,"180,000",-,-,2017,행암로,-,-,-
179,경상남도 창원시 진해구 석동,6**,다가구,25m미만,349.09,211.10,202108,20,"64,000",-,-,2008,진해대로801번길,-,-,-
180,경상남도 창원시 진해구 용원동,1***,단독,25m미만,485.64,273.10,202108,19,"64,000",-,-,2003,용재로,-,-,-
181,경상남도 창원시 진해구 자은동,1***,단독,12m미만,47.81,184.00,202108,18,"24,300",-,-,1991,냉천로129번길,-,-,-
182,경상남도 창원시 진해구 북부동,5**,단독,8m미만,95.08,493.00,202108,16,"31,000",-,-,1972,웅천북로,-,-,-
183,경상남도 창원시 진해구 경화동,1***,단독,8m미만,68.86,156.80,202108,14,"11,500",-,-,1977,진해대로614번길,-,-,-
184,경상남도 창원시 진해구 경화동,1***,단독,12m미만,94.68,111.60,202108,14,"15,500",-,-,1979,충장로245번길,-,-,-
185,경상남도 창원시 진해구 경화동,1***,단독,8m미만,58.84,110.00,202108,14,"9,256",-,-,1977,태백로,-,-,-
186,경상남도 창원시 진해구 경화동,1***,단독,8m미만,80.57,150.00,202108,13,"22,840",-,-,1989,조천로,-,-,-
187,경상남도 창원시 진해구 안골동,3**,단독,12m미만,197.49,261.40,202108,13,"39,000",-,-,2003,안골로318번길,-,-,-
188,경상남도 창원시 진해구 여좌동,1**,단독,8m미만,70.48,132.80,202108,13,"10,000",-,-,1975,여좌로40번길,-,-,-
189,경상남도 창원시 진해구 창선동,*,단독,25m이상,90.84,67.20,202108,12,"7,000",-,-,1938,벚꽃로,-,-,-
190,경상남도 창원시 진해구 덕산동,2*,단독,8m미만,128.30,116.00,202108,11,"21,500",-,-,1989,덕산로,-,-,-
191,경상남도 창원시 진해구 대장동,6*,단독,12m미만,37.40,160.00,202108,11,"11,800",-,-,2002,대장로,-,-,-
192,경상남도 창원시 진해구 남문동,1***,단독,25m미만,423.68,253.60,202108,09,"46,000",-,-,2017,웅천동로1번길,-,-,-
193,경상남도 창원시 진해구 이동,6**,단독,12m미만,99.86,178.10,202108,09,"23,900",-,-,1997,충장로450번길,-,-,-
194,경상남도 창원시 진해구 경화동,1***,단독,8m미만,164.43,187.80,202108,06,"20,200",-,-,1992,태백로13번길,-,-,-
195,경상남도 창원시 진해구 제황산동,2*,단독,12m미만,81.45,165.00,202108,06,"16,200",-,-,1973,인사로17번길,-,-,-
