시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),건축년도,도로명
경상남도 창원마산합포구 교방동,3**,단독,12m미만,186.19,161.4,201710,10,"        31,000",1989,교방서2길
경상남도 창원마산합포구 교방동,2*,단독,8m미만,58.08,162,201710,18,"        13,930",1990,노산서9길
경상남도 창원마산합포구 교방동,*,단독,8m미만,56.86,175.4,201712,20,"        18,720",1990,
경상남도 창원마산합포구 교방동,3**,단독,25m미만,161.34,286.2,201707,25,"        49,000",1983,
경상남도 창원마산합포구 교방동,3**,단독,25m이상,585.23,319.1,201707,1,"       118,000",2015,무학로
경상남도 창원마산합포구 교원동,6*,단독,8m미만,23.21,36.36,201805,30,"         2,900",1990,노산남8길
경상남도 창원마산합포구 교원동,2*,단독,8m미만,27.04,56,201709,25,"         7,000",1978,회원천남길
경상남도 창원마산합포구 교원동,1*,단독,8m미만,98,75.39,201707,10,"        11,500",1990,노산서23길
경상남도 창원마산합포구 교원동,1*,단독,8m미만,45.19,95,201707,20,"         8,250",1977,노산서24길
경상남도 창원마산합포구 교원동,1*,단독,8m미만,40.86,96,201707,21,"        10,152",1990,회원남14길
경상남도 창원마산합포구 교원동,7*,단독,8m미만,65.39,97,201712,5,"         5,500",1990,노산남10길
경상남도 창원마산합포구 교원동,2*,단독,8m미만,49.72,99,201710,19,"         4,800",1979,노산서19길
경상남도 창원마산합포구 교원동,2*,단독,8m미만,26.6,116,201711,28,"        15,000",1983,회원천남길
경상남도 창원마산합포구 교원동,1*,단독,12m미만,126.78,129,201707,2,"        23,000",1984,교방동9길
경상남도 창원마산합포구 교원동,1*,단독,12m미만,150.74,132,201709,2,"        24,350",1986,교방동9길
경상남도 창원마산합포구 교원동,1*,단독,8m미만,62.81,136,201707,7,"        13,036",1972,노산서22길
경상남도 창원마산합포구 교원동,1*,단독,8m미만,62.81,136,201803,16,"        13,036",1972,
경상남도 창원마산합포구 교원동,1*,단독,8m미만,181.27,152,201707,27,"        23,800",1988,노산서18길
경상남도 창원마산합포구 교원동,1*,단독,12m미만,76.04,165,201804,18,"        40,500",1975,교방동9길
경상남도 창원마산합포구 교원동,1*,단독,8m미만,160.88,169,201804,24,"        20,329",1992,
경상남도 창원마산합포구 구산면 구복리,1**,단독,8m미만,102.47,64,201801,4,"         5,500",1990,장구길
경상남도 창원마산합포구 구산면 구복리,1**,단독,8m미만,66.75,131.4,201707,23,"         7,700",1999,구복길
경상남도 창원마산합포구 구산면 구복리,9*,단독,8m미만,62.04,151.8,201805,14,"         9,500",1990,구복길
경상남도 창원마산합포구 구산면 구복리,2**,단독,8m미만,133.6,224,201802,27,"        13,000",1990,해양관광로
경상남도 창원마산합포구 구산면 구복리,1**,단독,8m미만,108.19,321.2,201711,14,"        11,500",2004,구복길
경상남도 창원마산합포구 구산면 구복리,1**,단독,12m미만,84.96,445,201711,16,"        30,000",2001,해양관광로
경상남도 창원마산합포구 구산면 내포리,2**,단독,12m미만,67.06,112,201712,27,"         5,000",1992,구산로
경상남도 창원마산합포구 구산면 내포리,3**,단독,8m미만,71.95,293.7,201711,16,"        10,972",2007,내포1길
경상남도 창원마산합포구 구산면 내포리,6**,단독,8m미만,91.8,330,201707,31,"        13,000",2007,내포2길
경상남도 창원마산합포구 구산면 내포리,3**,단독,8m미만,42.96,699.8,201709,13,"        14,800",1990,내포1길
경상남도 창원마산합포구 구산면 내포리,8**,단독,12m미만,240.54,826,201707,21,"        67,500",1994,해양관광로
경상남도 창원마산합포구 구산면 반동리,3**,단독,12m미만,198.96,182,201711,11,"        26,000",1990,해양관광로
경상남도 창원마산합포구 구산면 석곡리,6**,단독,8m미만,60.48,246,201805,1,"        12,500",1994,석곡로
경상남도 창원마산합포구 구산면 수정리,6**,단독,8m미만,23.14,106,201709,18,"         4,300",1990,수정1길
경상남도 창원마산합포구 구산면 심리,4*,단독,8m미만,33.05,136,201708,7,"         5,000",1990,원전2길
경상남도 창원마산합포구 구산면 심리,7**,단독,8m미만,76.48,171.2,201805,25,"        13,000",1994,심리2길
경상남도 창원마산합포구 구산면 심리,5*,단독,8m미만,16.52,280,201711,3,"        10,500",1990,원전1길
경상남도 창원마산합포구 구산면 심리,7**,단독,8m미만,99.84,383,201709,11,"         9,000",2004,용호로
경상남도 창원마산합포구 구산면 유산리,1**,단독,8m미만,88.26,304,201708,29,"         8,500",1999,유천길
경상남도 창원마산합포구 남성동,1**,단독,12m미만,62.29,62.8,201709,20,"        17,200",1990,어시장8길
경상남도 창원마산합포구 남성동,1**,단독,8m미만,536.6,241.4,201803,29,"        72,500",2000,동서북9길
경상남도 창원마산합포구 대성동1가,*,단독,8m미만,45.1,86.9,201801,22,"         7,500",1990,반월북8길
경상남도 창원마산합포구 대성동1가,*,단독,8m미만,46.28,94.9,201712,1,"         8,000",1990,반월북5길
경상남도 창원마산합포구 대성동2가,*,단독,8m미만,68.86,131.2,201806,15,"        16,500",1973,중앙서1길
경상남도 창원마산합포구 대창동,1**,단독,8m미만,16.53,76.1,201711,15,"         2,800",1990,문화서6길
경상남도 창원마산합포구 대창동,1**,단독,8m미만,143.08,380.3,201709,19,"        29,500",1990,문화서3길
경상남도 창원마산합포구 덕동동,6**,단독,8m미만,149.78,197,201802,13,"        15,800",2001,덕동길
경상남도 창원마산합포구 덕동동,*,단독,8m미만,90.78,440,201803,26,"        23,500",1985,사궁두미길
경상남도 창원마산합포구 두월동1가,*,단독,8m미만,40.99,66.1,201803,24,"         8,140",1990,문화북4길
경상남도 창원마산합포구 두월동1가,*,단독,25m미만,168.57,307.4,201803,24,"        37,860",1990,문화북4길
경상남도 창원마산합포구 문화동,*,단독,12m미만,110.61,99.1,201707,5,"         9,300",1981,고운로
경상남도 창원마산합포구 문화동,*,단독,8m미만,45.29,119,201708,28,"         7,650",1974,문화북9길
경상남도 창원마산합포구 문화동,1*,단독,25m미만,35.7,138.8,201801,12,"        18,000",1990,고운로
경상남도 창원마산합포구 문화동,1*,단독,8m미만,281.49,498.6,201707,19,"        55,000",1980,문화북9길
경상남도 창원마산합포구 반월동,2*,단독,8m미만,44.86,33.1,201712,4,"         4,700",1990,반월남1길
경상남도 창원마산합포구 반월동,5*,단독,8m미만,25.44,59.5,201711,28,"         5,400",1990,반월남6길
경상남도 창원마산합포구 반월동,8*,단독,12m미만,187.68,130.1,201805,30,"        17,100",1990,반월시장1길
경상남도 창원마산합포구 부림동,*,단독,12m미만,13.26,13.2,201802,22,"         2,100",2010,동서서6길
경상남도 창원마산합포구 산호동,6**,단독,8m미만,77.66,55,201709,2,"         8,700",2003,회원천북길
경상남도 창원마산합포구 산호동,5**,단독,8m미만,41.25,62,201801,12,"         4,500",1990,합포북17길
경상남도 창원마산합포구 산호동,5*,단독,8m미만,44.3,77.7,201805,17,"         6,000",1990,산호서1길
경상남도 창원마산합포구 산호동,5**,단독,8m미만,21.29,79,201709,27,"         5,000",1990,합포북9길
경상남도 창원마산합포구 산호동,*,단독,8m미만,86.4,79.3,201710,13,"        17,000",1983,용마로
경상남도 창원마산합포구 산호동,4**,단독,8m미만,39.67,89,201708,9,"         8,300",1990,합포북3길
경상남도 창원마산합포구 산호동,1*,단독,8m미만,35.04,92.9,201806,8,"         6,150",1990,산호북1길
경상남도 창원마산합포구 산호동,1*,단독,8m미만,121.32,93.6,201803,16,"         9,500",1975,산호북2길
경상남도 창원마산합포구 산호동,3*,단독,8m미만,46.91,94.2,201712,8,"        13,000",1974,산호북13길
경상남도 창원마산합포구 산호동,3*,단독,8m미만,46.91,94.2,201708,14,"         8,500",1974,산호북13길
경상남도 창원마산합포구 산호동,2*,단독,12m미만,60.8,94.5,201711,6,"        16,000",1975,산호시장길
경상남도 창원마산합포구 산호동,4**,단독,8m미만,55,99,201710,16,"         7,500",1990,합포남8길
경상남도 창원마산합포구 산호동,4*,단독,8m미만,109.02,102.5,201802,11,"        19,750",1988,산호남3길
경상남도 창원마산합포구 산호동,3*,단독,8m미만,115.02,108.8,201801,30,"        22,000",1990,산호시장길
경상남도 창원마산합포구 산호동,4*,단독,8m미만,58.18,109.1,201803,12,"        13,700",1974,산호남1길
경상남도 창원마산합포구 산호동,4*,단독,8m미만,117.84,111.7,201710,27,"        21,500",1974,산호남1길
경상남도 창원마산합포구 산호동,1*,단독,8m미만,132.3,112.7,201711,13,"        23,300",1974,산호북4길
경상남도 창원마산합포구 산호동,4*,단독,8m미만,41.82,115.4,201711,2,"        14,700",1990,산호남8길
경상남도 창원마산합포구 산호동,4*,단독,8m미만,97.82,115.7,201711,2,"        20,000",1974,산호남3길
경상남도 창원마산합포구 산호동,4*,단독,8m미만,179.64,115.7,201802,20,"        32,500",2018,산호남8길
경상남도 창원마산합포구 산호동,4*,단독,8m미만,90.15,116,201710,30,"        21,000",1988,산호남3길
경상남도 창원마산합포구 산호동,5*,단독,8m미만,46.31,119.7,201707,8,"        10,300",1990,산호서1길
경상남도 창원마산합포구 산호동,*,단독,8m미만,141.37,119.8,201806,11,"        31,000",1986,산호북20길
경상남도 창원마산합포구 산호동,4*,단독,8m미만,99.73,120.1,201805,4,"        20,500",1978,산호남6길
경상남도 창원마산합포구 산호동,4*,단독,8m미만,99.73,120.1,201712,26,"        15,000",1978,산호남6길
경상남도 창원마산합포구 산호동,4*,단독,8m미만,88.53,121,201806,4,"        10,000",1990,산호남4길
경상남도 창원마산합포구 산호동,5*,단독,8m미만,46.41,124.6,201803,3,"        13,500",1973,산호서1길
경상남도 창원마산합포구 산호동,4*,단독,8m미만,154.21,125.6,201806,8,"        15,500",1972,산호남3길
경상남도 창원마산합포구 산호동,4*,단독,8m미만,98.18,129.3,201806,8,"        12,000",1972,산호남4길
경상남도 창원마산합포구 산호동,4*,단독,8m미만,82.91,132.2,201707,24,"        17,500",1976,산호남8길
경상남도 창원마산합포구 산호동,3*,단독,12m미만,127.14,132.2,201710,26,"        12,000",1997,산호북12길
경상남도 창원마산합포구 산호동,3*,단독,8m미만,127.25,133,201801,11,"        22,200",1984,산호남로
경상남도 창원마산합포구 산호동,3*,단독,12m미만,80.76,135.5,201710,25,"        12,900",1976,산호남2길
경상남도 창원마산합포구 산호동,2*,단독,8m미만,141.18,138.4,201710,22,"        21,000",1989,산호북8길
경상남도 창원마산합포구 산호동,3**,단독,12m미만,128.06,142.2,201801,3,"        12,000",1978,합포동4길
경상남도 창원마산합포구 산호동,5*,단독,8m미만,157.05,144,201801,13,"        20,000",1977,산호서7길
경상남도 창원마산합포구 산호동,2*,단독,12m미만,113.82,145.5,201710,31,"        30,000",1977,산호시장길
경상남도 창원마산합포구 산호동,2*,단독,8m미만,121.85,148.3,201804,2,"        33,000",1977,산호북8길
경상남도 창원마산합포구 산호동,2*,단독,12m미만,139.96,148.8,201803,2,"        39,300",1974,산호시장길
경상남도 창원마산합포구 산호동,1*,단독,8m미만,175.54,148.8,201709,30,"        25,700",1991,산호북2길
경상남도 창원마산합포구 산호동,4*,단독,8m미만,142.33,149.7,201709,25,"        24,000",1976,용마로
경상남도 창원마산합포구 산호동,*,단독,8m미만,145.36,149.8,201708,2,"        41,100",1990,
경상남도 창원마산합포구 산호동,3*,단독,12m미만,77.69,150.7,201803,24,"        15,700",1975,산호시장길
경상남도 창원마산합포구 산호동,2*,단독,8m미만,148.67,151.7,201709,28,"        23,500",1977,산호북17길
경상남도 창원마산합포구 산호동,2**,단독,12m미만,66.12,157,201709,20,"        23,500",1976,산호남11길
경상남도 창원마산합포구 산호동,3**,단독,8m미만,191.8,159.8,201712,7,"        37,500",1990,합포동7길
경상남도 창원마산합포구 산호동,5*,단독,8m미만,136.07,160.3,201805,11,"        22,250",1978,산호서3길
경상남도 창원마산합포구 산호동,3*,단독,8m미만,142.54,163,201804,19,"        28,000",1977,산호서7길
경상남도 창원마산합포구 산호동,5*,단독,25m미만,113.52,165.3,201805,24,"        21,500",1980,바냇들2길
경상남도 창원마산합포구 산호동,4*,단독,12m미만,61.49,166.7,201709,12,"        27,500",1990,산호남6길
경상남도 창원마산합포구 산호동,5*,단독,12m미만,155.77,166.9,201805,11,"        26,000",2004,산호서7길
경상남도 창원마산합포구 산호동,5*,단독,8m미만,145.75,170.9,201806,16,"        15,000",1974,산호서4길
경상남도 창원마산합포구 산호동,1*,단독,8m미만,67.11,172.9,201801,30,"        21,500",2001,산호북11길
경상남도 창원마산합포구 산호동,1*,단독,8m미만,276.43,175.2,201803,22,"        46,200",1995,산호북2길
경상남도 창원마산합포구 산호동,1*,단독,12m미만,241.65,178.5,201707,3,"        70,000",2013,산호북11길
경상남도 창원마산합포구 산호동,3**,단독,8m미만,119.17,205.6,201710,12,"        12,000",1984,합포동4길
경상남도 창원마산합포구 산호동,3*,단독,8m미만,130.61,214,201801,22,"        31,700",1977,산호서7길
경상남도 창원마산합포구 산호동,1*,단독,12m미만,162.78,220.8,201803,2,"        35,500",1976,산호북1길
경상남도 창원마산합포구 산호동,3*,단독,8m미만,153.79,235.4,201802,5,"        39,500",1977,산호북13길
경상남도 창원마산합포구 산호동,3*,단독,25m미만,152.24,247.9,201707,3,"        41,000",1973,산호남로
경상남도 창원마산합포구 산호동,1*,단독,8m미만,719.03,312.8,201801,15,"        89,200",1973,산호북6길
경상남도 창원마산합포구 상남동,8*,단독,8m미만,16.86,36,201708,19,"         3,000",1990,노산남2길
경상남도 창원마산합포구 상남동,1**,단독,8m미만,25.12,40,201712,26,"         3,500",1990,회원천남길
경상남도 창원마산합포구 상남동,1**,단독,8m미만,35.5,52,201712,1,"         7,750",1990,노산동1길
경상남도 창원마산합포구 상남동,*,단독,8m미만,43.59,56,201707,10,"         4,500",1990,노산남8길
경상남도 창원마산합포구 상남동,6*,단독,8m미만,47.74,66,201707,10,"         6,300",1996,노산북9길
경상남도 창원마산합포구 상남동,2**,단독,8m미만,82.6,66,201709,15,"         7,000",1990,허당로
경상남도 창원마산합포구 상남동,2**,단독,8m미만,23.14,67,201708,7,"         6,200",1990,합포서7길
경상남도 창원마산합포구 상남동,1**,단독,8m미만,39.68,71,201801,15,"        10,000",2005,노산남1길
경상남도 창원마산합포구 상남동,1**,단독,8m미만,49.5,83,201806,3,"         7,000",1996,합포서10길
경상남도 창원마산합포구 상남동,2*,단독,8m미만,99.67,91,201710,27,"        15,000",1987,노산북6길
경상남도 창원마산합포구 상남동,3*,단독,8m미만,35.77,96,201709,18,"        13,550",1990,노산북2길
경상남도 창원마산합포구 상남동,3*,단독,8m미만,51.8,96,201803,20,"         9,700",1990,노산북2길
경상남도 창원마산합포구 상남동,2**,단독,8m미만,30.41,102,201801,15,"         7,900",1990,합포서10길
경상남도 창원마산합포구 상남동,1**,단독,8m미만,39.05,102.1,201710,26,"         6,000",1990,노산동3길
경상남도 창원마산합포구 상남동,1**,단독,-,23.6,108.9,201708,9,"        11,100",1990,노산남1길
경상남도 창원마산합포구 상남동,2**,단독,25m미만,89.92,112,201805,2,"        15,900",1974,허당로
경상남도 창원마산합포구 상남동,5*,단독,8m미만,93.72,135,201710,28,"        18,500",1977,노산동8길
경상남도 창원마산합포구 상남동,4*,단독,8m미만,137.52,135,201710,31,"        22,000",1996,상남시장로
경상남도 창원마산합포구 상남동,7*,단독,8m미만,146.29,138,201709,25,"        23,500",1989,노산북8길
경상남도 창원마산합포구 상남동,3*,단독,8m미만,123.63,142,201707,18,"        16,700",1977,노산북3길
경상남도 창원마산합포구 상남동,7*,단독,8m미만,132.04,142,201801,8,"        17,800",1990,노산북9길
경상남도 창원마산합포구 상남동,7*,단독,8m미만,136.49,153,201708,7,"        24,500",1983,노산북8길
경상남도 창원마산합포구 상남동,*,단독,8m미만,72.33,175,201803,18,"        20,000",1990,노산남8길
경상남도 창원마산합포구 상남동,7*,단독,8m미만,131.53,193,201802,28,"        17,900",1978,노산남2길
경상남도 창원마산합포구 상남동,2**,단독,8m미만,199.47,212,201801,22,"        23,300",1978,합포서8길
경상남도 창원마산합포구 상남동,4*,단독,8m미만,60.57,238,201709,22,"        27,000",1990,
경상남도 창원마산합포구 상남동,1**,단독,8m미만,72.39,248,201804,6,"        16,000",1990,노산남4길
경상남도 창원마산합포구 서성동,2*,단독,8m미만,25.12,39.7,201806,5,"         4,900",1990,동서북1길
경상남도 창원마산합포구 서성동,3*,단독,8m미만,53.62,48.3,201803,21,"         3,200",1990,동서북2길
경상남도 창원마산합포구 서성동,8*,단독,-,28.56,53.7,201806,2,"         3,500",2000,동서남3길
경상남도 창원마산합포구 서성동,5*,단독,8m미만,164.37,119,201710,24,"        16,500",1975,동서북1길
경상남도 창원마산합포구 서성동,*,단독,8m미만,30.41,165.3,201804,13,"         9,000",1990,동서북5길
경상남도 창원마산합포구 성호동,*,다가구,-,53.39,106,201803,19,"        11,000",1974,성호서13길
경상남도 창원마산합포구 성호동,5*,단독,8m미만,26.45,13,201805,26,"         2,800",1990,성호동3길
경상남도 창원마산합포구 성호동,5*,단독,8m미만,16.53,28,201805,26,"         4,000",1990,성호동3길
경상남도 창원마산합포구 성호동,9*,단독,-,13.52,38,201802,3,"         1,700",1989,성호서7길
경상남도 창원마산합포구 성호동,9*,단독,-,19.8,40,201707,25,"         3,000",1990,성호서9길
경상남도 창원마산합포구 성호동,*,단독,8m미만,35.55,48,201804,11,"         2,700",2001,교방남7길
경상남도 창원마산합포구 성호동,4*,단독,8m미만,81.72,69,201711,10,"        10,750",1994,교방천남길
경상남도 창원마산합포구 성호동,*,단독,-,39.93,72,201802,27,"         4,000",1974,성호서13길
경상남도 창원마산합포구 성호동,1*,단독,8m미만,81.6,73,201802,4,"        11,348",1994,
경상남도 창원마산합포구 성호동,2*,단독,8m미만,27.64,75,201803,6,"         9,810",1990,
경상남도 창원마산합포구 성호동,5*,단독,8m미만,41.97,76,201707,1,"         7,000",2001,성호서5길
경상남도 창원마산합포구 성호동,2*,단독,8m미만,39.5,97,201710,13,"        10,700",1990,
경상남도 창원마산합포구 성호동,9*,단독,8m미만,128.26,99,201806,24,"        13,700",2004,성호서5길
경상남도 창원마산합포구 성호동,*,단독,-,35.64,212,201709,7,"        14,500",2001,성호서11길
경상남도 창원마산합포구 성호동,9*,단독,8m미만,82.78,322,201711,16,"        23,000",2001,성호서2길
경상남도 창원마산합포구 수성동,2*,단독,8m미만,38.02,132.3,201708,26,"        15,000",1990,동서북6길
경상남도 창원마산합포구 신월동,2*,단독,8m미만,45.65,97,201805,16,"         9,000",1975,반월서1길
경상남도 창원마산합포구 신월동,4*,단독,-,57.94,109,201709,11,"         5,400",1993,반월서12길
경상남도 창원마산합포구 신월동,3*,단독,8m미만,45.95,646,201803,29,"        47,000",1983,반월서4길
경상남도 창원마산합포구 신창동,*,단독,8m미만,27.37,49.1,201712,11,"         4,300",1983,반월남2길
경상남도 창원마산합포구 신창동,*,단독,12m미만,117.49,72.7,201711,2,"        13,600",1990,반월시장1길
경상남도 창원마산합포구 신창동,*,단독,8m미만,64.69,158.6,201711,27,"         7,400",,반월남2길
경상남도 창원마산합포구 신창동,*,단독,12m미만,392.25,205,201806,21,"        64,514",2015,문화북3길
경상남도 창원마산합포구 신창동,*,단독,8m미만,132.17,267.4,201711,3,"        10,000",1990,반월남2길
경상남도 창원마산합포구 신창동,*,단독,12m미만,83.57,407.3,201803,24,"        34,000",1978,문화북4길
경상남도 창원마산합포구 신포동2가,1**,단독,8m미만,63.65,62.8,201707,23,"        14,110",1995,동서남2길
경상남도 창원마산합포구 신포동2가,1**,단독,12m미만,49.68,66.1,201707,23,"        15,401",1996,동서남2길
경상남도 창원마산합포구 신흥동,*,단독,8m미만,120.97,171.9,201805,29,"        24,100",1990,중앙남8길
경상남도 창원마산합포구 예곡동,4**,단독,8m미만,39.77,85,201709,25,"         8,500",2006,두릉길
경상남도 창원마산합포구 오동동,2**,단독,-,16.6,16.5,201802,27,           970,1999,오동동14길
경상남도 창원마산합포구 오동동,1**,단독,8m미만,19.83,26.4,201709,6,"         5,300",1990,오동북5길
경상남도 창원마산합포구 오동동,1**,단독,8m미만,35.43,40,201711,30,"         5,000",1990,오동북14길
경상남도 창원마산합포구 오동동,9*,단독,8m미만,21.82,40.7,201708,8,"         3,600",1990,오동북14길
경상남도 창원마산합포구 오동동,7*,단독,8m미만,89.46,49.7,201801,31,"        10,400",1997,오동북5길
경상남도 창원마산합포구 오동동,2**,단독,8m미만,26.45,61.2,201711,4,"         4,800",1990,오동동3길
경상남도 창원마산합포구 오동동,1*,단독,8m미만,30.41,72.7,201802,12,"        13,194",1991,
경상남도 창원마산합포구 오동동,6*,단독,8m미만,81.52,82.6,201805,2,"         6,000",1976,오동북5길
경상남도 창원마산합포구 오동동,8*,단독,8m미만,132.83,83.3,201708,21,"        17,000",1979,오동북11길
경상남도 창원마산합포구 오동동,7*,단독,8m미만,70.35,85.3,201801,5,"         8,800",1990,오동북5길
경상남도 창원마산합포구 오동동,2**,단독,8m미만,424.23,89.3,201802,13,"        75,000",2014,오동동2길
경상남도 창원마산합포구 오동동,*,단독,8m미만,26.61,95.9,201712,5,"        20,300",1990,오동동9길
경상남도 창원마산합포구 오동동,1**,단독,8m미만,130,105.6,201708,18,"        15,800",1982,오동북9길
경상남도 창원마산합포구 오동동,1*,단독,8m미만,99.9,121.7,201802,12,"        22,088",1967,
경상남도 창원마산합포구 오동동,4*,단독,8m미만,267.71,137.8,201806,20,"        39,000",2001,오동북3길
경상남도 창원마산합포구 오동동,4*,단독,8m미만,279.93,146.5,201806,12,"        40,500",2001,오동북3길
경상남도 창원마산합포구 오동동,4*,단독,8m미만,279.93,146.5,201710,30,"        40,500",2001,오동북3길
경상남도 창원마산합포구 오동동,1**,단독,8m미만,33.06,191.7,201806,12,"        21,000",1990,오동북15길
경상남도 창원마산합포구 오동동,1**,단독,8m미만,192.64,345.1,201709,1,"        40,000",1995,문화의길
경상남도 창원마산합포구 완월동,2*,단독,8m미만,82.9,40,201802,6,"         5,500",1998,완월동19길
경상남도 창원마산합포구 완월동,4*,단독,25m미만,68.84,45,201803,5,"         6,650",1984,자산솔밭로
경상남도 창원마산합포구 완월동,2**,단독,8m미만,38.39,53,201803,29,"         4,200",1990,완월동3길
경상남도 창원마산합포구 완월동,2**,단독,8m미만,36.33,56,201711,28,"         6,300",1990,완월남1길
경상남도 창원마산합포구 완월동,2**,단독,8m미만,39.67,58,201806,23,"         6,300",1990,완월동3길
경상남도 창원마산합포구 완월동,4*,단독,8m미만,64.3,66,201806,14,"         5,000",1979,완월북4길
경상남도 창원마산합포구 완월동,1**,단독,8m미만,32,69,201712,20,"         3,500",1990,완월북8길
경상남도 창원마산합포구 완월동,1**,단독,8m미만,83.25,70,201803,13,"         9,500",2004,완월북10길
경상남도 창원마산합포구 완월동,3**,단독,8m미만,53.52,95,201712,28,"        12,500",1977,완월남로
경상남도 창원마산합포구 완월동,2**,단독,8m미만,66.55,100,201803,2,"         9,000",1973,완월남1길
경상남도 창원마산합포구 완월동,3**,단독,8m미만,31.61,104,201801,24,"        15,500",2001,완월남1길
경상남도 창원마산합포구 완월동,9*,단독,8m미만,97.61,105,201710,20,"        24,000",1990,완월북4길
경상남도 창원마산합포구 완월동,2**,단독,8m미만,54.74,112,201801,5,"         9,800",1973,완월남1길
경상남도 창원마산합포구 완월동,2**,단독,8m미만,92.76,116,201804,2,"         6,500",1974,완월동3길
경상남도 창원마산합포구 완월동,3**,단독,-,66.15,119,201804,4,"         8,300",1990,완월남3길
경상남도 창원마산합포구 완월동,3**,단독,8m미만,132.93,134,201707,21,"        19,100",1993,중앙남8길
경상남도 창원마산합포구 완월동,3**,단독,8m미만,132.93,134,201710,25,"        21,300",1993,중앙남8길
경상남도 창원마산합포구 완월동,3**,단독,8m미만,81.26,140,201707,31,"        23,500",1979,완월남11길
경상남도 창원마산합포구 완월동,1**,단독,8m미만,81.33,145,201806,27,"        13,300",1960,완월북12길
경상남도 창원마산합포구 완월동,3**,단독,8m미만,99.62,146,201707,27,"        16,500",1979,완월남11길
경상남도 창원마산합포구 완월동,4**,단독,8m미만,43.82,154,201803,7,"        12,000",1992,완월남5길
경상남도 창원마산합포구 완월동,*,단독,12m미만,78.45,155,201710,2,"        15,000",1967,자산남10길
경상남도 창원마산합포구 완월동,3**,단독,8m미만,126.93,164,201709,29,"        27,008",1997,완월남3길
경상남도 창원마산합포구 완월동,3**,단독,8m미만,52.7,165,201806,4,"         7,700",1971,완월남11길
경상남도 창원마산합포구 완월동,1**,단독,12m미만,147.34,205,201712,2,"        38,800",2012,완월서2길
경상남도 창원마산합포구 완월동,2**,단독,12m미만,357.52,209,201710,13,"        75,500",2016,완월북2길
경상남도 창원마산합포구 완월동,2**,단독,8m미만,329.21,389.9,201709,7,"        62,000",1989,장장군로
경상남도 창원마산합포구 월남동1가,4*,단독,25m미만,66.74,16.5,201805,4,"         2,600",1985,문화동로
경상남도 창원마산합포구 월남동1가,4*,단독,-,34.21,45.3,201803,29,"         5,500",1990,문화동2길
경상남도 창원마산합포구 월남동2가,1*,단독,12m미만,26.44,40,201709,11,"         2,800",1990,문화동4길
경상남도 창원마산합포구 월남동2가,1*,단독,12m미만,33.06,52.9,201709,11,"         3,750",1990,문화동4길
