시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),건축년도,도로명
경상남도 창원마산합포구 교원동,1*,단독,8m미만,19.83,56,201703,15,"        10,000",1990,노산서24길
경상남도 창원마산합포구 교원동,2*,단독,8m미만,21.42,60,201706,11,"         8,500",1990,회원천남길
경상남도 창원마산합포구 교원동,5*,단독,8m미만,44.76,60,201612,27,"         8,500",1995,교방동10길
경상남도 창원마산합포구 교원동,2*,단독,8m미만,103.64,60,201610,30,"         6,500",1983,노산서20길
경상남도 창원마산합포구 교원동,2*,단독,8m미만,116.39,60,201607,4,"         5,000",2001,노산서19길
경상남도 창원마산합포구 교원동,*,단독,8m미만,20.13,69,201703,22,"         6,000",1990,노산서25길
경상남도 창원마산합포구 교원동,2*,단독,8m미만,53.76,72.88,201610,11,"         8,000",2001,회원천남길
경상남도 창원마산합포구 교원동,2*,단독,8m미만,53.76,72.88,201608,23,"         8,000",1990,회원천남길
경상남도 창원마산합포구 교원동,*,단독,8m미만,45.73,75.97,201705,10,"         8,800",1973,노산서24길
경상남도 창원마산합포구 교원동,1*,단독,25m미만,44.36,77,201706,15,"        14,244",1990,노산서18길
경상남도 창원마산합포구 교원동,1*,단독,8m미만,88.61,78.36,201706,18,"        10,970",1990,노산서23길
경상남도 창원마산합포구 교원동,4*,단독,8m미만,117.78,93,201607,29,"        13,000",2001,노산서9길
경상남도 창원마산합포구 교원동,*,단독,8m미만,17.19,96,201703,17,"        12,000",1990,노산서25길
경상남도 창원마산합포구 교원동,*,단독,8m미만,50.07,96,201704,7,"         9,563",1983,노산서22길
경상남도 창원마산합포구 교원동,2*,단독,8m미만,49.72,99,201607,11,"         4,400",1979,노산서19길
경상남도 창원마산합포구 교원동,1*,단독,8m미만,51.14,99,201701,6,"        12,100",1990,노산서18길
경상남도 창원마산합포구 교원동,2*,단독,8m미만,103.2,102,201607,4,"         9,000",1998,노산서19길
경상남도 창원마산합포구 교원동,1*,단독,8m미만,55.01,104,201701,24,"        13,500",1976,노산서21길
경상남도 창원마산합포구 교원동,8*,단독,8m미만,122.69,106,201611,16,"        17,600",1979,교방천북길
경상남도 창원마산합포구 교원동,1*,단독,25m미만,124.79,118,201706,15,"        33,256",1993,노산서18길
경상남도 창원마산합포구 교원동,1*,단독,25m미만,146.46,132,201704,28,"        36,500",1987,노산서18길
경상남도 창원마산합포구 교원동,5*,단독,8m미만,46.61,159,201610,11,"        14,000",2001,
경상남도 창원마산합포구 구산면 구복리,1**,단독,12m미만,54.14,171,201706,9,"         7,500",1990,장구길
경상남도 창원마산합포구 구산면 구복리,1**,단독,8m미만,101.1,222,201702,15,"         6,000",1990,장구길
경상남도 창원마산합포구 구산면 구복리,3**,단독,8m미만,66.1,312,201610,6,"        11,285",1976,조밭길
경상남도 창원마산합포구 구산면 구복리,1**,단독,8m미만,197.02,684,201705,15,"        33,500",1993,해양관광로
경상남도 창원마산합포구 구산면 난포리,3**,단독,8m미만,36.35,136,201608,11,"         4,000",1991,난포2길
경상남도 창원마산합포구 구산면 난포리,7*,단독,8m미만,161.73,748,201705,24,"        50,000",2005,난포1길
경상남도 창원마산합포구 구산면 내포리,1***,단독,8m미만,75.54,99,201612,22,"         6,000",2004,욱곡1길
경상남도 창원마산합포구 구산면 내포리,1***,단독,8m미만,64.13,131,201705,26,"         4,500",1992,욱곡2길
경상남도 창원마산합포구 구산면 내포리,1***,단독,8m미만,74.86,132,201611,18,"         3,500",1983,욱곡1길
경상남도 창원마산합포구 구산면 내포리,1***,단독,8m미만,67.2,136,201706,7,"         9,500",1994,욱곡1길
경상남도 창원마산합포구 구산면 내포리,1**,단독,8m미만,95.45,245,201701,2,"        10,000",1996,내포3길
경상남도 창원마산합포구 구산면 내포리,3**,단독,8m미만,61.27,258,201704,25,"         5,200",1990,내포2길
경상남도 창원마산합포구 구산면 마전리,1**,단독,8m미만,120.45,298,201703,18,"        27,000",2012,마전길
경상남도 창원마산합포구 구산면 마전리,1**,단독,8m미만,65.53,331,201611,4,"        15,300",1995,마전길
경상남도 창원마산합포구 구산면 석곡리,5**,단독,8m미만,26.44,261,201610,13,"        11,000",1985,명주길
경상남도 창원마산합포구 구산면 석곡리,5**,단독,8m미만,98.73,402,201608,4,"        20,000",2014,명주1길
경상남도 창원마산합포구 구산면 석곡리,7**,단독,8m미만,150.42,529,201610,17,"        21,200",2003,석곡로
경상남도 창원마산합포구 구산면 수정리,6**,단독,8m미만,72.45,145,201611,8,"         8,700",1997,구산로
경상남도 창원마산합포구 구산면 수정리,6**,단독,12m미만,76.59,182,201609,9,"        11,000",1983,구산로
경상남도 창원마산합포구 구산면 수정리,6**,단독,8m미만,82.98,220,201704,19,"        11,000",1992,수정1길
경상남도 창원마산합포구 구산면 수정리,6**,단독,8m미만,59.5,357,201701,12,"         6,500",1990,수정2길
경상남도 창원마산합포구 구산면 심리,*,단독,8m미만,85.39,89,201608,3,"         1,900",1990,실리섬길
경상남도 창원마산합포구 구산면 심리,5**,단독,8m미만,95.22,188,201611,10,"        19,000",1998,심리3길
경상남도 창원마산합포구 구산면 옥계리,2**,단독,8m미만,56.19,255,201609,26,"         6,000",1951,옥계로
경상남도 창원마산합포구 구산면 옥계리,2**,단독,-,33.05,278,201706,5,"         6,000",1990,옥계로
경상남도 창원마산합포구 남성동,2**,단독,8m미만,111.74,59.5,201609,12,"        26,300",1969,어시장6길
경상남도 창원마산합포구 대성동1가,*,단독,8m미만,46.28,91.6,201610,6,"         8,500",1972,반월북5길
경상남도 창원마산합포구 대성동1가,*,단독,8m미만,46.28,94.9,201611,15,"         8,400",1985,반월북5길
경상남도 창원마산합포구 대성동1가,1*,단독,8m미만,98.11,115.7,201610,18,"         9,700",1978,반월북5길
경상남도 창원마산합포구 대성동1가,1*,단독,8m미만,91.61,119,201609,21,"         9,000",1990,반월북8길
경상남도 창원마산합포구 대성동1가,*,단독,8m미만,47.47,135.5,201607,26,"        10,000",1970,반월북8길
경상남도 창원마산합포구 대성동1가,*,단독,8m미만,80.36,244.6,201610,18,"        20,200",1990,반월북5길
경상남도 창원마산합포구 대성동2가,*,단독,8m미만,127.72,147.2,201703,14,"        34,900",1978,중앙남10길
경상남도 창원마산합포구 대성동2가,*,단독,8m미만,127.72,147.2,201609,19,"        21,000",1978,중앙남10길
경상남도 창원마산합포구 대창동,7*,단독,25m미만,57,98.3,201702,10,"        14,000",1995,월영북로
경상남도 창원마산합포구 덕동동,6**,단독,8m미만,55.64,134,201608,1,"        10,900",1929,
경상남도 창원마산합포구 덕동동,1**,단독,8m미만,71,293,201607,19,"        22,500",1984,덕동길
경상남도 창원마산합포구 두월동2가,*,단독,12m미만,396.11,267.8,201703,1,"        89,900",2016,문화북2길
경상남도 창원마산합포구 문화동,1*,다가구,8m미만,72.62,121.9,201706,14,"        14,500",1987,문화서12길
경상남도 창원마산합포구 문화동,1*,단독,8m미만,97.78,91.1,201611,4,"         7,000",1982,문화북10길
경상남도 창원마산합포구 문화동,*,단독,8m미만,52.2,115.7,201611,30,"         7,500",1981,문화북8길
경상남도 창원마산합포구 반월동,4*,단독,8m미만,19.7,62.8,201612,12,"         5,750",1990,반월남7길
경상남도 창원마산합포구 반월동,2*,단독,8m미만,33.06,79.3,201608,2,"         8,600",1968,반월남3길
경상남도 창원마산합포구 반월동,1*,단독,8m미만,85.43,92.6,201607,9,"        12,400",1998,반월북2길
경상남도 창원마산합포구 반월동,3*,단독,8m미만,114.82,125.3,201610,11,"        13,700",1990,반월북3길
경상남도 창원마산합포구 부림동,9*,단독,12m미만,255.08,133.6,201703,22,"        15,500",1990,몽고정길
경상남도 창원마산합포구 산호동,4**,다가구,8m미만,69.95,69,201704,17,"         8,450",1973,합포북2길
경상남도 창원마산합포구 산호동,5*,다가구,8m미만,120.91,122.3,201610,14,"        28,500",1975,산호서6길
경상남도 창원마산합포구 산호동,3**,다가구,8m미만,181.42,164,201607,20,"        25,900",2001,합포동7길
경상남도 창원마산합포구 산호동,4**,단독,8m미만,32.73,20,201704,14,"         3,000",1990,허당로
경상남도 창원마산합포구 산호동,5*,단독,12m미만,24.03,26.9,201703,1,"         3,000",1990,산호서4길
경상남도 창원마산합포구 산호동,5*,단독,12m미만,24.03,26.9,201701,20,"         2,500",1990,산호서4길
경상남도 창원마산합포구 산호동,4**,단독,8m미만,17.85,36,201703,10,"         4,000",1997,합포남5길
경상남도 창원마산합포구 산호동,4*,단독,8m미만,26.59,36.4,201612,9,"         3,250",1972,산호남3길
경상남도 창원마산합포구 산호동,5**,단독,8m미만,17.9,47,201611,8,"         4,450",1990,회원천북길
경상남도 창원마산합포구 산호동,3**,단독,8m미만,25,56,201703,1,"         7,500",1983,산호남11길
경상남도 창원마산합포구 산호동,4**,단독,8m미만,88.7,56,201705,4,"         6,300",1982,합포남8길
경상남도 창원마산합포구 산호동,4*,단독,8m미만,54.51,69.4,201609,22,"         8,000",1993,산호남3길
경상남도 창원마산합포구 산호동,4*,단독,8m미만,54.51,69.4,201705,31,"         9,000",1993,산호남3길
경상남도 창원마산합포구 산호동,4**,단독,8m미만,43.27,76,201608,12,"        11,000",1982,합포남5길
경상남도 창원마산합포구 산호동,4**,단독,8m미만,39.67,89,201607,25,"         8,000",1970,합포북3길
경상남도 창원마산합포구 산호동,2**,단독,12m미만,46.25,89,201705,2,"         6,700",1990,산호남10길
경상남도 창원마산합포구 산호동,4*,단독,12m미만,91.39,90.6,201704,17,"        16,900",1979,산호남6길
경상남도 창원마산합포구 산호동,3**,단독,12m미만,198.45,97.9,201704,22,"        23,800",1990,산호동10길
경상남도 창원마산합포구 산호동,3**,단독,12m미만,71.34,100.2,201612,28,"        17,500",1983,해안대로
경상남도 창원마산합포구 산호동,1*,단독,8m미만,95.43,100.2,201612,3,"        20,800",1974,산호북5길
경상남도 창원마산합포구 산호동,6**,단독,8m미만,46.85,101,201608,22,"         7,800",2001,회원천북길
경상남도 창원마산합포구 산호동,1*,단독,8m미만,99.19,105.8,201703,11,"        17,850",1974,산호북4길
경상남도 창원마산합포구 산호동,2*,단독,8m미만,111.12,105.8,201611,22,"        19,800",1973,산호북9길
경상남도 창원마산합포구 산호동,5**,단독,8m미만,55.97,106,201608,25,"         6,500",1974,합포북11길
경상남도 창원마산합포구 산호동,5*,단독,8m미만,54.84,108.8,201704,1,"         7,000",1990,산호서3길
경상남도 창원마산합포구 산호동,4**,단독,8m미만,45.12,110,201703,21,"        12,900",1990,회원천북길
경상남도 창원마산합포구 산호동,5**,단독,8m미만,113.25,111,201701,4,"        15,000",1995,합포북14길
경상남도 창원마산합포구 산호동,1*,단독,8m미만,72,111.4,201703,22,"        14,200",1974,산호북7길
경상남도 창원마산합포구 산호동,4*,단독,8m미만,122.1,112.4,201611,28,"        13,900",1987,산호남3길
경상남도 창원마산합포구 산호동,4*,단독,8m미만,41.82,115.4,201704,13,"        12,000",1990,산호남8길
경상남도 창원마산합포구 산호동,4*,단독,8m미만,48.92,115.7,201610,15,"        12,500",1990,산호남4길
경상남도 창원마산합포구 산호동,4*,단독,8m미만,90.15,116,201706,19,"        15,900",1988,산호남3길
경상남도 창원마산합포구 산호동,5*,단독,12m미만,93.29,116,201610,6,"        28,000",1977,산호서5길
경상남도 창원마산합포구 산호동,4*,단독,8m미만,120.72,119.7,201609,27,"        16,900",1992,산호남8길
경상남도 창원마산합포구 산호동,5*,단독,12m미만,112.42,122.3,201703,13,"        21,000",1973,산호서4길
경상남도 창원마산합포구 산호동,2*,단독,8m미만,113.19,122.3,201611,24,"        23,500",1975,산호시장길
경상남도 창원마산합포구 산호동,5*,단독,8m미만,113.08,126,201609,14,"        17,000",1975,산호서3길
경상남도 창원마산합포구 산호동,1*,단독,8m미만,46.28,126.3,201607,6,"        13,000",1973,산호북11길
경상남도 창원마산합포구 산호동,5*,단독,12m미만,53.22,126.6,201612,24,"         9,651",1996,산호서2길
경상남도 창원마산합포구 산호동,5*,단독,12m미만,126.24,127.9,201608,21,"        28,250",1990,산호서1길
경상남도 창원마산합포구 산호동,4*,단독,8m미만,82.91,132.2,201704,7,"        17,000",1976,산호남8길
경상남도 창원마산합포구 산호동,1*,단독,8m미만,51.37,133.2,201705,16,"         9,000",1973,산호북12길
경상남도 창원마산합포구 산호동,4*,단독,8m미만,156.16,135.5,201612,8,"        21,600",1995,산호남4길
경상남도 창원마산합포구 산호동,3*,단독,8m미만,115.64,138,201702,24,"        15,550",1977,용마로
경상남도 창원마산합포구 산호동,4*,단독,8m미만,105.36,140.5,201704,3,"        30,800",1974,산호남5길
경상남도 창원마산합포구 산호동,2*,단독,8m미만,121.7,141.2,201607,25,"        23,500",1982,산호북10길
경상남도 창원마산합포구 산호동,6**,단독,8m미만,62.81,143,201609,30,"        14,500",1977,용마로
경상남도 창원마산합포구 산호동,4*,단독,8m미만,210.21,145.1,201703,22,"        18,400",1973,산호남4길
경상남도 창원마산합포구 산호동,3*,단독,8m미만,129.39,150,201701,15,"        20,900",1978,산호서7길
경상남도 창원마산합포구 산호동,4*,단독,8m미만,74.94,157.1,201611,5,"        22,500",1976,용마로
경상남도 창원마산합포구 산호동,4*,단독,8m미만,74.94,157.1,201607,11,"        14,000",1976,용마로
경상남도 창원마산합포구 산호동,3*,단독,12m미만,59.93,162,201609,9,"        21,500",1973,산호남2길
경상남도 창원마산합포구 산호동,5*,단독,8m미만,107.57,163,201609,22,"        28,000",1990,바냇들2길
경상남도 창원마산합포구 산호동,1*,단독,8m미만,160.79,164.5,201608,1,"        18,000",1987,산호북5길
경상남도 창원마산합포구 산호동,5*,단독,12m미만,128.69,165,201704,10,"        27,000",1976,산호서2길
경상남도 창원마산합포구 산호동,2*,단독,8m미만,89.52,165.3,201612,5,"        27,500",2001,산호북16길
경상남도 창원마산합포구 산호동,1*,단독,8m미만,158.88,165.3,201612,28,"        28,000",1979,산호북3길
경상남도 창원마산합포구 산호동,3*,단독,8m미만,166.52,168.9,201608,2,"        19,000",1995,산호남2길
경상남도 창원마산합포구 산호동,4*,단독,8m미만,118.29,177.9,201705,1,"        22,500",1990,산호남3길
경상남도 창원마산합포구 산호동,3*,단독,12m미만,98.29,178,201610,17,"        41,500",1977,산호서7길
경상남도 창원마산합포구 산호동,2*,단독,12m미만,193.82,178.5,201702,3,"        68,000",1974,산호북15길
경상남도 창원마산합포구 산호동,4*,단독,12m미만,164.8,179.1,201612,1,"        34,000",1990,산호남1길
경상남도 창원마산합포구 산호동,4*,단독,8m미만,176.43,180.8,201611,10,"        24,970",1989,산호남3길
경상남도 창원마산합포구 산호동,1*,단독,12m미만,199.26,186.8,201607,8,"        24,000",1977,산호북12길
경상남도 창원마산합포구 산호동,3*,단독,12m미만,206.41,188.4,201608,11,"        49,000",1978,산호북14길
경상남도 창원마산합포구 산호동,5*,단독,12m미만,196.06,196.4,201609,27,"        23,000",1973,산호서4길
경상남도 창원마산합포구 산호동,4*,단독,12m미만,77.32,199,201610,12,"        19,800",1973,산호남8길
경상남도 창원마산합포구 산호동,4*,단독,12m미만,77.32,199,201703,24,"        22,000",1973,산호남8길
경상남도 창원마산합포구 산호동,4*,단독,8m미만,82.68,199,201610,20,"        27,500",1971,산호서2길
경상남도 창원마산합포구 산호동,3**,단독,12m미만,218.78,212,201611,28,"        33,000",1971,합포북1길
경상남도 창원마산합포구 산호동,3*,단독,8m미만,130.61,214,201608,16,"        28,000",1977,산호서7길
경상남도 창원마산합포구 산호동,4**,단독,8m미만,115.57,250,201608,19,"        37,500",1978,합포북5길
경상남도 창원마산합포구 산호동,3*,단독,25m미만,280.75,261.5,201611,10,"        52,500",1980,산호남로
경상남도 창원마산합포구 산호동,3*,단독,25m미만,116.24,11502,201703,30,"        34,800",1976,산호남로
경상남도 창원마산합포구 상남동,*,단독,12m미만,46.28,25,201702,8,"         4,500",1990,
경상남도 창원마산합포구 상남동,2**,단독,8m미만,5.88,30,201607,13,"         5,200",2001,
경상남도 창원마산합포구 상남동,2**,단독,8m미만,5.88,30,201705,30,"         5,400",1990,
경상남도 창원마산합포구 상남동,1**,단독,8m미만,63.1,34,201612,16,"         4,000",1982,교방천북길
경상남도 창원마산합포구 상남동,1**,단독,8m미만,25.45,40,201704,24,"         5,000",1990,노산동6길
경상남도 창원마산합포구 상남동,1*,단독,25m미만,70.08,45.33,201704,23,"        11,570",1990,북성로
경상남도 창원마산합포구 상남동,1**,단독,8m미만,16.53,52,201611,23,"         5,200",1950,노산남7길
경상남도 창원마산합포구 상남동,2*,단독,8m미만,25.12,53,201703,30,"         4,500",1990,노산북5길
경상남도 창원마산합포구 상남동,2*,단독,8m미만,16.53,54,201609,25,"         7,800",1960,노산북6길
경상남도 창원마산합포구 상남동,1*,단독,25m미만,30.21,54,201704,23,"        10,430",1990,
경상남도 창원마산합포구 상남동,5*,단독,8m미만,39.37,60,201612,15,"         6,000",1985,노산동2길
경상남도 창원마산합포구 상남동,8*,단독,25m미만,158.8,63,201705,17,"         9,207",1974,북성로
경상남도 창원마산합포구 상남동,2*,단독,8m미만,19.83,64,201609,25,"         2,900",1939,노산북7길
경상남도 창원마산합포구 상남동,2**,단독,8m미만,22.77,66,201609,28,"         5,000",1990,합포서1길
경상남도 창원마산합포구 상남동,1**,단독,8m미만,38.97,66,201702,26,"         5,700",1990,합포서10길
경상남도 창원마산합포구 상남동,1**,단독,8m미만,51.68,79,201610,25,"         7,235",,노산동3길
경상남도 창원마산합포구 상남동,1**,단독,8m미만,44.15,89,201610,24,"        13,900",2013,노산동6길
경상남도 창원마산합포구 상남동,1**,단독,8m미만,33.55,93,201609,5,"        15,500",1944,노산동5길
경상남도 창원마산합포구 상남동,8*,단독,8m미만,56.91,93,201701,12,"         5,200",,노산남2길
경상남도 창원마산합포구 상남동,1**,단독,8m미만,116.36,95,201702,24,"        24,000",2004,합포서10길
경상남도 창원마산합포구 상남동,4*,단독,8m미만,94.38,99,201610,27,"        16,100",1985,노산북4길
경상남도 창원마산합포구 상남동,1**,단독,8m미만,69.43,102,201612,10,"        17,000",2005,합포북8길
경상남도 창원마산합포구 상남동,1**,단독,8m미만,87.67,109,201701,6,"        12,500",1978,회원천남길
경상남도 창원마산합포구 상남동,7*,단독,8m미만,101.89,113,201703,18,"        14,600",1981,노산북8길
경상남도 창원마산합포구 상남동,1**,단독,8m미만,75.76,119,201612,22,"         6,500",1968,합포서13길
경상남도 창원마산합포구 상남동,8*,단독,8m미만,111.28,126,201612,3,"        19,800",1974,노산남4길
경상남도 창원마산합포구 상남동,3*,단독,8m미만,46.94,129,201607,11,"        17,000",1990,노산북1길
